table_id,row_id,_b_state_or_location_and_agency_b_full_path,_b_state_or_location_and_agency_b_level_1,_b_state_or_location_and_agency_b_level_2,_b_state_or_location_and_agency_b_level_3,_b_state_or_location_and_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_industry,field_extramural_industry_administered_ffrdcs,field_extramural_universities_and_colleges,field_extramural_university_administered_ffrdcs,field_extramural_other_nonprofits,field_extramural_nonprofit_administered_ffrdcs,field_extramural_state_local_governments
6695,r001,Alabama,Alabama,,,1,3070409.3,1442780.4,1047612.6,0.0,516005.7,0.0,50887.2,0.0,13123.4
6695,r002,Alabama -> Department of Agriculture,Alabama,Department of Agriculture,,2,34846.5,9511.0,0.0,0.0,24737.7,0.0,50.0,0.0,547.8
6695,r003,Alabama -> Department of Commerce,Alabama,Department of Commerce,,2,4274.8,0.0,0.0,0.0,4274.8,0.0,0.0,0.0,0.0
6695,r004,"Alabama -> Department of Defense, research",Alabama,"Department of Defense, research",,2,90191.4,30120.8,35183.0,0.0,16793.8,0.0,7993.9,0.0,100.0
6695,r005,"Alabama -> Department of Defense, total experimental development<sup>b</sup>",Alabama,"Department of Defense, total experimental development<sup>b</sup>",,2,2252448.2,1394879.9,827933.8,0.0,21764.6,0.0,7869.8,0.0,0.0
6695,r006,Alabama -> Department of Energy,Alabama,Department of Energy,,2,13072.3,0.0,499.3,0.0,12197.0,0.0,375.9,0.0,0.0
6695,r007,Alabama -> Department of Health and Human Services,Alabama,Department of Health and Human Services,,2,403356.4,367.9,5751.2,0.0,360120.3,0.0,31170.8,0.0,5946.2
6695,r008,Alabama -> Department of Homeland Security,Alabama,Department of Homeland Security,,2,2766.2,51.3,2715.0,0.0,0.0,0.0,0.0,0.0,0.0
6695,r009,Alabama -> Department of the Interior,Alabama,Department of the Interior,,2,1407.4,940.6,0.0,0.0,169.6,0.0,0.0,0.0,297.1
6695,r010,Alabama -> Department of Transportation,Alabama,Department of Transportation,,2,14951.7,0.0,617.8,0.0,8101.7,0.0,0.0,0.0,6232.2
6695,r011,Alabama -> Environmental Protection Agency,Alabama,Environmental Protection Agency,,2,162.1,0.0,0.0,0.0,162.1,0.0,0.0,0.0,0.0
6695,r012,Alabama -> National Aeronautics and Space Administration,Alabama,National Aeronautics and Space Administration,,2,198342.4,6908.9,174431.4,0.0,16139.8,0.0,862.4,0.0,0.0
6695,r013,Alabama -> National Science Foundation,Alabama,National Science Foundation,,2,54589.9,0.0,481.0,0.0,51544.4,0.0,2564.4,0.0,0.0
6695,r014,Alaska,Alaska,,,1,278935.0,86735.3,80693.1,0.0,94136.3,0.0,7598.2,0.0,9772.1
6695,r015,Alaska -> Department of Agriculture,Alaska,Department of Agriculture,,2,14723.1,10041.6,100.0,0.0,2304.0,0.0,19.8,0.0,2257.7
6695,r016,Alaska -> Department of Commerce,Alaska,Department of Commerce,,2,9386.9,4996.0,0.0,0.0,2919.1,0.0,1108.8,0.0,363.0
6695,r017,"Alaska -> Department of Defense, research",Alaska,"Department of Defense, research",,2,10752.2,97.4,5212.6,0.0,3942.2,0.0,1500.0,0.0,0.0
6695,r018,"Alaska -> Department of Defense, total experimental development<sup>b</sup>",Alaska,"Department of Defense, total experimental development<sup>b</sup>",,2,92481.4,26034.9,65264.5,0.0,1121.4,0.0,0.0,0.0,60.5
6695,r019,Alaska -> Department of Energy,Alaska,Department of Energy,,2,8034.6,0.0,1583.2,0.0,4329.4,0.0,0.0,0.0,2122.0
6695,r020,Alaska -> Department of Health and Human Services,Alaska,Department of Health and Human Services,,2,16385.0,266.8,55.0,0.0,12690.3,0.0,977.4,0.0,2395.4
6695,r021,Alaska -> Department of Homeland Security,Alaska,Department of Homeland Security,,2,3345.2,132.6,3212.6,0.0,0.0,0.0,0.0,0.0,0.0
6695,r022,Alaska -> Department of the Interior,Alaska,Department of the Interior,,2,54974.4,45166.0,816.9,0.0,7115.3,0.0,155.8,0.0,1720.3
6695,r023,Alaska -> Department of Transportation,Alaska,Department of Transportation,,2,4782.9,0.0,0.0,0.0,3929.9,0.0,0.0,0.0,853.0
6695,r024,Alaska -> National Aeronautics and Space Administration,Alaska,National Aeronautics and Space Administration,,2,19039.8,0.0,4015.8,0.0,15024.0,0.0,0.0,0.0,0.0
6695,r025,Alaska -> National Science Foundation,Alaska,National Science Foundation,,2,45029.5,0.0,432.4,0.0,40760.7,0.0,3836.3,0.0,0.0
6695,r026,Arizona,Arizona,,,1,1938848.0,263901.9,1097654.4,0.0,494438.7,0.0,73478.1,0.0,9374.9
6695,r027,Arizona -> Department of Agriculture,Arizona,Department of Agriculture,,2,31773.8,20529.5,0.0,0.0,9239.3,0.0,2005.0,0.0,0.0
6695,r028,Arizona -> Department of Commerce,Arizona,Department of Commerce,,2,2162.1,0.0,149.9,0.0,2012.3,0.0,0.0,0.0,0.0
6695,r029,"Arizona -> Department of Defense, research",Arizona,"Department of Defense, research",,2,101257.4,3666.0,57031.3,0.0,40560.1,0.0,0.0,0.0,0.0
6695,r030,"Arizona -> Department of Defense, total experimental development<sup>b</sup>",Arizona,"Department of Defense, total experimental development<sup>b</sup>",,2,1151034.8,166812.0,969423.5,0.0,6159.8,0.0,3395.4,0.0,5244.1
6695,r031,Arizona -> Department of Energy,Arizona,Department of Energy,,2,42065.1,0.0,12716.7,0.0,29347.1,0.0,1.3,0.0,0.0
6695,r032,Arizona -> Department of Health and Human Services,Arizona,Department of Health and Human Services,,2,296590.8,7976.0,13255.1,0.0,218155.1,0.0,55037.9,0.0,2166.6
6695,r033,Arizona -> Department of Homeland Security,Arizona,Department of Homeland Security,,2,5080.5,352.0,4728.5,0.0,0.0,0.0,0.0,0.0,0.0
6695,r034,Arizona -> Department of the Interior,Arizona,Department of the Interior,,2,33192.7,29440.5,269.2,0.0,3284.1,0.0,0.0,0.0,198.9
6695,r035,Arizona -> Department of Transportation,Arizona,Department of Transportation,,2,4833.0,18.0,443.4,0.0,3033.2,0.0,0.0,0.0,1338.4
6695,r036,Arizona -> Environmental Protection Agency,Arizona,Environmental Protection Agency,,2,260.5,0.0,260.5,0.0,0.0,0.0,0.0,0.0,0.0
6695,r037,Arizona -> National Aeronautics and Space Administration,Arizona,National Aeronautics and Space Administration,,2,145956.3,35107.9,34715.4,0.0,65450.0,0.0,10683.0,0.0,0.0
6695,r038,Arizona -> National Science Foundation,Arizona,National Science Foundation,,2,124641.0,0.0,4660.9,0.0,117197.8,0.0,2355.5,0.0,426.8
6695,r039,Arkansas,Arkansas,,,1,501283.1,41480.2,332456.1,0.0,111946.3,0.0,8262.0,0.0,7138.4
