table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
6374,r001,All agencies,All agencies,,,,,1,43758135.4,11884224.3,6881593.8,2712635.6,15345495.0,407776.3,4865041.9,848683.7,530418.7,282266.1
6374,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6374,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1224571.1,733012.8,4542.4,0.0,447648.8,0.0,31192.0,0.0,5978.1,2196.9
6374,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,3476.3,3476.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,569411.5,499158.9,0.0,0.0,62637.8,0.0,5724.6,0.0,119.6,1770.5
6374,r006,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,81718.0,74618.9,1753.9,0.0,4095.9,0.0,1240.8,0.0,8.4,0.0
6374,r007,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,172456.5,142687.6,1347.9,0.0,18978.6,0.0,3954.5,0.0,5061.6,426.4
6374,r008,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,4998.3,4672.7,0.0,0.0,67.2,0.0,258.4,0.0,0.0,0.0
6374,r009,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,389710.6,8398.3,1440.7,0.0,359069.3,0.0,20013.8,0.0,788.5,0.0
6374,r010,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,2800.0,0.0,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0
6374,r011,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1109644.1,784731.3,40318.5,0.0,251085.4,30.3,6122.7,19558.0,3737.6,4060.2
6374,r012,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,466253.3,377553.0,28486.6,0.0,33113.9,0.0,3372.0,19558.0,113.7,4056.0
6374,r013,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,597771.6,361559.1,11831.8,0.0,217971.5,30.3,2750.8,0.0,3623.9,4.2
6374,r014,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,7692.0,7692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374,r015,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,37927.3,37927.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374,r016,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,6416163.1,2053019.9,2813136.8,67027.9,936297.2,62039.6,309976.1,130163.2,1329.4,43173.1
6374,r017,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1524182.0,83324.7,933483.6,22431.3,327429.1,18767.9,95170.1,16845.3,297.5,26432.6
6374,r018,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,153364.3,29006.4,38182.1,0.0,41258.7,0.0,41059.2,1917.7,0.0,1940.1
6374,r019,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,1728512.4,1025028.5,563360.3,2197.2,84206.8,1132.0,3391.2,46152.1,746.5,2297.9
6374,r020,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1382705.8,260913.0,836453.8,1498.5,167685.1,3513.1,69509.1,40670.1,0.0,2463.2
6374,r021,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,1056743.3,373246.8,303327.8,8165.4,270992.6,1190.0,76670.3,12875.8,285.4,9989.1
6374,r022,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,570655.3,281500.4,138329.2,32735.6,44724.9,37436.7,24176.1,11702.2,0.0,50.2
6374,r023,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,135827.0,5601.5,3852.5,0.0,84122.1,0.0,34631.2,0.0,7619.7,0.0
6374,r024,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5023578.5,604671.7,805531.2,2193131.6,624495.2,167094.5,87899.8,525075.3,15581.3,98.0
6374,r025,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,218999.6,0.0,82684.5,9196.1,90770.6,7979.8,13413.7,14954.8,0.0,0.0
6374,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,65313.5,1493.1,4304.2,17842.6,7746.2,3929.3,4565.4,25231.1,201.7,0.0
6374,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1248343.0,0.0,384477.1,83402.8,310154.7,101741.4,0.0,353237.3,15329.6,0.0
6374,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,7319.2,0.0,2624.9,4120.0,318.5,0.0,255.8,0.0,0.0,0.0
6374,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,645378.0,411610.4,0.0,23803.6,166893.5,8853.9,0.0,34216.7,0.0,0.0
6374,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,2279290.3,177738.6,126979.4,1866898.6,1175.0,7116.5,69664.9,29667.3,50.0,0.0
6374,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2154972.6,165677.8,117974.9,1796608.0,1175.0,3862.0,69664.9,10.0,0.0,0.0
6374,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,124317.7,12060.8,9004.5,70290.6,0.0,3254.5,0.0,29657.3,50.0,0.0
6374,r033,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,392343.2,2044.7,70810.8,180154.9,43516.8,35673.6,0.0,60044.5,0.0,98.0
6374,r034,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,35759.0,11602.5,2999.9,7713.0,3920.0,1800.0,0.0,7723.6,0.0,0.0
6374,r035,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,130832.7,182.3,130650.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6374,r036,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,22424756.9,4819605.1,1221883.1,422445.3,11761847.3,9948.6,3714078.8,17978.7,296394.0,160575.9
6374,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,1574.4,575.0,0.0,0.0,0.0,0.0,999.4,0.0,0.0,0.0
6374,r038,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,70814.9,0.0,574.8,0.0,53372.5,0.0,16495.1,0.0,372.5,0.0
6374,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,46928.1,130303.0,0.0,100708.7,0.0,30110.2,0.0,95.0,0.0
6374,r040,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,9602.3,0.0,0.0,0.0,2102.3,0.0,500.0,0.0,7000.0,0.0
6374,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,371169.4,80621.3,34986.0,0.0,139211.7,0.0,60484.5,421.8,20471.6,34972.5
6374,r042,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,223561.9,0.0,0.0,0.0,14414.5,0.0,0.0,0.05,209147.4,0.0
6374,r043,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,463951.7,333666.7,10423.3,0.0,75216.2,0.0,39376.2,0.0,1880.8,3388.4
6374,r044,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,32481.5,2503.4,0.0,0.0,29003.1,0.0,975.0,0.0,0.0,0.0
6374,r045,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,20927000.0,4352552.5,1041107.4,422445.3,11345307.4,9948.6,3558440.2,17556.9,57426.7,122215.0
6374,r046,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,16455.8,2758.0,4488.7,0.0,2510.8,0.0,6698.2,0.0,0.0,0.0
6374,r047,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,16455.8,2758.0,4488.7,0.0,2510.8,0.0,6698.2,0.0,0.0,0.0
6374,r048,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,177854.9,59696.1,41489.9,11139.2,1283.6,4788.0,680.4,56876.9,0.0,1900.8
6374,r049,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,17846.6,1528.3,6648.7,1888.1,0.0,4788.0,415.0,684.2,0.0,1894.3
6374,r050,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,6954.5,0.0,0.0,2285.5,0.0,0.0,0.0,4669.0,0.0,0.0
6374,r051,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,151568.8,56689.3,34841.1,6965.6,1283.6,0.0,265.4,51523.8,0.0,0.0
6374,r052,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,1485.0,1478.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
6374,r053,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,614455.3,528634.4,14422.0,0.0,57503.4,113.0,2980.5,509.2,9601.0,691.7
6374,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
6374,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,13724.0,6944.0,1179.0,0.0,4573.0,0.0,753.0,0.0,275.0,0.0
6374,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,59254.3,41378.5,7888.7,0.0,8055.3,0.0,1215.3,0.0,417.5,299.1
