table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
1570,r001,2016 -> All locations,All fields,,1,389310
1570,r002,2016 -> All locations,S&E,Total,2,244040
1570,r003,2016 -> All locations,S&E,Engineering,2,96330
1570,r004,2016 -> All locations,S&E,Agricultural sciences,2,3970
1570,r005,2016 -> All locations,S&E,Biological sciences,2,15700
1570,r006,2016 -> All locations,S&E,Computer sciences,2,70630
1570,r007,2016 -> All locations,S&E,Mathematics and statistics,2,15780
1570,r008,2016 -> All locations,S&E,Physical sciences,2,18210
1570,r009,2016 -> All locations,S&E,Psychology,2,3360
1570,r010,2016 -> All locations,S&E,Social sciences,2,20070
1570,r011,2016 -> All locations,Non-S&E,,1,145270
1570,r012,2016 -> All locations -> India,All fields,,1,117540
1570,r013,2016 -> All locations -> India,S&E,Total,2,95950
1570,r014,2016 -> All locations -> India,S&E,Engineering,2,39470
1570,r015,2016 -> All locations -> India,S&E,Agricultural sciences,2,470
1570,r016,2016 -> All locations -> India,S&E,Biological sciences,2,3280
1570,r017,2016 -> All locations -> India,S&E,Computer sciences,2,47430
1570,r018,2016 -> All locations -> India,S&E,Mathematics and statistics,2,1380
1570,r019,2016 -> All locations -> India,S&E,Physical sciences,2,2310
1570,r020,2016 -> All locations -> India,S&E,Psychology,2,310
1570,r021,2016 -> All locations -> India,S&E,Social sciences,2,1300
1570,r022,2016 -> All locations -> India,Non-S&E,,1,21590
1570,r023,2016 -> All locations -> China,All fields,,1,123290
1570,r024,2016 -> All locations -> China,S&E,Total,2,76400
1570,r025,2016 -> All locations -> China,S&E,Engineering,2,30840
1570,r026,2016 -> All locations -> China,S&E,Agricultural sciences,2,1330
1570,r027,2016 -> All locations -> China,S&E,Biological sciences,2,5500
1570,r028,2016 -> All locations -> China,S&E,Computer sciences,2,13110
1570,r029,2016 -> All locations -> China,S&E,Mathematics and statistics,2,10230
1570,r030,2016 -> All locations -> China,S&E,Physical sciences,2,7500
1570,r031,2016 -> All locations -> China,S&E,Psychology,2,810
1570,r032,2016 -> All locations -> China,S&E,Social sciences,2,7080
1570,r033,2016 -> All locations -> China,Non-S&E,,1,46890
1570,r034,2016 -> All locations -> Iran,All fields,,1,9270
1570,r035,2016 -> All locations -> Iran,S&E,Total,2,7680
1570,r036,2016 -> All locations -> Iran,S&E,Engineering,2,5020
1570,r037,2016 -> All locations -> Iran,S&E,Agricultural sciences,2,110
1570,r038,2016 -> All locations -> Iran,S&E,Biological sciences,2,220
1570,r039,2016 -> All locations -> Iran,S&E,Computer sciences,2,970
1570,r040,2016 -> All locations -> Iran,S&E,Mathematics and statistics,2,220
1570,r041,2016 -> All locations -> Iran,S&E,Physical sciences,2,790
1570,r042,2016 -> All locations -> Iran,S&E,Psychology,2,40
1570,r043,2016 -> All locations -> Iran,S&E,Social sciences,2,330
1570,r044,2016 -> All locations -> Iran,Non-S&E,,1,1590
1570,r045,2016 -> All locations -> South Korea,All fields,,1,17880
1570,r046,2016 -> All locations -> South Korea,S&E,Total,2,6740
1570,r047,2016 -> All locations -> South Korea,S&E,Engineering,2,2450
1570,r048,2016 -> All locations -> South Korea,S&E,Agricultural sciences,2,110
1570,r049,2016 -> All locations -> South Korea,S&E,Biological sciences,2,590
1570,r050,2016 -> All locations -> South Korea,S&E,Computer sciences,2,630
1570,r051,2016 -> All locations -> South Korea,S&E,Mathematics and statistics,2,470
1570,r052,2016 -> All locations -> South Korea,S&E,Physical sciences,2,570
1570,r053,2016 -> All locations -> South Korea,S&E,Psychology,2,280
1570,r054,2016 -> All locations -> South Korea,S&E,Social sciences,2,1640
1570,r055,2016 -> All locations -> South Korea,Non-S&E,,1,11140
1570,r056,2016 -> All locations -> Saudi Arabia,All fields,,1,12510
1570,r057,2016 -> All locations -> Saudi Arabia,S&E,Total,2,5810
1570,r058,2016 -> All locations -> Saudi Arabia,S&E,Engineering,2,1930
1570,r059,2016 -> All locations -> Saudi Arabia,S&E,Agricultural sciences,2,110
1570,r060,2016 -> All locations -> Saudi Arabia,S&E,Biological sciences,2,720
1570,r061,2016 -> All locations -> Saudi Arabia,S&E,Computer sciences,2,1480
1570,r062,2016 -> All locations -> Saudi Arabia,S&E,Mathematics and statistics,2,410
1570,r063,2016 -> All locations -> Saudi Arabia,S&E,Physical sciences,2,560
1570,r064,2016 -> All locations -> Saudi Arabia,S&E,Psychology,2,110
1570,r065,2016 -> All locations -> Saudi Arabia,S&E,Social sciences,2,500
1570,r066,2016 -> All locations -> Saudi Arabia,Non-S&E,,1,6700
1570,r067,2016 -> All locations -> Taiwan,All fields,,1,8780
1570,r068,2016 -> All locations -> Taiwan,S&E,Total,2,4370
1570,r069,2016 -> All locations -> Taiwan,S&E,Engineering,2,1840
1570,r070,2016 -> All locations -> Taiwan,S&E,Agricultural sciences,2,70
1570,r071,2016 -> All locations -> Taiwan,S&E,Biological sciences,2,530
1570,r072,2016 -> All locations -> Taiwan,S&E,Computer sciences,2,750
1570,r073,2016 -> All locations -> Taiwan,S&E,Mathematics and statistics,2,240
1570,r074,2016 -> All locations -> Taiwan,S&E,Physical sciences,2,540
1570,r075,2016 -> All locations -> Taiwan,S&E,Psychology,2,100
1570,r076,2016 -> All locations -> Taiwan,S&E,Social sciences,2,300
1570,r077,2016 -> All locations -> Taiwan,Non-S&E,,1,4410
1570,r078,2016 -> All locations -> Bangladesh,All fields,,1,4480
1570,r079,2016 -> All locations -> Bangladesh,S&E,Total,2,3560
1570,r080,2016 -> All locations -> Bangladesh,S&E,Engineering,2,1810
1570,r081,2016 -> All locations -> Bangladesh,S&E,Agricultural sciences,2,60
1570,r082,2016 -> All locations -> Bangladesh,S&E,Biological sciences,2,230
1570,r083,2016 -> All locations -> Bangladesh,S&E,Computer sciences,2,650
1570,r084,2016 -> All locations -> Bangladesh,S&E,Mathematics and statistics,2,110
1570,r085,2016 -> All locations -> Bangladesh,S&E,Physical sciences,2,430
1570,r086,2016 -> All locations -> Bangladesh,S&E,Psychology,2,10
1570,r087,2016 -> All locations -> Bangladesh,S&E,Social sciences,2,280
1570,r088,2016 -> All locations -> Bangladesh,Non-S&E,,1,920
1570,r089,2016 -> All locations -> Nepal,All fields,,1,4880
1570,r090,2016 -> All locations -> Nepal,S&E,Total,2,3410
1570,r091,2016 -> All locations -> Nepal,S&E,Engineering,2,800
1570,r092,2016 -> All locations -> Nepal,S&E,Agricultural sciences,2,220
1570,r093,2016 -> All locations -> Nepal,S&E,Biological sciences,2,430
1570,r094,2016 -> All locations -> Nepal,S&E,Computer sciences,2,930
1570,r095,2016 -> All locations -> Nepal,S&E,Mathematics and statistics,2,90
1570,r096,2016 -> All locations -> Nepal,S&E,Physical sciences,2,700
1570,r097,2016 -> All locations -> Nepal,S&E,Psychology,2,30
1570,r098,2016 -> All locations -> Nepal,S&E,Social sciences,2,210
1570,r099,2016 -> All locations -> Nepal,Non-S&E,,1,1470
1570,r100,2016 -> All locations -> Canada,All fields,,1,9330
1570,r101,2016 -> All locations -> Canada,S&E,Total,2,2650
1570,r102,2016 -> All locations -> Canada,S&E,Engineering,2,620
1570,r103,2016 -> All locations -> Canada,S&E,Agricultural sciences,2,60
1570,r104,2016 -> All locations -> Canada,S&E,Biological sciences,2,440
1570,r105,2016 -> All locations -> Canada,S&E,Computer sciences,2,160
1570,r106,2016 -> All locations -> Canada,S&E,Mathematics and statistics,2,180
1570,r107,2016 -> All locations -> Canada,S&E,Physical sciences,2,320
1570,r108,2016 -> All locations -> Canada,S&E,Psychology,2,360
1570,r109,2016 -> All locations -> Canada,S&E,Social sciences,2,520
1570,r110,2016 -> All locations -> Canada,Non-S&E,,1,6680
1570,r111,2016 -> All locations -> Nigeria,All fields,,1,4810
1570,r112,2016 -> All locations -> Nigeria,S&E,Total,2,2190
1570,r113,2016 -> All locations -> Nigeria,S&E,Engineering,2,810
1570,r114,2016 -> All locations -> Nigeria,S&E,Agricultural sciences,2,110
1570,r115,2016 -> All locations -> Nigeria,S&E,Biological sciences,2,200
1570,r116,2016 -> All locations -> Nigeria,S&E,Computer sciences,2,440
1570,r117,2016 -> All locations -> Nigeria,S&E,Mathematics and statistics,2,80
1570,r118,2016 -> All locations -> Nigeria,S&E,Physical sciences,2,190
1570,r119,2016 -> All locations -> Nigeria,S&E,Psychology,2,30
1570,r120,2016 -> All locations -> Nigeria,S&E,Social sciences,2,340
1570,r121,2016 -> All locations -> Nigeria,Non-S&E,,1,2620
