table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_companies_number_,field_product_or_business_process_innovation_number_yes,field_product_or_business_process_innovation_number_no,field_product_or_business_process_innovation_percent_yes,field_product_or_business_process_innovation_percent_no
12457,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['4,611', '&nbsp;']","['1,634', '&nbsp;']","['2,977', '&nbsp;']","['35.4', '&nbsp;']","['64.6', '&nbsp;']"
12457,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['1,020', '&nbsp;']","['272', '&nbsp;']","['748', '&nbsp;']","['26.7', '&nbsp;']","['73.3', '&nbsp;']"
12457,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,936', '&nbsp;']","['594', '&nbsp;']","['1,342', '&nbsp;']","['30.7', '&nbsp;']","['69.3', '&nbsp;']"
12457,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['12,282', '&nbsp;']","['2,705', '&nbsp;']","['9,577', '&nbsp;']","['22.0', '&nbsp;']","['78.0', '&nbsp;']"
12457,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['19,220', '&nbsp;']","['5,060', '&nbsp;']","['14,160', '&nbsp;']","['26.3', '&nbsp;']","['73.7', '&nbsp;']"
12457,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['6,640', '&nbsp;']","['1,798', '&nbsp;']","['4,842', '&nbsp;']","['27.1', '&nbsp;']","['72.9', '&nbsp;']"
12457,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['12,580', '&nbsp;']","['3,262', '&nbsp;']","['9,318', '&nbsp;']","['25.9', '&nbsp;']","['74.1', '&nbsp;']"
12457,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['4,730,373', '&nbsp;']","['1,072,542', '&nbsp;']","['3,657,830', '&nbsp;']","['22.7', '&nbsp;']","['77.3', '&nbsp;']"
12457,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['18,247', '&nbsp;']","['2,141', '&nbsp;']","['16,106', '&nbsp;']","['11.7', '&nbsp;']","['88.3', '&nbsp;']"
12457,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['13,624', '&nbsp;']","['1,633', '&nbsp;']","['11,991', '&nbsp;']","['12.0', '&nbsp;']","['88.0', '&nbsp;']"
12457,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['3,109', '&nbsp;']","['680', '&nbsp;']","['2,430', '&nbsp;']","['21.9', '&nbsp;']","['78.2', '&nbsp;']"
12457,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['649,534', '&nbsp;']","['102,717', '&nbsp;']","['546,816', '&nbsp;']","['15.8', '&nbsp;']","['84.2', '&nbsp;']"
12457,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['236,287', '&nbsp;']","['55,914', '&nbsp;']","['180,373', '&nbsp;']","['23.7', '&nbsp;']","['76.3', '&nbsp;']"
12457,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['541,989', '&nbsp;']","['137,231', '&nbsp;']","['404,758', '&nbsp;']","['25.3', '&nbsp;']","['74.7', '&nbsp;']"
12457,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['179,812', '&nbsp;']","['44,020', '&nbsp;']","['135,792', '&nbsp;']","['24.5', '&nbsp;']","['75.5', '&nbsp;']"
12457,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['65,643', '&nbsp;']","['20,792', '&nbsp;']","['44,851', '&nbsp;']","['31.7', '&nbsp;']","['68.3', '&nbsp;']"
12457,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['19,207', '&nbsp;']","['7,831', '&nbsp;']","['11,375', '&nbsp;']","['40.8', '&nbsp;']","['59.2', '&nbsp;']"
12457,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['9,126', '&nbsp;']","['2,429', '&nbsp;']","['6,697', '&nbsp;']","['26.6', '&nbsp;']","['73.4', '&nbsp;']"
12457,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['10,081', '&nbsp;']","['5,402', '&nbsp;']","['4,679', '&nbsp;']","['53.6', '&nbsp;']","['46.4', '&nbsp;']"
12457,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['6,789', '&nbsp;']","['1,805', '&nbsp;']","['4,984', '&nbsp;']","['26.6', '&nbsp;']","['73.4', '&nbsp;']"
12457,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['8,620', '&nbsp;']","['3,553', '&nbsp;']","['5,067', '&nbsp;']","['41.2', '&nbsp;']","['58.8', '&nbsp;']"
12457,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['31,028', '&nbsp;']","['7,603', '&nbsp;']","['23,425', '&nbsp;']","['24.5', '&nbsp;']","['75.5', '&nbsp;']"
12457,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['201,040', '&nbsp;']","['44,188', '&nbsp;']","['156,852', '&nbsp;']","['22.0', '&nbsp;']","['78.0', '&nbsp;']"
12457,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['286,285', '&nbsp;']","['47,046', '&nbsp;']","['239,239', '&nbsp;']","['16.4', '&nbsp;']","['83.6', '&nbsp;']"
12457,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['1,639', '&nbsp;']","['468', '&nbsp;']","['1,172', '&nbsp;']","['28.6', '&nbsp;']","['71.5', '&nbsp;']"
12457,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['284,645', '&nbsp;']","['46,578', '&nbsp;']","['238,067', '&nbsp;']","['16.4', '&nbsp;']","['83.6', '&nbsp;']"
12457,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['718,939', '&nbsp;']","['188,003', '&nbsp;']","['530,936', '&nbsp;']","['26.2', '&nbsp;']","['73.8', '&nbsp;']"
12457,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['153,526', '&nbsp;']","['25,232', '&nbsp;']","['128,294', '&nbsp;']","['16.4', '&nbsp;']","['83.6', '&nbsp;']"
12457,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['110,730', '&nbsp;']","['24,641', '&nbsp;']","['86,089', '&nbsp;']","['22.3', '&nbsp;']","['77.7', '&nbsp;']"
12457,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['88,611', '&nbsp;']","['20,370', '&nbsp;']","['68,241', '&nbsp;']","['23.0', '&nbsp;']","['77.0', '&nbsp;']"
12457,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['29,467', '&nbsp;']","['8,602', '&nbsp;']","['20,865', '&nbsp;']","['29.2', '&nbsp;']","['70.8', '&nbsp;']"
12457,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['98,027', '&nbsp;']","['35,852', '&nbsp;']","['62,175', '&nbsp;']","['36.6', '&nbsp;']","['63.4', '&nbsp;']"
12457,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['148,822', '&nbsp;']","['45,996', '&nbsp;']","['102,826', '&nbsp;']","['30.9', '&nbsp;']","['69.1', '&nbsp;']"
12457,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['11,451', '&nbsp;']","['4,534', '&nbsp;']","['6,917', '&nbsp;']","['39.6', '&nbsp;']","['60.4', '&nbsp;']"
12457,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['26,409', '&nbsp;']","['7,940', '&nbsp;']","['18,470', '&nbsp;']","['30.1', '&nbsp;']","['69.9', '&nbsp;']"
12457,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['51,895', '&nbsp;']","['14,836', '&nbsp;']","['37,059', '&nbsp;']","['28.6', '&nbsp;']","['71.4', '&nbsp;']"
12457,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['2,437', '&nbsp;']","['407', '&nbsp;']","['2,030', '&nbsp;']","['16.7', '&nbsp;']","['83.3', '&nbsp;']"
12457,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['299,091', '&nbsp;']","['62,047', '&nbsp;']","['237,044', '&nbsp;']","['20.7', '&nbsp;']","['79.3', '&nbsp;']"
12457,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['58,964', '&nbsp;']","['21,235', '&nbsp;']","['37,729', '&nbsp;']","['36.0', '&nbsp;']","['64.0', '&nbsp;']"
12457,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['534,195', '&nbsp;']","['132,213', '&nbsp;']","['401,982', '&nbsp;']","['24.8', '&nbsp;']","['75.2', '&nbsp;']"
12457,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['467,866', '&nbsp;']","['113,683', '&nbsp;']","['354,183', '&nbsp;']","['24.3', '&nbsp;']","['75.7', '&nbsp;']"
12457,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['66,329', '&nbsp;']","['18,530', '&nbsp;']","['47,799', '&nbsp;']","['27.9', '&nbsp;']","['72.1', '&nbsp;']"
12457,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['94,366', '&nbsp;']","['20,861', '&nbsp;']","['73,504', '&nbsp;']","['22.1', '&nbsp;']","['77.9', '&nbsp;']"
12457,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['472,416', '&nbsp;']","['121,572', '&nbsp;']","['350,843', '&nbsp;']","['25.7', '&nbsp;']","['74.3', '&nbsp;']"
12457,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['354,397', '&nbsp;']","['69,844', '&nbsp;']","['284,553', '&nbsp;']","['19.7', '&nbsp;']","['80.3', '&nbsp;']"
