table_id,row_id,_b_field_b_full_path,_b_field_b_level_1,_b_field_b_level_2,_b_field_b_level_3,_b_field_b_level_4,_b_field_b_level_5,_b_field_b_hierarchy_depth,field_2019,field_2020,field_2021
8265,r131,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Radiological sciences,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Radiological sciences,,4,61,70,63
8265,r132,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Surgery,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Surgery,,4,127,127,133
8265,r133,All surveyed fields<sup>a</sup> -> Health -> Clinical medicine -> Clinical medicine nec,All surveyed fields<sup>a</sup>,Health,Clinical medicine,Clinical medicine nec,,4,310,309,336
8265,r134,All surveyed fields<sup>a</sup> -> Health -> Other health,All surveyed fields<sup>a</sup>,Health,Other health,,,3,334,294,267
8265,r135,All surveyed fields<sup>a</sup> -> Health -> Other health -> Communication disorders sciences,All surveyed fields<sup>a</sup>,Health,Other health,Communication disorders sciences,,4,23,24,24
8265,r136,All surveyed fields<sup>a</sup> -> Health -> Other health -> Dental sciences ,All surveyed fields<sup>a</sup>,Health,Other health,Dental sciences ,,4,35,35,31
8265,r137,All surveyed fields<sup>a</sup> -> Health -> Other health -> Kinesiology and exercise science,All surveyed fields<sup>a</sup>,Health,Other health,Kinesiology and exercise science,,4,na,20,11
8265,r138,All surveyed fields<sup>a</sup> -> Health -> Other health -> Nursing science,All surveyed fields<sup>a</sup>,Health,Other health,Nursing science,,4,38,38,36
8265,r139,All surveyed fields<sup>a</sup> -> Health -> Other health -> Pharmaceutical sciences,All surveyed fields<sup>a</sup>,Health,Other health,Pharmaceutical sciences,,4,77,83,75
8265,r140,All surveyed fields<sup>a</sup> -> Health -> Other health -> Veterinary biomedical and clinical sciences<sup>b</sup>,All surveyed fields<sup>a</sup>,Health,Other health,Veterinary biomedical and clinical sciences<sup>b</sup>,,4,61,na,na
8265,r141,All surveyed fields<sup>a</sup> -> Health -> Other health -> Other health nec,All surveyed fields<sup>a</sup>,Health,Other health,Other health nec,,4,100,94,90
