table_id,row_id,academic_institution_full_path,academic_institution_level_1,academic_institution_level_2,academic_institution_level_3,academic_institution_hierarchy_depth,field_doctorate_recipients
1215,r023,All institutions  -> Top 50 U.S. institutions  -> Stanford U.,All institutions ,Top 50 U.S. institutions ,Stanford U.,3,37
1215,r024,All institutions  -> Top 50 U.S. institutions  -> Georgia Institute of Technology,All institutions ,Top 50 U.S. institutions ,Georgia Institute of Technology,3,36
1215,r025,All institutions  -> Top 50 U.S. institutions  -> Clark Atlanta U.,All institutions ,Top 50 U.S. institutions ,Clark Atlanta U.,3,33
1215,r026,All institutions  -> Top 50 U.S. institutions  -> Michigan State U.,All institutions ,Top 50 U.S. institutions ,Michigan State U.,3,33
1215,r027,All institutions  -> Top 50 U.S. institutions  -> Harvard U.,All institutions ,Top 50 U.S. institutions ,Harvard U.,3,32
1215,r028,"All institutions  -> Top 50 U.S. institutions  -> Louisiana State U., Baton Rouge",All institutions ,Top 50 U.S. institutions ,"Louisiana State U., Baton Rouge",3,32
1215,r029,"All institutions  -> Top 50 U.S. institutions  -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions ,Top 50 U.S. institutions ,"Pennsylvania State U., University Park and Hershey Medical Center",3,32
1215,r030,All institutions  -> Top 50 U.S. institutions  -> Cornell U.,All institutions ,Top 50 U.S. institutions ,Cornell U.,3,31
1215,r031,All institutions  -> Top 50 U.S. institutions  -> Oakwood U.,All institutions ,Top 50 U.S. institutions ,Oakwood U.,3,31
1215,r032,All institutions  -> Top 50 U.S. institutions  -> Duke U.,All institutions ,Top 50 U.S. institutions ,Duke U.,3,30
1215,r033,All institutions  -> Top 50 U.S. institutions  -> Temple U.,All institutions ,Top 50 U.S. institutions ,Temple U.,3,30
1215,r034,All institutions  -> Top 50 U.S. institutions  -> U. Pennsylvania,All institutions ,Top 50 U.S. institutions ,U. Pennsylvania,3,30
1215,r035,All institutions  -> Top 50 U.S. institutions  -> North Carolina State U.,All institutions ,Top 50 U.S. institutions ,North Carolina State U.,3,29
1215,r036,All institutions  -> Top 50 U.S. institutions  -> Tennessee State U.,All institutions ,Top 50 U.S. institutions ,Tennessee State U.,3,29
1215,r037,"All institutions  -> Top 50 U.S. institutions  -> U. Virginia, Charlottesville",All institutions ,Top 50 U.S. institutions ,"U. Virginia, Charlottesville",3,29
1215,r038,All institutions  -> Top 50 U.S. institutions  -> Princeton U.,All institutions ,Top 50 U.S. institutions ,Princeton U.,3,28
1215,r039,"All institutions  -> Top 50 U.S. institutions  -> Rutgers, State U. New Jersey, New Brunswick",All institutions ,Top 50 U.S. institutions ,"Rutgers, State U. New Jersey, New Brunswick",3,28
1215,r040,"All institutions  -> Top 50 U.S. institutions  -> U. California, Berkeley",All institutions ,Top 50 U.S. institutions ,"U. California, Berkeley",3,28
1215,r041,"All institutions  -> Top 50 U.S. institutions  -> U. Illinois, Urbana-Champaign",All institutions ,Top 50 U.S. institutions ,"U. Illinois, Urbana-Champaign",3,28
1215,r042,All institutions  -> Top 50 U.S. institutions  -> Emory U.,All institutions ,Top 50 U.S. institutions ,Emory U.,3,27
1215,r043,All institutions  -> Top 50 U.S. institutions  -> Florida International U.,All institutions ,Top 50 U.S. institutions ,Florida International U.,3,27
1215,r044,All institutions  -> Top 50 U.S. institutions  -> Georgia State U.,All institutions ,Top 50 U.S. institutions ,Georgia State U.,3,27
1215,r045,"All institutions  -> Top 50 U.S. institutions  -> CUNY, City C.",All institutions ,Top 50 U.S. institutions ,"CUNY, City C.",3,25
1215,r046,All institutions  -> Top 50 U.S. institutions  -> Columbia U. in the City of New York,All institutions ,Top 50 U.S. institutions ,Columbia U. in the City of New York,3,25
1215,r047,All institutions  -> Top 50 U.S. institutions  -> Prairie View A&M U.,All institutions ,Top 50 U.S. institutions ,Prairie View A&M U.,3,25
1215,r048,"All institutions  -> Top 50 U.S. institutions  -> U. South Florida, Tampa",All institutions ,Top 50 U.S. institutions ,"U. South Florida, Tampa",3,24
1215,r049,All institutions  -> Top 50 U.S. institutions  -> Virginia Polytechnic Institute and State U.,All institutions ,Top 50 U.S. institutions ,Virginia Polytechnic Institute and State U.,3,24
1215,r050,"All institutions  -> Top 50 U.S. institutions  -> CUNY, Hunter C.",All institutions ,Top 50 U.S. institutions ,"CUNY, Hunter C.",3,23
1215,r051,All institutions  -> Top 50 U.S. institutions  -> Grambling State U.,All institutions ,Top 50 U.S. institutions ,Grambling State U.,3,23
1215,r052,"All institutions  -> Top 50 U.S. institutions  -> Texas A&M U., College Station and Health Science Center",All institutions ,Top 50 U.S. institutions ,"Texas A&M U., College Station and Health Science Center",3,22
1215,r053,All institutions  -> Top 50 U.S. institutions  -> Vanderbilt U.,All institutions ,Top 50 U.S. institutions ,Vanderbilt U.,3,22
1215,r054,All institutions  -> Other U.S. institutions,All institutions ,Other U.S. institutions,,2,3422
