table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_sales_r_d_performers_or_fundersa_worldwide,field_sales_r_d_performers_or_fundersa_domestic,field_sales_r_d_performers_or_fundersa_foreign,field_sales_domestic_r_d_performersb_worldwide,field_sales_domestic_r_d_performersb_domestic,field_sales_domestic_r_d_performersb_foreign
718,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['69,197', '&nbsp;']","['51,182', '&nbsp;']","['18,014', '&nbsp;']","['D', '&nbsp;']","['49,348', '&nbsp;']","['D', '&nbsp;']"
718,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['115,293', '&nbsp;']","['90,950', '&nbsp;']","['24,343', '&nbsp;']","['115,293', '&nbsp;']","['90,950', '&nbsp;']","['24,343', '&nbsp;']"
718,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['174,698', '&nbsp;']","['138,190', '&nbsp;']","['36,507', '&nbsp;']","['D', '&nbsp;']","['138,016', '&nbsp;']","['D', '&nbsp;']"
718,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['531,837', '&nbsp;']","['360,719', '&nbsp;']","['171,118', '&nbsp;']","['531,837', '&nbsp;']","['360,719', '&nbsp;']","['171,118', '&nbsp;']"
718,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implements ,All industries,Manufacturing industries,Machinery,Agricultural implements ,,4,33311,"['67,910', '&nbsp;']","['43,413', '&nbsp;']","['24,497', '&nbsp;']","['67,910', '&nbsp;']","['43,413', '&nbsp;']","['24,497', '&nbsp;']"
718,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery ,All industries,Manufacturing industries,Machinery,Semiconductor machinery ,,4,333242,"['26,840', '&nbsp;']","['10,735', '&nbsp;']","['16,105', '&nbsp;']","['26,840', '&nbsp;']","['10,735', '&nbsp;']","['16,105', '&nbsp;']"
718,r024,"All industries -> Manufacturing industries -> Machinery -> Engines, turbines, and power transmission equipment ",All industries,Manufacturing industries,Machinery,"Engines, turbines, and power transmission equipment ",,4,3336,"['74,396', '&nbsp;']","['46,954', '&nbsp;']","['27,442', '&nbsp;']","['74,396', '&nbsp;']","['46,954', '&nbsp;']","['27,442', '&nbsp;']"
718,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['362,691', '&nbsp;']","['259,617', '&nbsp;']","['103,074', '&nbsp;']","['362,691', '&nbsp;']","['259,617', '&nbsp;']","['103,074', '&nbsp;']"
718,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,222,531', '&nbsp;']","['734,610', '&nbsp;']","['487,920', '&nbsp;']","['1,219,910', '&nbsp;']","['733,929', '&nbsp;']","['485,981', '&nbsp;']"
718,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['376,925', '&nbsp;']","['181,314', '&nbsp;']","['195,611', '&nbsp;']","['376,925', '&nbsp;']","['181,314', '&nbsp;']","['195,611', '&nbsp;']"
718,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['361,657', '&nbsp;']","['239,789', '&nbsp;']","['121,868', '&nbsp;']","['359,063', '&nbsp;']","['239,135', '&nbsp;']","['119,928', '&nbsp;']"
718,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['244,980', '&nbsp;']","['165,880', '&nbsp;']","['79,100', '&nbsp;']","['244,953', '&nbsp;']","['165,853', '&nbsp;']","['79,100', '&nbsp;']"
718,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatuses ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatuses ",5,"334510, 334517","['40,095', '&nbsp;']","['24,256', '&nbsp;']","['15,839', '&nbsp;']","['40,095', '&nbsp;']","['24,256', '&nbsp;']","['15,839', '&nbsp;']"
718,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments ",5,334511,"['101,962', '&nbsp;']","['75,667', '&nbsp;']","['26,294', '&nbsp;']","['101,962', '&nbsp;']","['75,667', '&nbsp;']","['26,294', '&nbsp;']"
718,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices ",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices ,5,other 3345,"['102,923', '&nbsp;']","['65,956', '&nbsp;']","['36,967', '&nbsp;']","['102,896', '&nbsp;']","['65,929', '&nbsp;']","['36,967', '&nbsp;']"
718,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['238,969', '&nbsp;']","['147,628', '&nbsp;']","['91,342', '&nbsp;']","['238,969', '&nbsp;']","['147,628', '&nbsp;']","['91,342', '&nbsp;']"
718,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['230,732', '&nbsp;']","['150,020', '&nbsp;']","['80,712', '&nbsp;']","['230,365', '&nbsp;']","['149,653', '&nbsp;']","['80,712', '&nbsp;']"
718,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,508,173', '&nbsp;']","['1,187,996', '&nbsp;']","['320,177', '&nbsp;']","['1,507,359', '&nbsp;']","['1,187,182', '&nbsp;']","['320,177', '&nbsp;']"
718,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['1,026,540', '&nbsp;']","['795,662', '&nbsp;']","['230,878', '&nbsp;']","['1,025,726', '&nbsp;']","['794,848', '&nbsp;']","['230,878', '&nbsp;']"
718,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['401,645', '&nbsp;']","['324,873', '&nbsp;']","['76,772', '&nbsp;']","['401,645', '&nbsp;']","['324,873', '&nbsp;']","['76,772', '&nbsp;']"
718,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts ",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts ",5,336411–13,"['389,720', '&nbsp;']","['312,997', '&nbsp;']","['76,723', '&nbsp;']","['389,720', '&nbsp;']","['312,997', '&nbsp;']","['76,723', '&nbsp;']"
718,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts",5,"336414–15, 336419","['11,925', '&nbsp;']","['11,876', '&nbsp;']","['48', '&nbsp;']","['11,925', '&nbsp;']","['11,876', '&nbsp;']","['48', '&nbsp;']"
718,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components",,4,336992,"['677', '&nbsp;']","['673', '&nbsp;']","['4', '&nbsp;']","['677', '&nbsp;']","['673', '&nbsp;']","['4', '&nbsp;']"
718,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['79,311', '&nbsp;']","['66,788', '&nbsp;']","['12,523', '&nbsp;']","['79,311', '&nbsp;']","['66,788', '&nbsp;']","['12,523', '&nbsp;']"
718,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['41,432', '&nbsp;']","['36,257', '&nbsp;']","['5,175', '&nbsp;']","['41,432', '&nbsp;']","['36,257', '&nbsp;']","['5,175', '&nbsp;']"
718,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['454,083', '&nbsp;']","['344,553', '&nbsp;']","['109,530', '&nbsp;']","['454,009', '&nbsp;']","['344,479', '&nbsp;']","['109,530', '&nbsp;']"
718,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies ,,4,3391,"['330,060', '&nbsp;']","['261,471', '&nbsp;']","['68,590', '&nbsp;']","['330,060', '&nbsp;']","['261,471', '&nbsp;']","['68,590', '&nbsp;']"
718,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['124,023', '&nbsp;']","['83,082', '&nbsp;']","['40,941', 'i']","['123,949', '&nbsp;']","['83,008', '&nbsp;']","['40,941', 'i']"
718,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['4,625,934', '&nbsp;']","['3,691,358', '&nbsp;']","['934,576', '&nbsp;']","['4,469,076', '&nbsp;']","['3,541,846', '&nbsp;']","['927,230', '&nbsp;']"
718,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['581,677', '&nbsp;']","['292,590', '&nbsp;']","['289,087', '&nbsp;']","['559,157', '&nbsp;']","['271,076', '&nbsp;']","['288,081', '&nbsp;']"
718,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['330,165', '&nbsp;']","['322,499', '&nbsp;']","['7,666', '&nbsp;']","['226,720', '&nbsp;']","['220,461', '&nbsp;']","['6,259', '&nbsp;']"
718,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['241,724', '&nbsp;']","['222,460', '&nbsp;']","['19,265', '&nbsp;']","['237,643', '&nbsp;']","['218,836', '&nbsp;']","['18,807', '&nbsp;']"
718,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['135,333', '&nbsp;']","['88,562', 'i']","['46,771', 'i']","['135,332', '&nbsp;']","['88,561', 'i']","['46,771', 'i']"
718,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['168,300', '&nbsp;']","['133,709', '&nbsp;']","['34,590', '&nbsp;']","['165,744', '&nbsp;']","['132,474', '&nbsp;']","['33,269', '&nbsp;']"
718,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,347,354', '&nbsp;']","['1,105,520', '&nbsp;']","['241,833', '&nbsp;']","['1,332,973', '&nbsp;']","['1,093,706', '&nbsp;']","['239,267', '&nbsp;']"
718,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['562,821', '&nbsp;']","['405,563', '&nbsp;']","['157,258', '&nbsp;']","['562,713', '&nbsp;']","['405,474', '&nbsp;']","['157,240', '&nbsp;']"
718,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['2,713', '&nbsp;']","['2,409', '&nbsp;']","['303', '&nbsp;']","['2,713', '&nbsp;']","['2,409', '&nbsp;']","['303', '&nbsp;']"
718,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['560,108', '&nbsp;']","['403,153', '&nbsp;']","['156,955', '&nbsp;']","['560,001', '&nbsp;']","['403,065', '&nbsp;']","['156,936', '&nbsp;']"
718,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['519,730', '&nbsp;']","['515,936', '&nbsp;']","['3,794', '&nbsp;']","['519,594', '&nbsp;']","['515,811', '&nbsp;']","['3,782', '&nbsp;']"
718,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['115,464', '&nbsp;']","['93,099', '&nbsp;']","['22,364', '&nbsp;']","['115,318', '&nbsp;']","['92,954', '&nbsp;']","['22,364', '&nbsp;']"
718,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['149,339', '&nbsp;']","['90,922', '&nbsp;']","['58,417', '&nbsp;']","['135,348', '&nbsp;']","['79,466', '&nbsp;']","['55,881', '&nbsp;']"
718,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['778,854', '&nbsp;']","['709,990', '&nbsp;']","['68,863', '&nbsp;']","['778,009', '&nbsp;']","['709,145', '&nbsp;']","['68,863', '&nbsp;']"
718,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['11,109', '&nbsp;']","['10,549', '&nbsp;']","['560', '&nbsp;']","['11,081', '&nbsp;']","['10,521', '&nbsp;']","['560', '&nbsp;']"
718,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['1,252', '&nbsp;']","['1,029', '&nbsp;']","['224', '&nbsp;']","['1,252', '&nbsp;']","['1,029', '&nbsp;']","['224', '&nbsp;']"
718,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['9,857', '&nbsp;']","['9,520', '&nbsp;']","['337', '&nbsp;']","['9,829', '&nbsp;']","['9,492', '&nbsp;']","['337', '&nbsp;']"
718,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['579,162', '&nbsp;']","['421,966', '&nbsp;']","['157,196', '&nbsp;']","['578,541', '&nbsp;']","['421,430', '&nbsp;']","['157,110', '&nbsp;']"
718,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['161,223', '&nbsp;']","['105,721', '&nbsp;']","['55,503', '&nbsp;']","['161,166', '&nbsp;']","['105,663', '&nbsp;']","['55,503', '&nbsp;']"
718,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['234,332', '&nbsp;']","['151,626', '&nbsp;']","['82,706', '&nbsp;']","['233,943', '&nbsp;']","['151,304', '&nbsp;']","['82,640', '&nbsp;']"
718,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['69,483', '&nbsp;']","['60,922', '&nbsp;']","['8,561', '&nbsp;']","['69,347', '&nbsp;']","['60,805', '&nbsp;']","['8,542', '&nbsp;']"
718,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['29,911', '&nbsp;']","['27,880', '&nbsp;']","['2,031', '&nbsp;']","['29,871', '&nbsp;']","['27,859', '&nbsp;']","['2,012', '&nbsp;']"
718,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['38,582', '&nbsp;']","['32,052', '&nbsp;']","['6,531', '&nbsp;']","['38,485', '&nbsp;']","['31,955', '&nbsp;']","['6,530', '&nbsp;']"
718,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['990', '&nbsp;']","['990', '&nbsp;']","['0', '&nbsp;']","['990', '&nbsp;']","['990', '&nbsp;']","['0', '&nbsp;']"
718,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['114,124', '&nbsp;']","['103,698', '&nbsp;']","['10,426', '&nbsp;']","['114,085', '&nbsp;']","['103,659', '&nbsp;']","['10,426', '&nbsp;']"
718,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['67,799', '&nbsp;']","['67,420', '&nbsp;']","['379', '&nbsp;']","['67,799', '&nbsp;']","['67,420', '&nbsp;']","['379', '&nbsp;']"
718,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['384,457', '&nbsp;']","['316,092', '&nbsp;']","['68,365', '&nbsp;']","['376,077', '&nbsp;']","['308,215', '&nbsp;']","['67,862', '&nbsp;']"
718,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['12,138,755', '&nbsp;']","['9,049,901', '&nbsp;']","['3,088,854', '&nbsp;']","['11,942,225', '&nbsp;']","['8,893,058', '&nbsp;']","['3,049,167', '&nbsp;']"
718,r074,All companies (number of domestic employees) -> Micro companies<sup>c</sup>,All companies (number of domestic employees),Micro companies<sup>c</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
718,r075,All companies (number of domestic employees) -> Micro companies<sup>c</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>c</sup>,5&#8211;9,,,3,–,"['35,082', '&nbsp;']","['27,796', '&nbsp;']","['7,286', '&nbsp;']","['34,868', '&nbsp;']","['27,597', '&nbsp;']","['7,270', '&nbsp;']"
718,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
718,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['66,068', '&nbsp;']","['65,205', '&nbsp;']","['863', '&nbsp;']","['66,018', '&nbsp;']","['65,177', '&nbsp;']","['841', '&nbsp;']"
718,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['189,828', '&nbsp;']","['180,807', '&nbsp;']","['9,021', '&nbsp;']","['D', '&nbsp;']","['180,570', '&nbsp;']","['D', '&nbsp;']"
718,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
718,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['179,398', '&nbsp;']","['172,345', '&nbsp;']","['7,052', '&nbsp;']","['D', '&nbsp;']","['172,188', '&nbsp;']","['D', '&nbsp;']"
718,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['362,933', '&nbsp;']","['317,168', '&nbsp;']","['45,765', '&nbsp;']","['D', '&nbsp;']","['313,334', '&nbsp;']","['D', '&nbsp;']"
718,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
