table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013
10866,r033,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,80,133,92,83,87,113,89,101,83
10866,r034,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,689,604,577,457,769,794,1791,1998,903,986,922
10866,r035,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,69,43,50,34,19,19,30,90,67,46,9
10866,r036,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,644,532,573,455,431,417,505,504,430,383,358
10866,r037,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,3923,4036,3922,3862,3783,3981,3716,3638,4164,4127,4255
10866,r038,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,2997,3135,3001,2865,2827,2939,2608,2407,2867,2815,2968
10866,r039,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,25,1,0,0,0,NA,NA,NA,NA,NA,NA
10866,r040,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,678,737,775,753,751,743,793,945,974,1080,994
10866,r041,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,224,163,145,243,205,299,315,287,324,231,294
10866,r042,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,47,74,85,89,81,133,116,368,388,361,263
10866,r043,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10866,r044,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,2961,3168,3246,3246,3434,3548,5309,4542,4452,4514,4310
10866,r045,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,27215,28564,29173,29126,29556,29701,35736,37617,30928,31336,29513
10866,r046,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,21,20,39,14,12,19,14,7,10,8,2
10866,r047,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,0,3,3,3,0,0,0,0,0,0,0
10866,r048,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,309,304,319,319,319,334,378,852,371,366,365
10866,r049,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,14,11,10,9,4,4,5,3,5,1,1
10866,r050,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,564,540,511,688,679,545,420,447,386,512,363
10866,r051,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,74,78,77,62,57,31,30,82,35,21,20
10866,r052,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,146,141,143,147,138,143,171,223,234,359,364
10866,r053,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,43,48,53,24,24,63,57,67,37,38,37
10866,r054,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,25965,27312,27926,27778,28257,28540,34641,35882,29830,30010,28341
10866,r055,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,22,21,25,27,24,22,20,54,20,19,19
10866,r056,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10866,r057,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,20,21,25,27,24,22,20,54,20,19,19
10866,r058,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,57,87,68,54,42,0,NA,NA,NA,NA,NA
10866,r059,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,NA,1063,1454,1857,1106,1057,984,1132,1128,832,719
10866,r060,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,NA,16,14,22,18,20,22,26,23,40,23
10866,r061,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,NA,908,1258,1823,1084,1036,962,1106,1105,792,696
10866,r062,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,NA,1,1,1,1,1,NA,NA,NA,NA,NA
10866,r063,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,138,180,12,4,0,NA,NA,NA,NA,NA
10866,r064,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,39,47,43,33,40,30,33,62,73,90,67
10866,r065,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,600,613,597,609,625,645,739,728,717,743,717
10866,r066,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,29,30,30,32,28,35,38,46,52,39,40
10866,r067,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,11,16,17,11,16,15,13,13,15,12,13
10866,r068,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,21
10866,r069,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,550,552,546,561,574,586,674,661,640,673,636
10866,r070,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,10,14,4,4,8,9,14,8,9,6,7
10866,r071,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,148,105,128,128,184,114,103,125,102,85,119
10866,r072,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,10,11,13,12,13,11,10,11,12,11,11
10866,r073,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,43,34,33,34,71,26,15,30,18,8,39
10866,r074,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,96,61,81,81,101,78,78,85,73,67,69
10866,r075,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,189,199,164,95,50,42,31,14,56,21,16
10866,r076,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,21,22,23,23,24,24,0,NA,NA,NA,NA
10866,r077,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,3,3,3,3,2,2,2,6,49,13,10
10866,r078,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,160,170,134,64,19,11,22,NA,NA,NA,NA
10866,r079,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,3,3,3,4,3,4,4,6,4,6,4
10866,r080,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,2,0.05,1,0.05,0.05,0,NA,0,0,NA,NA
10866,r081,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,1,1,2,2,2,2,2,3,3,3,3
10866,r082,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2,3,3,4,4,4,4,3,3,2,1
10866,r083,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,712,647,437,838,811,825,846,929,862,936,876
10866,r084,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,263,234,244,277,260,274,316,409,347,360,310
10866,r085,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,305,323,74,400,405,377,348,337,344,403,397
10866,r086,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,7,6,7,5,9,8,7,7,6,7,8
10866,r087,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,33,30,32,49,40,39,42,44,47,46,53
10866,r088,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,7,5,4,17,6,9,10,23,24,26,16
10866,r089,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,65,7,40,58,64,83,82,71,71,69,65
10866,r090,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,21,32,21,15,6,13,20,23,9,9,11
10866,r091,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,10,14,15,18,9,10,10,8,11,11
10866,r092,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,0,2,2,3,11,11,6,5,5,5
10866,r093,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,11,na,na,na,na,na,na,na,na,na,na
10866,r094,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,60,62,66,69,65,65,69,69,78,76,74
10866,r095,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,5,4,6,6,5,5,3,1,6,5,9
10866,r096,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,54,57,58,55,55,60,65,66,71,69,65
10866,r097,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,1,1,2,7,5,1,1,1,1,2,0.05
10866,r098,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,366,406,402,412,446,480,510,563,613,615,639
10866,r099,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10866,r100,All agencies -> Other agencies -> Agency for Global Media,All agencies,Other agencies,Agency for Global Media,,,3,0,1,0.05,0.05,NA,NA,NA,NA,NA,NA,NA
10866,r101,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,286,265,257,255,234,124,160,84,119,77,125
10866,r102,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,1,1,1,1,1,1,1,1,0.05,1,0.05
10866,r103,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1
10866,r104,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,567,662,641,622,576,532,553,572,582,581,530
10866,r105,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,4,9,9,8,8,7,7,4,4,4,5
10866,r106,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,2,2,1,2,2,3,2,3,3,3,3
10866,r107,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,2,18,9,7,7,1,1,1,2,1,1
10866,r108,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,9158,8654,8928,7250,6206,5847,5958,8691,8429,10758,10494
10866,r109,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,0.05,0.05,0.05,0.05,0.05,5,5,5,3,2,1
10866,r110,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,3944,4166,4098,4240,4407,4506,6925,6073,5537,5705,5328
10866,r111,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,64,72,70,71,77,61,61,85,84,83,76
10866,r112,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,na,na,na,na,na,na,na,na,41,41,334
10866,r113,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,107,111,115,146,186,188,227,213,249,246,240
10866,r114,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,37,30,35,68,68,54,68,63,53,65,57
