table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2020,field_total_2021,field_total_2022,field_total_2023,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022,field_federally_financed_2023
12699,r048,All institutions -> U. Arizona,All institutions,U. Arizona,2,47,"['79,463', '']","['72,158', '']","['84,682', '']","['103,771', '']","['34,459', '']","['34,360', '']","['42,072', '']","['49,493', '']"
12699,r049,All institutions -> Clemson U.,All institutions,Clemson U.,2,48,"['76,971', '']","['90,038', '']","['98,733', '']","['103,188', '']","['38,214', '']","['46,693', '']","['62,349', '']","['65,399', '']"
12699,r050,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,49,"['72,758', '']","['75,457', '']","['87,884', '']","['100,161', '']","['62,020', '']","['64,962', '']","['73,487', '']","['80,040', '']"
12699,r051,All institutions -> Harvard U.,All institutions,Harvard U.,2,50,"['97,884', '']","['92,782', '']","['96,920', '']","['99,830', '']","['52,801', '']","['50,918', '']","['47,017', '']","['42,222', '']"
12699,r052,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,51,"['77,150', '']","['80,735', '']","['88,008', '']","['93,785', '']","['49,383', '']","['55,739', '']","['56,993', '']","['57,708', '']"
12699,r053,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,52,"['84,333', '']","['101,989', '']","['88,997', 'i']","['93,312', '']","['75,442', '']","['93,266', '']","['82,286', 'i']","['84,259', '']"
12699,r054,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,53,"['85,445', '']","['82,240', '']","['83,738', '']","['90,849', '']","['53,702', '']","['50,822', '']","['48,863', '']","['53,008', '']"
12699,r055,All institutions -> Princeton U.,All institutions,Princeton U.,2,54,"['67,014', '']","['67,231', '']","['78,831', '']","['87,035', '']","['40,829', '']","['44,201', '']","['52,615', '']","['52,300', '']"
12699,r056,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,55,"['82,690', '']","['79,360', '']","['81,143', '']","['86,949', '']","['31,431', '']","['31,314', '']","['34,356', '']","['37,598', '']"
12699,r057,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,56,"['59,695', '']","['65,454', '']","['75,898', '']","['84,902', '']","['27,421', '']","['29,315', '']","['40,869', '']","['45,509', '']"
12699,r058,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,57,"['58,804', '']","['60,065', '']","['67,776', '']","['82,841', '']","['28,635', '']","['32,063', '']","['35,204', '']","['41,770', '']"
12699,r059,All institutions -> U. Southern California,All institutions,U. Southern California,2,58,"['78,005', '']","['78,179', '']","['63,694', '']","['82,633', '']","['55,089', '']","['51,948', '']","['54,438', '']","['68,833', '']"
12699,r060,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,59,"['94,674', '']","['86,541', '']","['78,534', '']","['82,313', '']","['52,373', '']","['43,570', '']","['52,364', '']","['53,911', '']"
12699,r061,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,60,"['53,586', '']","['56,681', '']","['65,936', '']","['82,238', '']","['36,623', '']","['37,749', '']","['43,571', '']","['54,013', '']"
12699,r062,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,61,"['69,220', '']","['67,472', '']","['73,980', '']","['78,080', '']","['45,520', '']","['44,188', '']","['48,255', '']","['54,768', '']"
12699,r063,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>c</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>c</sup>",2,62,"['na', '']","['na', '']","['na', '']","['76,802', '']","['na', '']","['na', '']","['na', '']","['37,913', '']"
12699,r064,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,63,"['13,084', '']","['13,002', '']","['53,897', '']","['76,286', '']","['11,869', '']","['10,164', '']","['45,940', '']","['68,220', '']"
12699,r065,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,64,"['51,693', '']","['51,630', 'i']","['51,975', '']","['73,871', 'i']","['26,324', '']","['24,011', '']","['25,812', '']","['41,780', '']"
12699,r066,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,65,"['46,751', '']","['54,185', '']","['68,902', '']","['72,672', '']","['30,450', '']","['37,988', '']","['42,418', '']","['46,010', '']"
12699,r067,All institutions -> U. Maine,All institutions,U. Maine,2,66,"['37,127', '']","['46,986', '']","['68,261', '']","['72,340', '']","['18,038', '']","['27,452', '']","['44,010', '']","['46,933', '']"
12699,r068,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,67,"['50,900', '']","['52,731', '']","['58,552', '']","['71,532', '']","['35,946', '']","['38,914', '']","['44,377', '']","['55,520', '']"
12699,r069,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,68,"['59,627', '']","['57,620', '']","['59,060', '']","['68,340', '']","['34,825', '']","['36,318', '']","['37,217', '']","['41,638', '']"
12699,r070,All institutions -> U. Houston,All institutions,U. Houston,2,69,"['55,210', '']","['56,555', '']","['64,026', '']","['67,684', '']","['24,929', '']","['26,599', '']","['28,251', '']","['31,432', '']"
12699,r071,All institutions -> Florida State U.,All institutions,Florida State U.,2,70,"['56,493', '']","['52,153', '']","['58,212', '']","['67,635', '']","['38,126', '']","['34,492', '']","['37,798', '']","['43,395', '']"
12699,r072,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,71,"['38,833', '']","['51,785', '']","['54,188', '']","['67,024', '']","['28,753', '']","['39,190', '']","['42,936', '']","['54,709', '']"
12699,r073,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,72,"['70,156', '']","['67,810', '']","['63,146', '']","['66,158', '']","['28,960', '']","['31,832', '']","['29,720', '']","['34,192', '']"
12699,r074,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,73,"['59,395', '']","['58,154', '']","['61,467', '']","['64,548', '']","['22,163', '']","['23,581', '']","['28,177', '']","['26,470', '']"
12699,r075,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,74,"['40,084', '']","['39,104', '']","['53,974', '']","['63,779', '']","['10,268', '']","['11,014', '']","['12,249', '']","['15,748', '']"
12699,r076,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,75,"['46,976', '']","['52,361', '']","['61,287', '']","['62,529', '']","['26,818', '']","['33,001', '']","['38,078', '']","['37,882', '']"
12699,r077,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,76,"['37,162', '']","['50,547', '']","['50,859', '']","['62,025', '']","['18,073', '']","['26,183', '']","['27,554', '']","['34,863', '']"
12699,r078,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,77,"['55,880', '']","['51,289', '']","['57,490', '']","['61,910', '']","['40,629', '']","['35,691', '']","['35,877', '']","['40,402', '']"
12699,r079,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,78,"['46,694', '']","['54,062', '']","['60,371', '']","['61,175', '']","['33,432', '']","['37,909', '']","['42,745', '']","['39,767', '']"
12699,r080,All institutions -> George Mason U.,All institutions,George Mason U.,2,79,"['52,423', '']","['49,826', '']","['57,196', '']","['61,036', '']","['45,977', '']","['44,086', '']","['50,246', '']","['49,947', '']"
12699,r081,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,80,"['37,911', '']","['39,079', '']","['41,783', '']","['59,900', '']","['27,954', '']","['30,483', '']","['31,686', '']","['43,497', '']"
12699,r082,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,81,"['36,643', '']","['39,785', '']","['44,727', '']","['58,746', '']","['15,069', '']","['15,235', '']","['20,850', '']","['30,388', '']"
12699,r083,All institutions -> U. Iowa,All institutions,U. Iowa,2,82,"['48,433', '']","['47,722', '']","['49,233', '']","['57,579', '']","['20,687', '']","['23,116', '']","['24,367', '']","['27,689', '']"
12699,r084,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,83,"['41,752', '']","['49,576', '']","['55,542', '']","['57,256', '']","['22,817', '']","['33,002', '']","['43,539', '']","['42,217', '']"
12699,r085,All institutions -> Florida International U.,All institutions,Florida International U.,2,84,"['39,826', '']","['41,740', '']","['48,549', '']","['56,199', '']","['21,747', '']","['23,801', '']","['31,994', '']","['37,670', '']"
12699,r086,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,85,"['50,812', '']","['50,646', '']","['51,310', '']","['55,368', '']","['21,594', '']","['24,793', '']","['24,404', '']","['25,609', '']"
12699,r087,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,86,"['51,198', '']","['55,510', '']","['53,958', '']","['55,164', '']","['42,499', '']","['44,780', '']","['43,390', '']","['42,694', '']"
12699,r088,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,87,"['43,098', '']","['42,434', '']","['46,955', '']","['54,548', '']","['11,447', '']","['12,970', '']","['14,790', '']","['17,940', '']"
12699,r089,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,88,"['45,263', '']","['46,733', '']","['48,400', '']","['54,177', '']","['23,332', '']","['26,289', '']","['27,496', '']","['27,248', '']"
12699,r090,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,89,"['42,856', '']","['41,962', '']","['46,952', '']","['53,564', '']","['14,399', '']","['15,359', '']","['18,858', '']","['27,046', '']"
12699,r091,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,90,"['42,839', '']","['41,575', '']","['47,833', '']","['52,539', '']","['30,860', '']","['30,424', '']","['36,428', '']","['39,358', '']"
12699,r092,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,91,"['35,847', '']","['36,339', '']","['44,358', '']","['51,877', '']","['14,870', '']","['18,884', '']","['26,414', '']","['25,882', '']"
12699,r093,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,92,"['36,447', '']","['43,470', '']","['43,119', '']","['51,351', '']","['16,411', '']","['21,797', '']","['24,061', '']","['27,984', '']"
12699,r094,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,93,"['42,739', '']","['41,317', '']","['45,191', '']","['51,318', '']","['34,153', '']","['33,001', '']","['37,091', '']","['42,513', '']"
12699,r095,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,94,"['33,019', '']","['43,941', '']","['49,885', '']","['51,029', '']","['19,679', '']","['25,859', '']","['30,544', '']","['32,570', '']"
12699,r096,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,95,"['33,103', '']","['33,983', '']","['43,702', '']","['50,295', '']","['23,906', '']","['26,766', '']","['34,630', '']","['36,535', '']"
12699,r097,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,96,"['40,786', '']","['39,855', '']","['43,972', '']","['50,052', '']","['15,930', '']","['18,042', '']","['21,919', '']","['23,114', '']"
12699,r098,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,97,"['30,774', '']","['30,935', '']","['39,242', '']","['49,721', '']","['17,813', '']","['19,983', '']","['22,510', '']","['24,138', '']"
12699,r099,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,98,"['37,758', '']","['37,818', '']","['40,691', '']","['49,645', '']","['18,074', '']","['17,980', '']","['22,533', '']","['27,734', '']"
12699,r100,All institutions -> U. Chicago,All institutions,U. Chicago,2,99,"['24,468', '']","['30,018', '']","['41,866', '']","['47,857', '']","['20,168', '']","['25,909', '']","['35,751', '']","['40,732', '']"
12699,r101,All institutions -> Washington State U.,All institutions,Washington State U.,2,100,"['39,533', '']","['48,031', '']","['45,571', '']","['47,254', '']","['20,360', '']","['23,129', '']","['20,359', '']","['22,414', '']"
12699,r102,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,101,"['37,747', '']","['36,222', '']","['35,508', '']","['47,155', '']","['13,921', '']","['16,470', '']","['21,003', '']","['27,685', '']"
12699,r103,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,102,"['31,496', '']","['35,675', '']","['39,656', '']","['46,820', '']","['17,537', '']","['21,610', '']","['24,287', '']","['29,282', '']"
12699,r104,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,103,"['32,668', '']","['39,529', '']","['33,595', '']","['45,755', '']","['6,526', '']","['7,463', '']","['8,326', '']","['11,658', '']"
12699,r105,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,104,"['25,172', '']","['26,599', '']","['40,798', '']","['45,627', '']","['11,812', '']","['15,602', '']","['26,326', '']","['28,605', '']"
12699,r106,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,105,"['33,983', '']","['35,094', '']","['36,217', '']","['44,510', '']","['11,969', '']","['15,319', '']","['16,574', '']","['21,997', '']"
12699,r107,All institutions -> Drexel U.,All institutions,Drexel U.,2,106,"['31,230', '']","['32,665', '']","['38,649', '']","['44,002', '']","['19,772', '']","['20,821', '']","['27,063', '']","['31,364', '']"
12699,r108,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,107,"['31,140', '']","['33,559', '']","['36,219', '']","['41,232', '']","['21,064', '']","['24,126', '']","['25,052', '']","['28,224', '']"
12699,r109,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,108,"['23,939', '']","['27,769', '']","['32,454', '']","['41,198', '']","['9,664', '']","['11,419', '']","['11,896', '']","['14,595', '']"
12699,r110,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,109,"['25,030', '']","['29,884', '']","['40,367', '']","['40,884', '']","['15,583', '']","['19,957', '']","['29,723', '']","['28,215', '']"
12699,r111,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,110,"['30,180', '']","['28,344', '']","['38,670', '']","['40,873', '']","['15,329', '']","['17,613', '']","['25,968', '']","['28,320', '']"
12699,r112,All institutions -> Yale U.,All institutions,Yale U.,2,111,"['36,806', '']","['35,778', '']","['36,714', '']","['40,153', '']","['24,172', '']","['23,578', '']","['23,926', '']","['24,446', '']"
12699,r113,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,112,"['23,758', '']","['27,108', '']","['31,514', '']","['37,920', '']","['13,084', '']","['16,095', '']","['18,401', '']","['20,579', '']"
12699,r114,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,113,"['23,947', '']","['26,780', '']","['27,794', '']","['37,232', '']","['15,238', '']","['17,065', '']","['21,622', '']","['29,188', '']"
12699,r115,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,114,"['31,937', '']","['34,888', '']","['32,758', '']","['36,650', '']","['17,034', '']","['18,541', '']","['21,080', '']","['23,236', '']"
12699,r116,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,115,"['29,812', '']","['29,132', '']","['33,169', '']","['36,441', '']","['29,812', '']","['28,914', '']","['32,709', '']","['35,804', '']"
12699,r117,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,116,"['27,878', '']","['30,295', '']","['32,259', '']","['35,532', '']","['3,557', '']","['6,909', '']","['9,736', '']","['10,734', '']"
12699,r118,All institutions -> Tufts U.,All institutions,Tufts U.,2,117,"['26,662', '']","['24,017', '']","['32,535', '']","['34,614', '']","['20,397', '']","['19,362', '']","['19,796', '']","['20,965', '']"
12699,r119,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,118,"['23,821', '']","['26,574', '']","['28,151', '']","['33,691', '']","['19,552', '']","['22,291', '']","['24,042', '']","['28,140', '']"
12699,r120,All institutions -> Mercer U.,All institutions,Mercer U.,2,119,"['37,450', '']","['40,439', '']","['38,452', '']","['33,284', '']","['29,625', '']","['31,923', '']","['29,959', '']","['26,989', '']"
12699,r121,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,120,"['24,054', '']","['25,835', '']","['28,948', '']","['32,406', '']","['16,205', '']","['16,976', '']","['19,098', '']","['21,706', '']"
12699,r122,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,121,"['25,869', '']","['25,811', '']","['28,288', '']","['32,001', '']","['11,802', '']","['9,683', '']","['11,184', '']","['11,962', '']"
12699,r123,"All institutions -> U. Alaska, Fairbanks",All institutions,"U. Alaska, Fairbanks",2,122,"['17,843', '']","['17,314', '']","['17,869', '']","['31,211', '']","['11,998', '']","['11,355', '']","['12,504', '']","['13,928', '']"
12699,r124,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,123,"['28,155', '']","['27,743', '']","['29,980', '']","['30,352', '']","['12,530', '']","['13,810', '']","['15,266', '']","['15,212', '']"
