table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019
6241,r027,World -> Middle East -> Israel,World,Middle East,Israel,,3,1642,1816,2103,2326,2552,2733,2632,2475,3456,3333,3528,3380,2950,4073,2867,2789,2331,2139
6241,r028,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,52,57,66,76,88,137,159,163,196,209,250,272,289,310,308,374,418,385
6241,r029,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,134,149,174,216,291,332,388,286,316,373,423,459,419,459,525,506,398,449
6241,r030,World -> Middle East -> Other Middle East,World,Middle East,Other Middle East,,3,294,326,371,431,496,628,676,632,636,689,810,841,979,928,834,982,1003,1144
6241,r031,World -> Africa,World,Africa,,,2,787,867,1094,1228,1303,1505,1719,1813,2158,2114,2184,2298,2213,2346,2477,2640,2929,3592
6241,r032,World -> Africa -> Egypt,World,Africa,Egypt,,3,356,292,382,444,489,607,769,846,1012,921,922,983,856,987,993,1160,1384,1942
6241,r033,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,10,10,11,13,16,18,22,20,23,37,61,96,135,135,112,108,128,213
6241,r034,World -> Africa -> South Africa,World,Africa,South Africa,,3,236,342,465,509,533,581,596,635,775,778,826,831,817,856,961,948,955,941
6241,r035,World -> Africa -> Other Africa,World,Africa,Other Africa,,3,185,223,235,262,266,298,331,312,347,378,374,388,406,368,411,423,462,496
6241,r036,World -> Asia,World,Asia,,,2,47757,53871,58226,63555,68490,77420,86109,94418,106954,127769,139055,142036,152247,165341,181747,202049,228223,231394
6241,r037,World -> Asia -> China,World,Asia,China,,3,14497,16186,16141,19658,22349,28052,37488,41334,47335,58692,73290,84314,95166,106325,116085,133259,153450,158924
6241,r038,World -> Asia -> India,World,Asia,India,,3,3039,3438,4306,5075,5614,7365,8063,7915,9534,13722,11486,12344,13292,14276,14517,19495,21806,23995
6241,r039,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,1840,2137,1682,2008,2026,2796,3603,3427,4184,3533,1468,1141,1300,1091,1260,1418,1415,1588
6241,r040,World -> Asia -> Japan,World,Asia,Japan,,3,21473,24174,25367,25351,23636,22512,23366,27720,31431,33576,32475,27061,24127,24919,29719,27432,26896,27004
6241,r041,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,87,99,108,142,180,178,223,212,275,299,323,376,429,374,359,344,380,410
6241,r042,World -> Asia -> Philippines,World,Asia,Philippines,,3,151,185,210,236,331,285,236,386,471,430,392,706,556,338,442,546,414,408
6241,r043,World -> Asia -> Singapore,World,Asia,Singapore,,3,2719,3274,5228,4777,7462,8506,5714,6237,6205,9298,11391,7218,7503,7577,8000,6838,9689,4534
6241,r044,World -> Asia -> South Korea,World,Asia,South Korea,,3,2647,2839,3331,4206,4690,5201,4611,4258,4127,4666,4470,4794,5440,5923,6374,7177,7820,7390
6241,r045,World -> Asia -> Taiwan,World,Asia,Taiwan,,3,556,649,688,770,875,951,953,1026,1177,1278,1331,1381,1325,1336,1447,1439,1463,1662
6241,r046,World -> Asia -> Thailand,World,Asia,Thailand,,3,91,109,123,138,170,202,226,260,340,366,436,501,565,629,688,795,983,1074
6241,r047,World -> Asia -> Vietnam,World,Asia,Vietnam,,3,208,201,269,273,290,375,480,526,621,430,500,598,735,676,731,709,913,962
6241,r048,World -> Asia -> Other Asia,World,Asia,Other Asia,,3,449,579,773,922,869,997,1146,1118,1255,1480,1493,1604,1809,1879,2127,2599,2994,3443
6241,r049,World -> Oceania,World,Oceania,,,2,1632,2080,2353,2358,2555,2613,2442,2491,3254,3842,3777,3736,3373,2800,2692,3135,3165,2723
6241,r050,World -> Oceania -> Australia,World,Oceania,Australia,,3,1557,2010,2277,2266,2477,2495,2379,2404,3122,3709,3584,3522,3156,2594,2467,2915,2953,2525
6241,r051,World -> Oceania -> New Zealand,World,Oceania,New Zealand,,3,75,71,76,92,77,118,63,87,133,134,194,214,217,206,225,220,212,198
