table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_by_others_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_da,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
8791,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['10,918', '&nbsp;']","['694', '&nbsp;']","['0', '&nbsp;']","['10,224', '&nbsp;']","['-694', '&nbsp;']","['-6.4', '&nbsp;']"
8791,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['189', '&nbsp;']","['14', '&nbsp;']","['0', '&nbsp;']","['174', '&nbsp;']","['-14', '&nbsp;']","['-7.6', '&nbsp;']"
8791,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['32 - 39', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['32 - 39', '&nbsp;']","['-1', '&nbsp;']","['D', '&nbsp;']"
8791,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['26', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['25', '&nbsp;']","['-1', '&nbsp;']","['-3.3', '&nbsp;']"
8791,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['98', '&nbsp;']","['8', '&nbsp;']","['0', '&nbsp;']","['91', '&nbsp;']","['-8', '&nbsp;']","['-7.6', '&nbsp;']"
8791,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['20', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['20', '&nbsp;']","['0', '&nbsp;']","['-0.3', '&nbsp;']"
8791,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['60', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['59', '&nbsp;']","['-1', '&nbsp;']","['-1.5', '&nbsp;']"
8791,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,152', '&nbsp;']","['63', '&nbsp;']","['0', '&nbsp;']","['1,089', '&nbsp;']","['-63', '&nbsp;']","['-5.5', '&nbsp;']"
8791,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['10 - 52', '&nbsp;']","['0 - 13', '&nbsp;']","['0', '&nbsp;']","['6 - 52', '&nbsp;']","[' -5 - 0', '&nbsp;']","['D', '&nbsp;']"
8791,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['686', '&nbsp;']","['50', '&nbsp;']","['0', '&nbsp;']","['635', '&nbsp;']","['-50', '&nbsp;']","['-7.3', '&nbsp;']"
8791,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['122', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['120', '&nbsp;']","['-2', '&nbsp;']","['-2.0', '&nbsp;']"
8791,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['292 - 334', '&nbsp;']","['0 - 13', 'i']","['0', '&nbsp;']","['281 - 329', '&nbsp;']","[' -11 - -3', 'i']","['D', '&nbsp;']"
8791,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['11,030', '&nbsp;']","['305', '&nbsp;']","['0', '&nbsp;']","['10,726', '&nbsp;']","['-305', '&nbsp;']","['-2.8', '&nbsp;']"
8791,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['996', 'i']","['12', 'i']","['0', '&nbsp;']","['984', 'i']","['-12', 'i']","['-1.2', '&nbsp;']"
8791,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['2,380', '&nbsp;']","['130', '&nbsp;']","['0', '&nbsp;']","['2,250', '&nbsp;']","['-130', '&nbsp;']","['-5.5', '&nbsp;']"
8791,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['7,493', '&nbsp;']","['157', '&nbsp;']","['0', '&nbsp;']","['7,336', '&nbsp;']","['-157', '&nbsp;']","['-2.1', '&nbsp;']"
8791,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['251', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['245', '&nbsp;']","['-6', '&nbsp;']","['-2.4', '&nbsp;']"
8791,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['7,025', 'i']","['145', '&nbsp;']","['0', '&nbsp;']","['6,879', 'i']","['-145', '&nbsp;']","['-2.1', '&nbsp;']"
8791,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['217', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['212', '&nbsp;']","['-5', '&nbsp;']","['-2.4', '&nbsp;']"
8791,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['161', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['155', '&nbsp;']","['-6', '&nbsp;']","['-3.7', '&nbsp;']"
8791,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['506', '&nbsp;']","['20', '&nbsp;']","['0', '&nbsp;']","['485', '&nbsp;']","['-20', '&nbsp;']","['-4.0', '&nbsp;']"
8791,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['18,564', '&nbsp;']","['241', 'i']","['0', '&nbsp;']","['18,323', 'i']","['-241', 'i']","['-1.3', '&nbsp;']"
8791,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,599', '&nbsp;']","['130', 'i']","['0', '&nbsp;']","['3,469', 'i']","['-130', 'i']","['-3.6', '&nbsp;']"
8791,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,803', 'i']","['87', 'i']","['0', '&nbsp;']","['13,716', 'i']","['-87', 'i']","['-0.6', '&nbsp;']"
8791,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['13,011', 'i']","['87', 'i']","['0', '&nbsp;']","['12,923', 'i']","['-87', 'i']","['-0.7', '&nbsp;']"
8791,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['793', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['793', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8791,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['6', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8791,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,155', '&nbsp;']","['23', 'i']","['0', '&nbsp;']","['1,132', 'i']","['-23', 'i']","['-2.0', '&nbsp;']"
8791,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['3', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['-5.8', '&nbsp;']"
8791,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['215 - 233', '&nbsp;']","['5 - 26', '&nbsp;']","['0', '&nbsp;']","['208 - 227', '&nbsp;']","[' -8 - -5', '&nbsp;']","['D', '&nbsp;']"
8791,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['173', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['167', '&nbsp;']","['-5', '&nbsp;']","['-3.1', '&nbsp;']"
8791,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['42 - 60', '&nbsp;']","['0 - 21', '&nbsp;']","['0', '&nbsp;']","['40 - 60', '&nbsp;']","[' -2 - 0', '&nbsp;']","['D', '&nbsp;']"
8791,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['27,608', '&nbsp;']","['988', 'i']","['0', '&nbsp;']","['26,620', '&nbsp;']","['-988', 'i']","['-3.6', '&nbsp;']"
8791,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['45', '&nbsp;']","['1', 'i']","['0', '&nbsp;']","['44', '&nbsp;']","['-1', 'i']","['-1.3', '&nbsp;']"
8791,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['40', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['40', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8791,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['58', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['55', '&nbsp;']","['-3', '&nbsp;']","['-4.9', '&nbsp;']"
8791,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['2 - 50', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['2 - 49', '&nbsp;']","[' -8 - 0', '&nbsp;']","['D', '&nbsp;']"
8791,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['3', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['3', '&nbsp;']","['-1', '&nbsp;']","['-18.2', '&nbsp;']"
8791,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,113', '&nbsp;']","['27', '&nbsp;']","['0', '&nbsp;']","['1,087', '&nbsp;']","['-27', '&nbsp;']","['-2.4', '&nbsp;']"
8791,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['509', '&nbsp;']","['19', '&nbsp;']","['0', '&nbsp;']","['490', '&nbsp;']","['-19', '&nbsp;']","['-3.8', '&nbsp;']"
8791,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['NA', '&nbsp;']"
8791,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['509', '&nbsp;']","['19', '&nbsp;']","['0', '&nbsp;']","['490', '&nbsp;']","['-19', '&nbsp;']","['-3.8', '&nbsp;']"
8791,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['54 - 66', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['50 - 66', '&nbsp;']","[' -4 - 0', '&nbsp;']","['D', '&nbsp;']"
8791,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['446', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['444', '&nbsp;']","['-2', '&nbsp;']","['-0.4', '&nbsp;']"
8791,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['91 - 105', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['86 - 105', '&nbsp;']","[' -7 - 0', '&nbsp;']","['D', '&nbsp;']"
8791,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['92', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['92', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8791,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8791,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8791,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['NA', '&nbsp;']"
8791,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['26,045', '&nbsp;']","['950', 'i']","['0', '&nbsp;']","['25,096', '&nbsp;']","['-950', 'i']","['-3.6', '&nbsp;']"
8791,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,001', '&nbsp;']","['7', '&nbsp;']","['0', '&nbsp;']","['1,994', '&nbsp;']","['-7', '&nbsp;']","['-0.3', '&nbsp;']"
8791,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['3,643', '&nbsp;']","['87', '&nbsp;']","['0', '&nbsp;']","['3,555', '&nbsp;']","['-87', '&nbsp;']","['-2.4', '&nbsp;']"
8791,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['19,354', '&nbsp;']","['852', 'i']","['0', '&nbsp;']","['18,501', '&nbsp;']","['-852', 'i']","['-4.4', '&nbsp;']"
8791,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['53', 'i']","['*', 'i']","['0', '&nbsp;']","['53', 'i']","['0', 'i']","['-0.4', '&nbsp;']"
8791,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['5,014', '&nbsp;']","['113', '&nbsp;']","['0', '&nbsp;']","['4,901', '&nbsp;']","['-113', '&nbsp;']","['-2.3', '&nbsp;']"
8791,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['13,632', 'i']","['729', 'i']","['0', '&nbsp;']","['12,904', 'i']","['-729', 'i']","['-5.3', '&nbsp;']"
8791,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['654', '&nbsp;']","['10', '&nbsp;']","['0', '&nbsp;']","['644', '&nbsp;']","['-10', '&nbsp;']","['-1.5', '&nbsp;']"
8791,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,048', '&nbsp;']","['4', '&nbsp;']","['0', '&nbsp;']","['1,045', '&nbsp;']","['-4', '&nbsp;']","['-0.3', '&nbsp;']"
8791,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['103', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['99', '&nbsp;']","['-3', '&nbsp;']","['-3.1', '&nbsp;']"
8791,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62 - 109', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['59 - 106', '&nbsp;']","[' -3 - 0', '&nbsp;']","['D', '&nbsp;']"
8791,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['71,457', '&nbsp;']","['2,414', '&nbsp;']","['0', '&nbsp;']","['69,043', '&nbsp;']","['-2,414', '&nbsp;']","['-3.4', '&nbsp;']"
8791,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8791,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['1,029', '&nbsp;']","['13', '&nbsp;']","['0', '&nbsp;']","['1,016', '&nbsp;']","['-13', '&nbsp;']","['-1.3', '&nbsp;']"
8791,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,025', '&nbsp;']","['33', '&nbsp;']","['0', '&nbsp;']","['1,992', '&nbsp;']","['-33', '&nbsp;']","['-1.6', '&nbsp;']"
8791,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8791,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['1,816', '&nbsp;']","['35', '&nbsp;']","['0', '&nbsp;']","['1,781', '&nbsp;']","['-35', '&nbsp;']","['-1.9', '&nbsp;']"
8791,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,280', '&nbsp;']","['69', '&nbsp;']","['0', '&nbsp;']","['3,211', '&nbsp;']","['-69', '&nbsp;']","['-2.1', '&nbsp;']"
8791,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8791,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['2,811', '&nbsp;']","['72', '&nbsp;']","['0', '&nbsp;']","['2,739', '&nbsp;']","['-72', '&nbsp;']","['-2.6', '&nbsp;']"
8791,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['2,807', '&nbsp;']","['101', '&nbsp;']","['0', '&nbsp;']","['2,705', '&nbsp;']","['-101', '&nbsp;']","['-3.6', '&nbsp;']"
8791,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['12,322', '&nbsp;']","['636', '&nbsp;']","['0', '&nbsp;']","['11,685', '&nbsp;']","['-636', '&nbsp;']","['-5.2', '&nbsp;']"
8791,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['5,945', '&nbsp;']","['377', '&nbsp;']","['0', '&nbsp;']","['5,568', '&nbsp;']","['-377', '&nbsp;']","['-6.3', '&nbsp;']"
8791,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['15,739', 'i']","['718', 'i']","['0', '&nbsp;']","['15,022', 'i']","['-718', 'i']","['-4.6', '&nbsp;']"
