table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
7304,r001,1990,Research,,1,720.6
7304,r002,1990,Development,Total,2,476.3
7304,r003,1990,Development,Advanced technology development,2,NA
7304,r004,1990,Development,Major systems development,2,NA
7304,r005,1991,Research,,1,841.7
7304,r006,1991,Development,Total,2,482.7
7304,r007,1991,Development,Advanced technology development,2,NA
7304,r008,1991,Development,Major systems development,2,NA
7304,r009,1992,Research,,1,841.1
7304,r010,1992,Development,Total,2,475.5
7304,r011,1992,Development,Advanced technology development,2,NA
7304,r012,1992,Development,Major systems development,2,NA
7304,r013,1993,Research,,1,1132.0
7304,r014,1993,Development,Total,2,456.2
7304,r015,1993,Development,Advanced technology development,2,NA
7304,r016,1993,Development,Major systems development,2,NA
7304,r017,1994,Research,,1,1260.1
7304,r018,1994,Development,Total,2,344.7
7304,r019,1994,Development,Advanced technology development,2,157.5
7304,r020,1994,Development,Major systems development,2,187.2
7304,r021,1995,Research,,1,1108.1
7304,r022,1995,Development,Total,2,503.3
7304,r023,1995,Development,Advanced technology development,2,152.9
7304,r024,1995,Development,Major systems development,2,350.4
7304,r025,1996,Research,,1,1136.7
7304,r026,1996,Development,Total,2,466.0
7304,r027,1996,Development,Advanced technology development,2,179.9
7304,r028,1996,Development,Major systems development,2,286.1
7304,r029,1997,Research,,1,1042.1
7304,r030,1997,Development,Total,2,479.5
7304,r031,1997,Development,Advanced technology development,2,188.8
7304,r032,1997,Development,Major systems development,2,290.6
7304,r033,1998,Research,,1,1091.8
7304,r034,1998,Development,Total,2,457.0
7304,r035,1998,Development,Advanced technology development,2,206.4
7304,r036,1998,Development,Major systems development,2,250.5
7304,r037,1999,Research,,1,1153.6
7304,r038,1999,Development,Total,2,537.0
7304,r039,1999,Development,Advanced technology development,2,213.2
7304,r040,1999,Development,Major systems development,2,323.8
7304,r041,2000,Research,,1,1231.4
7304,r042,2000,Development,Total,2,602.2
7304,r043,2000,Development,Advanced technology development,2,268.0
7304,r044,2000,Development,Major systems development,2,334.2
7304,r045,2001,Research,,1,1376.5
7304,r046,2001,Development,Total,2,582.8
7304,r047,2001,Development,Advanced technology development,2,101.5
7304,r048,2001,Development,Major systems development,2,481.3
7304,r049,2002,Research,,1,1432.7
7304,r050,2002,Development,Total,2,672.8
7304,r051,2002,Development,Advanced technology development,2,312.2
7304,r052,2002,Development,Major systems development,2,360.6
7304,r053,2003,Research,,1,1553.6
7304,r054,2003,Development,Total,2,675.1
