table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_companiesa_number_,field_domestic_r_d_amount,field_nanotechnology_r_d_total_companiesb_number_,field_nanotechnology_r_d_total_amount,field_nanotechnology_r_d_paid_for_by_the_company_companiesb_number_,field_nanotechnology_r_d_paid_for_by_the_company_amount,field_nanotechnology_r_d_paid_for_by_others_companiesb_number_,field_nanotechnology_r_d_paid_for_by_others_amount
2051,r014,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment ",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment ",,4,3336,"['120', '  ']","['2,080', '  ']","['D', '  ']","['0 - 93', '  ']","['D', '  ']","['0 - 93', '  ']","['0', '  ']","['0', '  ']"
2051,r015,All industries -> Manufacturing industries -> Machinery -> Other machinery ,All industries,Manufacturing industries,Machinery,Other machinery ,,4,other 333,"['1,452', '  ']","['5,853', '  ']","['D', '&nbsp;']","['42 - 136', '  ']","['D', '&nbsp;']","['0 - 93', '  ']","['D', '  ']","['43', '  ']"
2051,r016,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,793', '  ']","['78,575', '  ']","['179', 'i ']","['13,543', 'i ']","['157', 'i ']","['12,493', 'i ']","['44', 'i ']","['1,050', '  ']"
2051,r017,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['471', '  ']","['30,148', '  ']","['75', 'i ']","['13,070', 'i ']","['59', 'i ']","['12,061', 'i ']","['28', 'i ']","['1,010', 'i ']"
2051,r018,All industries -> Manufacturing industries -> Computer and electronic products -> Other electronic products,All industries,Manufacturing industries,Computer and electronic products,Other electronic products,,4,other 334,"['1,322', '  ']","['48,427', '  ']","['104', 'i ']","['472', 'i ']","['97', 'i ']","['432', 'i ']","['15', 'i ']","['40', '  ']"
2051,r019,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['731', '  ']","['4,291', '  ']","['52', 'i ']","['67', 'i ']","['52', 'i ']","['62', 'i ']","['D', '  ']","['5', '  ']"
2051,r020,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['844', '  ']","['53,292', '  ']","['11', '  ']","['83', '  ']","['8', '  ']","['66', '  ']","['3', '  ']","['17', '  ']"
2051,r021,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['396', '  ']","['23,881', '  ']","['7', '  ']","['19', '  ']","['5', '  ']","['8', '  ']","['D', '&nbsp;']","['11', 'i ']"
2051,r022,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['449', '  ']","['29,410', '  ']","['4', '  ']","['64', '  ']","['3', '  ']","['58', '  ']","['D', '  ']","['6', '  ']"
2051,r023,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['1,428', '  ']","['15,695', '  ']","['59', 'i ']","['197', '  ']","['56', 'i ']","['193', '  ']","['5', 'i ']","['4', 'i ']"
2051,r024,All industries -> Manufacturing industries -> Other manufacturing,All industries,Manufacturing industries,Other manufacturing,,,3,"312–16, 321–24, 331, 337","['1,078', '  ']","['5,209', '  ']","['D', '  ']","['34', '  ']","['D', '  ']","['34', '  ']","['D', '  ']","['*', '  ']"
2051,r025,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['8,736', '  ']","['142,874', '  ']","['231', 'i ']","['1,672', 'i ']","['131', 'i ']","['1,284', 'i ']","['132', '  ']","['388', '  ']"
2051,r026,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['117', '  ']","['3,150', '  ']","['D', '&nbsp;']","['78', 'i ']","['D', '&nbsp;']","['75', 'i ']","['D', '  ']","['3', 'i ']"
2051,r027,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['36', '  ']","['317', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2051,r028,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['691', '  ']","['534', '  ']","['D', '  ']","['*', '  ']","['D', '  ']","['*', '  ']","['0', '  ']","['0', '  ']"
2051,r029,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['2,527', '  ']","['80,252', '  ']","['18', 'i ']","['769', 'i ']","['18', 'i ']","['765', 'i ']","['D', '  ']","['5', '  ']"
2051,r030,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,074', '  ']","['34,338', '  ']","['D', '&nbsp;']","['769', 'i ']","['D', '&nbsp;']","['764', 'i ']","['D', '  ']","['5', '  ']"
2051,r031,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['D', '  ']","['3,682 - 3,806', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2051,r032,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,131', '  ']","['16,155', '  ']","['D', '&nbsp;']","['*', 'i ']","['D', '&nbsp;']","['*', 'i ']","['0', '  ']","['0', '  ']"
2051,r033,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['D', '  ']","['25,954 - 26,077', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2051,r034,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['4,304', '  ']","['36,922', '  ']","['202', 'i ']","['822', '  ']","['105', 'i ']","['442', '  ']","['127', '  ']","['380', '  ']"
2051,r035,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,265', '  ']","['2,708', '  ']","['18', 'i ']","['42', 'i ']","['14', 'i ']","['29', 'i ']","['6', 'i ']","['13', 'i ']"
2051,r036,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['1,035', '  ']","['17,321', '  ']","['157', 'i ']","['435', '  ']","['70', 'i ']","['105', '  ']","['111', 'i ']","['330', '  ']"
2051,r037,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['212', '  ']","['4,449', '  ']","['20', 'i ']","['40', '  ']","['16', '  ']","['29', '  ']","['7', '  ']","['11', '  ']"
2051,r038,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Other scientific research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Other scientific research and development,5,other 5417,"['823', '  ']","['12,872', '  ']","['137', 'i ']","['395', '  ']","['53', 'i ']","['76', '  ']","['104', 'i ']","['319', '  ']"
2051,r039,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['2,005', '  ']","['16,893', '  ']","['27', 'i ']","['345', '  ']","['21', 'i ']","['308', '  ']","['10', '  ']","['37', '  ']"
2051,r040,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['177', '  ']","['1,101', '  ']","['D', '  ']","['2', 'i ']","['D', '  ']","['2', 'i ']","['0', '  ']","['0', '  ']"
2051,r041,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45, 48–49, 52–53, 55–56, 624, 71–72, 81","['885', '  ']","['20,598', '  ']","['D', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['*', '  ']"
2051,r042,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['20,884', '  ']","['400,100', '  ']","['867', 'i ']","['18,237', 'i ']","['733', 'i ']","['16,689', 'i ']","['212', 'i ']","['1,548', '  ']"
2051,r043,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2051,r044,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>c</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>c</sup>,,,3,–,"['3,618', '  ']","['3,311', '  ']","['166', 'i ']","['118', '  ']","['126', 'i ']","['77', '  ']","['53', 'i ']","['41', '  ']"
2051,r045,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['6,420', '  ']","['9,435', '  ']","['245', 'i ']","['463', '  ']","['190', 'i ']","['259', '  ']","['77', 'i ']","['204', '  ']"
2051,r046,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2051,r047,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['3,806', '  ']","['10,141', '  ']","['159', 'i ']","['315', '  ']","['145', 'i ']","['247', '  ']","['19', 'i ']","['68', 'i ']"
2051,r048,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,176', '  ']","['17,216', '  ']","['115', 'i ']","['402', 'i ']","['104', 'i ']","['236', 'i ']","['21', '  ']","['166', 'i ']"
2051,r049,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2051,r050,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['1,475', '  ']","['14,103', '  ']","['50', '  ']","['368', '  ']","['47', '  ']","['345', '  ']","['10', '  ']","['23', 'i ']"
2051,r051,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['939', '  ']","['17,871', '  ']","['38', '  ']","['524', 'i ']","['36', '  ']","['383', 'i ']","['7', '  ']","['141', '  ']"
2051,r052,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['984', '  ']","['65,112', '  ']","['56', '  ']","['3,504', '  ']","['52', '  ']","['2,894', '  ']","['D', '  ']","['610', 'i ']"
2051,r053,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['206', '  ']","['40,198', '  ']","['12', '  ']","['2,831', 'i ']","['11', '  ']","['2,818', 'i ']","['D', '  ']","['13', 'i ']"
2051,r054,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['154', '  ']","['73,485', '  ']","['15', '  ']","['4,571', 'i ']","['11', '  ']","['4,352', 'i ']","['8', '  ']","['219', '  ']"
2051,r055,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['105', '  ']","['149,227', '  ']","['11', '  ']","['5,139', 'i ']","['11', '  ']","['5,078', 'i ']","['4', '  ']","['62', '  ']"
