table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1921,r001,World,World,,,,1,3102,4231,3630,5592,4237,5780,4428,4912,4819,4946,5299,6605,6438,8090,6320,8062,9824,11194,9004,11619,10355,11564,12006,13348,16207,15219,17676,18521,21068,21054,23948,20913,28396,23372,27919,24329,28835,26155,30220,27941,29245,32155
1921,r002,World -> North America,World,North America,,,2,1925,1375,2266,1618,2745,1822,2819,1726,2996,1839,3302,1979,4142,2392,4055,2145,6309,2459,5660,2123,6385,2282,7482,2448,9875,2848,10384,2664,11993,3304,13397,3635,16035,4700,16073,5348,15835,5454,16437,5387,15878,5264
1921,r003,World -> North America -> Canada,World,North America,Canada,,3,78,63,127,100,147,108,149,116,146,108,169,124,212,141,193,106,303,130,290,165,379,193,424,208,582,208,654,214,826,254,983,300,1137,354,1020,347,873,307,901,302,844,286
1921,r004,World -> North America -> Mexico,World,North America,Mexico,,3,0,0,1,1,1,1,2,1,3,2,3,2,2,1,3,3,2,0,0,0,1,1,0,0,1,0,1,0,2,0,1,0,1,1,1,2,5,5,7,7,7,8
1921,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,2,0
1921,r006,World -> North America -> United States,World,North America,United States,,3,1847,1312,2138,1517,2597,1714,2668,1610,2847,1729,3130,1853,3927,2249,3859,2037,6004,2329,5369,1958,6005,2089,7058,2240,9293,2640,9730,2450,11164,3050,12413,3335,14895,4346,15051,4999,14956,5143,15528,5078,15025,4970
1921,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1921,r008,World -> Central and South America,World,Central and South America,,,2,0,0,1,1,1,0,0,0,2,1,0,0,2,2,2,1,4,1,4,1,5,0,8,2,9,3,9,4,15,3,26,3,30,11,31,12,33,15,41,14,44,18
1921,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,3,0,1,0,4,0,8,0,6,1,6,2,8,2,5,1,7,0
1921,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,1,0,1,0,3,0,3,1,2,0,6,3,7,1,12,2,17,8,20,8,18,10,28,12,31,15
1921,r011,World -> Central and South America -> All others,World,Central and South America,All others,,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,1,0,2,0,3,0,4,2,2,1,4,2,6,1,6,2,4,2,6,3,8,2,7,3
1921,r012,World -> Europe,World,Europe,,,2,441,512,527,613,593,781,632,872,741,894,849,1234,969,1301,937,1458,1360,1371,1220,1200,1406,1162,1478,1047,2037,1083,2296,1119,2775,1444,3255,1328,4003,1538,3751,1562,4033,1652,4113,1742,3823,1799
1921,r013,World -> Europe -> EU,World,Europe,EU,,3,426,472,505,558,578,741,610,829,717,841,819,1138,935,1207,900,1348,1308,1275,1169,1097,1339,1069,1406,933,1937,989,2186,1024,2648,1307,3126,1230,3826,1410,3551,1401,3798,1480,3849,1537,3580,1594
1921,r014,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,0,5,2,7,3,6,3,9,7,12,7,14,7,22,6,20,13,33,5,20,10,16,18,9,24,12,23,11,28,20,32,15,38,24,36,20,41,21,43,27,44,19
1921,r015,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,12,6,8,3,7,5,9,10,11,6,13,7,23,19,26,29,29,31,19,31,29,29,39,18,44,24,51,25,54,28,55,27,68,33,65,24,79,40,63,52,60,41
1921,r016,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,0,0,3,3,2,3,2,3,5,5,12,10,8,10,16,15,26,22,21,20,16,16,22,8,26,12,33,5,37,9,44,21,37,8,57,15,37,4,40,11,35,12
1921,r017,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,65,68,97,95,87,157,98,176,133,137,159,192,221,210,152,139,258,108,255,92,270,82,260,93,333,75,286,66,326,90,372,127,432,173,387,140,410,108,383,87,300,80
