table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_companies_number_,field_business_process_innovation_number_yes,field_business_process_innovation_number_no,field_business_process_innovation_percent_yes,field_business_process_innovation_percent_no
9873,r018,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['46,128', '&nbsp;']","['12,154', '&nbsp;']","['33,974', '&nbsp;']","['26.3', '&nbsp;']","['73.7', '&nbsp;']"
9873,r019,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['16,440', '&nbsp;']","['5,515', '&nbsp;']","['10,925', '&nbsp;']","['33.5', '&nbsp;']","['66.5', '&nbsp;']"
9873,r020,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['8,527', '&nbsp;']","['3,414', '&nbsp;']","['5,113', '&nbsp;']","['40.0', '&nbsp;']","['60.0', '&nbsp;']"
9873,r021,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['850', '&nbsp;']","['453', '&nbsp;']","['397', '&nbsp;']","['53.3', '&nbsp;']","['46.7', '&nbsp;']"
9873,r022,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['2,711', '&nbsp;']","['993', '&nbsp;']","['1,718', '&nbsp;']","['36.6', '&nbsp;']","['63.4', '&nbsp;']"
9873,r023,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['3,737', '&nbsp;']","['1,478', '&nbsp;']","['2,259', '&nbsp;']","['39.6', '&nbsp;']","['60.4', '&nbsp;']"
9873,r024,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['1,230', '&nbsp;']","['491', '&nbsp;']","['739', '&nbsp;']","['39.9', '&nbsp;']","['60.1', '&nbsp;']"
9873,r025,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['3,925', '&nbsp;']","['1,591', '&nbsp;']","['2,334', '&nbsp;']","['40.5', '&nbsp;']","['59.5', '&nbsp;']"
9873,r026,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['7,325', '&nbsp;']","['2,221', '&nbsp;']","['5,104', '&nbsp;']","['30.3', '&nbsp;']","['69.7', '&nbsp;']"
9873,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['4,494', '&nbsp;']","['1,405', '&nbsp;']","['3,089', '&nbsp;']","['31.3', '&nbsp;']","['68.7', '&nbsp;']"
9873,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['1,044', '&nbsp;']","['302', '&nbsp;']","['742', '&nbsp;']","['28.9', '&nbsp;']","['71.1', '&nbsp;']"
9873,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,787', '&nbsp;']","['514', '&nbsp;']","['1,273', '&nbsp;']","['28.8', '&nbsp;']","['71.2', '&nbsp;']"
9873,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['12,060', '&nbsp;']","['2,736', '&nbsp;']","['9,324', '&nbsp;']","['22.7', '&nbsp;']","['77.3', '&nbsp;']"
9873,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['20,536', '&nbsp;']","['5,641', '&nbsp;']","['14,895', '&nbsp;']","['27.5', '&nbsp;']","['72.5', '&nbsp;']"
9873,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['7,602', '&nbsp;']","['1,807', '&nbsp;']","['5,795', '&nbsp;']","['23.8', '&nbsp;']","['76.2', '&nbsp;']"
9873,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['12,933', '&nbsp;']","['3,833', '&nbsp;']","['9,100', '&nbsp;']","['29.6', '&nbsp;']","['70.4', '&nbsp;']"
9873,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['4,665,645', '&nbsp;']","['1,146,573', '&nbsp;']","['3,519,072', '&nbsp;']","['24.6', '&nbsp;']","['75.4', '&nbsp;']"
9873,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['19,567', '&nbsp;']","['2,641', '&nbsp;']","['16,926', '&nbsp;']","['13.5', '&nbsp;']","['86.5', '&nbsp;']"
9873,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['14,004', '&nbsp;']","['2,091', '&nbsp;']","['11,913', '&nbsp;']","['14.9', '&nbsp;']","['85.1', '&nbsp;']"
9873,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['2,994', '&nbsp;']","['698', '&nbsp;']","['2,296', '&nbsp;']","['23.3', '&nbsp;']","['76.7', '&nbsp;']"
9873,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['635,568', '&nbsp;']","['112,634', '&nbsp;']","['522,934', '&nbsp;']","['17.7', '&nbsp;']","['82.3', '&nbsp;']"
9873,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['241,440', '&nbsp;']","['61,317', '&nbsp;']","['180,123', '&nbsp;']","['25.4', '&nbsp;']","['74.6', '&nbsp;']"
9873,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['546,067', '&nbsp;']","['141,820', '&nbsp;']","['404,247', '&nbsp;']","['26.0', '&nbsp;']","['74.0', '&nbsp;']"
9873,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['165,454', '&nbsp;']","['46,209', '&nbsp;']","['119,245', '&nbsp;']","['27.9', '&nbsp;']","['72.1', '&nbsp;']"
9873,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['65,445', '&nbsp;']","['20,121', '&nbsp;']","['45,324', '&nbsp;']","['30.7', '&nbsp;']","['69.3', '&nbsp;']"
9873,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['17,755', '&nbsp;']","['6,587', '&nbsp;']","['11,168', '&nbsp;']","['37.1', '&nbsp;']","['62.9', '&nbsp;']"
9873,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['9,162', '&nbsp;']","['2,162', '&nbsp;']","['7,000', '&nbsp;']","['23.6', '&nbsp;']","['76.4', '&nbsp;']"
9873,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['8,589', '&nbsp;']","['4,418', '&nbsp;']","['4,171', '&nbsp;']","['51.4', '&nbsp;']","['48.6', '&nbsp;']"
9873,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['7,319', '&nbsp;']","['1,987', '&nbsp;']","['5,332', '&nbsp;']","['27.1', '&nbsp;']","['72.9', '&nbsp;']"
9873,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['8,346', '&nbsp;']","['3,333', '&nbsp;']","['5,013', '&nbsp;']","['39.9', '&nbsp;']","['60.1', '&nbsp;']"
9873,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['32,027', '&nbsp;']","['8,215', '&nbsp;']","['23,812', '&nbsp;']","['25.7', '&nbsp;']","['74.3', '&nbsp;']"
9873,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['198,128', '&nbsp;']","['51,176', '&nbsp;']","['146,952', '&nbsp;']","['25.8', '&nbsp;']","['74.2', '&nbsp;']"
9873,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['283,276', '&nbsp;']","['54,403', '&nbsp;']","['228,873', '&nbsp;']","['19.2', '&nbsp;']","['80.8', '&nbsp;']"
9873,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['1,956', '&nbsp;']","['551', '&nbsp;']","['1,405', '&nbsp;']","['28.2', '&nbsp;']","['71.8', '&nbsp;']"
9873,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['281,321', '&nbsp;']","['53,852', '&nbsp;']","['227,469', '&nbsp;']","['19.1', '&nbsp;']","['80.9', '&nbsp;']"
9873,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['717,229', '&nbsp;']","['207,012', '&nbsp;']","['510,217', '&nbsp;']","['28.9', '&nbsp;']","['71.1', '&nbsp;']"
9873,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['152,543', '&nbsp;']","['28,630', '&nbsp;']","['123,913', '&nbsp;']","['18.8', '&nbsp;']","['81.2', '&nbsp;']"
9873,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['109,075', '&nbsp;']","['26,984', '&nbsp;']","['82,091', '&nbsp;']","['24.7', '&nbsp;']","['75.3', '&nbsp;']"
9873,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['87,994', '&nbsp;']","['22,491', '&nbsp;']","['65,503', '&nbsp;']","['25.6', '&nbsp;']","['74.4', '&nbsp;']"
9873,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['29,258', '&nbsp;']","['9,555', '&nbsp;']","['19,703', '&nbsp;']","['32.7', '&nbsp;']","['67.3', '&nbsp;']"
9873,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['100,282', '&nbsp;']","['37,212', '&nbsp;']","['63,070', '&nbsp;']","['37.1', '&nbsp;']","['62.9', '&nbsp;']"
9873,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['144,421', '&nbsp;']","['52,587', '&nbsp;']","['91,834', '&nbsp;']","['36.4', '&nbsp;']","['63.6', '&nbsp;']"
9873,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['11,149', '&nbsp;']","['4,153', '&nbsp;']","['6,996', '&nbsp;']","['37.2', '&nbsp;']","['62.8', '&nbsp;']"
9873,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['28,236', '&nbsp;']","['9,799', '&nbsp;']","['18,437', '&nbsp;']","['34.7', '&nbsp;']","['65.3', '&nbsp;']"
9873,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['54,270', '&nbsp;']","['15,603', '&nbsp;']","['38,667', '&nbsp;']","['28.8', '&nbsp;']","['71.2', '&nbsp;']"
9873,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['3,153', '&nbsp;']","['772', '&nbsp;']","['2,381', '&nbsp;']","['24.5', '&nbsp;']","['75.5', '&nbsp;']"
9873,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['293,539', '&nbsp;']","['67,547', '&nbsp;']","['225,992', '&nbsp;']","['23.0', '&nbsp;']","['77.0', '&nbsp;']"
9873,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['57,078', '&nbsp;']","['23,600', '&nbsp;']","['33,478', '&nbsp;']","['41.3', '&nbsp;']","['58.7', '&nbsp;']"
9873,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['536,276', '&nbsp;']","['137,875', '&nbsp;']","['398,401', '&nbsp;']","['25.7', '&nbsp;']","['74.3', '&nbsp;']"
9873,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['469,939', '&nbsp;']","['119,711', '&nbsp;']","['350,228', '&nbsp;']","['25.5', '&nbsp;']","['74.5', '&nbsp;']"
9873,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['66,336', '&nbsp;']","['18,163', '&nbsp;']","['48,173', '&nbsp;']","['27.4', '&nbsp;']","['72.6', '&nbsp;']"
9873,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['89,491', '&nbsp;']","['20,857', '&nbsp;']","['68,634', '&nbsp;']","['23.3', '&nbsp;']","['76.7', '&nbsp;']"
9873,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['455,071', '&nbsp;']","['122,438', '&nbsp;']","['332,633', '&nbsp;']","['26.9', '&nbsp;']","['73.1', '&nbsp;']"
9873,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['341,869', '&nbsp;']","['73,362', '&nbsp;']","['268,507', '&nbsp;']","['21.5', '&nbsp;']","['78.5', '&nbsp;']"
