table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1978,r001,World,World,,,,1,2115990,2355213,2624159,2788709,3012468,3419844,3768250,3405254,3979571,4498171,4601325,4754042,4949749,4808112,4965841,5289404,5778935
1978,r002,World -> North America,World,North America,,,2,673113,682608,708271,739178,789980,807662,829869,750840,881336,962955,1010858,1071014,1107620,1159226,1205170,1276851,1395292
1978,r003,World -> North America -> Canada,World,North America,Canada,,3,46169,50203,53207,56455,59275,64179,60493,53138,64355,74758,77792,77635,74782,68867,63402,67999,71411
1978,r004,World -> North America -> Mexico,World,North America,Mexico,,3,35704,32151,35870,38802,46359,48514,50865,37917,49965,55780,63307,66664,67714,67597,63793,68584,71864
1978,r005,World -> North America -> United States,World,North America,United States,,3,591240,600254,619194,643921,684346,694969,718511,659785,767015,832417,869758,926715,965123,1022762,1077975,1140267,1251693
1978,r006,World -> Central and South America,World,Central and South America,,,2,48225,53718,67162,83332,99028,129135,162878,149090,189133,218583,201889,203213,183420,148539,129419,146951,143678
1978,r007,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,4327,5559,7108,8881,10874,13889,18075,17191,20196,22569,22354,22064,15636,15356,14101,16275,13653
1978,r008,World -> Central and South America -> Bolivia,World,Central and South America,Bolivia,,3,112,111,115,118,126,137,182,208,217,237,258,284,301,323,357,379,418
1978,r009,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,31699,36143,45857,56604,68122,91146,115662,101007,138806,161984,141296,141719,129821,90305,86454,97686,94826
1978,r010,World -> Central and South America -> Chile,World,Central and South America,Chile,,3,1381,1603,1965,3256,3253,3683,4079,4261,5522,6166,6460,7112,7260,6991,6804,7020,7624
1978,r011,World -> Central and South America -> Colombia,World,Central and South America,Colombia,,3,3271,3255,3932,4783,5444,6863,7627,7272,8699,9439,10267,10458,10391,8496,8237,8737,9203
1978,r012,World -> Central and South America -> Costa Rica,World,Central and South America,Costa Rica,,3,728,717,806,927,1049,1199,1306,1173,1440,1643,1777,1830,1850,1921,2019,2126,2227
1978,r013,World -> Central and South America -> Ecuador,World,Central and South America,Ecuador,,3,634,524,484,620,650,844,924,987,1097,952,1189,1157,1220,1187,1183,1152,1221
1978,r014,World -> Central and South America -> Honduras,World,Central and South America,Honduras,,3,478,489,482,572,687,752,827,746,877,1051,1180,1177,1192,1187,1251,1325,1403
1978,r015,World -> Central and South America -> Jamaica,World,Central and South America,Jamaica,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,r016,World -> Central and South America -> Panama,World,Central and South America,Panama,,3,214,226,243,256,283,304,343,383,428,473,545,629,662,713,753,813,897
1978,r017,World -> Central and South America -> Peru,World,Central and South America,Peru,,3,1555,1670,1802,2027,2310,2672,3303,3267,3947,4469,5161,5770,5676,5393,5072,5725,6081
1978,r018,World -> Central and South America -> Uruguay,World,Central and South America,Uruguay,,3,364,309,327,380,425,494,715,679,1001,1129,1259,1388,1445,1375,1363,1481,1513
1978,r019,World -> Central and South America -> Venezuela,World,Central and South America,Venezuela,,3,3460,3110,4040,4906,5804,7151,9836,11916,6904,8470,10144,9625,7966,15293,1823,4232,4612
1978,r020,World -> Europe,World,Europe,,,2,672032,803421,927401,962997,1049112,1235625,1343028,1079955,1174844,1339458,1270434,1339888,1406622,1254502,1275034,1331741,1446487
1978,r021,World -> Europe -> EU,World,Europe,EU,,3,622536,747214,857667,880226,953028,1114808,1188910,971180,1048486,1183183,1115613,1181035,1259398,1138553,1157932,1199642,1309099
1978,r022,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,13618,16762,19168,20458,22658,28331,31875,27669,27035,31446,30263,32075,33166,28535,29503,30279,33793
1978,r023,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,17967,20950,23252,24156,25054,28069,30007,26500,27301,30409,28463,29225,30479,26325,26895,28510,31362
1978,r024,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,434,574,783,935,1042,1421,1458,1273,1367,1796,1595,1739,1966,1897,2132,2534,2863
1978,r025,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,6681,7931,10414,12562,15293,19643,23512,19688,21526,25482,23175,23569,25779,23526,24990,27551,30406
1978,r026,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,9444,10361,11981,11582,13495,16033,18566,16804,16515,17595,16631,18412,18000,16835,17747,17610,19211
1978,r027,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,7662,9232,11091,11933,13020,16342,18630,15099,15419,17928,16676,17368,18485,16672,16917,17953,19903
1978,r028,World -> Europe -> EU -> France,World,Europe,EU,France,4,76710,90776,102820,102651,106726,122778,132868,116817,114525,123272,115942,122145,126523,110338,115021,121279,130523
1978,r029,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,222842,269801,305098,308950,337760,397008,418340,336834,388253,452351,426501,454058,489394,426845,437020,450581,487743
1978,r030,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,1794,2495,3123,3183,3648,3934,4416,3589,3538,3308,3180,3447,3492,3090,3196,3256,3702
1978,r031,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,4290,5619,6931,7946,8854,11578,12447,9847,10947,11937,11244,12654,14129,13559,13166,14056,14904
1978,r032,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,5497,6310,7213,8220,8412,11331,12716,10667,9508,12108,14602,14168,15186,24313,22701,22705,27779
1978,r033,World -> Europe -> EU -> Italy,World,Europe,EU,Italy,4,75430,90693,103061,104278,111354,129795,137646,115872,119676,128094,116376,122346,129135,110905,113443,115929,125110
1978,r034,World -> Europe -> EU -> Netherlands,World,Europe,EU,Netherlands,4,24884,30688,36547,37699,42203,50535,54848,43279,45852,51855,46408,48448,50090,45934,48232,51744,57925
1978,r035,World -> Europe -> EU -> Poland,World,Europe,EU,Poland,4,7440,9444,11588,13642,15714,18905,24269,20365,21908,25983,25724,27087,29936,28309,27977,30240,33286
1978,r036,World -> Europe -> EU -> Portugal,World,Europe,EU,Portugal,4,4196,4859,5415,5427,5693,6747,7152,6441,6672,6988,6188,6682,7026,6199,6505,6754,7414
1978,r037,World -> Europe -> EU -> Romania,World,Europe,EU,Romania,4,1535,1953,2341,2953,3886,5585,6898,5386,5762,6897,6447,7865,8636,7785,8833,10770,12969
1978,r038,World -> Europe -> EU -> Slovakia,World,Europe,EU,Slovakia,4,1474,2181,2681,3007,3646,5484,7241,5516,6796,8033,7744,8156,8814,7823,8354,8848,9955
1978,r039,World -> Europe -> EU -> Spain,World,Europe,EU,Spain,4,36975,46346,53523,55053,60741,69815,76956,68207,64063,68668,62058,65749,69835,64054,65403,68639,75433
1978,r040,World -> Europe -> EU -> Sweden,World,Europe,EU,Sweden,4,21221,25989,29922,30582,32805,38829,40026,27856,37069,43846,40124,41514,40671,41774,42480,44206,48243
1978,r041,World -> Europe -> EU -> United Kingdom,World,Europe,EU,United Kingdom,4,82443,94250,110714,115011,121022,132647,129037,93470,104753,115186,116274,124327,138657,133836,127418,126196,136577
1978,r042,World -> Europe -> Other Europe,World,Europe,Other Europe,,3,49496,56208,69734,82771,96084,120817,154118,108775,126358,156275,154820,158853,147225,115949,117102,132099,137388
1978,r043,World -> Europe -> Other Europe -> Norway,World,Europe,Other Europe,Norway,4,5297,5886,6750,7810,8896,11439,14369,12344,13425,15161,15046,15929,15686,12172,11406,12357,13364
1978,r044,World -> Europe -> Other Europe -> Russia,World,Europe,Other Europe,Russia,4,15389,16547,23574,31373,39445,53920,74097,41805,50611,67202,70015,68668,59292,35203,36193,41991,44884
1978,r045,World -> Europe -> Other Europe -> Switzerland,World,Europe,Other Europe,Switzerland,4,20002,22147,24666,25409,27134,29948,34873,32791,35940,42343,38234,39806,40739,39195,39509,40614,42701
1978,r046,World -> Europe -> Other Europe -> Turkey,World,Europe,Other Europe,Turkey,4,7441,9807,12307,15040,16703,20195,23931,17045,19741,22748,22043,25729,24395,24722,24667,30059,26883
1978,r047,World -> Europe -> Other Europe -> Ukraine,World,Europe,Other Europe,Ukraine,4,1368,1820,2436,3139,3906,5315,6848,4790,6641,8821,9481,8721,7114,4657,5327,7079,9557
1978,r048,World -> Middle East,World,Middle East,,,2,21344,23979,28436,32733,40107,53869,64559,64882,72247,79490,80384,81598,88126,82980,90238,97246,99331
1978,r049,World -> Middle East -> Bahrain,World,Middle East,Bahrain,,3,227,244,269,345,444,557,687,575,655,726,764,805,842,739,836,879,977
1978,r050,World -> Middle East -> Iran,World,Middle East,Iran,,3,6457,7805,9246,10556,14135,17552,19601,23702,25010,24699,19479,14044,16617,14724,16859,18794,13993
1978,r051,World -> Middle East -> Israel,World,Middle East,Israel,,3,3702,3685,3993,4441,5276,6249,8287,8223,8504,9643,8968,12679,13338,13954,15071,16726,17707
1978,r052,World -> Middle East -> Jordan,World,Middle East,Jordan,,3,536,495,583,595,720,888,1135,1148,1022,940,976,1093,1091,1179,1286,1222,1482
1978,r053,World -> Middle East -> Kuwait,World,Middle East,Kuwait,,3,794,901,1171,1358,1179,1574,2038,1961,2291,2646,3355,3194,2784,1690,2199,2457,3012
1978,r054,World -> Middle East -> Qatar,World,Middle East,Qatar,,3,722,1091,1856,2323,2642,5923,8159,5822,7431,10340,12641,13075,13808,8643,7512,7983,9557
1978,r055,World -> Middle East -> Saudi Arabia,World,Middle East,Saudi Arabia,,3,6210,6718,7716,8776,10108,14364,16740,17168,20581,22626,25737,27819,30079,32532,33551,35445,38189
1978,r056,World -> Middle East -> United Arab Emirates,World,Middle East,United Arab Emirates,,3,2697,3041,3601,4338,5602,6761,7911,6282,6753,7871,8464,8889,9568,9518,12924,13740,14414
1978,r057,World -> Africa,World,Africa,,,2,14840,18684,23396,27467,29423,34085,39650,39499,45298,48715,53088,58563,62182,55347,52079,50940,56968
1978,r058,World -> Africa -> Cameroon,World,Africa,Cameroon,,3,96,112,134,145,157,176,236,238,241,271,266,286,301,262,289,312,358
1978,r059,World -> Africa -> Egypt,World,Africa,Egypt,,3,1710,1400,1779,2102,2340,2893,3647,4038,4544,5358,5973,5630,5363,5139,5376,5462,6862
1978,r060,World -> Africa -> Kenya,World,Africa,Kenya,,3,214,259,298,311,448,547,631,601,516,572,736,749,803,897,944,921,1017
1978,r061,World -> Africa -> Morocco,World,Africa,Morocco,,3,2391,2708,2984,3498,3604,4388,5058,4869,5506,5417,5159,6044,6632,5443,5870,6528,7244
1978,r062,World -> Africa -> Nigeria,World,Africa,Nigeria,,3,3380,3931,5350,7388,10249,12823,16974,17431,19744,22523,25749,31636,35405,30915,27248,24715,27776
1978,r063,World -> Africa -> Senegal,World,Africa,Senegal,,3,142,172,190,191,182,194,237,227,231,286,252,244,249,232,237,274,312
1978,r064,World -> Africa -> South Africa,World,Africa,South Africa,,3,6355,9441,11899,13000,11472,11743,11208,10543,12717,12486,13092,12128,11593,10840,10311,10756,11510
1978,r065,World -> Africa -> Tunisia,World,Africa,Tunisia,,3,552,662,761,832,972,1321,1659,1551,1801,1803,1861,1845,1838,1618,1804,1971,1889
1978,r066,World -> Africa -> Zimbabwe,World,Africa,Zimbabwe,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,r067,World -> Asia,World,Asia,,,2,669029,750724,842732,914378,975084,1122335,1288839,1281534,1568076,1792589,1928312,1946876,2049708,2064901,2172440,2341269,2593296
1978,r068,World -> Asia -> Bangladesh,World,Asia,Bangladesh,,3,906,897,914,919,994,1099,1216,1594,1672,1642,1661,1957,2348,2669,3162,3716,4124
1978,r069,World -> Asia -> China,World,Asia,China,,3,139172,165452,186878,222003,272974,364454,484493,531146,666898,819709,907243,1017220,1110559,1144562,1180309,1322095,1515010
1978,r070,World -> Asia -> India,World,Asia,India,,3,20600,24610,31292,37566,43097,54889,60069,66357,82304,99067,96846,96479,106744,116324,118978,134817,148221
1978,r071,World -> Asia -> Indonesia,World,Asia,Indonesia,,3,10994,13813,15455,14955,16008,19937,25616,25346,32817,39923,43406,47826,46996,44090,45749,48791,49465
1978,r072,World -> Asia -> Japan,World,Asia,Japan,,3,399673,437393,479565,492585,478950,498940,542970,493937,576801,600833,642854,529273,517019,487559,551769,531050,557675
1978,r073,World -> Asia -> Malaysia,World,Asia,Malaysia,,3,6392,7038,8534,8335,10444,10566,12122,10214,13171,14350,15616,15755,15880,17319,16089,17519,20124
1978,r074,World -> Asia -> Pakistan,World,Asia,Pakistan,,3,1639,2172,3113,3845,4200,4515,4974,4030,4826,6007,6235,6035,6501,6815,6747,7458,7076
1978,r075,World -> Asia -> Philippines,World,Asia,Philippines,,3,2270,2304,2520,2601,2791,3332,3965,4055,4702,4992,5282,5369,6795,7360,8216,8468,8051
1978,r076,World -> Asia -> Singapore,World,Asia,Singapore,,3,4498,4889,6093,6429,7011,8854,7924,8743,11347,14031,12875,15403,16909,16069,18944,19761,21923
1978,r077,World -> Asia -> South Korea,World,Asia,South Korea,,3,53257,59453,70105,82574,93587,105353,94001,87298,114321,130897,133023,143079,152741,152093,149475,167752,175925
1978,r078,World -> Asia -> Sri Lanka,World,Asia,Sri Lanka,,3,343,405,480,631,1833,744,615,634,895,965,801,845,736,718,686,765,795
