table_id,row_id,_b_state_or_location_b_full_path,_b_state_or_location_b_level_1,_b_state_or_location_b_level_2,_b_state_or_location_b_level_3,_b_state_or_location_b_hierarchy_depth,field_total,field_intramurala,field_extramural_industry,field_extramural_industry_administered_ffrdcs,field_extramural_universities_and_colleges,field_extramural_university_administered_ffrdcs,field_extramural_other_nonprofits,field_extramural_nonprofit_administered_ffrdcs,field_extramural_state_local_governments
3954,r001,All locations,All locations,,,1,4329453.9,1057823.3,352113.3,428268.6,513972.8,850027.0,169824.3,956249.0,1175.7
3954,r002,All locations -> Alabama,All locations,Alabama,,2,125340.2,28231.0,95020.2,0.0,2089.0,0.0,0.0,0.0,0.0
3954,r003,All locations -> Alaska,All locations,Alaska,,2,6648.3,6341.9,0.0,0.0,306.4,0.0,0.0,0.0,0.0
3954,r004,All locations -> Arizona,All locations,Arizona,,2,12537.1,1037.5,8.8,0.0,11490.7,0.0,0.0,0.0,0.0
3954,r005,All locations -> Arkansas,All locations,Arkansas,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,r006,All locations -> California,All locations,California,,2,676511.6,58527.3,19376.3,178303.3,38222.1,382082.6,0.0,0.0,0.0
3954,r007,All locations -> Colorado,All locations,Colorado,,2,365052.1,18917.4,36559.6,0.0,4115.1,0.0,0.0,305460.0,0.0
3954,r008,All locations -> Connecticut,All locations,Connecticut,,2,1481.4,1306.0,0.0,0.0,175.4,0.0,0.0,0.0,0.0
3954,r009,All locations -> Delaware,All locations,Delaware,,2,9559.9,0.0,0.0,0.0,9559.9,0.0,0.0,0.0,0.0
3954,r010,All locations -> District of Columbia,All locations,District of Columbia,,2,150500.7,58562.7,8617.4,0.0,1149.1,0.0,82171.4,0.0,0.0
3954,r011,All locations -> Florida,All locations,Florida,,2,33775.9,20057.9,8463.2,0.0,5254.8,0.0,0.0,0.0,0.0
3954,r012,All locations -> Georgia,All locations,Georgia,,2,6592.6,3798.6,112.3,0.0,2681.6,0.0,0.0,0.0,0.0
3954,r013,All locations -> Hawaii,All locations,Hawaii,,2,24289.5,11713.1,0.0,0.0,9438.2,0.0,3138.2,0.0,0.0
3954,r014,All locations -> Idaho,All locations,Idaho,,2,3395.0,0.0,0.0,2990.0,405.0,0.0,0.0,0.0,0.0
3954,r015,All locations -> Illinois,All locations,Illinois,,2,471335.8,15379.3,866.5,0.0,10218.5,444871.6,0.0,0.0,0.0
3954,r016,All locations -> Indiana,All locations,Indiana,,2,8852.3,2550.0,0.0,0.0,6302.3,0.0,0.0,0.0,0.0
3954,r017,All locations -> Iowa,All locations,Iowa,,2,2081.8,360.1,32.9,0.0,688.8,1000.0,0.0,0.0,0.0
3954,r018,All locations -> Kansas,All locations,Kansas,,2,12199.5,11196.4,2.5,0.0,1000.6,0.0,0.0,0.0,0.0
3954,r019,All locations -> Kentucky,All locations,Kentucky,,2,6823.4,120.9,0.0,0.0,6702.5,0.0,0.0,0.0,0.0
3954,r020,All locations -> Louisiana,All locations,Louisiana,,2,25859.4,18660.7,3663.0,0.0,3535.7,0.0,0.0,0.0,0.0
3954,r021,All locations -> Maine,All locations,Maine,,2,350.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0
3954,r022,All locations -> Maryland,All locations,Maryland,,2,648412.2,534777.6,108348.3,0.0,5286.3,0.0,0.0,0.0,0.0
3954,r023,All locations -> Massachusetts,All locations,Massachusetts,,2,39754.5,0.0,20014.9,0.0,9385.9,700.0,9653.7,0.0,0.0
3954,r024,All locations -> Michigan,All locations,Michigan,,2,84619.7,498.3,0.0,0.0,84121.3,0.0,0.0,0.0,0.0
3954,r025,All locations -> Minnesota,All locations,Minnesota,,2,2992.0,0.0,228.0,0.0,2764.0,0.0,0.0,0.0,0.0
3954,r026,All locations -> Mississippi,All locations,Mississippi,,2,13552.4,13419.5,0.0,0.0,132.9,0.0,0.0,0.0,0.0
3954,r027,All locations -> Missouri,All locations,Missouri,,2,11126.3,0.0,0.0,0.0,11126.3,0.0,0.0,0.0,0.0
3954,r028,All locations -> Montana,All locations,Montana,,2,19.1,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0
3954,r029,All locations -> Nebraska,All locations,Nebraska,,2,841.6,0.0,0.0,0.0,841.6,0.0,0.0,0.0,0.0
3954,r030,All locations -> Nevada,All locations,Nevada,,2,977.4,0.0,0.0,0.0,977.4,0.0,0.0,0.0,0.0
3954,r031,All locations -> New Hampshire,All locations,New Hampshire,,2,1274.3,256.6,14.8,0.0,1002.9,0.0,0.0,0.0,0.0
3954,r032,All locations -> New Jersey,All locations,New Jersey,,2,80847.5,35800.8,29808.4,0.0,3712.3,11526.0,0.0,0.0,0.0
3954,r033,All locations -> New Mexico,All locations,New Mexico,,2,256783.6,5422.4,0.0,246975.3,4385.9,0.0,0.0,0.0,0.0
3954,r034,All locations -> New York,All locations,New York,,2,129654.7,14928.6,166.0,0.0,10091.6,0.0,46.0,103792.5,630.0
3954,r035,All locations -> North Carolina,All locations,North Carolina,,2,22935.4,2754.9,1841.9,0.0,18338.6,0.0,0.0,0.0,0.0
3954,r036,All locations -> North Dakota,All locations,North Dakota,,2,229.4,0.0,0.0,0.0,229.4,0.0,0.0,0.0,0.0
3954,r037,All locations -> Ohio,All locations,Ohio,,2,94547.0,345.2,940.2,0.0,18721.0,0.0,73995.0,0.0,545.7
