table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_graduate_students_rank,field_all_graduate_students_total,field_all_graduate_students_science,field_all_graduate_students_engineering,field_all_graduate_students_health,field_full_time_students_rank,field_full_time_students_total,field_full_time_students_science,field_full_time_students_engineering,field_full_time_students_health,field_part_time_students_rank,field_part_time_students_total,field_part_time_students_science,field_part_time_students_engineering,field_part_time_students_health
8279,r149,"All institutions<sup>a</sup> -> California State U., Long Beach",All institutions<sup>a</sup>,"California State U., Long Beach",2,148,1434,934,366,134,175,769,525,143,101,85,665,409,223,33
8279,r150,"All institutions<sup>a</sup> -> U. Texas, El Paso",All institutions<sup>a</sup>,"U. Texas, El Paso",2,149,1416,649,636,131,164,807,408,300,99,96,609,241,336,32
8279,r151,All institutions<sup>a</sup> -> New Mexico State U.,All institutions<sup>a</sup>,New Mexico State U.,2,150,1414,874,316,224,153,890,587,184,119,113,524,287,132,105
8279,r152,All institutions<sup>a</sup> -> California Institute of Technology,All institutions<sup>a</sup>,California Institute of Technology,2,151,1410,839,571,0,109,1410,839,571,0,627,0,0,0,0
8279,r153,All institutions<sup>a</sup> -> Naval Postgraduate School,All institutions<sup>a</sup>,Naval Postgraduate School,2,152,1373,492,881,0,151,916,492,424,0,135,457,0,457,0
8279,r154,All institutions<sup>a</sup> -> Northwest Missouri State U.,All institutions<sup>a</sup>,Northwest Missouri State U.,2,153,1369,1369,0,0,135,1080,1080,0,0,181,289,289,0,0
8279,r155,All institutions<sup>a</sup> -> U. Memphis,All institutions<sup>a</sup>,U. Memphis,2,154,1364,900,174,290,157,863,574,93,196,119,501,326,81,94
8279,r156,All institutions<sup>a</sup> -> Texas Woman's U.,All institutions<sup>a</sup>,Texas Woman's U.,2,155,1340,849,0,491,222,496,262,0,234,60,844,587,0,257
8279,r157,"All institutions<sup>a</sup> -> U. Massachusetts, Boston",All institutions<sup>a</sup>,"U. Massachusetts, Boston",2,156,1336,1079,0,257,188,669,596,0,73,83,667,483,0,184
8279,r158,All institutions<sup>a</sup> -> Utah State U.,All institutions<sup>a</sup>,Utah State U.,2,157,1335,883,270,182,212,527,271,140,116,62,808,612,130,66
8279,r159,All institutions<sup>a</sup> -> Florida Atlantic U.,All institutions<sup>a</sup>,Florida Atlantic U.,2,158,1303,913,253,137,187,672,469,118,85,89,631,444,135,52
8279,r160,All institutions<sup>a</sup> -> U. Dayton,All institutions<sup>a</sup>,U. Dayton,2,159,1297,802,495,0,130,1126,722,404,0,268,171,80,91,0
8279,r161,All institutions<sup>a</sup> -> Southern Methodist U.,All institutions<sup>a</sup>,Southern Methodist U.,2,160,1282,775,507,0,205,572,411,161,0,75,710,364,346,0
8279,r162,All institutions<sup>a</sup> -> Northern Illinois U.,All institutions<sup>a</sup>,Northern Illinois U.,2,161,1262,776,124,362,180,710,536,77,97,104,552,240,47,265
8279,r163,All institutions<sup>a</sup> -> Ohio U.,All institutions<sup>a</sup>,Ohio U.,2,162,1256,825,315,116,168,791,562,128,101,132,465,263,187,15
8279,r164,All institutions<sup>a</sup> -> U. Texas Rio Grande Valley,All institutions<sup>a</sup>,U. Texas Rio Grande Valley,2,163,1237,715,185,337,207,559,413,100,46,79,678,302,85,291
8279,r165,All institutions<sup>a</sup> -> Wright State U.,All institutions<sup>a</sup>,Wright State U.,2,164,1229,842,344,43,145,1005,724,250,31,226,224,118,94,12
8279,r166,All institutions<sup>a</sup> -> U. New Haven,All institutions<sup>a</sup>,U. New Haven,2,165,1228,662,418,148,143,1022,562,329,131,236,206,100,89,17
8279,r167,All institutions<sup>a</sup> -> U. San Francisco,All institutions<sup>a</sup>,U. San Francisco,2,166,1226,1034,0,192,185,680,615,0,65,108,546,419,0,127
8279,r168,All institutions<sup>a</sup> -> Harrisburg U. of Science and Technology,All institutions<sup>a</sup>,Harrisburg U. of Science and Technology,2,167,1196,1150,0,46,131,1124,1080,0,44,394,72,70,0,2
8279,r169,"All institutions<sup>a</sup> -> U. Missouri, Kansas City",All institutions<sup>a</sup>,"U. Missouri, Kansas City",2,168,1192,942,169,81,174,770,679,85,6,142,422,263,84,75
8279,r170,All institutions<sup>a</sup> -> Miami U.,All institutions<sup>a</sup>,Miami U.,2,169,1180,1021,49,110,207,559,421,43,95,92,621,600,6,15
8279,r171,All institutions<sup>a</sup> -> Brigham Young U.,All institutions<sup>a</sup>,Brigham Young U.,2,170,1170,707,362,101,233,463,258,139,66,77,707,449,223,35
8279,r172,"All institutions<sup>a</sup> -> U. North Carolina, Greensboro",All institutions<sup>a</sup>,"U. North Carolina, Greensboro",2,171,1168,760,0,408,199,623,418,0,205,109,545,342,0,203
8279,r173,All institutions<sup>a</sup> -> Portland State U.,All institutions<sup>a</sup>,Portland State U.,2,172,1156,905,157,94,190,664,546,53,65,123,492,359,104,29
8279,r174,All institutions<sup>a</sup> -> Montclair State U.,All institutions<sup>a</sup>,Montclair State U.,2,173,1148,871,0,277,152,901,679,0,222,205,247,192,0,55
8279,r175,All institutions<sup>a</sup> -> Carlos Albizu U.,All institutions<sup>a</sup>,Carlos Albizu U.,2,174,1147,962,0,185,149,939,813,0,126,234,208,149,0,59
8279,r176,"All institutions<sup>a</sup> -> U. Nevada, Las Vegas",All institutions<sup>a</sup>,"U. Nevada, Las Vegas",2,174,1147,821,162,164,169,790,594,94,102,161,357,227,68,62
8279,r177,All institutions<sup>a</sup> -> California Baptist U.,All institutions<sup>a</sup>,California Baptist U.,2,176,1145,794,13,338,172,780,592,4,184,154,365,202,9,154
8279,r178,All institutions<sup>a</sup> -> Kennesaw State U.,All institutions<sup>a</sup>,Kennesaw State U.,2,177,1143,759,286,98,219,509,385,93,31,88,634,374,193,67
8279,r179,All institutions<sup>a</sup> -> Wichita State U.,All institutions<sup>a</sup>,Wichita State U.,2,178,1141,680,395,66,176,744,501,186,57,147,397,179,209,9
8279,r180,All institutions<sup>a</sup> -> Saint Louis U.,All institutions<sup>a</sup>,Saint Louis U.,2,179,1138,740,97,301,136,1072,697,84,291,404,66,43,13,10
8279,r181,All institutions<sup>a</sup> -> Missouri U. of Science and Technology,All institutions<sup>a</sup>,Missouri U. of Science and Technology,2,180,1123,346,777,0,171,781,273,508,0,162,342,73,269,0
8279,r182,All institutions<sup>a</sup> -> Michigan Technological U.,All institutions<sup>a</sup>,Michigan Technological U.,2,181,1105,485,607,13,167,794,340,448,6,174,311,145,159,7
8279,r183,All institutions<sup>a</sup> -> Eastern U.,All institutions<sup>a</sup>,Eastern U.,2,182,1095,1095,0,0,290,320,320,0,0,68,775,775,0,0
8279,r184,All institutions<sup>a</sup> -> Claremont Graduate U.,All institutions<sup>a</sup>,Claremont Graduate U.,2,183,1094,929,0,165,193,653,567,0,86,137,441,362,0,79
8279,r185,All institutions<sup>a</sup> -> U. Idaho,All institutions<sup>a</sup>,U. Idaho,2,184,1093,807,286,0,200,621,486,135,0,129,472,321,151,0
8279,r186,All institutions<sup>a</sup> -> Brandeis U.,All institutions<sup>a</sup>,Brandeis U.,2,185,1088,1088,0,0,139,1053,1053,0,0,481,35,35,0,0
8279,r187,All institutions<sup>a</sup> -> Troy U.,All institutions<sup>a</sup>,Troy U.,2,186,1074,1051,0,23,266,366,357,0,9,76,708,694,0,14
8279,r188,All institutions<sup>a</sup> -> Western Michigan U.,All institutions<sup>a</sup>,Western Michigan U.,2,187,1068,695,242,131,150,922,609,208,105,288,146,86,34,26
8279,r189,All institutions<sup>a</sup> -> Maharishi U. of Management,All institutions<sup>a</sup>,Maharishi U. of Management,2,187,1068,1068,0,0,182,704,704,0,0,155,364,364,0,0
8279,r190,All institutions<sup>a</sup> -> North Dakota State U.,All institutions<sup>a</sup>,North Dakota State U.,2,189,1060,732,253,75,189,665,470,145,50,148,395,262,108,25
8279,r191,All institutions<sup>a</sup> -> New School,All institutions<sup>a</sup>,New School,2,190,1052,1052,0,0,180,710,710,0,0,162,342,342,0,0
8279,r192,All institutions<sup>a</sup> -> U. Rhode Island,All institutions<sup>a</sup>,U. Rhode Island,2,191,1051,612,240,199,165,806,498,161,147,207,245,114,79,52
8279,r193,All institutions<sup>a</sup> -> Santa Clara U.,All institutions<sup>a</sup>,Santa Clara U.,2,192,1050,490,560,0,192,658,276,382,0,149,392,214,178,0
8279,r194,"All institutions<sup>a</sup> -> U. California, San Francisco",All institutions<sup>a</sup>,"U. California, San Francisco",2,193,1049,735,106,208,140,1047,735,106,206,610,2,0,0,2
8279,r195,All institutions<sup>a</sup> -> U. New Hampshire,All institutions<sup>a</sup>,U. New Hampshire,2,194,1041,761,194,86,155,865,628,165,72,266,176,133,29,14
8279,r196,"All institutions<sup>a</sup> -> U. Alabama, Huntsville",All institutions<sup>a</sup>,"U. Alabama, Huntsville",2,195,1038,417,608,13,245,428,255,166,7,95,610,162,442,6
8279,r197,All institutions<sup>a</sup> -> Dartmouth C.,All institutions<sup>a</sup>,Dartmouth C.,2,196,1031,654,220,157,144,1008,653,217,138,511,23,1,3,19
8279,r198,All institutions<sup>a</sup> -> Lehigh U.,All institutions<sup>a</sup>,Lehigh U.,2,197,1023,528,495,0,162,824,461,363,0,243,199,67,132,0
8279,r199,All institutions<sup>a</sup> -> U. North Dakota,All institutions<sup>a</sup>,U. North Dakota,2,198,1019,522,334,163,221,502,238,167,97,116,517,284,167,66
8279,r200,All institutions<sup>a</sup> -> Antioch U.,All institutions<sup>a</sup>,Antioch U.,2,199,991,991,0,0,158,859,859,0,0,306,132,132,0,0
8279,r201,"All institutions<sup>a</sup> -> Southern Illinois U., Carbondale",All institutions<sup>a</sup>,"Southern Illinois U., Carbondale",2,200,985,721,139,125,166,796,582,105,109,251,189,139,34,16
8279,r202,All institutions<sup>a</sup> -> U. Maine,All institutions<sup>a</sup>,U. Maine,2,201,976,766,176,34,161,837,650,153,34,297,139,116,23,0
8279,r203,All institutions<sup>a</sup> -> U. Wyoming,All institutions<sup>a</sup>,U. Wyoming,2,202,974,734,185,55,163,814,601,162,51,276,160,133,23,4
8279,r204,All institutions<sup>a</sup> -> U. West Florida,All institutions<sup>a</sup>,U. West Florida,2,203,968,757,32,179,370,184,136,1,47,66,784,621,31,132
8279,r205,All institutions<sup>a</sup> -> U. Houston-Clear Lake,All institutions<sup>a</sup>,U. Houston-Clear Lake,2,204,966,828,122,16,204,589,546,38,5,152,377,282,84,11
8279,r206,All institutions<sup>a</sup> -> Long Island U.,All institutions<sup>a</sup>,Long Island U.,2,205,965,575,2,388,184,684,370,0,314,187,281,205,2,74
8279,r207,All institutions<sup>a</sup> -> Northern Arizona U.,All institutions<sup>a</sup>,Northern Arizona U.,2,206,962,656,131,175,178,723,531,117,75,213,239,125,14,100
8279,r208,All institutions<sup>a</sup> -> U. Toledo,All institutions<sup>a</sup>,U. Toledo,2,207,948,512,245,191,191,661,418,128,115,185,287,94,117,76
8279,r209,All institutions<sup>a</sup> -> Oakland U.,All institutions<sup>a</sup>,Oakland U.,2,208,941,376,475,90,215,515,247,205,63,141,426,129,270,27
8279,r210,"All institutions<sup>a</sup> -> California State U., Sacramento",All institutions<sup>a</sup>,"California State U., Sacramento",2,209,935,532,290,113,299,291,130,85,76,86,644,402,205,37
8279,r211,All institutions<sup>a</sup> -> Montana State U.,All institutions<sup>a</sup>,Montana State U.,2,210,903,702,201,0,176,744,569,175,0,277,159,133,26,0
8279,r212,All institutions<sup>a</sup> -> U. Mississippi,All institutions<sup>a</sup>,U. Mississippi,2,211,901,560,58,283,160,846,540,52,254,424,55,20,6,29
8279,r213,All institutions<sup>a</sup> -> East Carolina U.,All institutions<sup>a</sup>,East Carolina U.,2,212,899,585,40,274,210,536,352,19,165,156,363,233,21,109
8279,r214,All institutions<sup>a</sup> -> U. Southern Mississippi,All institutions<sup>a</sup>,U. Southern Mississippi,2,213,896,526,81,289,179,714,412,73,229,260,182,114,8,60
8279,r215,"All institutions<sup>a</sup> -> California State Polytechnic U., Pomona",All institutions<sup>a</sup>,"California State Polytechnic U., Pomona",2,213,896,484,412,0,307,283,193,90,0,94,613,291,322,0
8279,r216,All institutions<sup>a</sup> -> U. Vermont,All institutions<sup>a</sup>,U. Vermont,2,215,862,587,99,176,186,674,503,75,96,253,188,84,24,80
8279,r217,All institutions<sup>a</sup> -> Sam Houston State U.,All institutions<sup>a</sup>,Sam Houston State U.,2,216,861,784,0,77,253,397,361,0,36,133,464,423,0,41
8279,r218,All institutions<sup>a</sup> -> Boston C.,All institutions<sup>a</sup>,Boston C.,2,217,858,834,0,24,173,774,751,0,23,372,84,83,0,1
8279,r219,All institutions<sup>a</sup> -> U. Northern Colorado,All institutions<sup>a</sup>,U. Northern Colorado,2,218,838,536,0,302,254,395,240,0,155,136,443,296,0,147
8279,r220,"All institutions<sup>a</sup> -> CUNY, Baruch C.",All institutions<sup>a</sup>,"CUNY, Baruch C.",2,219,830,782,48,0,384,161,154,7,0,82,669,628,41,0
8279,r221,All institutions<sup>a</sup> -> San Francisco State U.,All institutions<sup>a</sup>,San Francisco State U.,2,220,828,630,76,122,206,562,403,47,112,193,266,227,29,10
8279,r222,"All institutions<sup>a</sup> -> California State U., Los Angeles",All institutions<sup>a</sup>,"California State U., Los Angeles",2,221,823,498,201,124,240,445,289,80,76,151,378,209,121,48
8279,r223,All institutions<sup>a</sup> -> Pace U.,All institutions<sup>a</sup>,Pace U.,2,222,814,729,11,74,224,494,430,3,61,170,320,299,8,13
8279,r224,All institutions<sup>a</sup> -> U. San Diego,All institutions<sup>a</sup>,U. San Diego,2,223,804,584,0,220,315,275,248,0,27,111,529,336,0,193
8279,r225,"All institutions<sup>a</sup> -> U. Nebraska, Omaha",All institutions<sup>a</sup>,"U. Nebraska, Omaha",2,224,791,764,0,27,293,305,283,0,22,124,486,481,0,5
8279,r226,All institutions<sup>a</sup> -> Ball State U.,All institutions<sup>a</sup>,Ball State U.,2,225,784,699,0,85,251,405,336,0,69,150,379,363,0,16
8279,r227,"All institutions<sup>a</sup> -> U. North Texas, Health Science Center",All institutions<sup>a</sup>,"U. North Texas, Health Science Center",2,226,769,509,0,260,196,640,482,0,158,311,129,27,0,102
8279,r228,All institutions<sup>a</sup> -> Villanova U.,All institutions<sup>a</sup>,Villanova U.,2,227,759,269,451,39,241,435,203,213,19,168,324,66,238,20
8279,r229,All institutions<sup>a</sup> -> Texas A&M U.-Commerce,All institutions<sup>a</sup>,Texas A&M U.-Commerce,2,228,744,643,0,101,319,261,213,0,48,125,483,430,0,53
8279,r230,All institutions<sup>a</sup> -> Marquette U.,All institutions<sup>a</sup>,Marquette U.,2,229,731,377,183,171,231,468,236,105,127,194,263,141,78,44
8279,r231,All institutions<sup>a</sup> -> U. Akron,All institutions<sup>a</sup>,U. Akron,2,230,725,381,246,98,213,525,286,177,62,242,200,95,69,36
8279,r232,All institutions<sup>a</sup> -> Bowling Green State U.,All institutions<sup>a</sup>,Bowling Green State U.,2,231,724,634,27,63,227,488,404,22,62,217,236,230,5,1
8279,r233,All institutions<sup>a</sup> -> Texas A&M U.-Kingsville,All institutions<sup>a</sup>,Texas A&M U.-Kingsville,2,232,711,384,238,89,230,472,285,129,58,213,239,99,109,31
8279,r234,All institutions<sup>a</sup> -> Azusa Pacific U.,All institutions<sup>a</sup>,Azusa Pacific U.,2,233,706,622,0,84,225,493,429,0,64,230,213,193,0,20
8279,r235,All institutions<sup>a</sup> -> U. Montana,All institutions<sup>a</sup>,U. Montana,2,234,705,529,0,176,254,395,299,0,96,175,310,230,0,80
8279,r236,"All institutions<sup>a</sup> -> U. Illinois, Springfield",All institutions<sup>a</sup>,"U. Illinois, Springfield",2,235,700,649,0,51,318,268,244,0,24,140,432,405,0,27
8279,r237,"All institutions<sup>a</sup> -> U. Puerto Rico, Mayaguez",All institutions<sup>a</sup>,"U. Puerto Rico, Mayaguez",2,236,699,448,251,0,195,644,418,226,0,424,55,30,25,0
8279,r238,"All institutions<sup>a</sup> -> CUNY, City C.",All institutions<sup>a</sup>,"CUNY, City C.",2,236,699,405,294,0,268,358,161,197,0,164,341,244,97,0
8279,r239,All institutions<sup>a</sup> -> Regis U.,All institutions<sup>a</sup>,Regis U.,2,238,694,677,0,17,225,493,481,0,12,240,201,196,0,5
8279,r240,All institutions<sup>a</sup> -> Rowan U.,All institutions<sup>a</sup>,Rowan U.,2,239,692,431,203,58,243,430,244,139,47,195,262,187,64,11
8279,r241,"All institutions<sup>a</sup> -> U. Puerto Rico, Rio Piedras",All institutions<sup>a</sup>,"U. Puerto Rico, Rio Piedras",2,240,682,682,0,0,202,618,618,0,0,409,64,64,0,0
8279,r242,All institutions<sup>a</sup> -> California Institute of Integral Studies,All institutions<sup>a</sup>,California Institute of Integral Studies,2,241,678,678,0,0,211,530,530,0,0,286,148,148,0,0
8279,r243,All institutions<sup>a</sup> -> Air Force Institute of Technology,All institutions<sup>a</sup>,Air Force Institute of Technology,2,242,674,123,544,7,215,515,104,406,5,277,159,19,138,2
8279,r244,All institutions<sup>a</sup> -> Boise State U.,All institutions<sup>a</sup>,Boise State U.,2,242,674,413,177,84,243,430,270,114,46,208,244,143,63,38
8279,r245,All institutions<sup>a</sup> -> Missouri State U.,All institutions<sup>a</sup>,Missouri State U.,2,242,674,520,0,154,245,428,322,0,106,206,246,198,0,48
8279,r246,All institutions<sup>a</sup> -> Grand Valley State U.,All institutions<sup>a</sup>,Grand Valley State U.,2,245,670,404,44,222,234,458,236,18,204,231,212,168,26,18
8279,r247,All institutions<sup>a</sup> -> South Dakota State U.,All institutions<sup>a</sup>,South Dakota State U.,2,246,661,497,122,42,248,417,326,84,7,208,244,171,38,35
8279,r248,All institutions<sup>a</sup> -> Barry U.,All institutions<sup>a</sup>,Barry U.,2,247,656,526,0,130,254,395,335,0,60,196,261,191,0,70
8279,r249,All institutions<sup>a</sup> -> East Tennessee State U.,All institutions<sup>a</sup>,East Tennessee State U.,2,248,650,225,0,425,237,451,169,0,282,243,199,56,0,143
8279,r250,"All institutions<sup>a</sup> -> Southern Illinois U., Edwardsville",All institutions<sup>a</sup>,"Southern Illinois U., Edwardsville",2,248,650,389,180,81,282,335,175,87,73,173,315,214,93,8
8279,r251,"All institutions<sup>a</sup> -> U. California, Merced",All institutions<sup>a</sup>,"U. California, Merced",2,250,649,444,173,32,194,647,444,172,31,610,2,0,1,1
8279,r252,All institutions<sup>a</sup> -> Georgia Southern U.,All institutions<sup>a</sup>,Georgia Southern U.,2,250,649,287,111,251,236,455,199,72,184,248,194,88,39,67
8279,r253,All institutions<sup>a</sup> -> Towson U.,All institutions<sup>a</sup>,Towson U.,2,252,646,546,0,100,262,374,274,0,100,189,272,272,0,0
8279,r254,"All institutions<sup>a</sup> -> U. Massachusetts, Dartmouth",All institutions<sup>a</sup>,"U. Massachusetts, Dartmouth",2,252,646,463,158,25,302,288,218,69,1,160,358,245,89,24
8279,r255,All institutions<sup>a</sup> -> Howard U.,All institutions<sup>a</sup>,Howard U.,2,254,645,518,46,81,229,486,384,35,67,277,159,134,11,14
8279,r256,"All institutions<sup>a</sup> -> Loyola U., Chicago",All institutions<sup>a</sup>,"Loyola U., Chicago",2,255,643,546,33,64,218,511,464,13,34,306,132,82,20,30
8279,r257,All institutions<sup>a</sup> -> Fielding Graduate U.,All institutions<sup>a</sup>,Fielding Graduate U.,2,256,635,635,0,0,217,513,513,0,0,318,122,122,0,0
8279,r258,All institutions<sup>a</sup> -> National Louis U.,All institutions<sup>a</sup>,National Louis U.,2,257,634,634,0,0,235,457,457,0,0,264,177,177,0,0
8279,r259,"All institutions<sup>a</sup> -> CUNY, Hunter C.",All institutions<sup>a</sup>,"CUNY, Hunter C.",2,258,632,585,0,47,404,138,93,0,45,122,494,492,0,2
8279,r260,All institutions<sup>a</sup> -> Tarleton State U.,All institutions<sup>a</sup>,Tarleton State U.,2,259,628,628,0,0,392,148,148,0,0,128,480,480,0,0
8279,r261,"All institutions<sup>a</sup> -> California State U., Fresno",All institutions<sup>a</sup>,"California State U., Fresno",2,260,621,389,88,144,250,411,233,45,133,233,210,156,43,11
8279,r262,All institutions<sup>a</sup> -> Saint Mary's U. Minnesota,All institutions<sup>a</sup>,Saint Mary's U. Minnesota,2,261,616,552,0,64,232,466,423,0,43,282,150,129,0,21
8279,r263,"All institutions<sup>a</sup> -> U. Louisiana, Lafayette",All institutions<sup>a</sup>,"U. Louisiana, Lafayette",2,262,610,373,166,71,220,504,304,136,64,335,106,69,30,7
8279,r264,All institutions<sup>a</sup> -> Lewis U.,All institutions<sup>a</sup>,Lewis U.,2,262,610,540,0,70,260,382,314,0,68,223,228,226,0,2
8279,r265,"All institutions<sup>a</sup> -> U. Puerto Rico, Medical Sciences Campus",All institutions<sup>a</sup>,"U. Puerto Rico, Medical Sciences Campus",2,264,608,178,0,430,209,541,161,0,380,402,67,17,0,50
8279,r266,All institutions<sup>a</sup> -> Rivier U.,All institutions<sup>a</sup>,Rivier U.,2,265,601,152,0,449,408,135,130,0,5,131,466,22,0,444
8279,r267,All institutions<sup>a</sup> -> Western Illinois U.,All institutions<sup>a</sup>,Western Illinois U.,2,266,599,545,0,54,223,495,444,0,51,338,104,101,0,3
8279,r268,All institutions<sup>a</sup> -> Middle Tennessee State U.,All institutions<sup>a</sup>,Middle Tennessee State U.,2,266,599,549,0,50,663,0,0,0,0,97,599,549,0,50
8279,r269,All institutions<sup>a</sup> -> Fordham U.,All institutions<sup>a</sup>,Fordham U.,2,268,598,598,0,0,242,432,432,0,0,269,166,166,0,0
8279,r270,All institutions<sup>a</sup> -> Baylor C. of Medicine,All institutions<sup>a</sup>,Baylor C. of Medicine,2,269,596,580,0,16,203,596,580,0,16,627,0,0,0,0
8279,r271,All institutions<sup>a</sup> -> U. South Dakota,All institutions<sup>a</sup>,U. South Dakota,2,270,583,317,18,248,254,395,242,15,138,253,188,75,3,110
8279,r272,"All institutions<sup>a</sup> -> CUNY, Queens C.",All institutions<sup>a</sup>,"CUNY, Queens C.",2,271,575,499,0,76,293,305,249,0,56,190,270,250,0,20
8279,r273,All institutions<sup>a</sup> -> Idaho State U.,All institutions<sup>a</sup>,Idaho State U.,2,272,569,270,97,202,282,335,185,50,100,219,234,85,47,102
8279,r274,All institutions<sup>a</sup> -> Central Michigan U.,All institutions<sup>a</sup>,Central Michigan U.,2,273,554,426,14,114,264,369,255,5,109,255,185,171,9,5
8279,r275,"All institutions<sup>a</sup> -> U. Nebraska, Medical Center",All institutions<sup>a</sup>,"U. Nebraska, Medical Center",2,274,548,429,0,119,296,298,238,0,60,201,250,191,0,59
8279,r276,All institutions<sup>a</sup> -> North Carolina Agricultural and Technical State U.,All institutions<sup>a</sup>,North Carolina Agricultural and Technical State U.,2,275,547,219,328,0,267,364,156,208,0,256,183,63,120,0
8279,r277,All institutions<sup>a</sup> -> Wake Forest U.,All institutions<sup>a</sup>,Wake Forest U.,2,276,546,383,74,89,227,488,376,73,39,419,58,7,1,50
8279,r278,All institutions<sup>a</sup> -> Palo Alto U.,All institutions<sup>a</sup>,Palo Alto U.,2,277,541,541,0,0,237,451,451,0,0,362,90,90,0,0
8279,r279,All institutions<sup>a</sup> -> West Chester U. Pennsylvania,All institutions<sup>a</sup>,West Chester U. Pennsylvania,2,278,533,299,0,234,305,285,124,0,161,204,248,175,0,73
8279,r280,All institutions<sup>a</sup> -> U. Texas Southwestern Medical Center,All institutions<sup>a</sup>,U. Texas Southwestern Medical Center,2,279,531,453,62,16,214,521,452,62,7,565,10,1,0,9
8279,r281,All institutions<sup>a</sup> -> St. Cloud State U.,All institutions<sup>a</sup>,St. Cloud State U.,2,280,530,325,114,91,309,281,181,36,64,202,249,144,78,27
8279,r282,All institutions<sup>a</sup> -> Seton Hall U.,All institutions<sup>a</sup>,Seton Hall U.,2,281,528,334,0,194,300,290,193,0,97,216,238,141,0,97
8279,r283,All institutions<sup>a</sup> -> Adelphi U.,All institutions<sup>a</sup>,Adelphi U.,2,282,527,305,0,222,252,398,218,0,180,311,129,87,0,42
8279,r284,"All institutions<sup>a</sup> -> U. Texas, Tyler<sup>b</sup>",All institutions<sup>a</sup>,"U. Texas, Tyler<sup>b</sup>",2,283,523,291,45,187,297,292,187,36,69,221,231,104,9,118
8279,r285,"All institutions<sup>a</sup> -> California State U., San Bernardino",All institutions<sup>a</sup>,"California State U., San Bernardino",2,284,518,482,0,36,239,446,411,0,35,394,72,71,0,1
8279,r286,"All institutions<sup>a</sup> -> U. Alaska, Fairbanks",All institutions<sup>a</sup>,"U. Alaska, Fairbanks",2,285,513,448,65,0,348,213,183,30,0,177,300,265,35,0
8279,r287,"All institutions<sup>a</sup> -> St. John's U., Queens",All institutions<sup>a</sup>,"St. John's U., Queens",2,286,510,330,0,180,268,358,242,0,116,280,152,88,0,64
8279,r288,All institutions<sup>a</sup> -> Massachusetts C. of Pharmacy and Health Sciences,All institutions<sup>a</sup>,Massachusetts C. of Pharmacy and Health Sciences,2,287,506,23,0,483,376,176,23,0,153,167,330,0,0,330
8279,r289,All institutions<sup>a</sup> -> Marshall U.,All institutions<sup>a</sup>,Marshall U.,2,288,505,369,24,112,264,369,250,15,104,299,136,119,9,8
8279,r290,All institutions<sup>a</sup> -> U. New England,All institutions<sup>a</sup>,U. New England,2,288,505,205,0,300,285,329,124,0,205,266,176,81,0,95
8279,r291,All institutions<sup>a</sup> -> Marymount U.,All institutions<sup>a</sup>,Marymount U.,2,290,504,485,0,19,309,281,269,0,12,227,223,216,0,7
8279,r292,All institutions<sup>a</sup> -> Illinois State U.,All institutions<sup>a</sup>,Illinois State U.,2,291,503,421,0,82,248,417,346,0,71,368,86,75,0,11
8279,r293,All institutions<sup>a</sup> -> Loma Linda U.,All institutions<sup>a</sup>,Loma Linda U.,2,292,497,206,0,291,273,351,161,0,190,288,146,45,0,101
8279,r294,"All institutions<sup>a</sup> -> California State U., East Bay",All institutions<sup>a</sup>,"California State U., East Bay",2,293,490,411,0,79,261,377,301,0,76,326,113,110,0,3
8279,r295,All institutions<sup>a</sup> -> U. South Alabama,All institutions<sup>a</sup>,U. South Alabama,2,294,489,329,101,59,247,422,287,77,58,402,67,42,24,1
8279,r296,All institutions<sup>a</sup> -> A. T. Still U.,All institutions<sup>a</sup>,A. T. Still U.,2,295,472,18,0,454,301,289,13,0,276,256,183,5,0,178
8279,r297,All institutions<sup>a</sup> -> New York Institute of Technology,All institutions<sup>a</sup>,New York Institute of Technology,2,296,468,327,116,25,289,326,243,58,25,294,142,84,58,0
8279,r298,"All institutions<sup>a</sup> -> California Polytechnic State U., San Luis Obispo",All institutions<sup>a</sup>,"California Polytechnic State U., San Luis Obispo",2,297,466,237,229,0,285,329,144,185,0,298,137,93,44,0
8279,r299,"All institutions<sup>a</sup> -> U. North Carolina, Wilmington",All institutions<sup>a</sup>,"U. North Carolina, Wilmington",2,298,454,454,0,0,270,356,356,0,0,348,98,98,0,0
8279,r300,All institutions<sup>a</sup> -> U. Arkansas for Medical Sciences,All institutions<sup>a</sup>,U. Arkansas for Medical Sciences,2,299,453,133,0,320,351,209,100,0,109,208,244,33,0,211
8279,r301,All institutions<sup>a</sup> -> Angelo State U.,All institutions<sup>a</sup>,Angelo State U.,2,300,451,397,0,54,372,183,166,0,17,191,268,231,0,37
8279,r302,All institutions<sup>a</sup> -> Eastern Michigan U.,All institutions<sup>a</sup>,Eastern Michigan U.,2,301,447,325,0,122,355,205,133,0,72,211,242,192,0,50
8279,r303,All institutions<sup>a</sup> -> Southeast Missouri State U.,All institutions<sup>a</sup>,Southeast Missouri State U.,2,302,445,405,0,40,279,340,310,0,30,336,105,95,0,10
8279,r304,"All institutions<sup>a</sup> -> SUNY, Downstate Medical Center",All institutions<sup>a</sup>,"SUNY, Downstate Medical Center",2,302,445,63,8,374,347,214,56,7,151,221,231,7,1,223
