table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2020,field_total_2021,field_total_2022,field_total_2023,field_federally_financed_2020,field_federally_financed_2021,field_federally_financed_2022,field_federally_financed_2023
12694,r014,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,13,"['12,494', '']","['11,152', '']","['11,990', '']","['13,271', '']","['5,790', '']","['5,596', '']","['6,732', '']","['8,247', '']"
12694,r015,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,14,"['6,776', '']","['8,107', '']","['12,917', '']","['12,051', '']","['3,308', '']","['4,368', '']","['6,692', '']","['6,803', '']"
12694,r016,"All institutions -> U. California, Los Angeles",All institutions,"U. California, Los Angeles",2,15,"['13,161', '']","['12,110', '']","['9,537', '']","['11,947', '']","['10,440', '']","['9,562', '']","['7,496', '']","['8,404', '']"
12694,r017,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,16,"['9,493', '']","['9,673', '']","['10,013', '']","['11,898', '']","['6,214', '']","['6,239', '']","['5,645', '']","['6,424', '']"
12694,r018,"All institutions -> U. California, Berkeley",All institutions,"U. California, Berkeley",2,17,"['8,263', '']","['8,067', '']","['9,474', '']","['11,060', '']","['6,251', '']","['6,122', '']","['6,868', '']","['6,502', '']"
12694,r019,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,18,"['5,848', '']","['6,932', '']","['8,959', '']","['10,328', '']","['1,030', '']","['1,326', '']","['2,954', '']","['3,795', '']"
12694,r020,All institutions -> Massachusetts Institute of Technology,All institutions,Massachusetts Institute of Technology,2,19,"['10,434', '']","['9,015', '']","['9,676', '']","['10,270', '']","['5,091', '']","['5,009', '']","['4,873', '']","['5,971', '']"
12694,r021,All institutions -> Georgia Institute of Technology,All institutions,Georgia Institute of Technology,2,20,"['8,826', '']","['8,614', '']","['8,634', '']","['9,953', '']","['4,104', '']","['3,808', '']","['3,886', '']","['4,607', '']"
12694,r022,"All institutions -> U. Washington, Seattle",All institutions,"U. Washington, Seattle",2,21,"['7,120', '']","['5,778', '']","['7,095', '']","['9,783', '']","['6,115', '']","['5,223', '']","['5,777', '']","['8,377', '']"
12694,r023,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,22,"['6,675', '']","['6,394', '']","['7,005', '']","['8,838', '']","['4,286', '']","['4,406', '']","['4,515', '']","['5,225', '']"
12694,r024,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,23,"['7,106', '']","['6,314', '']","['7,424', '']","['8,818', '']","['4,069', '']","['3,305', '']","['3,837', '']","['4,445', '']"
12694,r025,"All institutions -> Texas A&M U., College Station and Health Science Center",All institutions,"Texas A&M U., College Station and Health Science Center",2,24,"['8,768', '']","['6,729', '']","['6,898', '']","['8,774', '']","['5,223', '']","['4,925', '']","['4,485', '']","['5,979', '']"
12694,r026,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,25,"['6,817', '']","['8,637', '']","['8,921', '']","['8,603', '']","['2,744', '']","['3,206', '']","['3,991', '']","['4,584', '']"
12694,r027,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,26,"['8,994', '']","['8,555', '']","['7,615', '']","['8,376', '']","['5,141', '']","['5,674', '']","['5,060', '']","['5,394', '']"
12694,r028,All institutions -> Duke U.,All institutions,Duke U.,2,27,"['9,842', '']","['8,922', '']","['9,125', '']","['8,374', '']","['6,554', '']","['6,364', '']","['6,171', '']","['5,166', '']"
12694,r029,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,28,"['2,701', '']","['2,077', '']","['6,720', '']","['8,112', '']","['2,241', '']","['1,656', '']","['1,691', '']","['1,883', '']"
12694,r030,All institutions -> Florida State U.,All institutions,Florida State U.,2,29,"['7,128', '']","['6,567', '']","['7,277', '']","['8,048', '']","['2,096', '']","['1,894', '']","['2,385', '']","['2,220', '']"
12694,r031,All institutions -> U. Houston,All institutions,U. Houston,2,30,"['3,596', '']","['3,497', '']","['5,858', '']","['7,605', '']","['3,015', '']","['2,743', '']","['3,377', '']","['4,265', '']"
12694,r032,All institutions -> U. Arizona,All institutions,U. Arizona,2,31,"['3,098', '']","['3,347', '']","['4,105', '']","['7,530', '']","['2,295', '']","['2,783', '']","['3,065', '']","['3,304', '']"
12694,r033,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,32,"['7,629', '']","['7,407', '']","['6,847', '']","['7,442', '']","['5,006', '']","['4,824', '']","['4,239', '']","['4,535', '']"
12694,r034,All institutions -> Rice U.,All institutions,Rice U.,2,33,"['9,363', '']","['7,349', '']","['6,937', '']","['7,338', '']","['3,742', '']","['3,934', '']","['4,359', '']","['4,143', '']"
12694,r035,All institutions -> U. Georgia,All institutions,U. Georgia,2,34,"['6,690', '']","['5,845', '']","['5,701', '']","['6,927', '']","['1,545', '']","['1,096', '']","['837', '']","['1,335', '']"
12694,r036,All institutions -> Stanford U.,All institutions,Stanford U.,2,35,"['7,036', '']","['6,070', '']","['6,408', '']","['6,455', '']","['6,338', '']","['5,209', '']","['5,353', '']","['5,291', '']"
12694,r037,All institutions -> U. Delaware,All institutions,U. Delaware,2,36,"['1,887', '']","['1,384', '']","['5,684', '']","['6,401', '']","['1,565', '']","['1,204', '']","['1,541', '']","['1,685', '']"
12694,r038,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,37,"['5,356', '']","['3,760', '']","['4,538', '']","['6,039', '']","['3,660', '']","['3,035', '']","['3,340', '']","['4,143', '']"
12694,r039,All institutions -> U. Chicago,All institutions,U. Chicago,2,38,"['4,726', '']","['4,653', '']","['5,395', '']","['5,931', '']","['4,078', '']","['3,972', '']","['4,573', '']","['4,564', '']"
12694,r040,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,39,"['4,109', '']","['4,021', '']","['4,213', '']","['5,823', '']","['2,407', '']","['1,989', '']","['2,206', '']","['3,130', '']"
12694,r041,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,40,"['5,257', '']","['4,751', '']","['5,031', '']","['5,775', '']","['3,063', '']","['2,661', '']","['2,814', '']","['3,482', '']"
12694,r042,"All institutions -> U. Nebraska, Lincoln and Medical Center<sup>c</sup>",All institutions,"U. Nebraska, Lincoln and Medical Center<sup>c</sup>",2,41,"['na', '']","['na', '']","['na', '']","['5,687', '']","['na', '']","['na', '']","['na', '']","['1,572', '']"
12694,r043,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,42,"['348', '']","['483', '']","['769', '']","['5,651', '']","['331', '']","['466', '']","['654', '']","['796', '']"
12694,r044,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,43,"['5,591', '']","['4,949', '']","['4,727', '']","['5,475', '']","['1,726', '']","['1,549', '']","['1,368', '']","['1,093', '']"
12694,r045,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,44,"['4,857', '']","['5,639', '']","['6,383', '']","['5,471', '']","['2,456', '']","['2,995', '']","['3,774', '']","['3,043', '']"
12694,r046,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,45,"['4,169', '']","['2,891', '']","['4,042', '']","['5,160', '']","['2,777', '']","['1,861', '']","['2,971', '']","['3,886', '']"
12694,r047,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,46,"['5,881', '']","['4,793', '']","['5,660', '']","['5,135', '']","['3,945', '']","['3,309', '']","['2,944', '']","['3,275', '']"
12694,r048,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,47,"['5,346', '']","['3,612', '']","['3,729', '']","['5,040', '']","['2,719', '']","['2,092', '']","['2,586', '']","['3,184', '']"
12694,r049,All institutions -> Boston U.,All institutions,Boston U.,2,48,"['5,199', '']","['5,039', '']","['4,935', '']","['5,008', '']","['2,947', '']","['3,218', '']","['2,891', '']","['2,753', '']"
12694,r050,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,49,"['6,729', '']","['5,489', '']","['5,464', '']","['4,894', '']","['5,390', '']","['4,735', '']","['4,421', '']","['2,975', '']"
12694,r051,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,50,"['4,455', '']","['4,698', '']","['4,392', '']","['4,722', '']","['3,471', '']","['3,678', '']","['4,058', '']","['4,285', '']"
12694,r052,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,51,"['4,213', '']","['4,276', '']","['4,176', '']","['4,680', '']","['569', '']","['472', '']","['512', '']","['751', '']"
12694,r053,All institutions -> Tufts U.,All institutions,Tufts U.,2,52,"['3,409', '']","['7,181', '']","['6,353', '']","['4,607', '']","['2,852', '']","['6,640', '']","['6,031', '']","['4,331', '']"
12694,r054,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,53,"['3,402', '']","['3,678', '']","['3,793', '']","['4,501', '']","['239', '']","['210', '']","['506', '']","['996', '']"
12694,r055,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,54,"['2,113', '']","['1,558', '']","['4,101', '']","['4,385', '']","['1,185', '']","['1,267', '']","['1,430', '']","['1,418', '']"
12694,r056,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,55,"['4,118', '']","['2,951', '']","['4,427', '']","['4,294', '']","['3,054', '']","['2,190', '']","['2,190', '']","['2,650', '']"
12694,r057,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,56,"['3,736', '']","['3,471', '']","['3,875', '']","['4,229', '']","['332', '']","['395', '']","['516', '']","['729', '']"
12694,r058,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,57,"['3,899', '']","['3,883', '']","['3,993', '']","['4,198', '']","['907', '']","['1,157', '']","['1,709', '']","['1,527', '']"
12694,r059,All institutions -> Cornell U.,All institutions,Cornell U.,2,58,"['3,323', '']","['2,467', '']","['3,287', '']","['4,173', '']","['2,519', '']","['2,047', '']","['2,663', '']","['2,852', '']"
12694,r060,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,59,"['2,659', '']","['2,857', '']","['3,616', '']","['4,116', '']","['2,555', '']","['2,601', '']","['3,145', '']","['3,900', '']"
12694,r061,All institutions -> Yale U.,All institutions,Yale U.,2,60,"['4,703', '']","['3,589', '']","['3,632', '']","['3,906', '']","['2,556', '']","['1,871', '']","['2,242', '']","['1,990', '']"
12694,r062,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,61,"['2,174', '']","['2,194', '']","['2,731', '']","['3,845', '']","['196', '']","['345', '']","['714', '']","['1,279', '']"
12694,r063,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,62,"['2,808', '']","['2,944', '']","['3,658', '']","['3,783', '']","['1,480', '']","['991', '']","['812', '']","['1,244', '']"
12694,r064,All institutions -> U. Utah,All institutions,U. Utah,2,63,"['4,065', 'i']","['3,708', 'i']","['6,083', '']","['3,727', '']","['2,452', '']","['2,200', '']","['5,830', '']","['3,127', '']"
12694,r065,All institutions -> Florida International U.,All institutions,Florida International U.,2,64,"['1,470', '']","['1,915', '']","['2,201', '']","['3,628', '']","['138', '']","['520', '']","['461', '']","['633', '']"
12694,r066,All institutions -> Texas State U.,All institutions,Texas State U.,2,65,"['1,038', '']","['1,057', '']","['1,343', '']","['3,465', '']","['799', '']","['875', '']","['1,148', '']","['1,514', '']"
12694,r067,"All institutions -> U. Tennessee, Knoxville",All institutions,"U. Tennessee, Knoxville",2,66,"['3,181', '']","['2,938', '']","['3,044', '']","['3,447', '']","['642', '']","['599', '']","['856', '']","['1,021', '']"
12694,r068,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,67,"['1,404', '']","['1,880', '']","['3,090', '']","['3,402', '']","['799', '']","['1,375', '']","['1,987', '']","['1,947', '']"
12694,r069,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,68,"['3,361', '']","['3,218', '']","['3,351', '']","['3,383', '']","['2,093', '']","['2,290', '']","['2,326', '']","['2,171', '']"
12694,r070,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,69,"['3,246', '']","['2,708', '']","['2,956', '']","['3,353', '']","['230', '']","['158', '']","['241', '']","['527', '']"
12694,r071,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,70,"['2,053', '']","['2,350', '']","['2,443', '']","['3,317', '']","['748', '']","['863', '']","['847', '']","['1,357', '']"
12694,r072,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,71,"['4,190', '']","['2,980', '']","['3,006', '']","['3,310', '']","['3,768', '']","['2,573', '']","['2,505', '']","['2,749', '']"
12694,r073,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,72,"['2,117', '']","['3,119', '']","['2,939', '']","['3,236', '']","['91', '']","['235', '']","['158', '']","['174', '']"
12694,r074,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,73,"['2,830', '']","['3,133', '']","['3,211', '']","['3,122', '']","['85', '']","['85', '']","['77', '']","['191', '']"
12694,r075,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,74,"['2,671', '']","['2,742', '']","['2,727', '']","['3,115', '']","['1,609', '']","['1,513', '']","['1,407', '']","['1,524', '']"
12694,r076,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,75,"['1,780', '']","['1,678', '']","['2,329', '']","['3,010', '']","['1,299', '']","['1,260', '']","['1,761', '']","['2,014', '']"
12694,r077,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,76,"['2,841', '']","['2,668', '']","['2,826', '']","['2,996', '']","['2,430', '']","['2,147', '']","['2,275', '']","['2,359', '']"
12694,r078,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,77,"['3,197', '']","['3,269', '']","['3,609', '']","['2,971', '']","['780', '']","['603', '']","['673', '']","['868', '']"
12694,r079,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,78,"['2,344', '']","['2,119', '']","['2,616', '']","['2,934', '']","['1,361', '']","['1,268', '']","['1,710', '']","['1,823', '']"
12694,r080,All institutions -> U. Florida,All institutions,U. Florida,2,79,"['1,726', '']","['1,757', '']","['2,303', '']","['2,928', '']","['985', '']","['1,013', '']","['1,435', '']","['1,925', '']"
12694,r081,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,80,"['262', '']","['1,174', '']","['2,367', '']","['2,918', '']","['226', '']","['243', '']","['402', '']","['453', '']"
12694,r082,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,81,"['3,165', '']","['3,055', '']","['3,192', '']","['2,902', '']","['948', '']","['709', '']","['814', '']","['849', '']"
12694,r083,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,82,"['1,067', '']","['1,730', '']","['1,926', '']","['2,886', '']","['597', '']","['653', '']","['780', '']","['885', '']"
12694,r084,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,83,"['2,528', '']","['2,572', '']","['2,279', '']","['2,855', '']","['300', '']","['457', '']","['208', '']","['353', '']"
12694,r085,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,84,"['1,765', '']","['2,606', '']","['2,463', '']","['2,853', '']","['0', '']","['180', '']","['0', '']","['99', '']"
12694,r086,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,85,"['2,536', '']","['2,527', '']","['2,852', '']","['2,828', '']","['1,281', '']","['1,403', '']","['1,493', '']","['1,477', '']"
12694,r087,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,86,"['5,942', '']","['4,121', '']","['3,418', '']","['2,786', '']","['2,728', '']","['2,396', '']","['1,525', '']","['1,607', '']"
12694,r088,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,87,"['1,029', '']","['782', '']","['803', '']","['2,704', '']","['820', '']","['673', '']","['676', '']","['1,221', '']"
12694,r089,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,88,"['1,682', '']","['1,994', '']","['2,207', '']","['2,694', '']","['1,120', '']","['1,520', '']","['1,727', '']","['1,795', '']"
12694,r090,All institutions -> George Mason U.,All institutions,George Mason U.,2,89,"['1,941', '']","['2,493', '']","['3,606', '']","['2,657', '']","['1,008', '']","['1,529', '']","['2,458', '']","['1,523', '']"
12694,r091,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,90,"['2,018', '']","['2,274', '']","['2,495', '']","['2,621', '']","['361', '']","['402', '']","['429', '']","['546', '']"
12694,r092,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,91,"['2,347', '']","['2,624', '']","['2,224', '']","['2,558', '']","['15', '']","['48', '']","['37', '']","['261', '']"
12694,r093,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,92,"['2,927', '']","['2,412', '']","['2,413', '']","['2,552', '']","['1,270', '']","['827', '']","['943', '']","['1,117', '']"
12694,r094,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,93,"['2,040', '']","['2,178', '']","['2,356', '']","['2,542', '']","['1,503', '']","['1,605', '']","['1,886', '']","['1,850', '']"
12694,r095,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,94,"['1,774', '']","['1,400', '']","['2,264', '']","['2,531', '']","['196', '']","['344', '']","['212', '']","['328', '']"
12694,r096,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,95,"['1,973', '']","['2,091', '']","['2,033', '']","['2,428', '']","['1,148', '']","['1,009', '']","['745', '']","['932', '']"
12694,r097,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,96,"['2,824', '']","['2,435', '']","['2,859', '']","['2,375', '']","['1,867', '']","['1,941', '']","['2,069', '']","['1,981', '']"
12694,r098,"All institutions -> U. Maryland, Baltimore County",All institutions,"U. Maryland, Baltimore County",2,97,"['729', '']","['428', '']","['1,893', '']","['2,353', '']","['368', '']","['228', '']","['266', '']","['325', '']"
12694,r099,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,98,"['1,689', '']","['1,317', '']","['1,421', '']","['2,323', '']","['902', '']","['621', '']","['793', '']","['693', '']"
12694,r100,All institutions -> U. Vermont,All institutions,U. Vermont,2,99,"['2,154', '']","['3,153', '']","['3,132', '']","['2,319', '']","['247', '']","['322', '']","['473', '']","['214', '']"
12694,r101,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,100,"['2,275', '']","['1,490', '']","['2,215', '']","['2,311', '']","['1,580', '']","['1,005', '']","['1,290', '']","['1,310', '']"
12694,r102,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,101,"['1,593', '']","['1,710', '']","['2,552', '']","['2,301', '']","['1,125', '']","['1,320', '']","['1,871', '']","['1,576', '']"
12694,r103,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,102,"['717', '']","['1,497', '']","['1,417', '']","['2,210', '']","['239', '']","['380', '']","['480', '']","['975', '']"
12694,r104,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,103,"['2,042', '']","['1,885', '']","['2,092', '']","['2,203', '']","['401', '']","['513', '']","['282', '']","['540', '']"
12694,r105,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,104,"['1,291', '']","['1,736', '']","['2,009', '']","['2,199', '']","['961', '']","['1,199', '']","['1,351', '']","['1,339', '']"
12694,r106,All institutions -> Clemson U.,All institutions,Clemson U.,2,105,"['2,607', '']","['1,870', '']","['1,919', '']","['2,131', '']","['1,548', '']","['1,384', '']","['1,314', '']","['1,457', '']"
12694,r107,All institutions -> U. San Diego,All institutions,U. San Diego,2,106,"['225', '']","['643', '']","['1,524', '']","['2,125', '']","['141', '']","['481', '']","['1,294', '']","['1,886', '']"
12694,r108,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,107,"['2,260', '']","['1,942', '']","['1,720', '']","['2,076', '']","['359', '']","['226', '']","['146', '']","['192', '']"
12694,r109,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,108,"['0', '']","['1,259', '']","['1,074', '']","['2,073', '']","['0', '']","['456', '']","['1,016', '']","['2,059', '']"
12694,r110,All institutions -> U. Southern California,All institutions,U. Southern California,2,109,"['1,617', '']","['1,472', '']","['1,392', '']","['2,031', '']","['1,264', '']","['1,227', '']","['1,208', '']","['1,748', '']"
12694,r111,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,110,"['1,959', '']","['1,880', '']","['1,721', '']","['1,979', '']","['172', '']","['238', '']","['131', '']","['117', '']"
12694,r112,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,111,"['1,676', '']","['237', '']","['0', '']","['1,879', '']","['202', '']","['205', '']","['0', '']","['533', '']"
12694,r113,All institutions -> Emory U.,All institutions,Emory U.,2,112,"['2,357', '']","['1,693', '']","['1,385', '']","['1,840', '']","['1,926', '']","['1,540', '']","['1,237', '']","['1,542', '']"
12694,r114,All institutions -> U. Oregon,All institutions,U. Oregon,2,113,"['906', '']","['694', '']","['1,249', '']","['1,828', '']","['853', '']","['641', '']","['1,185', '']","['1,441', '']"
12694,r115,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,114,"['1,276', '']","['1,306', '']","['1,661', '']","['1,816', '']","['1,155', '']","['1,258', '']","['536', '']","['767', '']"
12694,r116,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,115,"['1,529', '']","['1,554', '']","['2,075', '']","['1,782', '']","['115', '']","['116', '']","['392', '']","['316', '']"
12694,r117,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,116,"['1,416', '']","['1,416', '']","['1,335', '']","['1,759', '']","['944', '']","['852', '']","['1,140', '']","['1,376', '']"
12694,r118,All institutions -> U. New Hampshire,All institutions,U. New Hampshire,2,117,"['404', '']","['1,239', '']","['1,481', '']","['1,738', '']","['339', '']","['352', '']","['423', '']","['581', '']"
12694,r119,All institutions -> George Washington U.,All institutions,George Washington U.,2,118,"['926', '']","['725', '']","['781', '']","['1,737', '']","['631', '']","['555', '']","['499', '']","['315', '']"
12694,r120,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,119,"['1,422', '']","['1,320', '']","['1,549', '']","['1,732', '']","['665', '']","['620', '']","['623', '']","['849', '']"
12694,r121,All institutions -> U. Miami,All institutions,U. Miami,2,120,"['1,420', '']","['843', '']","['1,257', '']","['1,693', '']","['301', '']","['356', '']","['463', '']","['368', '']"
12694,r122,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,121,"['726', '']","['785', '']","['1,388', '']","['1,684', '']","['327', '']","['317', '']","['330', '']","['456', '']"
12694,r123,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,122,"['3,047', '']","['2,139', '']","['1,863', '']","['1,650', '']","['2,472', '']","['1,466', '']","['1,313', '']","['793', '']"
12694,r124,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,123,"['1,155', '']","['1,363', '']","['1,429', '']","['1,616', '']","['668', '']","['930', '']","['819', '']","['962', '']"
12694,r125,All institutions -> U. Colorado Denver<sup>e</sup>,All institutions,U. Colorado Denver<sup>e</sup>,2,124,"['na', '']","['1,122', '']","['989', '']","['1,613', '']","['na', '']","['1,119', '']","['988', '']","['1,533', '']"
12694,r126,All institutions -> Baylor U.,All institutions,Baylor U.,2,125,"['933', '']","['877', '']","['1,451', '']","['1,604', '']","['284', '']","['408', '']","['622', '']","['643', '']"
12694,r127,All institutions -> Kent State U.,All institutions,Kent State U.,2,126,"['1,309', '']","['1,385', '']","['1,824', '']","['1,591', '']","['300', '']","['212', '']","['215', '']","['135', '']"
12694,r128,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,127,"['1,279', '']","['1,377', '']","['1,666', '']","['1,583', '']","['1,017', '']","['952', '']","['1,098', '']","['1,100', '']"
