table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
3933,r001,All agencies surveyed,All agencies surveyed,,,,,1,18559376.1,1245400.4,1665537.0,1120422.5,10480308.5,2080811.6,853894.4,261289.2,851712.3
3933,r002,All agencies surveyed -> Departments,All agencies surveyed,Departments,,,,2,,,,,,,,,
3933,r003,All agencies surveyed -> Departments -> Department of Agriculture,All agencies surveyed,Departments,Department of Agriculture,,,3,334000.0,128.1,16800.1,2957.9,278125.3,8165.9,0.0,27822.6,0.0
3933,r004,All agencies surveyed -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies surveyed,Departments,Department of Agriculture,Agricultural Research Service,,4,63659.2,82.8,572.9,280.1,58483.7,4086.9,0.0,152.8,0.0
3933,r005,All agencies surveyed -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies surveyed,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,5226.3,0.0,0.0,0.0,5226.3,0.0,0.0,0.0,0.0
3933,r006,All agencies surveyed -> Departments -> Department of Agriculture -> Forest Service,All agencies surveyed,Departments,Department of Agriculture,Forest Service,,4,2594.6,45.3,125.2,1093.4,1103.5,85.0,0.0,142.2,0.0
3933,r007,All agencies surveyed -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies surveyed,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,262519.9,0.0,16102.0,1584.4,213311.8,3994.0,0.0,27527.6,0.0
3933,r008,All agencies surveyed -> Departments -> Department of Defense,All agencies surveyed,Departments,Department of Defense,,,3,1373405.5,285471.9,333293.0,76055.5,148416.9,241236.3,15922.4,21377.9,251631.6
3933,r009,All agencies surveyed -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies surveyed,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,242713.7,109946.8,26091.3,0.0,59949.4,45447.3,0.0,0.0,1278.9
3933,r010,All agencies surveyed -> Departments -> Department of Defense -> Department of the Air Force,All agencies surveyed,Departments,Department of Defense,Department of the Air Force,,4,360521.0,66747.1,118393.0,5097.6,29977.0,137094.8,610.8,2600.6,0.0
3933,r011,All agencies surveyed -> Departments -> Department of Defense -> Department of the Army,All agencies surveyed,Departments,Department of Defense,Department of the Army,,4,237941.9,13361.5,12413.3,905.6,20553.4,13913.5,0.0,2306.1,174488.5
3933,r012,All agencies surveyed -> Departments -> Department of Defense -> Department of the Navy,All agencies surveyed,Departments,Department of Defense,Department of the Navy,,4,391695.2,66770.7,141543.9,65459.0,23248.1,12184.7,11349.7,4373.0,66766.0
3933,r013,All agencies surveyed -> Departments -> Department of Defense -> Other defense agencies,All agencies surveyed,Departments,Department of Defense,Other defense agencies,,4,140533.9,28645.8,34851.5,4593.3,14689.0,32596.2,3961.9,12098.1,9098.1
3933,r014,All agencies surveyed -> Departments -> Department of Energy,All agencies surveyed,Departments,Department of Energy,,,3,820246.5,13264.6,33700.5,29032.2,137773.8,530532.5,0.0,0.0,75943.0
3933,r015,All agencies surveyed -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies surveyed,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,1737.4,0.0,1737.4,0.0,0.0,0.0,0.0,0.0,0.0
3933,r016,All agencies surveyed -> Departments -> Department of Energy -> Fossil Energy,All agencies surveyed,Departments,Department of Energy,Fossil Energy,,4,33000.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0
3933,r017,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,,4,13751.4,0.0,0.0,0.0,0.0,13751.4,0.0,0.0,0.0
3933,r018,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,13751.4,0.0,0.0,0.0,0.0,13751.4,0.0,0.0,0.0
3933,r019,All agencies surveyed -> Departments -> Department of Energy -> Office of Science,All agencies surveyed,Departments,Department of Energy,Office of Science,,4,771757.8,13264.6,31963.1,29032.2,137773.8,483781.1,0.0,0.0,75943.0
3933,r020,All agencies surveyed -> Departments -> Department of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,,,3,10899722.8,27760.1,518427.3,115450.8,9252385.8,34440.9,802479.4,42775.3,106003.2
3933,r021,All agencies surveyed -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies surveyed,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,31926.1,0.0,0.0,14862.6,3744.9,0.0,0.0,0.0,13318.6
3933,r022,All agencies surveyed -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies surveyed,Departments,Department of Health and Human Services,National Institutes of Health,,4,10867796.7,27760.1,518427.3,100588.1,9248640.9,34440.9,802479.4,42775.3,92684.7
