table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2017,field_total_2018,field_total_2019,field_total_2020,field_federally_financed_2017,field_federally_financed_2018,field_federally_financed_2019,field_federally_financed_2020
5428,r028,All institutions -> Stanford U.,All institutions,Stanford U.,2,27,"['6,109', '']","['5,505', '']","['4,836', '']","['7,036', '']","['5,212', '']","['4,555', '']","['4,200', '']","['6,338', '']"
5428,r029,All institutions -> U. Pennsylvania,All institutions,U. Pennsylvania,2,28,"['7,373', '']","['5,975', '']","['7,432', '']","['6,817', '']","['2,772', '']","['2,308', '']","['3,193', '']","['2,744', '']"
5428,r030,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,29,"['10,281', '']","['5,765', '']","['5,031', '']","['6,776', '']","['5,232', '']","['2,380', '']","['2,355', '']","['3,308', '']"
5428,r031,"All institutions -> U. North Carolina, Chapel Hill",All institutions,"U. North Carolina, Chapel Hill",2,30,"['4,369', '']","['3,186', '']","['3,049', '']","['6,729', '']","['3,414', '']","['2,836', '']","['2,652', '']","['5,390', '']"
5428,r032,All institutions -> U. Georgia,All institutions,U. Georgia,2,31,"['8,027', '']","['6,745', '']","['7,666', '']","['6,690', '']","['3,207', '']","['1,817', '']","['2,301', '']","['1,545', '']"
5428,r033,All institutions -> U. Wisconsin-Madison,All institutions,U. Wisconsin-Madison,2,32,"['5,983', '']","['5,825', '']","['6,405', '']","['6,675', '']","['4,086', '']","['3,249', '']","['3,592', '']","['4,286', '']"
5428,r034,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,33,"['5,915', '']","['6,571', '']","['6,367', '']","['5,942', '']","['3,797', '']","['3,611', '']","['2,914', '']","['2,728', '']"
5428,r035,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,34,"['6,583', '']","['7,130', '']","['6,415', '']","['5,881', '']","['5,470', '']","['5,601', '']","['5,053', '']","['3,945', '']"
5428,r036,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,35,"['5,839', '']","['5,892', '']","['5,149', '']","['5,848', '']","['1,446', '']","['501', '']","['706', '']","['1,030', '']"
5428,r037,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,36,"['5,770', '']","['5,536', '']","['5,390', '']","['5,526', '']","['1,943', '']","['1,693', '']","['1,321', '']","['1,254', '']"
5428,r038,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,37,"['na', '']","['na', '']","['4,685', '']","['5,356', '']","['na', '']","['na', '']","['3,868', '']","['3,660', '']"
5428,r039,"All institutions -> U. Illinois, Urbana-Champaign",All institutions,"U. Illinois, Urbana-Champaign",2,38,"['5,388', '']","['5,669', '']","['5,071', '']","['5,346', '']","['3,777', '']","['3,699', '']","['3,446', '']","['2,719', '']"
5428,r040,All institutions -> U. Notre Dame,All institutions,U. Notre Dame,2,39,"['4,343', '']","['4,930', '']","['5,663', '']","['5,257', '']","['2,418', '']","['2,980', '']","['3,129', '']","['3,063', '']"
5428,r041,All institutions -> Boston U.,All institutions,Boston U.,2,40,"['3,709', '']","['4,842', '']","['5,236', '']","['5,199', '']","['2,601', '']","['3,113', '']","['3,158', '']","['2,947', '']"
5428,r042,"All institutions -> U. California, San Diego",All institutions,"U. California, San Diego",2,41,"['5,328', '']","['4,478', '']","['5,466', '']","['4,857', '']","['3,662', '']","['2,585', '']","['2,624', '']","['2,456', '']"
5428,r043,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,42,"['1,442', '']","['1,303', '']","['1,794', '']","['4,792', '']","['1,054', '']","['947', '']","['1,500', '']","['3,820', '']"
5428,r044,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,43,"['3,771', '']","['4,200', '']","['4,400', '']","['4,756', '']","['1,523', '']","['1,615', '']","['1,808', '']","['1,726', '']"
5428,r045,All institutions -> U. Chicago,All institutions,U. Chicago,2,44,"['7,564', '']","['7,414', '']","['6,987', '']","['4,726', '']","['6,326', '']","['6,083', '']","['5,781', '']","['4,078', '']"
5428,r046,All institutions -> Yale U.,All institutions,Yale U.,2,45,"['2,384', '']","['2,528', '']","['3,831', '']","['4,703', '']","['1,509', '']","['1,774', '']","['2,260', '']","['2,556', '']"
5428,r047,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,46,"['3,901', '']","['4,436', '']","['4,162', '']","['4,455', '']","['3,254', '']","['3,269', '']","['3,249', '']","['3,471', '']"
5428,r048,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,47,"['3,496', '']","['4,886', '']","['4,585', '']","['4,213', '']","['443', '']","['1,483', '']","['675', '']","['569', '']"
5428,r049,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,48,"['3,195', '']","['4,240', '']","['4,392', '']","['4,190', '']","['3,067', '']","['3,838', '']","['4,041', '']","['3,768', '']"
5428,r050,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,49,"['3,320', '']","['3,821', '']","['4,442', '']","['4,169', '']","['2,033', '']","['2,507', '']","['2,775', '']","['2,777', '']"
5428,r051,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,50,"['4,600', '']","['5,841', '']","['5,725', '']","['4,118', '']","['3,543', '']","['3,903', '']","['4,347', '']","['3,054', '']"
5428,r052,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,51,"['4,526', '']","['4,197', '']","['4,386', '']","['4,109', '']","['2,241', '']","['2,171', '']","['2,357', '']","['2,407', '']"
5428,r053,All institutions -> U. Utah,All institutions,U. Utah,2,52,"['3,176', '']","['4,496', 'i']","['3,722', 'i']","['4,065', 'i']","['2,894', '']","['2,893', '']","['2,176', '']","['2,452', '']"
5428,r054,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,53,"['3,450', '']","['3,790', '']","['4,061', '']","['3,899', '']","['1,081', '']","['1,482', '']","['1,274', '']","['907', '']"
5428,r055,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,54,"['3,094', '']","['662', '']","['3,706', '']","['3,736', '']","['337', '']","['413', '']","['335', '']","['332', '']"
5428,r056,All institutions -> U. Houston,All institutions,U. Houston,2,55,"['2,316', '']","['3,387', '']","['3,083', '']","['3,596', '']","['1,720', '']","['1,877', '']","['2,485', '']","['3,015', '']"
5428,r057,All institutions -> Tufts U.,All institutions,Tufts U.,2,56,"['1,489', '']","['1,839', '']","['1,811', '']","['3,409', '']","['1,317', '']","['1,483', '']","['1,253', '']","['2,852', '']"
5428,r058,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,57,"['4,176', '']","['4,332', '']","['3,590', '']","['3,402', '']","['906', '']","['760', '']","['324', '']","['239', '']"
5428,r059,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,58,"['2,392', '']","['2,429', '']","['3,636', '']","['3,361', '']","['1,599', '']","['1,548', '']","['2,244', '']","['2,093', '']"
5428,r060,All institutions -> Cornell U.,All institutions,Cornell U.,2,59,"['2,797', '']","['3,494', '']","['3,341', '']","['3,323', '']","['2,135', '']","['2,552', '']","['2,268', '']","['2,519', '']"
5428,r061,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,60,"['1,143', '']","['3,020', '']","['3,416', '']","['3,246', '']","['503', '']","['368', '']","['386', '']","['230', '']"
5428,r062,All institutions -> Temple U.,All institutions,Temple U.,2,61,"['1,466', '']","['1,760', '']","['1,262', '']","['3,213', '']","['807', '']","['915', '']","['884', '']","['923', '']"
5428,r063,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,62,"['2,678', '']","['3,075', '']","['3,144', '']","['3,197', '']","['548', '']","['423', '']","['518', '']","['780', '']"
5428,r064,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,63,"['1,369', '']","['3,372', '']","['3,390', '']","['3,181', '']","['1,074', '']","['1,044', '']","['974', '']","['642', '']"
5428,r065,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,64,"['1,482', '']","['1,691', '']","['2,952', '']","['3,173', '']","['1,297', '']","['1,327', '']","['2,190', '']","['2,451', '']"
5428,r066,"All institutions -> U. South Florida, Tampa",All institutions,"U. South Florida, Tampa",2,65,"['2,488', '']","['2,463', '']","['2,685', '']","['3,165', '']","['848', '']","['638', '']","['622', '']","['948', '']"
5428,r067,All institutions -> U. Arizona,All institutions,U. Arizona,2,66,"['2,749', '']","['2,233', '']","['2,449', '']","['3,098', '']","['1,702', '']","['1,647', '']","['1,942', '']","['2,295', '']"
5428,r068,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,67,"['1,021', '']","['1,323', '']","['2,299', '']","['3,047', '']","['629', '']","['923', '']","['1,587', '']","['2,472', '']"
5428,r069,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,68,"['727', '']","['668', '']","['1,466', '']","['2,927', '']","['215', '']","['196', '']","['1,104', '']","['1,270', '']"
5428,r070,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,69,"['1,353', '']","['1,361', '']","['1,711', '']","['2,841', '']","['872', '']","['1,188', '']","['1,387', '']","['2,430', '']"
5428,r071,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,70,"['2,623', '']","['2,328', '']","['2,468', '']","['2,830', '']","['165', '']","['109', '']","['99', '']","['85', '']"
5428,r072,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,71,"['3,181', '']","['2,735', '']","['2,394', '']","['2,824', '']","['2,457', '']","['2,344', '']","['1,718', '']","['1,867', '']"
5428,r073,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,72,"['1,878', '']","['1,641', '']","['2,258', '']","['2,808', '']","['1,281', '']","['1,114', '']","['1,469', '']","['1,480', '']"
5428,r074,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,73,"['2,084', '']","['2,146', '']","['2,419', '']","['2,701', '']","['1,639', '']","['1,714', '']","['1,808', '']","['2,241', '']"
5428,r075,"All institutions -> Purdue U., West Lafayette",All institutions,"Purdue U., West Lafayette",2,74,"['5,922', '']","['6,314', '']","['3,185', '']","['2,671', '']","['4,062', '']","['4,439', '']","['2,081', '']","['1,609', '']"
5428,r076,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,75,"['2,434', '']","['2,409', '']","['2,711', '']","['2,659', '']","['2,338', '']","['2,271', '']","['2,626', '']","['2,555', '']"
5428,r077,All institutions -> Clemson U.,All institutions,Clemson U.,2,76,"['3,174', '']","['4,655', '']","['3,052', '']","['2,607', '']","['1,344', '']","['1,738', '']","['1,808', '']","['1,548', '']"
5428,r078,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,77,"['562', '']","['758', '']","['1,565', '']","['2,536', '']","['559', '']","['750', '']","['1,371', '']","['1,281', '']"
5428,r079,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,78,"['2,581', '']","['2,815', '']","['3,001', '']","['2,528', '']","['347', '']","['443', '']","['542', '']","['300', '']"
5428,r080,All institutions -> Emory U.,All institutions,Emory U.,2,79,"['1,961', '']","['3,049', '']","['2,715', '']","['2,357', '']","['1,331', '']","['2,017', '']","['1,975', '']","['1,926', '']"
5428,r081,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,80,"['154', '']","['1,550', '']","['1,471', '']","['2,347', '']","['98', '']","['108', '']","['14', '']","['15', '']"
5428,r082,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,81,"['1,805', '']","['2,296', '']","['2,362', '']","['2,344', '']","['1,014', '']","['1,435', '']","['1,370', '']","['1,361', '']"
5428,r083,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,82,"['650', '']","['1,451', '']","['2,609', '']","['2,341', '']","['113', '']","['267', '']","['894', '']","['805', '']"
5428,r084,All institutions -> Northwestern U.,All institutions,Northwestern U.,2,83,"['2,461', '']","['2,869', '']","['2,461', '']","['2,275', '']","['1,657', '']","['1,891', '']","['1,675', '']","['1,580', '']"
5428,r085,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,84,"['2,234', '']","['2,122', '']","['2,085', '']","['2,260', '']","['397', '']","['272', '']","['216', '']","['359', '']"
5428,r086,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,85,"['390', '']","['268', '']","['1,881', '']","['2,174', '']","['287', '']","['109', '']","['151', '']","['196', '']"
5428,r087,All institutions -> U. Vermont,All institutions,U. Vermont,2,86,"['605', '']","['327', '']","['612', '']","['2,154', '']","['398', '']","['123', '']","['395', '']","['247', '']"
5428,r088,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,87,"['1,537', '']","['1,603', '']","['3,226', '']","['2,117', '']","['583', '']","['131', '']","['48', '']","['91', '']"
5428,r089,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,88,"['1,835', '']","['1,992', '']","['2,276', '']","['2,053', '']","['603', '']","['695', '']","['798', '']","['748', '']"
5428,r090,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,89,"['1,461', '']","['2,115', '']","['1,750', '']","['2,040', '']","['1,073', '']","['1,519', '']","['1,257', '']","['1,503', '']"
5428,r091,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,90,"['309', '']","['377', '']","['477', '']","['2,018', '']","['258', '']","['256', '']","['390', '']","['361', '']"
5428,r092,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,91,"['1,781', '']","['1,973', '']","['2,045', '']","['1,973', '']","['731', '']","['969', '']","['1,020', '']","['1,148', '']"
5428,r093,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,92,"['1,122', '']","['1,304', '']","['1,310', '']","['1,959', '']","['51', '']","['120', '']","['172', '']","['172', '']"
5428,r094,All institutions -> George Mason U.,All institutions,George Mason U.,2,93,"['1,892', '']","['1,578', '']","['1,981', '']","['1,941', '']","['1,246', '']","['938', '']","['737', '']","['1,008', '']"
5428,r095,All institutions -> U. Delaware,All institutions,U. Delaware,2,94,"['2,030', '']","['1,908', '']","['2,227', '']","['1,887', '']","['1,748', '']","['1,565', '']","['1,743', '']","['1,565', '']"
5428,r096,"All institutions -> U. South Carolina, Columbia",All institutions,"U. South Carolina, Columbia",2,95,"['1,939', '']","['2,131', '']","['2,100', '']","['1,817', '']","['1,393', '']","['1,227', '']","['1,217', '']","['1,185', '']"
5428,r097,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,96,"['1,376', '']","['1,053', '']","['1,443', '']","['1,774', '']","['183', '']","['87', '']","['197', '']","['196', '']"
5428,r098,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,97,"['245', '']","['263', '']","['24', '']","['1,765', '']","['67', '']","['142', '']","['24', '']","['0', '']"
5428,r099,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,98,"['3,031', '']","['2,269', '']","['1,773', '']","['1,740', '']","['1,804', '']","['1,512', '']","['987', '']","['1,299', '']"
5428,r100,All institutions -> Marquette U.,All institutions,Marquette U.,2,99,"['1,252', '']","['1,686', '']","['1,863', '']","['1,734', '']","['770', '']","['942', '']","['1,300', '']","['1,217', '']"
5428,r101,All institutions -> U. Florida,All institutions,U. Florida,2,100,"['1,203', '']","['1,471', '']","['2,346', '']","['1,726', '']","['711', '']","['886', '']","['1,497', '']","['985', '']"
5428,r102,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,101,"['1,177', '']","['3,801', '']","['1,393', '']","['1,716', '']","['966', '']","['1,527', '']","['1,269', '']","['1,184', '']"
5428,r103,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,102,"['1,762', '']","['1,739', '']","['1,211', '']","['1,689', '']","['915', '']","['953', '']","['685', '']","['902', '']"
5428,r104,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,103,"['1,406', '']","['1,689', '']","['2,251', '']","['1,682', '']","['983', '']","['1,048', '']","['1,588', '']","['1,120', '']"
5428,r105,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,104,"['316', '']","['491', '']","['1,409', '']","['1,676', '']","['94', '']","['113', '']","['201', '']","['202', '']"
5428,r106,All institutions -> U. Southern California,All institutions,U. Southern California,2,105,"['1,218', '']","['1,220', '']","['1,500', '']","['1,617', '']","['898', '']","['977', '']","['1,077', '']","['1,264', '']"
5428,r107,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,106,"['1,887', '']","['1,474', '']","['1,602', '']","['1,612', '']","['437', '']","['152', '']","['331', '']","['306', '']"
5428,r108,All institutions -> Oregon State U.,All institutions,Oregon State U.,2,107,"['1,186', '']","['2,003', '']","['2,074', '']","['1,595', '']","['650', '']","['1,418', '']","['1,515', '']","['1,108', '']"
5428,r109,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,108,"['1,183', '']","['1,582', '']","['1,698', '']","['1,593', '']","['1,030', '']","['884', '']","['1,138', '']","['1,125', '']"
5428,r110,All institutions -> American U.,All institutions,American U.,2,109,"['1,741', '']","['1,618', '']","['1,319', '']","['1,559', '']","['322', '']","['328', '']","['340', '']","['370', '']"
5428,r111,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,110,"['371', '']","['272', '']","['586', '']","['1,529', '']","['150', '']","['184', '']","['135', '']","['115', '']"
5428,r112,All institutions -> Florida International U.,All institutions,Florida International U.,2,111,"['1,147', '']","['1,162', '']","['1,394', '']","['1,470', '']","['72', '']","['56', '']","['111', '']","['138', '']"
5428,r113,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,112,"['2,278', '']","['2,322', '']","['1,949', '']","['1,422', '']","['1,024', '']","['1,156', '']","['1,060', '']","['665', '']"
5428,r114,All institutions -> U. New Mexico,All institutions,U. New Mexico,2,112,"['807', '']","['1,119', '']","['1,638', '']","['1,422', '']","['674', '']","['971', '']","['1,542', '']","['1,337', '']"
5428,r115,All institutions -> U. Miami,All institutions,U. Miami,2,114,"['913', '']","['992', '']","['581', '']","['1,420', '']","['509', '']","['424', '']","['239', '']","['301', '']"
5428,r116,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,115,"['1,801', '']","['1,234', '']","['1,711', '']","['1,416', '']","['1,457', '']","['883', '']","['1,035', '']","['944', '']"
5428,r117,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,116,"['1,374', '']","['1,684', '']","['1,253', '']","['1,404', '']","['624', '']","['1,009', '']","['946', '']","['799', '']"
5428,r118,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,117,"['1,641', '']","['1,475', '']","['1,534', '']","['1,387', '']","['1,141', '']","['902', '']","['816', '']","['755', '']"
5428,r119,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,118,"['903', '']","['809', '']","['1,685', '']","['1,336', '']","['654', '']","['529', '']","['1,430', '']","['1,088', '']"
5428,r120,All institutions -> Kent State U.,All institutions,Kent State U.,2,119,"['1,387', '']","['1,156', '']","['1,637', '']","['1,309', '']","['335', '']","['238', '']","['268', '']","['300', '']"
5428,r121,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,120,"['946', '']","['982', '']","['1,486', '']","['1,291', '']","['822', '']","['719', '']","['1,037', '']","['961', '']"
5428,r122,All institutions -> Boston C.,All institutions,Boston C.,2,121,"['1,230', '']","['1,113', '']","['1,015', '']","['1,289', '']","['964', '']","['1,008', '']","['960', '']","['1,064', '']"
5428,r123,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,122,"['2,069', '']","['1,670', '']","['1,308', '']","['1,279', '']","['1,696', '']","['1,444', '']","['1,094', '']","['1,017', '']"
5428,r124,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,123,"['9,542', '']","['10,004', '']","['1,499', '']","['1,276', '']","['2,540', '']","['2,684', '']","['1,426', '']","['1,155', '']"
5428,r125,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,124,"['357', '']","['631', '']","['883', '']","['1,268', '']","['156', '']","['289', '']","['363', '']","['519', '']"
5428,r126,All institutions -> U. Memphis,All institutions,U. Memphis,2,125,"['1,015', '']","['845', '']","['892', '']","['1,241', '']","['696', '']","['290', '']","['298', '']","['493', '']"
5428,r127,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,126,"['21', 'i']","['17', '']","['1,216', '']","['1,240', '']","['17', '']","['17', '']","['1,216', '']","['1,240', '']"
5428,r128,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,127,"['4,323', '']","['3,994', '']","['7,507', '']","['1,239', '']","['3,123', '']","['3,205', '']","['4,318', '']","['952', '']"
5428,r129,"All institutions -> U. Montana, Missoula",All institutions,"U. Montana, Missoula",2,128,"['307', '']","['470', '']","['1,256', '']","['1,187', '']","['244', '']","['391', '']","['704', '']","['734', '']"
