table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
12270,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['11,665', '  ']","['6,888', '  ']","['986', '  ']","['362', '  ']","['171', '  ']","['294', '  ']","['832', '  ']","['387', '  ']","['8', '  ']","['194', '  ']","['1,543', '  ']"
12270,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['49,330', '  ']","['25,578', '  ']","['4,699', '  ']","['1,088', '  ']","['192', '  ']","['4,688', '  ']","['432', '  ']","['2,753', '  ']","['554', '  ']","['208', '  ']","['9,137', '  ']"
12270,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['12,777', '  ']","['7,564', '  ']","['353', '  ']","['409', '  ']","['165', '  ']","['1,470', '  ']","['132', '  ']","['306', '  ']","['25', 'i ']","['398', '  ']","['1,955', '  ']"
12270,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['4,578', '  ']","['2,394', '  ']","['236', '  ']","['153', '  ']","['21', '  ']","['312', '  ']","['51', '  ']","['113', '  ']","['23', 'i ']","['268', '  ']","['1,007', '  ']"
12270,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['4,146', '  ']","['2,401', '  ']","['52', '  ']","['185', '  ']","['51', '  ']","['801', '  ']","['50', '  ']","['64', '  ']","['*', '  ']","['77', '  ']","['464', '  ']"
12270,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['4,053', '  ']","['2,768', '  ']","['64', '  ']","['71', '  ']","['93', '  ']","['357', '  ']","['30', '  ']","['129', '  ']","['2', '  ']","['54', '  ']","['484', '  ']"
12270,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['30,946', '  ']","['15,993', '  ']","['5,596', '  ']","['206', '  ']","['1,512', '  ']","['2,345', '  ']","['698', '  ']","['2,246', '  ']","['386', '  ']","['365', '  ']","['1,599', '  ']"
12270,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['7,086', '  ']","['4,322', '  ']","['293', '  ']","['180', '  ']","['75', '  ']","['487', '  ']","['129', '  ']","['179', '  ']","['47', '  ']","['362', '  ']","['1,012', '  ']"
12270,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['71,259', '  ']","['42,202', '  ']","['653', '  ']","['1,555', '  ']","['512', '  ']","['7,143', '  ']","['429', '  ']","['1,549', '  ']","['433', '  ']","['1,580', '  ']","['15,203', '  ']"
12270,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['32,881', '  ']","['19,161', '  ']","['560', '  ']","['1,099', '  ']","['382', '  ']","['3,338', '  ']","['245', '  ']","['1,049', '  ']","['395', '  ']","['624', '  ']","['6,029', '  ']"
12270,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['35,356', '  ']","['21,094', '  ']","['74', 'i ']","['398', '  ']","['113', '  ']","['3,339', '  ']","['145', '  ']","['433', '  ']","['22', '  ']","['899', '  ']","['8,838', '  ']"
12270,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['24,571', 'i ']","['13,817', 'i ']","['58', 'i ']","['234', '  ']","['61', '  ']","['2,186', 'i ']","['42', '  ']","['154', '  ']","['3', '  ']","['801', '  ']","['7,214', '  ']"
12270,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['10,785', '  ']","['7,276', '  ']","['16', '  ']","['164', '  ']","['52', '  ']","['1,153', '  ']","['103', '  ']","['279', '  ']","['19', '  ']","['98', '  ']","['1,624', '  ']"
12270,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['30', '  ']","['16', '  ']","['0', '  ']","['2', '  ']","['0', '  ']","['4', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['2', '  ']","['5', '  ']"
12270,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,992', '  ']","['1,931', 'i ']","['19', '  ']","['56', '  ']","['17', 'i ']","['461', 'i ']","['39', '  ']","['67', '  ']","['16', 'i ']","['56', 'i ']","['331', 'i ']"
12270,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['410', '  ']","['294', '  ']","['*', '  ']","['6', '  ']","['4', '  ']","['42', '  ']","['3', '  ']","['9', '  ']","['1', '  ']","['12', '  ']","['40', '  ']"
12270,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['23,382', '  ']","['13,055', '  ']","['821', '  ']","['996', '  ']","['348', '  ']","['1,609', '  ']","['236', '  ']","['889', '  ']","['180', '  ']","['976', '  ']","['4,272', '  ']"
12270,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['20,394', '  ']","['11,041', '  ']","['738', '  ']","['913', '  ']","['309', '  ']","['1,455', '  ']","['183', '  ']","['798', '  ']","['165', '  ']","['888', '  ']","['3,904', '  ']"
12270,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,989', '  ']","['2,014', '  ']","['83', '  ']","['83', '  ']","['39', '  ']","['154', '  ']","['52', '  ']","['91', '  ']","['16', '  ']","['88', '  ']","['368', '  ']"
12270,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['319,088', '  ']","['178,536', '  ']","['50,056', '  ']","['16,670', '  ']","['6,457', '  ']","['9,578', '  ']","['5,086', '  ']","['8,482', '  ']","['664', '  ']","['8,249', '  ']","['35,310', '  ']"
12270,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['D', '&nbsp;']","['670', 'i ']","['16', 'i ']","['D', '&nbsp;']","['17', 'i ']","['89', 'i ']","['D', '  ']","['D', '&nbsp;']","['2', 'i ']","['D', '&nbsp;']","['D', '&nbsp;']"
12270,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['D', '  ']","['D', '  ']","['*', '  ']","['44', '  ']","['D', '  ']","['62', '  ']","['1', '  ']","['D', '  ']","['*', '  ']","['47', '  ']","['D', '  ']"
12270,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['D', '  ']","['1,235', '  ']","['3', 'i ']","['44', 'i ']","['74', 'i ']","['147', 'i ']","['D', '  ']","['D', '&nbsp;']","['2', '  ']","['40', '  ']","['D', '&nbsp;']"
12270,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['D', '&nbsp;']","['9,112', 'i ']","['D', '&nbsp;']","['147', 'i ']","['D', '&nbsp;']","['170', 'i ']","['262', 'i ']","['D', '&nbsp;']","['*', 'i ']","['D', '&nbsp;']","['D', '&nbsp;']"
12270,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['9,395', '  ']","['4,095', '  ']","['1,112', 'i ']","['189', '  ']","['205', 'i ']","['1,022', 'i ']","['275', 'i ']","['325', '  ']","['68', '  ']","['697', 'i ']","['1,407', '  ']"
12270,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['182,340', '  ']","['101,654', '  ']","['37,620', '  ']","['11,156', '  ']","['4,620', '  ']","['1,699', '  ']","['3,025', '  ']","['4,054', '  ']","['350', '  ']","['3,114', '  ']","['15,048', '  ']"
12270,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['50,367', '  ']","['29,611', '  ']","['8,311', '  ']","['2,547', '  ']","['521', '  ']","['1,054', '  ']","['529', '  ']","['656', '  ']","['90', '  ']","['2,041', '  ']","['5,007', '  ']"
12270,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['72', '  ']","['68', '  ']","['0', '  ']","['2', '  ']","['*', '  ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['*', 'i ']"
12270,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['50,295', '  ']","['29,542', '  ']","['8,311', '  ']","['2,545', '  ']","['521', '  ']","['1,054', '  ']","['529', '  ']","['656', '  ']","['90', '  ']","['2,039', '  ']","['5,007', '  ']"
12270,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,690', '  ']","['2,728', '  ']","['30', '  ']","['732', '  ']","['12', '  ']","['58', '  ']","['25', '  ']","['30', 'i ']","['3', '  ']","['20', '  ']","['52', '  ']"
12270,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['49,407', '  ']","['31,340', '  ']","['8,744', '  ']","['1,615', '  ']","['623', '  ']","['442', '  ']","['533', '  ']","['562', '  ']","['209', '  ']","['755', '  ']","['4,584', '  ']"
12270,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['78,876', '  ']","['37,975', '  ']","['20,536', '  ']","['6,261', '  ']","['3,463', '  ']","['146', '  ']","['1,938', '  ']","['2,806', '  ']","['48', '  ']","['298', '  ']","['5,405', '  ']"
12270,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['17,222', '  ']","['12,496', '  ']","['1,035', '  ']","['1,504', '  ']","['227', '  ']","['D', '  ']","['112', '  ']","['738', '  ']","['37', '  ']","['124', '  ']","['D', '  ']"
12270,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2,398', 'i ']","['1,215', 'i ']","['728', 'i ']","['115', 'i ']","['30', 'i ']","['3', 'i ']","['D', '&nbsp;']","['48', '  ']","['D', '  ']","['D', '  ']","['D', '&nbsp;']"
12270,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['5', 'i ']","['1', 'i ']","['*', 'i ']","['0', '  ']","['0', '  ']","['2', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['2', 'i ']"
12270,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2,393', 'i ']","['1,214', 'i ']","['728', 'i ']","['115', 'i ']","['30', 'i ']","['1', '  ']","['D', '&nbsp;']","['48', '  ']","['D', '  ']","['D', '  ']","['D', '&nbsp;']"
12270,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['74,773', '  ']","['43,516', '  ']","['2,841', '  ']","['3,096', '  ']","['975', '  ']","['6,037', '  ']","['1,241', '  ']","['2,182', '  ']","['163', '  ']","['3,935', 'i ']","['10,786', '  ']"
12270,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['3,883', '  ']","['3,152', '  ']","['2', '  ']","['68', '  ']","['29', '  ']","['273', '  ']","['42', '  ']","['26', '  ']","['1', '  ']","['91', '  ']","['197', '  ']"
12270,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['22,534', '  ']","['15,032', '  ']","['1,751', '  ']","['1,068', '  ']","['261', '  ']","['458', '  ']","['241', '  ']","['618', '  ']","['73', '  ']","['493', '  ']","['2,539', '  ']"
12270,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['39,625', 'i ']","['19,749', 'i ']","['652', '  ']","['1,315', 'i ']","['576', '  ']","['4,822', 'i ']","['901', 'i ']","['1,429', 'i ']","['66', '  ']","['3,257', 'i ']","['6,857', 'i ']"
12270,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['282', '  ']","['153', '  ']","['9', '  ']","['16', '  ']","['6', '  ']","['24', '  ']","['7', '  ']","['9', '  ']","['*', '  ']","['3', '  ']","['53', '  ']"
12270,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['10,226', '  ']","['4,422', '  ']","['233', '  ']","['380', '  ']","['68', '  ']","['1,087', '  ']","['148', '  ']","['236', '  ']","['18', '  ']","['1,660', 'i ']","['1,974', '  ']"
12270,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['28,420', 'i ']","['14,772', 'i ']","['382', '  ']","['885', 'i ']","['501', 'i ']","['3,640', 'i ']","['741', 'i ']","['1,184', 'i ']","['48', 'i ']","['1,465', 'i ']","['4,803', 'i ']"
12270,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['698', '  ']","['402', '  ']","['28', '  ']","['35', '  ']","['*', '  ']","['72', '  ']","['5', '  ']","['*', '  ']","['0', '  ']","['129', '  ']","['27', '  ']"
12270,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['8,730', '  ']","['5,583', '  ']","['437', '  ']","['645', '  ']","['109', '  ']","['483', '  ']","['56', '  ']","['109', '  ']","['23', '  ']","['94', '  ']","['1,193', '  ']"
12270,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['2,855', '  ']","['1,480', '  ']","['D', '  ']","['125', '  ']","['29', '  ']","['197', '  ']","['67', '  ']","['141', '  ']","['13', '  ']","['184', '  ']","['D', '  ']"
12270,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['3,394', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']","['D', '  ']"
12270,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['691,547', '  ']","['369,910', '  ']","['71,737', '  ']","['30,981', '  ']","['10,873', '  ']","['45,638', '  ']","['10,911', '  ']","['22,557', '  ']","['3,860', '  ']","['23,141', '  ']","['101,939', '  ']"
