table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
11235,r035,All HBCUs -> Voorhees C.,All HBCUs,Voorhees C.,2,34,160,0,145,0,0,0,160,3940,2813
11235,r036,All HBCUs -> Alabama State U.,All HBCUs,Alabama State U.,2,35,3271,1832,1205,1965,1383,2122,1122,2456,2457
11235,r037,All HBCUs -> Norfolk State U.,All HBCUs,Norfolk State U.,2,36,3902,9871,6999,6221,7543,4149,1972,2360,2003
11235,r038,All HBCUs -> Fisk U.,All HBCUs,Fisk U.,2,37,1710,1809,2367,2398,1114,1720,1952,1488,1544
11235,r039,All HBCUs -> Tougaloo C.,All HBCUs,Tougaloo C.,2,38,1461,1296,1135,1607,1444,1328,1270,1464,1326
11235,r040,All HBCUs -> Albany State U.<sup>a</sup>,All HBCUs,Albany State U.<sup>a</sup>,2,39,129,105,605,851,240,240,160,110,1227
11235,r041,All HBCUs -> Dillard U.,All HBCUs,Dillard U.,2,40,3371,1814,2015,1462,174,644,1448,311,1066
11235,r042,All HBCUs -> Savannah State U.,All HBCUs,Savannah State U.,2,41,256,1397,869,928,1834,278,1156,957,871
11235,r043,All HBCUs -> Fayetteville State U.,All HBCUs,Fayetteville State U.,2,42,1808,1676,1258,773,1839,1661,596,1156,845
11235,r044,All HBCUs -> Elizabeth City State U.,All HBCUs,Elizabeth City State U.,2,43,1064,334,0,1009,167,136,1999,383,717
11235,r045,All HBCUs -> Claflin U.,All HBCUs,Claflin U.,2,44,138,406,281,605,224,1227,643,629,629
11235,r046,All HBCUs -> Benedict C.,All HBCUs,Benedict C.,2,45,220,0,350,252,550,0,2408,597,590
11235,r047,All HBCUs -> Winston-Salem State U.,All HBCUs,Winston-Salem State U.,2,46,1151,1833,1092,923,2754,1474,519,1810,549
11235,r048,All HBCUs -> Alcorn State U.<sup>a</sup>,All HBCUs,Alcorn State U.<sup>a</sup>,2,47,3364,3400,3240,4073,3788,2707,4068,196,398
11235,r049,All HBCUs -> Oakwood U.,All HBCUs,Oakwood U.,2,48,688,307,307,307,522,206,0,123,386
11235,r050,All HBCUs -> Stillman C.,All HBCUs,Stillman C.,2,49,0,0,0,0,0,0,0,395,342
11235,r051,"All HBCUs -> Bennett C., Greensboro",All HBCUs,"Bennett C., Greensboro",2,50,321,350,0,0,0,240,0,275,293
11235,r052,All HBCUs -> Harris-Stowe State U.,All HBCUs,Harris-Stowe State U.,2,51,0,79,305,469,0,590,158,90,180
11235,r053,All HBCUs -> Lane C.,All HBCUs,Lane C.,2,52,0,0,80,0,0,0,163,67,138
11235,r054,All HBCUs -> Virginia Union U.,All HBCUs,Virginia Union U.,2,53,0,0,76,213,0,349,337,165,125
11235,r055,All HBCUs -> Texas C.,All HBCUs,Texas C.,2,54,500,250,0,0,0,0,120,448,100
11235,r056,All HBCUs -> Florida Memorial U.,All HBCUs,Florida Memorial U.,2,55,0,0,0,0,0,183,16,0,50
11235,r057,All HBCUs -> Shaw U.,All HBCUs,Shaw U.,2,56,78,52,117,0,0,0,0,0,40
11235,r058,All HBCUs -> Saint Augustine's U.,All HBCUs,Saint Augustine's U.,2,57,160,0,0,0,0,240,0,0,27
11235,r059,All HBCUs -> Alamo Colleges District<sup>a</sup>,All HBCUs,Alamo Colleges District<sup>a</sup>,2,58,0,0,0,0,0,0,0,125,0
11235,r060,All HBCUs -> Bethune-Cookman U.,All HBCUs,Bethune-Cookman U.,2,58,299,412,677,330,196,658,301,286,0
11235,r061,All HBCUs -> Bluefield State C.,All HBCUs,Bluefield State C.,2,58,109,0,423,0,0,0,0,0,0
11235,r062,All HBCUs -> Cheyney U. Pennsylvania,All HBCUs,Cheyney U. Pennsylvania,2,58,0,0,0,0,0,40,0,66,0
11235,r063,All HBCUs -> Clinton C.,All HBCUs,Clinton C.,2,58,0,0,0,0,0,0,0,40,0
11235,r064,All HBCUs -> Coppin State U.,All HBCUs,Coppin State U.,2,58,0,0,0,0,0,0,135,0,0
11235,r065,All HBCUs -> Edward Waters U.,All HBCUs,Edward Waters U.,2,58,0,0,0,0,0,0,120,75,0
11235,r066,All HBCUs -> Gadsden State Community C.<sup>a</sup>,All HBCUs,Gadsden State Community C.<sup>a</sup>,2,58,138,0,139,0,0,87,0,0,0
11235,r067,All HBCUs -> Grambling State U.,All HBCUs,Grambling State U.,2,58,0,0,0,0,181,8,90,679,0
11235,r068,All HBCUs -> Hinds Community C.<sup>a</sup>,All HBCUs,Hinds Community C.<sup>a</sup>,2,58,0,0,0,0,0,0,0,63,0
11235,r069,All HBCUs -> Huston-Tillotson U.,All HBCUs,Huston-Tillotson U.,2,58,0,80,543,30,0,120,0,239,0
11235,r070,All HBCUs -> J. F. Drake State Community and Technical C.,All HBCUs,J. F. Drake State Community and Technical C.,2,58,60,0,0,0,0,0,0,0,0
11235,r071,All HBCUs -> Johnson C. Smith U.,All HBCUs,Johnson C. Smith U.,2,58,91,159,29,243,144,522,0,239,0
11235,r072,"All HBCUs -> Lawson State Community C., Birmingham",All HBCUs,"Lawson State Community C., Birmingham",2,58,0,0,0,155,0,74,104,79,0
11235,r073,All HBCUs -> LeMoyne-Owen C.,All HBCUs,LeMoyne-Owen C.,2,58,244,0,0,77,0,0,330,0,0
11235,r074,All HBCUs -> Lincoln U. Commonwealth of Pennsylvania,All HBCUs,Lincoln U. Commonwealth of Pennsylvania,2,58,0,204,386,0,204,3473,80,8,0
11235,r075,All HBCUs -> Livingstone C.,All HBCUs,Livingstone C.,2,58,0,0,58,0,0,0,0,341,0
11235,r076,All HBCUs -> Miles C.,All HBCUs,Miles C.,2,58,0,369,0,0,0,0,0,0,0
11235,r077,All HBCUs -> Mississippi Valley State U.,All HBCUs,Mississippi Valley State U.,2,58,57,0,261,250,70,350,0,77,0
11235,r078,All HBCUs -> Morris C.,All HBCUs,Morris C.,2,58,0,0,0,0,40,0,0,0,0
11235,r079,All HBCUs -> Paine C.,All HBCUs,Paine C.,2,58,0,376,0,0,0,0,0,0,0
11235,r080,All HBCUs -> Rust C.,All HBCUs,Rust C.,2,58,0,250,249,249,0,0,0,0,0
11235,r081,"All HBCUs -> Southern U. and A&M C., New Orleans",All HBCUs,"Southern U. and A&M C., New Orleans",2,58,0,0,216,216,14,0,0,10,0
11235,r082,"All HBCUs -> Southern U. and A&M C., System Office",All HBCUs,"Southern U. and A&M C., System Office",2,58,155,0,0,0,0,0,0,60,0
