table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
12288,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['310', '  ']","['D', '  ']","['8', '  ']","['0', '  ']","['2', '  ']","['8', '  ']","['272', '  ']","['9', '  ']","['58', '  ']","['192', '  ']","['0', '  ']","['3', 'i ']","['79', '  ']","['*', 'e ']","['1', 'e ']","['93', '  ']","['16', '  ']","['49', '  ']","['47', '  ']","['11', '  ']","['51', '  ']","['*', 'e ']","['72', '  ']","['66', '  ']","['22', '  ']","['4', '  ']","['5', '  ']","['29', '  ']","['*', 'e ']"
12288,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['200', '  ']","['1,413', '  ']","['2', 'e ']","['0', '  ']","['*', 'e ']","['0', '  ']","['65', '  ']","['*', '  ']","['1', 'i ']","['D', '  ']","['0', '  ']","['3', '  ']","['37', '  ']","['0', '  ']","['*', 'e ']","['81', 'i ']","['8', '  ']","['3', '  ']","['*', 'e ']","['14', '  ']","['32', '  ']","['3', '  ']","['1', 'i ']","['7', '  ']","['261', '  ']","['10', '  ']","['*', 'e ']","['1', '  ']","['*', '  ']"
12288,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['70', '  ']","['D', '  ']","['*', '  ']","['*', 'e ']","['2', '  ']","['1', '  ']","['67', '  ']","['D', '  ']","['8', '  ']","['D', '  ']","['0', '  ']","['9', '  ']","['4', '  ']","['*', 'e ']","['4', '  ']","['8', '  ']","['1', '  ']","['13', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', 'e ']","['*', 'e ']","['4', '  ']","['30', '  ']","['D', '  ']","['2', '  ']","['15', '  ']","['1', '  ']"
12288,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['1,080', '  ']","['104,720', '  ']","['227', 'i ']","['D', '&nbsp;']","['69', 'i ']","['47', 'i ']","['25,159', '  ']","['219', '  ']","['5,826', '  ']","['1,639', '  ']","['123', 'i ']","['477', '  ']","['189', '  ']","['58', '  ']","['89', 'i ']","['4,622', '  ']","['6,008', '  ']","['105', '  ']","['51', '  ']","['20', 'i ']","['3', '  ']","['14', '  ']","['2,258', 'i ']","['23,287', '  ']","['428', 'i ']","['71', '  ']","['21', '  ']","['2,618', '  ']","['9', 'i ']"
12288,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['270', '  ']","['D', '  ']","['1', 'e ']","['0', '  ']","['1', 'e ']","['*', 'e ']","['202', '  ']","['1', 'e ']","['102', '  ']","['*', 'e ']","['0', '  ']","['13', '  ']","['14', '  ']","['*', 'e ']","['7', '  ']","['111', '  ']","['4', '  ']","['7', 'i ']","['69', 'i ']","['*', 'e ']","['*', 'r ']","['*', 'e ']","['2', '  ']","['67', '  ']","['9', '  ']","['112', '  ']","['*', 'e ']","['10', '  ']","['*', 'r ']"
12288,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['340', '  ']","['1,195', '  ']","['7', '  ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['58', '  ']","['D', '  ']","['84', '  ']","['*', '  ']","['*', '  ']","['3', '  ']","['13', '  ']","['0', '  ']","['*', '  ']","['60', '  ']","['19', '  ']","['5', '  ']","['3', 'i ']","['149', '  ']","['*', '  ']","['*', '  ']","['2', 'i ']","['21', '  ']","['38', '  ']","['D', '  ']","['*', 'e ']","['44', '  ']","['1', 'i ']"
12288,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['790', '  ']","['3,251', '  ']","['17', '  ']","['*', 'e ']","['482', '  ']","['6', '  ']","['202', '  ']","['53', '  ']","['35', '  ']","['7', '  ']","['0', '  ']","['119', '  ']","['58', '  ']","['*', 'e ']","['9', '  ']","['110', '  ']","['96', '  ']","['12', '  ']","['6', '  ']","['44', 'i ']","['54', '  ']","['1', 'e ']","['125', '  ']","['280', '  ']","['186', '  ']","['76', '  ']","['6', '  ']","['15', '  ']","['2', 'r ']"
12288,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['250', '  ']","['1,435', '  ']","['1', 'e ']","['*', 'e ']","['4', '  ']","['*', 'e ']","['83', '  ']","['36', '  ']","['2', 'i ']","['*', 'e ']","['*', 'e ']","['5', 'e ']","['4', 'i ']","['1', '  ']","['*', 'e ']","['40', '  ']","['1', 'e ']","['1', 'e ']","['*', 'e ']","['1', 'e ']","['*', 'e ']","['4', '  ']","['8', '  ']","['34', '  ']","['14', '  ']","['18', '  ']","['25', '  ']","['5', '  ']","['*', 'e ']"
12288,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['230', '  ']","['1,099', '  ']","['5', '  ']","['*', '  ']","['17', '  ']","['1', 'e ']","['16', '  ']","['8', '  ']","['1', 'i ']","['0', '  ']","['0', '  ']","['8', '  ']","['30', '  ']","['0', '  ']","['1', 'r ']","['24', '  ']","['47', '  ']","['7', '  ']","['1', 'e ']","['15', 'r ']","['1', 'e ']","['1', 'i ']","['2', '  ']","['59', '  ']","['33', '  ']","['34', '  ']","['26', '  ']","['4', '  ']","['*', 'e ']"
12288,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['1,780', '  ']","['3,304', '  ']","['19', 'e ']","['D', '&nbsp;']","['45', 'i ']","['11', '  ']","['323', '  ']","['39', '  ']","['89', 'i ']","['2', 'e ']","['*', 'e ']","['70', '  ']","['51', '  ']","['*', 'e ']","['7', '  ']","['133', '  ']","['134', '  ']","['21', '  ']","['67', '  ']","['13', 'e ']","['13', 'e ']","['2', 'e ']","['46', '  ']","['85', '  ']","['141', '  ']","['104', '  ']","['26', '  ']","['79', '  ']","['3', 'e ']"
12288,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,990', '  ']","['18,246', '  ']","['63', '  ']","['*', 'e ']","['137', '  ']","['92', '  ']","['4,484', '  ']","['65', '  ']","['169', '  ']","['2', 'e ']","['1', '  ']","['268', '  ']","['272', '  ']","['2', '  ']","['51', 'i ']","['1,742', '  ']","['408', '  ']","['799', '  ']","['183', '  ']","['108', '  ']","['61', '  ']","['9', '  ']","['246', '  ']","['726', 'i ']","['563', '  ']","['598', '  ']","['22', 'i ']","['160', '  ']","['81', 'i ']"
12288,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['160', '  ']","['D', '  ']","['3', '  ']","['0', '  ']","['1', '  ']","['1', '  ']","['144', '  ']","['1', 'e ']","['1', 'i ']","['0', '  ']","['*', '  ']","['1', '  ']","['35', '  ']","['0', '  ']","['2', '  ']","['438', '  ']","['7', '  ']","['740', '  ']","['98', '  ']","['1', '  ']","['14', '  ']","['1', '  ']","['1', 'i ']","['4', '  ']","['26', '  ']","['124', '  ']","['*', 'e ']","['1', 'e ']","['*', '  ']"
12288,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['50', '  ']","['5,390', '  ']","['0', '  ']","['0', '  ']","['82', 'i ']","['0', '  ']","['3,497', 'i ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['12', '  ']","['0', '  ']","['0', '  ']","['31', 'i ']","['0', '  ']","['*', 'e ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['414', 'i ']","['0', '  ']","['14', 'i ']","['0', '  ']","['0', '  ']","['79', 'i ']"
12288,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['110', '  ']","['D', '  ']","['1', '  ']","['0', '  ']","['21', '  ']","['1', '  ']","['249', '  ']","['8', '  ']","['11', '  ']","['0', '  ']","['0', '  ']","['47', '  ']","['36', '  ']","['0', '  ']","['*', '  ']","['983', '  ']","['142', '  ']","['3', '  ']","['5', '  ']","['2', '  ']","['20', '  ']","['*', '  ']","['9', '  ']","['13', '  ']","['15', '  ']","['26', '  ']","['4', '  ']","['20', '  ']","['*', '  ']"
12288,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['1,680', '  ']","['7,987', '  ']","['59', '  ']","['*', 'e ']","['33', '  ']","['90', '  ']","['594', '  ']","['56', '  ']","['156', '  ']","['2', 'e ']","['1', '  ']","['209', '  ']","['202', '  ']","['2', '  ']","['18', '  ']","['320', '  ']","['260', '  ']","['57', '  ']","['80', '  ']","['105', '  ']","['27', '  ']","['8', '  ']","['236', '  ']","['295', '  ']","['523', '  ']","['434', '  ']","['17', 'i ']","['138', '  ']","['2', 'e ']"
12288,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['2,300', '  ']","['99,234', '  ']","['152', 'i ']","['D', '  ']","['4,414', '  ']","['35', '  ']","['53,114', '  ']","['2,326', '  ']","['276', '  ']","['154', 'i ']","['33', '  ']","['1,280', '  ']","['549', '  ']","['36', '  ']","['2,117', '  ']","['1,113', '  ']","['106', '  ']","['122', 'i ']","['690', '  ']","['36', '  ']","['20', '  ']","['64', '  ']","['339', '  ']","['3,994', '  ']","['391', '  ']","['903', '  ']","['14', '  ']","['86', '  ']","['18', '  ']"
12288,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['330', '  ']","['10,870', '  ']","['99', 'i ']","['D', '  ']","['103', '  ']","['8', '  ']","['5,056', '  ']","['236', '  ']","['36', '  ']","['*', '  ']","['D', '  ']","['319', '  ']","['252', '  ']","['17', '  ']","['13', '  ']","['574', '  ']","['33', '  ']","['14', '  ']","['20', '  ']","['10', '  ']","['8', '  ']","['1', 'i ']","['224', '  ']","['363', '  ']","['104', '  ']","['110', '  ']","['6', '  ']","['38', '  ']","['1', 'e ']"
12288,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['490', '  ']","['47,380', '  ']","['37', '  ']","['0', '  ']","['4,169', '  ']","['16', '  ']","['22,183', '  ']","['556', '  ']","['108', '  ']","['7', '  ']","['3', '  ']","['172', '  ']","['30', '  ']","['3', '  ']","['1,944', '  ']","['207', '  ']","['27', 'e ']","['66', 'i ']","['13', 'e ']","['19', '  ']","['2', 'e ']","['38', '  ']","['33', 'e ']","['1,577', '  ']","['162', '  ']","['167', '  ']","['4', '  ']","['15', '  ']","['7', '  ']"
12288,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['990', '  ']","['10,105', '  ']","['7', '  ']","['*', 'e ']","['62', '  ']","['5', '  ']","['3,290', '  ']","['954', '  ']","['120', 'i ']","['143', 'i ']","['1', '  ']","['448', 'i ']","['106', '  ']","['9', '  ']","['4', '  ']","['86', '  ']","['34', '  ']","['32', '  ']","['593', '  ']","['4', 'i ']","['6', '  ']","['20', '  ']","['47', '  ']","['856', '  ']","['88', '  ']","['260', '  ']","['1', 'e ']","['24', '  ']","['6', '  ']"
12288,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['170', '  ']","['3,959', '  ']","['*', 'e ']","['0', '  ']","['7', '  ']","['*', '  ']","['1,995', '  ']","['113', '  ']","['39', '  ']","['74', 'i ']","['*', '  ']","['369', 'i ']","['23', '  ']","['*', '  ']","['1', '  ']","['26', '  ']","['4', '  ']","['0', '  ']","['*', '  ']","['1', '  ']","['*', '  ']","['2', '  ']","['*', '  ']","['467', '  ']","['5', '  ']","['45', '  ']","['*', '  ']","['*', 'e ']","['*', '  ']"
12288,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['110', '  ']","['2,170', '  ']","['1', '  ']","['0', '  ']","['6', '  ']","['*', '  ']","['140', '  ']","['580', '  ']","['1', 'i ']","['0', '  ']","['1', '  ']","['35', '  ']","['22', '  ']","['*', 'e ']","['*', '  ']","['1', '  ']","['2', '  ']","['11', '  ']","['569', '  ']","['*', 'e ']","['*', 'e ']","['18', '  ']","['6', '  ']","['35', '  ']","['1', 'i ']","['41', '  ']","['*', 'e ']","['8', '  ']","['*', '  ']"
12288,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['730', '  ']","['3,976', '  ']","['5', '  ']","['*', 'e ']","['49', 'i ']","['5', '  ']","['1,155', '  ']","['261', '  ']","['80', 'i ']","['69', '  ']","['0', '  ']","['44', '  ']","['61', '  ']","['8', '  ']","['3', '  ']","['59', '  ']","['28', '  ']","['21', 'i ']","['24', '  ']","['4', 'i ']","['5', '  ']","['1', 'e ']","['41', '  ']","['354', '  ']","['82', '  ']","['173', '  ']","['1', 'e ']","['16', 'i ']","['6', '  ']"
12288,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['500', 'r ']","['30,879', '  ']","['10', '  ']","['0', '  ']","['80', '  ']","['5', '  ']","['22,585', '  ']","['580', '  ']","['13', '  ']","['3', '  ']","['D', '  ']","['342', '  ']","['162', '  ']","['7', '  ']","['157', 'i ']","['247', '  ']","['12', '  ']","['9', '  ']","['64', '  ']","['4', '  ']","['5', '  ']","['5', '  ']","['34', '  ']","['1,198', '  ']","['37', '  ']","['366', '  ']","['2', 'e ']","['9', '  ']","['4', '  ']"
12288,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['510', '  ']","['6,657', '  ']","['20', '  ']","['D', '  ']","['66', '  ']","['5', 'e ']","['1,788', '  ']","['19', '  ']","['105', '  ']","['3', 'e ']","['1', '  ']","['41', '  ']","['94', '  ']","['*', '  ']","['20', '  ']","['387', '  ']","['45', '  ']","['38', '  ']","['18', 'e ']","['30', '  ']","['9', 'e ']","['1', '  ']","['21', '  ']","['694', '  ']","['489', '  ']","['84', '  ']","['7', '  ']","['78', '  ']","['9', 'r ']"
12288,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,040', '  ']","['46,468', '  ']","['396', '  ']","['D', '  ']","['1,039', '  ']","['41', '  ']","['8,933', '  ']","['555', '  ']","['1,132', '  ']","['6', '  ']","['7', '  ']","['880', '  ']","['365', 'i ']","['2', '  ']","['10', 'i ']","['947', '  ']","['1,612', '  ']","['363', '  ']","['254', '  ']","['135', '  ']","['58', '  ']","['32', '  ']","['555', '  ']","['830', '  ']","['17,174', '  ']","['656', '  ']","['122', '  ']","['401', '  ']","['4', '  ']"
12288,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['550', '  ']","['30,722', '  ']","['68', '  ']","['*', 'e ']","['329', '  ']","['7', '  ']","['6,038', '  ']","['43', '  ']","['10', '  ']","['*', 'e ']","['0', '  ']","['135', '  ']","['71', '  ']","['0', '  ']","['7', 'i ']","['460', '  ']","['1,438', '  ']","['16', '  ']","['4', '  ']","['127', '  ']","['*', 'e ']","['1', '  ']","['D', '  ']","['176', '  ']","['16,934', '  ']","['164', '  ']","['32', 'i ']","['17', '  ']","['1', '  ']"
12288,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['250', '  ']","['13,786', '  ']","['255', '  ']","['1', '  ']","['696', '  ']","['29', '  ']","['2,767', '  ']","['482', '  ']","['1,107', '  ']","['6', '  ']","['7', '  ']","['652', '  ']","['100', '  ']","['2', '  ']","['3', 'e ']","['445', '  ']","['160', '  ']","['342', '  ']","['246', '  ']","['5', '  ']","['50', '  ']","['25', '  ']","['486', '  ']","['643', '  ']","['144', '  ']","['155', '  ']","['88', '  ']","['378', '  ']","['3', '  ']"
12288,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['220', '  ']","['9,303', '  ']","['174', '  ']","['1', '  ']","['D', '  ']","['25', '  ']","['2,004', '  ']","['307', '  ']","['343', '  ']","['5', '  ']","['D', '  ']","['464', '  ']","['84', '  ']","['1', '  ']","['3', 'e ']","['123', '  ']","['150', '  ']","['4', '  ']","['229', '  ']","['2', '  ']","['50', '  ']","['2', '  ']","['435', '  ']","['211', '  ']","['108', '  ']","['73', '  ']","['41', '  ']","['D', '  ']","['3', '  ']"
12288,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['40', '  ']","['4,483', '  ']","['82', '  ']","['0', '  ']","['D', '  ']","['4', '  ']","['763', '  ']","['175', '  ']","['763', '  ']","['*', '  ']","['D', '  ']","['187', '  ']","['17', '  ']","['*', '  ']","['*', '  ']","['321', '  ']","['10', '  ']","['338', '  ']","['17', '  ']","['3', '  ']","['0', '  ']","['24', '  ']","['52', '  ']","['431', '  ']","['35', '  ']","['82', '  ']","['46', '  ']","['D', '  ']","['0', '  ']"
12288,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['10', '  ']","['26', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']","['0', '  ']","['6', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['D', '  ']","['1', 'i ']","['0', '  ']","['D', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
12288,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['230', '  ']","['1,935', '  ']","['73', '  ']","['D', '&nbsp;']","['13', '  ']","['4', '  ']","['121', '  ']","['29', '  ']","['15', 'i ']","['*', 'e ']","['0', '  ']","['94', '  ']","['194', 'i ']","['1', 'e ']","['1', 'e ']","['43', '  ']","['13', '  ']","['5', '  ']","['3', '  ']","['2', 'e ']","['8', 'e ']","['D', '&nbsp;']","['D', '  ']","['12', '  ']","['D', '&nbsp;']","['337', '  ']","['2', 'e ']","['6', '  ']","['*', 'e ']"
