table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_by_others_and_performed_by_the_company,field_depreciation,field_capital_expenditures_related_to_r_da,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
8790,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['85', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['84', '&nbsp;']","['-1', '&nbsp;']","['-1.5', '&nbsp;']"
8790,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['35', '&nbsp;']","['2', '&nbsp;']","['0', '&nbsp;']","['33', '&nbsp;']","['-2', '&nbsp;']","['-6.2', '&nbsp;']"
8790,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['16', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['16', '&nbsp;']","['*', '&nbsp;']","['-0.6', '&nbsp;']"
8790,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['254', '&nbsp;']","['7', '&nbsp;']","['0', '&nbsp;']","['247', '&nbsp;']","['-7', '&nbsp;']","['-2.8', '&nbsp;']"
8790,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,254', '&nbsp;']","['49', '&nbsp;']","['0', '&nbsp;']","['1,205', '&nbsp;']","['-49', '&nbsp;']","['-3.9', '&nbsp;']"
8790,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['9', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['9', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8790,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['604', '&nbsp;']","['43', '&nbsp;']","['0', '&nbsp;']","['561', '&nbsp;']","['-43', '&nbsp;']","['-7.1', '&nbsp;']"
8790,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['205', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['202', '&nbsp;']","['-3', '&nbsp;']","['-1.6', '&nbsp;']"
8790,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['436', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['433', '&nbsp;']","['-3', '&nbsp;']","['-0.7', '&nbsp;']"
8790,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['11,159', '&nbsp;']","['301', '&nbsp;']","['0', '&nbsp;']","['10,859', '&nbsp;']","['-301', '&nbsp;']","['-2.7', '&nbsp;']"
8790,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['1,100', 'i']","['18', 'i']","['0', '&nbsp;']","['1,083', 'i']","['-18', 'i']","['-1.6', '&nbsp;']"
8790,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['3,208', '&nbsp;']","['172', '&nbsp;']","['0', '&nbsp;']","['3,036', '&nbsp;']","['-172', '&nbsp;']","['-5.3', '&nbsp;']"
8790,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['6,650', '&nbsp;']","['104', '&nbsp;']","['0', '&nbsp;']","['6,546', '&nbsp;']","['-104', '&nbsp;']","['-1.6', '&nbsp;']"
8790,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['225', '&nbsp;']","['5', '&nbsp;']","['0', '&nbsp;']","['221', '&nbsp;']","['-5', '&nbsp;']","['-2.0', '&nbsp;']"
8790,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['6,262', '&nbsp;']","['94', '&nbsp;']","['0', '&nbsp;']","['6,168', '&nbsp;']","['-94', '&nbsp;']","['-1.5', '&nbsp;']"
8790,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['163', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['157', '&nbsp;']","['-6', '&nbsp;']","['-3.4', '&nbsp;']"
8790,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['201', '&nbsp;']","['7', '&nbsp;']","['0', '&nbsp;']","['193', '&nbsp;']","['-7', '&nbsp;']","['-3.7', '&nbsp;']"
8790,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['377', '&nbsp;']","['16', '&nbsp;']","['0', '&nbsp;']","['360', '&nbsp;']","['-16', '&nbsp;']","['-4.4', '&nbsp;']"
8790,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['13,870', 'i']","['163', 'i']","['0', '&nbsp;']","['13,707', 'i']","['-163', 'i']","['-1.2', '&nbsp;']"
8790,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['3,233', 'i']","['106', 'i']","['0', '&nbsp;']","['3,127', 'i']","['-106', 'i']","['-3.3', '&nbsp;']"
8790,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['9,458', 'i']","['32 - 58', '&nbsp;']","['0', '&nbsp;']","['9,400 - 9,426', 'i']","['-58 - -32', '&nbsp;']","['D', '&nbsp;']"
8790,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['8,550', 'i']","['33', '&nbsp;']","['0', '&nbsp;']","['8,517', 'i']","['-33', '&nbsp;']","['-0.4', '&nbsp;']"
8790,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['908', '&nbsp;']","['0 - 26', '&nbsp;']","['0', '&nbsp;']","['883 - 909', '&nbsp;']","['-26 - 0', '&nbsp;']","['D', '&nbsp;']"
8790,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['10', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['10', '&nbsp;']","['*', '&nbsp;']","['-2.3', '&nbsp;']"
8790,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,168', '&nbsp;']","['0 - 26', 'i']","['0', '&nbsp;']","['1,142 - 1,169', 'i']","['-26 - 0', 'i']","['D', '&nbsp;']"
8790,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['2', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['2', '&nbsp;']","['*', '&nbsp;']","['-0.1', '&nbsp;']"
8790,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['244', '&nbsp;']","['2 - 10', '&nbsp;']","['0', '&nbsp;']","['234 - 242', '&nbsp;']","['-10 - -2', '&nbsp;']","['D', '&nbsp;']"
8790,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['202', '&nbsp;']","['3', '&nbsp;']","['0', '&nbsp;']","['199', '&nbsp;']","['-3', '&nbsp;']","['-1.4', '&nbsp;']"
8790,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['42', '&nbsp;']","['0 - 7', '&nbsp;']","['0', '&nbsp;']","['34 - 43', '&nbsp;']","['-7 - 0', '&nbsp;']","['D', '&nbsp;']"
8790,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['26,425', '&nbsp;']","['752', 'i']","['0', '&nbsp;']","['25,672', '&nbsp;']","['-752', 'i']","['-2.8', '&nbsp;']"
8790,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['183', '&nbsp;']","['6', '&nbsp;']","['0', '&nbsp;']","['177', '&nbsp;']","['-6', '&nbsp;']","['-3.1', '&nbsp;']"
8790,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['38', '&nbsp;']","['0 - 4', '&nbsp;']","['0', '&nbsp;']","['34 - 39', '&nbsp;']","['-4 - 0', '&nbsp;']","['D', '&nbsp;']"
8790,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['87', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['86', '&nbsp;']","['-1', '&nbsp;']","['-1.5', '&nbsp;']"
8790,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['43 - 61', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['43 - 61', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8790,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['386', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['386', '&nbsp;']","['*', '&nbsp;']","['-0.1', '&nbsp;']"
8790,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['1,165', '&nbsp;']","['23', '&nbsp;']","['0', '&nbsp;']","['1,141', '&nbsp;']","['-23', '&nbsp;']","['-2.0', '&nbsp;']"
8790,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['572', '&nbsp;']","['10', '&nbsp;']","['0', '&nbsp;']","['562', '&nbsp;']","['-10', '&nbsp;']","['-1.8', '&nbsp;']"
8790,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8790,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['572', '&nbsp;']","['10', '&nbsp;']","['0', '&nbsp;']","['562', '&nbsp;']","['-10', '&nbsp;']","['-1.8', '&nbsp;']"
8790,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['33', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['32', '&nbsp;']","['-1', '&nbsp;']","['-2.5', '&nbsp;']"
8790,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['404', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['404', '&nbsp;']","['-1', '&nbsp;']","['-0.1', '&nbsp;']"
8790,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['155', '&nbsp;']","['12', '&nbsp;']","['0', '&nbsp;']","['144', '&nbsp;']","['-12', '&nbsp;']","['-7.7', '&nbsp;']"
8790,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['28', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['28', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8790,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['NA', '&nbsp;']"
8790,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['NA', '&nbsp;']"
8790,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['NA', '&nbsp;']"
8790,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['24,103', '&nbsp;']","['719', 'i']","['0', '&nbsp;']","['23,384', '&nbsp;']","['-719', 'i']","['-3.0', '&nbsp;']"
8790,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,919', '&nbsp;']","['11', '&nbsp;']","['0', '&nbsp;']","['1,909', '&nbsp;']","['-11', '&nbsp;']","['-0.6', '&nbsp;']"
8790,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['2,651', '&nbsp;']","['15', '&nbsp;']","['0', '&nbsp;']","['2,637', '&nbsp;']","['-15', '&nbsp;']","['-0.6', '&nbsp;']"
8790,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['18,403', '&nbsp;']","['677', 'i']","['0', '&nbsp;']","['17,726', '&nbsp;']","['-677', 'i']","['-3.7', '&nbsp;']"
8790,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['5,374', '&nbsp;']","['122', '&nbsp;']","['0', '&nbsp;']","['5,252', '&nbsp;']","['-122', '&nbsp;']","['-2.3', '&nbsp;']"
8790,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['12,291', 'i']","['540', 'i']","['0', '&nbsp;']","['11,751', 'i']","['-540', 'i']","['-4.4', '&nbsp;']"
8790,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['738', '&nbsp;']","['15', '&nbsp;']","['0', '&nbsp;']","['723', '&nbsp;']","['-15', '&nbsp;']","['-2.1', '&nbsp;']"
8790,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['1,129', '&nbsp;']","['17', '&nbsp;']","['0', '&nbsp;']","['1,113', '&nbsp;']","['-17', '&nbsp;']","['-1.5', '&nbsp;']"
8790,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['337', '&nbsp;']","['1', '&nbsp;']","['0', '&nbsp;']","['337', '&nbsp;']","['-1', '&nbsp;']","['-0.2', '&nbsp;']"
8790,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['34 - 58', '&nbsp;']","['0 - 4', '&nbsp;']","['0', '&nbsp;']","['31 - 58', '&nbsp;']","['-4 - 0', '&nbsp;']","['D', '&nbsp;']"
8790,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['63,989', '&nbsp;']","['1,803', '&nbsp;']","['0', '&nbsp;']","['62,185', '&nbsp;']","['-1,803', '&nbsp;']","['-2.8', '&nbsp;']"
8790,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8790,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['1,070', '&nbsp;']","['11', '&nbsp;']","['0', '&nbsp;']","['1,059', '&nbsp;']","['-11', '&nbsp;']","['-1.0', '&nbsp;']"
8790,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['2,378', '&nbsp;']","['35', '&nbsp;']","['0', '&nbsp;']","['2,343', '&nbsp;']","['-35', '&nbsp;']","['-1.5', '&nbsp;']"
8790,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8790,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['2,529', '&nbsp;']","['50', '&nbsp;']","['0', '&nbsp;']","['2,480', '&nbsp;']","['-50', '&nbsp;']","['-2.0', '&nbsp;']"
8790,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['3,274', '&nbsp;']","['70', '&nbsp;']","['0', '&nbsp;']","['3,204', '&nbsp;']","['-70', '&nbsp;']","['-2.1', '&nbsp;']"
8790,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8790,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['3,527', '&nbsp;']","['78', '&nbsp;']","['0', '&nbsp;']","['3,449', '&nbsp;']","['-78', '&nbsp;']","['-2.2', '&nbsp;']"
8790,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['2,420', '&nbsp;']","['77', '&nbsp;']","['0', '&nbsp;']","['2,343', '&nbsp;']","['-77', '&nbsp;']","['-3.2', '&nbsp;']"
8790,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['11,196', '&nbsp;']","['553', '&nbsp;']","['0', '&nbsp;']","['10,643', '&nbsp;']","['-553', '&nbsp;']","['-4.9', '&nbsp;']"
8790,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['6,083', '&nbsp;']","['299', '&nbsp;']","['0', '&nbsp;']","['5,784', '&nbsp;']","['-299', '&nbsp;']","['-4.9', '&nbsp;']"
8790,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['13,878', 'i']","['385', 'i']","['0', '&nbsp;']","['13,493', 'i']","['-385', 'i']","['-2.8', '&nbsp;']"
8790,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['17,635', '&nbsp;']","['247', '&nbsp;']","['0', '&nbsp;']","['17,388', '&nbsp;']","['-247', '&nbsp;']","['-1.4', '&nbsp;']"
