table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1935,r001,World,World,,,,1,5151,11611,5192,12642,4992,10866,5083,10314,4984,10294,5115,11245,4646,12617,3716,11961,4167,12796,3585,12971,3452,12442,3448,12386,4974,13610,5160,15674,5512,18212,5954,19693,6471,20348,6305,22026,6747,24413,7136,25578,7178,24705
1935,r002,World -> North America,World,North America,,,2,3302,2484,3433,2404,3223,2166,3272,2071,3117,1904,3237,1909,2889,1650,2413,1310,2618,1297,2266,1088,2220,982,2193,962,3094,1327,3175,1219,3332,1209,3621,1262,3908,1351,3741,1330,4080,1290,4335,1383,4290,1287
1935,r003,World -> North America -> Canada,World,North America,Canada,,3,163,131,182,160,192,136,217,144,201,135,152,107,149,109,138,113,156,122,160,115,162,120,138,98,191,107,171,81,184,94,178,91,218,117,181,92,198,89,223,101,239,86
1935,r004,World -> North America -> Mexico,World,North America,Mexico,,3,6,2,5,2,1,0,0,0,6,4,4,1,4,2,1,2,6,2,1,0,1,0,4,1,8,1,3,1,4,1,9,4,5,1,4,2,8,15,11,24,8,17
1935,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,2,1,0,0,0,0,1,0,0,0,1,0,1,0,2,0,2,0,3,0,1,0,0,0,2,0,2,0,1,0,0,0,2,0,2,0,3,0,0,0,1,0
1935,r006,World -> North America -> United States,World,North America,United States,,3,3132,2349,3246,2241,3030,2030,3055,1928,2911,1766,3079,1800,2735,1539,2273,1195,2454,1172,2102,972,2057,861,2051,863,2893,1219,2999,1138,3142,1113,3434,1166,3684,1233,3555,1235,3871,1187,4100,1258,4042,1184
1935,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,r008,World -> Central and South America,World,Central and South America,,,2,11,6,11,9,13,23,10,12,9,10,14,11,6,14,7,12,11,14,9,9,8,23,8,55,19,59,12,70,22,64,10,55,24,57,19,58,28,60,38,91,22,146
1935,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,2,1,3,0,6,6,2,2,6,2,5,1,2,2,3,0,1,0,1,0,3,0,4,1,3,2,4,1,5,1,4,2,2,0,4,0,9,4,11,5,2,2
1935,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,5,0,5,5,2,15,5,7,4,8,7,8,3,10,4,7,6,12,5,8,5,23,4,53,11,57,6,70,10,59,6,52,13,54,8,56,13,55,22,85,16,142
