table_id,row_id,_b_state_or_location_and_agency_b_full_path,_b_state_or_location_and_agency_b_level_1,_b_state_or_location_and_agency_b_level_2,_b_state_or_location_and_agency_b_level_3,_b_state_or_location_and_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_industry,field_extramural_industry_administered_ffrdcs,field_extramural_universities_and_colleges,field_extramural_university_administered_ffrdcs,field_extramural_other_nonprofits,field_extramural_nonprofit_administered_ffrdcs,field_extramural_state_local_governments
6428,r068,"Illinois -> Department of Defense, research",Illinois,"Department of Defense, research",,2,139762.2,30674.9,54454.1,0.0,52354.5,2193.3,85.4,0.0,0.0
6428,r069,"Illinois -> Department of Defense, total experimental development<sup>b</sup>",Illinois,"Department of Defense, total experimental development<sup>b</sup>",,2,338594.3,83125.7,223516.3,0.0,21165.9,2501.5,8284.9,0.0,0.0
6428,r070,"Illinois -> Department of Defense, operational systems development<sup>c</sup>",Illinois,"Department of Defense, operational systems development<sup>c</sup>",,2,136898.3,6098.3,117964.8,0.0,0.2,0.0,12835.0,0.0,0.0
6428,r071,Indiana,Indiana,,,1,,,,,,,,,
6428,r072,"Indiana -> Department of Defense, RDT&E",Indiana,"Department of Defense, RDT&E",,2,510397.0,250579.5,208594.7,0.0,51222.8,0.0,0.0,0.0,0.0
6428,r073,"Indiana -> Department of Defense, research",Indiana,"Department of Defense, research",,2,60981.5,16112.4,14418.3,0.0,30450.8,0.0,0.0,0.0,0.0
6428,r074,"Indiana -> Department of Defense, total experimental development<sup>b</sup>",Indiana,"Department of Defense, total experimental development<sup>b</sup>",,2,405382.1,210230.0,174380.1,0.0,20772.0,0.0,0.0,0.0,0.0
6428,r075,"Indiana -> Department of Defense, operational systems development<sup>c</sup>",Indiana,"Department of Defense, operational systems development<sup>c</sup>",,2,44033.4,24237.2,19796.2,0.0,0.0,0.0,0.0,0.0,0.0
6428,r076,Iowa,Iowa,,,1,,,,,,,,,
6428,r077,"Iowa -> Department of Defense, RDT&E",Iowa,"Department of Defense, RDT&E",,2,268485.5,10523.1,244253.7,0.0,13509.7,199.1,0.0,0.0,0.0
6428,r078,"Iowa -> Department of Defense, research",Iowa,"Department of Defense, research",,2,26951.9,0.0,17516.0,0.0,9236.9,199.1,0.0,0.0,0.0
6428,r079,"Iowa -> Department of Defense, total experimental development<sup>b</sup>",Iowa,"Department of Defense, total experimental development<sup>b</sup>",,2,230475.1,10523.1,215679.2,0.0,4272.8,0.0,0.0,0.0,0.0
6428,r080,"Iowa -> Department of Defense, operational systems development<sup>c</sup>",Iowa,"Department of Defense, operational systems development<sup>c</sup>",,2,11058.6,0.0,11058.6,0.0,0.0,0.0,0.0,0.0,0.0
6428,r081,Kansas,Kansas,,,1,,,,,,,,,
6428,r082,"Kansas -> Department of Defense, RDT&E",Kansas,"Department of Defense, RDT&E",,2,59544.0,11462.0,24744.8,0.0,22554.7,0.0,782.6,0.0,0.0
6428,r083,"Kansas -> Department of Defense, research",Kansas,"Department of Defense, research",,2,17542.1,171.6,241.2,0.0,16346.8,0.0,782.4,0.0,0.0
6428,r084,"Kansas -> Department of Defense, total experimental development<sup>b</sup>",Kansas,"Department of Defense, total experimental development<sup>b</sup>",,2,33119.9,4409.9,24472.9,0.0,4236.9,0.0,0.1,0.0,0.0
6428,r085,"Kansas -> Department of Defense, operational systems development<sup>c</sup>",Kansas,"Department of Defense, operational systems development<sup>c</sup>",,2,8882.0,6880.5,30.6,0.0,1970.9,0.0,0.0,0.0,0.0
6428,r086,Kentucky,Kentucky,,,1,,,,,,,,,
6428,r087,"Kentucky -> Department of Defense, RDT&E",Kentucky,"Department of Defense, RDT&E",,2,83143.2,784.4,67193.4,0.0,15165.5,0.0,0.0,0.0,0.0
6428,r088,"Kentucky -> Department of Defense, research",Kentucky,"Department of Defense, research",,2,4174.1,383.1,22.4,0.0,3768.6,0.0,0.0,0.0,0.0
6428,r089,"Kentucky -> Department of Defense, total experimental development<sup>b</sup>",Kentucky,"Department of Defense, total experimental development<sup>b</sup>",,2,20770.3,401.3,8972.1,0.0,11396.8,0.0,0.0,0.0,0.0
6428,r090,"Kentucky -> Department of Defense, operational systems development<sup>c</sup>",Kentucky,"Department of Defense, operational systems development<sup>c</sup>",,2,58198.8,0.0,58198.8,0.0,0.0,0.0,0.0,0.0,0.0
6428,r091,Louisiana,Louisiana,,,1,,,,,,,,,
6428,r092,"Louisiana -> Department of Defense, RDT&E",Louisiana,"Department of Defense, RDT&E",,2,105433.6,752.7,98300.2,0.0,5768.1,0.0,612.3,0.0,0.4
6428,r093,"Louisiana -> Department of Defense, research",Louisiana,"Department of Defense, research",,2,12947.8,103.2,8570.1,0.0,3662.2,0.0,612.3,0.0,0.0
6428,r094,"Louisiana -> Department of Defense, total experimental development<sup>b</sup>",Louisiana,"Department of Defense, total experimental development<sup>b</sup>",,2,92205.5,649.5,89449.7,0.0,2105.9,0.0,0.0,0.0,0.4
6428,r095,"Louisiana -> Department of Defense, operational systems development<sup>c</sup>",Louisiana,"Department of Defense, operational systems development<sup>c</sup>",,2,280.4,0.0,280.4,0.0,0.0,0.0,0.0,0.0,0.0
6428,r096,Maine,Maine,,,1,,,,,,,,,
6428,r097,"Maine -> Department of Defense, RDT&E",Maine,"Department of Defense, RDT&E",,2,16230.7,1911.7,8937.1,0.0,5248.5,0.0,133.4,0.0,0.0
6428,r098,"Maine -> Department of Defense, research",Maine,"Department of Defense, research",,2,616.9,140.3,7.9,0.0,335.4,0.0,133.4,0.0,0.0
6428,r099,"Maine -> Department of Defense, total experimental development<sup>b</sup>",Maine,"Department of Defense, total experimental development<sup>b</sup>",,2,15077.8,1770.0,8394.6,0.0,4913.1,0.0,0.0,0.0,0.0
6428,r100,"Maine -> Department of Defense, operational systems development<sup>c</sup>",Maine,"Department of Defense, operational systems development<sup>c</sup>",,2,536.0,1.4,534.6,0.0,0.0,0.0,0.0,0.0,0.0
6428,r101,Maryland,Maryland,,,1,,,,,,,,,
6428,r102,"Maryland -> Department of Defense, RDT&E",Maryland,"Department of Defense, RDT&E",,2,7322702.9,4652251.4,1638352.8,7182.2,693155.2,0.0,326527.8,5034.6,198.8
6428,r103,"Maryland -> Department of Defense, research",Maryland,"Department of Defense, research",,2,686456.8,337003.8,198828.3,655.8,105530.9,0.0,44239.7,0.0,198.3
6428,r104,"Maryland -> Department of Defense, total experimental development<sup>b</sup>",Maryland,"Department of Defense, total experimental development<sup>b</sup>",,2,5841358.8,3784518.2,1275400.8,986.0,523326.9,0.0,255526.0,1600.4,0.5
6428,r105,"Maryland -> Department of Defense, operational systems development<sup>c</sup>",Maryland,"Department of Defense, operational systems development<sup>c</sup>",,2,794887.3,530729.4,164123.7,5540.4,64297.4,0.0,26762.1,3434.2,0.0
6428,r106,Massachusetts,Massachusetts,,,1,,,,,,,,,
6428,r107,"Massachusetts -> Department of Defense, RDT&E",Massachusetts,"Department of Defense, RDT&E",,2,3765166.7,538882.8,2183637.8,0.0,276427.2,411185.8,154440.5,200592.5,0.0
6428,r108,"Massachusetts -> Department of Defense, research",Massachusetts,"Department of Defense, research",,2,620324.3,20082.7,267299.6,0.0,218692.2,67636.7,45438.6,1174.4,0.0
6428,r109,"Massachusetts -> Department of Defense, total experimental development<sup>b</sup>",Massachusetts,"Department of Defense, total experimental development<sup>b</sup>",,2,2649402.0,310833.2,1763746.3,0.0,55340.0,319754.3,92237.1,107491.0,0.0
6428,r110,"Massachusetts -> Department of Defense, operational systems development<sup>c</sup>",Massachusetts,"Department of Defense, operational systems development<sup>c</sup>",,2,495440.5,207967.0,152591.8,0.0,2395.0,23794.8,16764.8,91927.1,0.0
6428,r111,Michigan,Michigan,,,1,,,,,,,,,
6428,r112,"Michigan -> Department of Defense, RDT&E",Michigan,"Department of Defense, RDT&E",,2,594936.5,97070.9,156958.0,0.0,312311.9,0.0,28595.6,0.0,0.0
6428,r113,"Michigan -> Department of Defense, research",Michigan,"Department of Defense, research",,2,292965.7,8112.9,33041.6,0.0,251448.5,0.0,362.6,0.0,0.0
6428,r114,"Michigan -> Department of Defense, total experimental development<sup>b</sup>",Michigan,"Department of Defense, total experimental development<sup>b</sup>",,2,277529.2,79340.5,113641.7,0.0,60809.7,0.0,23737.4,0.0,0.0
6428,r115,"Michigan -> Department of Defense, operational systems development<sup>c</sup>",Michigan,"Department of Defense, operational systems development<sup>c</sup>",,2,24441.5,9617.5,10274.7,0.0,53.7,0.0,4495.6,0.0,0.0
6428,r116,Minnesota,Minnesota,,,1,,,,,,,,,
6428,r117,"Minnesota -> Department of Defense, RDT&E",Minnesota,"Department of Defense, RDT&E",,2,557894.9,22008.4,451940.9,0.0,30635.0,0.0,53310.6,0.0,0.0
6428,r118,"Minnesota -> Department of Defense, research",Minnesota,"Department of Defense, research",,2,45273.2,1110.7,24391.5,0.0,15858.8,0.0,3912.2,0.0,0.0
6428,r119,"Minnesota -> Department of Defense, total experimental development<sup>b</sup>",Minnesota,"Department of Defense, total experimental development<sup>b</sup>",,2,465786.1,20583.1,381028.4,0.0,14776.2,0.0,49398.4,0.0,0.0
6428,r120,"Minnesota -> Department of Defense, operational systems development<sup>c</sup>",Minnesota,"Department of Defense, operational systems development<sup>c</sup>",,2,46835.7,314.6,46521.1,0.0,0.0,0.0,0.0,0.0,0.0
6428,r121,Mississippi,Mississippi,,,1,,,,,,,,,
6428,r122,"Mississippi -> Department of Defense, RDT&E",Mississippi,"Department of Defense, RDT&E",,2,142332.9,119657.4,16178.2,0.0,4767.6,0.0,1729.8,0.0,0.0
6428,r123,"Mississippi -> Department of Defense, research",Mississippi,"Department of Defense, research",,2,23284.4,17875.3,822.3,0.0,4586.7,0.0,0.0,0.0,0.0
6428,r124,"Mississippi -> Department of Defense, total experimental development<sup>b</sup>",Mississippi,"Department of Defense, total experimental development<sup>b</sup>",,2,111114.3,93872.9,15330.9,0.0,180.8,0.0,1729.8,0.0,0.0
6428,r125,"Mississippi -> Department of Defense, operational systems development<sup>c</sup>",Mississippi,"Department of Defense, operational systems development<sup>c</sup>",,2,7934.3,7909.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,r126,Missouri,Missouri,,,1,,,,,,,,,
6428,r127,"Missouri -> Department of Defense, RDT&E",Missouri,"Department of Defense, RDT&E",,2,1511553.8,75109.5,1397755.3,0.0,36077.9,0.0,2611.1,0.0,0.0
6428,r128,"Missouri -> Department of Defense, research",Missouri,"Department of Defense, research",,2,40007.1,2685.3,19003.5,0.0,16353.4,0.0,1964.8,0.0,0.0
6428,r129,"Missouri -> Department of Defense, total experimental development<sup>b</sup>",Missouri,"Department of Defense, total experimental development<sup>b</sup>",,2,1136442.5,72213.8,1043858.0,0.0,19724.5,0.0,646.2,0.0,0.0
6428,r130,"Missouri -> Department of Defense, operational systems development<sup>c</sup>",Missouri,"Department of Defense, operational systems development<sup>c</sup>",,2,335104.2,210.4,334893.8,0.0,0.0,0.0,0.0,0.0,0.0
6428,r131,Montana,Montana,,,1,,,,,,,,,
6428,r132,"Montana -> Department of Defense, RDT&E",Montana,"Department of Defense, RDT&E",,2,21214.3,543.6,10571.8,0.0,9899.0,0.0,200.0,0.0,0.0
6428,r133,"Montana -> Department of Defense, research",Montana,"Department of Defense, research",,2,7530.2,0.0,2334.1,0.0,4996.1,0.0,200.0,0.0,0.0
6428,r134,"Montana -> Department of Defense, total experimental development<sup>b</sup>",Montana,"Department of Defense, total experimental development<sup>b</sup>",,2,13268.9,543.6,8002.6,0.0,4722.7,0.0,0.0,0.0,0.0
6428,r135,"Montana -> Department of Defense, operational systems development<sup>c</sup>",Montana,"Department of Defense, operational systems development<sup>c</sup>",,2,415.2,0.0,235.1,0.0,180.1,0.0,0.0,0.0,0.0
6428,r136,Nebraska,Nebraska,,,1,,,,,,,,,
6428,r137,"Nebraska -> Department of Defense, RDT&E",Nebraska,"Department of Defense, RDT&E",,2,90074.6,15566.9,61479.9,0.0,6494.2,0.0,6533.6,0.0,0.0
6428,r138,"Nebraska -> Department of Defense, research",Nebraska,"Department of Defense, research",,2,7653.2,1186.5,854.4,0.0,5612.2,0.0,0.0,0.0,0.0
6428,r139,"Nebraska -> Department of Defense, total experimental development<sup>b</sup>",Nebraska,"Department of Defense, total experimental development<sup>b</sup>",,2,20720.5,7542.1,5762.8,0.0,882.0,0.0,6533.6,0.0,0.0
6428,r140,"Nebraska -> Department of Defense, operational systems development<sup>c</sup>",Nebraska,"Department of Defense, operational systems development<sup>c</sup>",,2,61700.9,6838.2,54862.7,0.0,0.0,0.0,0.0,0.0,0.0
6428,r141,Nevada,Nevada,,,1,,,,,,,,,
6428,r142,"Nevada -> Department of Defense, RDT&E",Nevada,"Department of Defense, RDT&E",,2,72669.5,6427.4,62045.3,0.0,4196.7,0.0,0.0,0.0,0.0
6428,r143,"Nevada -> Department of Defense, research",Nevada,"Department of Defense, research",,2,8407.5,27.2,5216.3,0.0,3164.0,0.0,0.0,0.0,0.0
6428,r144,"Nevada -> Department of Defense, total experimental development<sup>b</sup>",Nevada,"Department of Defense, total experimental development<sup>b</sup>",,2,42751.0,2388.2,39330.1,0.0,1032.7,0.0,0.0,0.0,0.0
6428,r145,"Nevada -> Department of Defense, operational systems development<sup>c</sup>",Nevada,"Department of Defense, operational systems development<sup>c</sup>",,2,21510.9,4012.0,17498.9,0.0,0.0,0.0,0.0,0.0,0.0
6428,r146,New Hampshire,New Hampshire,,,1,,,,,,,,,
6428,r147,"New Hampshire -> Department of Defense, RDT&E",New Hampshire,"Department of Defense, RDT&E",,2,286979.7,50322.4,217078.9,0.0,16355.4,0.0,3223.0,0.0,0.0
6428,r148,"New Hampshire -> Department of Defense, research",New Hampshire,"Department of Defense, research",,2,55115.1,27023.0,13766.2,0.0,14325.9,0.0,0.0,0.0,0.0
6428,r149,"New Hampshire -> Department of Defense, total experimental development<sup>b</sup>",New Hampshire,"Department of Defense, total experimental development<sup>b</sup>",,2,216854.8,22321.8,189280.5,0.0,2029.5,0.0,3223.0,0.0,0.0
6428,r150,"New Hampshire -> Department of Defense, operational systems development<sup>c</sup>",New Hampshire,"Department of Defense, operational systems development<sup>c</sup>",,2,15009.7,977.6,14032.2,0.0,0.0,0.0,0.0,0.0,0.0
6428,r151,New Jersey,New Jersey,,,1,,,,,,,,,
6428,r152,"New Jersey -> Department of Defense, RDT&E",New Jersey,"Department of Defense, RDT&E",,2,1830488.1,562462.9,942197.9,0.0,318213.0,2992.5,4621.8,0.0,0.0
6428,r153,"New Jersey -> Department of Defense, research",New Jersey,"Department of Defense, research",,2,135568.8,16643.8,82921.9,0.0,35613.3,0.0,389.7,0.0,0.0
6428,r154,"New Jersey -> Department of Defense, total experimental development<sup>b</sup>",New Jersey,"Department of Defense, total experimental development<sup>b</sup>",,2,1583315.5,525380.5,768110.7,0.0,282599.7,2992.5,4232.0,0.0,0.0
6428,r155,"New Jersey -> Department of Defense, operational systems development<sup>c</sup>",New Jersey,"Department of Defense, operational systems development<sup>c</sup>",,2,111603.9,20438.6,91165.3,0.0,0.0,0.0,0.0,0.0,0.0
6428,r156,New Mexico,New Mexico,,,1,,,,,,,,,
6428,r157,"New Mexico -> Department of Defense, RDT&E",New Mexico,"Department of Defense, RDT&E",,2,1714829.4,536642.2,778214.6,372122.7,23337.5,0.0,4501.7,0.0,10.7
6428,r158,"New Mexico -> Department of Defense, research",New Mexico,"Department of Defense, research",,2,403908.2,105022.8,231884.9,46508.8,16006.2,0.0,4475.3,0.0,10.3
6428,r159,"New Mexico -> Department of Defense, total experimental development<sup>b</sup>",New Mexico,"Department of Defense, total experimental development<sup>b</sup>",,2,1171320.7,407679.6,510093.0,246259.1,7262.1,0.0,26.5,0.0,0.4
6428,r160,"New Mexico -> Department of Defense, operational systems development<sup>c</sup>",New Mexico,"Department of Defense, operational systems development<sup>c</sup>",,2,139600.5,23939.8,36236.7,79354.8,69.1,0.0,0.0,0.0,0.0
6428,r161,New York,New York,,,1,,,,,,,,,
6428,r162,"New York -> Department of Defense, RDT&E",New York,"Department of Defense, RDT&E",,2,2562247.2,1397993.3,897956.9,0.0,191919.1,0.0,70480.5,3599.6,297.9
6428,r163,"New York -> Department of Defense, research",New York,"Department of Defense, research",,2,1138505.0,791843.8,177121.0,0.0,130631.8,0.0,38411.7,199.1,297.5
