table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_sales_r_d_performers_or_fundersa_worldwide,field_sales_r_d_performers_or_fundersa_domestic,field_sales_r_d_performers_or_fundersa_foreign,field_sales_domestic_r_d_performersb_worldwide,field_sales_domestic_r_d_performersb_domestic,field_sales_domestic_r_d_performersb_foreign
9647,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['407,786', '  ']","['326,148', '  ']","['81,638', '  ']","['407,738', '  ']","['326,100', '  ']","['81,638', '  ']"
9647,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['122,736', '  ']","['66,698', '  ']","['56,038', '  ']","['122,591', '  ']","['66,552', '  ']","['56,038', '  ']"
9647,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['113,700', '  ']","['108,341', '  ']","['5,359', '  ']","['111,526', '  ']","['106,167', '  ']","['5,359', '  ']"
9647,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['897,407', '  ']","['624,341', '  ']","['273,066', '  ']","['895,578', '  ']","['622,664', '  ']","['272,915', '  ']"
9647,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparations",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparations",,4,3256,"['217,969', '  ']","['123,539', '  ']","['94,429', '  ']","['217,969', '  ']","['123,539', '  ']","['94,429', '  ']"
9647,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['98,340', '  ']","['60,617', '  ']","['37,722', '  ']","['98,340', '  ']","['60,617', '  ']","['37,722', '  ']"
9647,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['288,759', '  ']","['233,565', '  ']","['55,194', '  ']","['287,024', '  ']","['231,851', '  ']","['55,173', '  ']"
9647,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['70,128', '  ']","['54,266', '  ']","['15,862', '  ']","['61,346', '  ']","['48,569', '  ']","['12,777', '  ']"
9647,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['127,688', '  ']","['107,737', '  ']","['19,950', '  ']","['125,962', '  ']","['106,436', '  ']","['19,526', '  ']"
9647,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['473,815', '  ']","['406,687', 'r ']","['67,128', '  ']","['466,610', '  ']","['402,537', 'r ']","['64,073', '  ']"
9647,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['699,771', '  ']","['427,096', '  ']","['272,674', '  ']","['698,394', '  ']","['425,720', '  ']","['272,674', '  ']"
9647,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['89,329', '  ']","['57,353', '  ']","['31,976', '  ']","['88,681', '  ']","['56,705', '  ']","['31,976', '  ']"
9647,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['68,200', '  ']","['29,820', '  ']","['38,380', '  ']","['68,200', '  ']","['29,820', '  ']","['38,380', '  ']"
9647,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['78,832', '  ']","['45,538', '  ']","['33,294', '  ']","['78,832', '  ']","['45,538', '  ']","['33,294', '  ']"
9647,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['463,410', '  ']","['294,385', '  ']","['169,025', '  ']","['462,682', '  ']","['293,657', '  ']","['169,025', '  ']"
9647,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,405,542', '  ']","['778,262', '  ']","['627,280', '  ']","['1,403,818', '  ']","['777,689', '  ']","['626,129', '  ']"
9647,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['147,980', '  ']","['103,649', '  ']","['44,331', '  ']","['146,541', '  ']","['103,288', '  ']","['43,253', '  ']"
9647,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['407,635', '  ']","['232,353', '  ']","['175,282', '  ']","['407,534', '  ']","['232,292', '  ']","['175,242', '  ']"
9647,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['227,762', '  ']","['156,383', '  ']","['71,378', '  ']","['227,649', '  ']","['156,279', '  ']","['71,370', '  ']"
9647,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['23,039', '  ']","['16,544', '  ']","['6,495', '  ']","['23,039', '  ']","['16,544', '  ']","['6,495', '  ']"
9647,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instruments",5,334511,"['61,156', '  ']","['45,973', '  ']","['15,184', '  ']","['61,063', '  ']","['45,888', '  ']","['15,175', '  ']"
9647,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['143,567', '  ']","['93,867', '  ']","['49,700', '  ']","['143,547', '  ']","['93,847', '  ']","['49,700', '  ']"
9647,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['622,165', '  ']","['285,877', '  ']","['336,288', '  ']","['622,094', '  ']","['285,830', '  ']","['336,264', '  ']"
9647,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['236,964', '  ']","['156,050', '  ']","['80,914', '  ']","['234,638', '  ']","['154,016', '  ']","['80,622', '  ']"
9647,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,350,804', '  ']","['1,014,159', '  ']","['336,645', '  ']","['1,346,440', '  ']","['1,010,848', '  ']","['335,592', '  ']"
9647,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['888,822', '  ']","['623,254', '  ']","['265,569', '  ']","['884,606 - 885,787', '  ']","['620,088 - 621,269', '  ']","['264,518', '  ']"
9647,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['365,918', '  ']","['311,988', '  ']","['53,930', '  ']","['365,878', '  ']","['311,948', '  ']","['53,930', '  ']"
9647,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['354,143', '  ']","['300,727', '  ']","['53,416', '  ']","['354,106', '  ']","['300,690', '  ']","['53,416', '  ']"
9647,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['11,775', '  ']","['11,260', '  ']","['515', '  ']","['11,772', '  ']","['11,257', '  ']","['515', '  ']"
9647,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['1,177', '  ']","['1,177', '  ']","['0', '  ']","[' 0 - 1,178', '  ']","[' 0 - 1,178', '  ']","['0', '  ']"
9647,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['94,886', '  ']","['77,740', '  ']","['17,146', '  ']","['94,777', '  ']","['77,633', '  ']","['17,144', '  ']"
9647,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['49,326', '  ']","['42,479', '  ']","['6,847', '  ']","['45,673', '  ']","['39,141', '  ']","['6,532', '  ']"
9647,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['772,915', '  ']","['566,725', '  ']","['206,190', '  ']","['772,896', '  ']","['566,705', '  ']","['206,190', '  ']"
9647,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['571,023', '  ']","['428,400', '  ']","['142,624', '  ']","['571,023', '  ']","['428,400', '  ']","['142,624', '  ']"
9647,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['201,891', '  ']","['138,325', '  ']","['63,567', '  ']","['201,872', '  ']","['138,306', '  ']","['63,567', '  ']"
9647,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['7,936,408', '  ']","['6,547,157', '  ']","['1,389,251', '  ']","['7,644,544', '  ']","['6,263,152', '  ']","['1,381,392', '  ']"
9647,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['359,564', '  ']","['197,599', '  ']","['161,965', '  ']","['359,368', '  ']","['197,404', '  ']","['161,965', '  ']"
9647,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['353,090', '  ']","['347,098', '  ']","['5,992', '  ']","['298,643', '  ']","['292,651', '  ']","['5,992', '  ']"
9647,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['888,356', 'i ']","['828,436', 'i ']","['59,920', 'i ']","['868,502', 'i ']","['808,930', 'i ']","['59,572', 'i ']"
9647,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['415,397 - 642,325', '  ']","['415,398', '  ']","[' 0 - 226,927', '  ']","['415,397 - 642,325', '  ']","['415,398', '  ']","[' 0 - 226,927', '  ']"
9647,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['320,872', '  ']","['247,004', '  ']","['73,868', '  ']","['320,779', '  ']","['246,912', '  ']","['73,868', '  ']"
9647,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['2,304,582', '  ']","['1,703,835', '  ']","['600,747', '  ']","['2,301,822', '  ']","['1,701,144', '  ']","['600,678', '  ']"
9647,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['488,248', '  ']","['305,155', '  ']","['183,093', '  ']","['487,057 - 487,093', '  ']","['304,035', '  ']","['183,022 - 183,057', '  ']"
9647,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['2,092', '  ']","['2,021', '  ']","['71', '  ']","['1,893 - 1,929', '  ']","['1,857', '  ']","[' 37 - 72', '  ']"
9647,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['486,157', '  ']","['303,134', '  ']","['183,022', '  ']","['485,164', '  ']","['302,178', '  ']","['182,985', '  ']"
9647,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['514,506', '  ']","['503,320', '  ']","['11,186', '  ']","['513,155', '  ']","['501,969', '  ']","['11,186', '  ']"
9647,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['717,610', '  ']","['562,172', '  ']","['155,438', '  ']","['717,610', '  ']","['562,172', '  ']","['155,438', '  ']"
9647,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['584,218', '  ']","['333,189', '  ']","['251,030', '  ']","['583,963 - 583,999', '  ']","['332,968', '  ']","['250,996 - 251,030', '  ']"
9647,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['1,628,377', '  ']","['1,537,769', '  ']","['90,608', '  ']","['1,427,487', '  ']","['1,343,646', '  ']","['83,841', '  ']"
9647,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['51,379', '  ']","['45,471', '  ']","['5,908', '  ']","['51,324', '  ']","['45,416', '  ']","['5,908', '  ']"
9647,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"[' 54 - 51,380', '  ']","[' 54 - 45,472', '  ']","[' 0 - 5,909', '  ']","[' 0 - 51,325', '  ']","[' 0 - 45,417', '  ']","[' 0 - 5,909', '  ']"
9647,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"[' 0 - 51,325', '  ']","[' 0 - 45,417', '  ']","[' 0 - 5,909', '  ']","[' 0 - 51,325', '  ']","[' 0 - 45,417', '  ']","[' 0 - 5,909', '  ']"
9647,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['645,708', '  ']","['483,784', '  ']","['161,924', '  ']","['643,207', '  ']","['481,659', '  ']","['161,547', '  ']"
9647,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['95,539', '  ']","['77,750', '  ']","['17,788', '  ']","['94,278', '  ']","['76,775', '  ']","['17,503', '  ']"
9647,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['287,374', '  ']","['199,429', '  ']","['87,945', '  ']","['286,829', '  ']","['198,923', '  ']","['87,907', '  ']"
9647,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['104,259', '  ']","['82,907', '  ']","['21,352', 'i ']","['104,038', '  ']","['82,720', '  ']","['21,318', 'i ']"
9647,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['450', '  ']","['425', '  ']","['26', '  ']","['267', '  ']","['265', '  ']","['2', '  ']"
9647,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['33,560', '  ']","['27,137', '  ']","['6,423', '  ']","['33,552', '  ']","['27,129', '  ']","['6,423', '  ']"
9647,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['68,852', '  ']","['53,949', 'i ']","['14,902', 'i ']","['68,822', '  ']","['53,929', 'i ']","['14,892', 'i ']"
9647,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['1,397', '  ']","['1,396', '  ']","['1', '  ']","['1,397', '  ']","['1,396', '  ']","['1', '  ']"
9647,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['158,536', '  ']","['123,698', '  ']","['34,838', '  ']","['158,061', '  ']","['123,242', '  ']","['34,819', '  ']"
9647,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['101,646', '  ']","['100,547', '  ']","['1,099', '  ']","['101,497', '  ']","['100,398', '  ']","['1,099', '  ']"
9647,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['640,509 - 867,441', '  ']","['640,216', '  ']","[' 293 - 227,225', '  ']","['629,593 - 856,521', '  ']","['629,594', '  ']","[' 0 - 226,927', '  ']"
9647,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['17,410,590', '  ']","['13,097,756', '  ']","['4,312,834', '  ']","['17,076,511', '  ']","['12,781,213', '  ']","['4,295,299', '  ']"
9647,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9647,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>c</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>c</sup>,,,3,–,"['36,642', '  ']","['35,815', '  ']","['827', '  ']","['34,129', '  ']","['33,639', '  ']","['490', '  ']"
9647,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['113,461', '  ']","['104,550', '  ']","['8,912', '  ']","['109,909', '  ']","['101,049', '  ']","['8,860', '  ']"
9647,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9647,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['153,948', '  ']","['146,296', '  ']","['7,652', '  ']","['151,367', '  ']","['143,787', '  ']","['7,580', '  ']"
9647,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['441,632', '  ']","['381,256', '  ']","['60,376', '  ']","['432,115', '  ']","['373,353', '  ']","['58,761', '  ']"
9647,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9647,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['430,278', '  ']","['371,747', '  ']","['58,531', '  ']","['419,326', '  ']","['362,389', '  ']","['56,937', '  ']"
9647,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['588,411', '  ']","['499,161', '  ']","['89,251', '  ']","['571,432', '  ']","['482,516', '  ']","['88,916', '  ']"
9647,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['2,525,746', '  ']","['2,000,807', '  ']","['524,939', '  ']","['2,508,165', '  ']","['1,985,494', '  ']","['522,670', '  ']"
9647,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,945,126', '  ']","['1,536,766', '  ']","['408,360', '  ']","['1,903,310', '  ']","['1,499,137', '  ']","['404,173', '  ']"
9647,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['3,283,908', '  ']","['2,240,551', '  ']","['1,043,357', '  ']","['3,280,288', '  ']","['2,237,247', '  ']","['1,043,041', '  ']"
9647,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['7,891,437', '  ']","['5,780,807', '  ']","['2,110,630', '  ']","['7,666,471', '  ']","['5,562,602', '  ']","['2,103,868', '  ']"
