table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_599,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
2724,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['192', '  ']","['4', '  ']","['7', '  ']","['2', '  ']","['*', '  ']","['0', '  ']","['12', '  ']","['163', '  ']","['3', '  ']","['*', '  ']","['0', '  ']"
2724,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['85', '  ']","['*', '  ']","['0 - 10', '  ']","['0 - 9', '  ']","['0', '  ']","['10', '  ']","['0', '  ']","['43 - 76', '  ']","['0', '  ']","['0 - 26', '  ']","['0', '  ']"
2724,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['326', '  ']","['0', '  ']","['0 - 10', 'i ']","['0', '  ']","['0 - 8', '  ']","['0', '  ']","['0', '  ']","['307 - 326', '  ']","['0', '  ']","['*', '  ']","['0', '  ']"
2724,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['9,792', '  ']","['40 - 61', '  ']","['174', '  ']","['404', '  ']","['381', '  ']","['269', '  ']","['340', '  ']","['3,771', '  ']","['547', '  ']","['3,787', 'i ']","['55 - 75', '  ']"
2724,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['137', '  ']","['0', '  ']","['*', '  ']","['0 - 9', '  ']","['0 - 8', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['119 - 138', '  ']","['0', '  ']"
2724,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['21', '  ']","['1', '  ']","['*', '  ']","['0 - 9', '  ']","['0 - 8', '  ']","['2', '  ']","['0', '  ']","['0 - 20', '  ']","['0', '  ']","['0 - 20', '  ']","['0', '  ']"
2724,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['83', '  ']","['*', '  ']","['4', '  ']","['3', '  ']","['14', '  ']","['7', '  ']","['7', '  ']","['44', '  ']","['0', '  ']","['3', '  ']","['0', '  ']"
2724,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['24', '  ']","['0', '  ']","['0', '  ']","['3', '  ']","['7', '  ']","['2', '  ']","['0', '  ']","['3', '  ']","['9', '  ']","['0', '  ']","['0', '  ']"
2724,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['22', 'i ']","['0', '  ']","['0', '  ']","['1', '  ']","['1', '  ']","['7', 'i ']","['0', '  ']","['9', '  ']","['2', '  ']","['2', 'i ']","['0', '  ']"
2724,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['105', '  ']","['4', '  ']","['7', '  ']","['11', '  ']","['8', '  ']","['2', '  ']","['*', '  ']","['74', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,034', '  ']","['49 - 60', '  ']","['37', '  ']","['63', '  ']","['45', '  ']","['89', '  ']","['58', '  ']","['634', '  ']","['0', '  ']","['51', '  ']","['0 - 5', '  ']"
2724,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['10', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['6', '  ']","['0 - 5', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['0 - 5', '  ']"
2724,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['543', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['0 - 90', '  ']","['0', '  ']","['450 - 542', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['173', '  ']","['1', 'i ']","['0', '  ']","['7', '  ']","['8', 'i ']","['0 - 46', '  ']","['0 - 58', '  ']","['0 - 159', '  ']","['0', '  ']","['0 - 52', '  ']","['*', '  ']"
2724,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['307', '  ']","['47 - 60', '  ']","['37', '  ']","['55', '  ']","['28', '  ']","['0 - 90', '  ']","['0 - 58', '  ']","['0 - 141', '  ']","['0', '  ']","['0 - 52', '  ']","['0', '  ']"
2724,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['9,775', '  ']","['91', '  ']","['142', '  ']","['172', '  ']","['427', '  ']","['433', '  ']","['628', '  ']","['1,474', '  ']","['801', 'i ']","['1,684', '  ']","['3,922', '  ']"
2724,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['1,285', 'i ']","['*', '  ']","['0', '  ']","['0 - 67', '  ']","['43', '  ']","['109', '  ']","['8', '  ']","['13', '  ']","['375 - 448', 'i ']","['667', 'i ']","['0', '  ']"
2724,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['2,410', '  ']","['4', '  ']","['77', '  ']","['59', '  ']","['227', '  ']","['287', '  ']","['496', '  ']","['1,020', '  ']","['214', '  ']","['0', '  ']","['26', '  ']"
2724,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['5,863', '  ']","['0 - 88', '  ']","['40 - 66', '  ']","['47', '  ']","['153', '  ']","['6 - 39', '  ']","['125', '  ']","['318', '  ']","['138 - 213', '  ']","['924 - 1,018', '  ']","['3,896', '  ']"
2724,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['163', '  ']","['*', '  ']","['1', '  ']","['0', '  ']","['55 - 92', '  ']","['0 - 33', '  ']","['66', '  ']","['0', '  ']","['0', '  ']","['6', '  ']","['0', '  ']"
2724,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['5,455', '  ']","['0', '  ']","['40', '  ']","['0 - 48', '  ']","['0 - 98', '  ']","['1', '  ']","['0', '  ']","['146 - 318', '  ']","['137 - 213', '  ']","['918 - 1,013', '  ']","['3,896', '  ']"
2724,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['245', '  ']","['0 - 88', '  ']","['0 - 26', '  ']","['0 - 48', '  ']","['0 - 98', '  ']","['6', '  ']","['60', '  ']","['0 - 172', '  ']","['1', '  ']","['0', '  ']","['0', '  ']"
2724,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['217', '  ']","['0 - 88', '  ']","['0 - 26', '  ']","['0 - 67', '  ']","['4', '  ']","['0 - 33', '  ']","['0', '  ']","['123', '  ']","['0', '  ']","['0 - 92', '  ']","['0', '  ']"
2724,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['266', '  ']","['1', '  ']","['26', '  ']","['9', '  ']","['4', '  ']","['20', '  ']","['6', '  ']","['199', '  ']","['1', '  ']","['0', '  ']","['0', '  ']"
2724,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['16,735', '  ']","['21', 'i ']","['27', '  ']","['58', '  ']","['177', '  ']","['408', '  ']","['168', '  ']","['1,146', '  ']","['1,175', '  ']","['945', '  ']","['12,609', 'i ']"
2724,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['2,506', '  ']","['0', '  ']","['0 - 27', '  ']","['29 - 35', '  ']","['127', '  ']","['400', '  ']","['0 - 113', '  ']","['1,048', '  ']","['109', '  ']","['508', '  ']","['145 - 287', '  ']"
2724,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,131', 'i ']","['21', 'i ']","['0 - 28', '  ']","['23', '  ']","['23 - 51', '  ']","['5', '  ']","['56', '  ']","['83 - 99', '  ']","['1,063', '  ']","['437', '  ']","['11,373', 'i ']"
2724,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['12,222', 'i ']","['1', '  ']","['0 - 27', '  ']","['10', '  ']","['23 - 51', '  ']","['0', '  ']","['56', '  ']","['65', '  ']","['229', '  ']","['437', '  ']","['11,373', 'i ']"
2724,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['909', '  ']","['20', 'i ']","['0 - 17', '  ']","['13', '  ']","['0', '  ']","['5', '  ']","['0', '  ']","['19 - 35', '  ']","['834', '  ']","['0', '  ']","['0', '  ']"
2724,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['6', '  ']","['0', '  ']","['0', '  ']","['1 - 6', '  ']","['0', '  ']","['0 - 5', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,092', '  ']","['0', '  ']","['0 - 27', '  ']","['0', '  ']","['0 - 27', '  ']","['0 - 5', '  ']","['0 - 113', '  ']","['0 - 16', '  ']","['3', '  ']","['0', '  ']","['948 - 1,090', '  ']"
2724,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['5', '  ']","['0', '  ']","['4', '  ']","['*', 'i ']","['1', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['402', '  ']","['10 - 16', '  ']","['33', '  ']","['7 - 13', '  ']","['18', '  ']","['19', '  ']","['46', '  ']","['166', 'i ']","['64', '  ']","['5', '  ']","['30', '  ']"
2724,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['264', '  ']","['11', '  ']","['27', '  ']","['8', '  ']","['14', '  ']","['9', '  ']","['40', '  ']","['56', '  ']","['64', '  ']","['5', '  ']","['30', '  ']"
2724,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['138', 'i ']","['0 - 5', '  ']","['6', 'i ']","['0 - 5', '  ']","['5', '  ']","['9', '  ']","['6', '  ']","['110', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['23,838', '  ']","['810', '  ']","['1,224', '  ']","['1,124', '  ']","['2,735', '  ']","['1,660', '  ']","['824', '  ']","['1,904', '  ']","['6,411', '  ']","['3,356', '  ']","['3,789', '  ']"
2724,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['130', '  ']","['0', '  ']","['*', '  ']","['8', '  ']","['0', '  ']","['16', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['105', '  ']","['0', '  ']"
2724,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['51', '  ']","['5', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['42', '  ']"
2724,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['25', '  ']","['0', '  ']","['1', '  ']","['*', '  ']","['11', '  ']","['13', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['94', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['93', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['7', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['4', '  ']","['0', '  ']","['4', '  ']","['0', '  ']","['0', '  ']"
2724,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['862', '  ']","['26', '  ']","['46', '  ']","['33', '  ']","['156', '  ']","['71', '  ']","['97', '  ']","['165', '  ']","['58', '  ']","['0', '  ']","['211', '  ']"
2724,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['489', '  ']","['4', '  ']","['12', '  ']","['2', '  ']","['5', '  ']","['53', '  ']","['63', '  ']","['96', '  ']","['44', '  ']","['0', '  ']","['211', '  ']"
2724,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['489', '  ']","['4', '  ']","['12', '  ']","['2', '  ']","['5', '  ']","['53', '  ']","['63', '  ']","['96', '  ']","['44', '  ']","['0', '  ']","['211', '  ']"
2724,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['65', '  ']","['10', '  ']","['32', '  ']","['23', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['191', '  ']","['0 - 13', '  ']","['2', '  ']","['8', '  ']","['35 - 54', '  ']","['18', '  ']","['33', '  ']","['65', '  ']","['14', 'i ']","['0', '  ']","['0', '  ']"
2724,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['117', '  ']","['0 - 13', '  ']","['0', '  ']","['0', '  ']","['98 - 115', '  ']","['*', '  ']","['1', '  ']","['3', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['45', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['45', '  ']"
2724,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['22,486', '  ']","['775', '  ']","['1,165', '  ']","['1,036', '  ']","['2,456', '  ']","['1,546', '  ']","['720', 'i ']","['1,710', '  ']","['6,337', '  ']","['3,250', '  ']","['3,490', '  ']"
2724,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,684', '  ']","['164', '  ']","['226', '  ']","['77', '  ']","['123', '  ']","['102', '  ']","['281', 'i ']","['25', '  ']","['157', '  ']","['57', '  ']","['471', '  ']"
2724,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['2,291', '  ']","['55', '  ']","['127', '  ']","['54', '  ']","['134', '  ']","['65', '  ']","['44', 'i ']","['0', '  ']","['3', '  ']","['1,399', '  ']","['409', '  ']"
2724,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['17,761', '  ']","['499', '  ']","['735', '  ']","['806', '  ']","['1,948', '  ']","['1,157', '  ']","['352', '  ']","['1,684', '  ']","['6,175', '  ']","['1,795', '  ']","['2,610', '  ']"
2724,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['5,037', '  ']","['102 - 110', '  ']","['98', '  ']","['167', '  ']","['0 - 95', '  ']","['74', '  ']","['71', '  ']","['20 - 124', '  ']","['0', '  ']","['1,791', '  ']","['2,610', '  ']"
2724,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['12,080', '  ']","['390', '  ']","['627', '  ']","['639', '  ']","['1,854', '  ']","['1,082', '  ']","['280', '  ']","['1,028', '  ']","['6,175', '  ']","['4', '  ']","['0', '  ']"
2724,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['644', '  ']","['0 - 6', '  ']","['10', '  ']","['0', '  ']","['0 - 95', '  ']","['0', '  ']","['0', '  ']","['533 - 635', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2724,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['750', '  ']","['56', '  ']","['76', '  ']","['99', '  ']","['251', '  ']","['223', '  ']","['44', 'i ']","['0', '  ']","['1', '  ']","['0', '  ']","['0', '  ']"
2724,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['75', '  ']","['2', '  ']","['3', '  ']","['44', 'i ']","['6', '  ']","['14', '  ']","['4', '  ']","['2', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']"
2724,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62', '  ']","['1', '  ']","['6', '  ']","['3', '  ']","['13', '  ']","['0', '  ']","['0', '  ']","['27', '  ']","['13', '  ']","['0', '  ']","['0', '  ']"
