table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_all_companies,field_1_9_employees,field_10_49_employees,field_50_249_employees,field_250_or_more_employees
11282,r023,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['3,737', '&nbsp;']","['1,955', '&nbsp;']","['1,133', '&nbsp;']","['509', '&nbsp;']","['140', '&nbsp;']"
11282,r024,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['1,230', '&nbsp;']","['833', '&nbsp;']","['259', '&nbsp;']","['123', '&nbsp;']","['17', '&nbsp;']"
11282,r025,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['3,925', '&nbsp;']","['1,839', '&nbsp;']","['1,393', '&nbsp;']","['588', '&nbsp;']","['103', '&nbsp;']"
11282,r026,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['7,325', '&nbsp;']","['3,323', '&nbsp;']","['2,314', '&nbsp;']","['1,235', '&nbsp;']","['451', '&nbsp;']"
11282,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['4,494', '&nbsp;']","['1,912', '&nbsp;']","['1,452', '&nbsp;']","['807', '&nbsp;']","['323', '&nbsp;']"
11282,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['1,044', '&nbsp;']","['439', '&nbsp;']","['351', '&nbsp;']","['183', '&nbsp;']","['71', '&nbsp;']"
11282,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,787', '&nbsp;']","['973', '&nbsp;']","['513', '&nbsp;']","['247', '&nbsp;']","['54', '&nbsp;']"
11282,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['12,060', '&nbsp;']","['7,562', '&nbsp;']","['3,342', '&nbsp;']","['940', '&nbsp;']","['218', '&nbsp;']"
11282,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['20,536', '&nbsp;']","['14,897', '&nbsp;']","['4,693', '&nbsp;']","['734', '&nbsp;']","['210', '&nbsp;']"
11282,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['7,602', '&nbsp;']","['5,725', '&nbsp;']","['1,539', '&nbsp;']","['259', '&nbsp;']","['79', '&nbsp;']"
11282,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['12,933', '&nbsp;']","['9,171', '&nbsp;']","['3,153', '&nbsp;']","['474', '&nbsp;']","['132', '&nbsp;']"
11282,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['4,665,645', '&nbsp;']","['3,565,669', '&nbsp;']","['911,426', '&nbsp;']","['159,907', '&nbsp;']","['28,645', '&nbsp;']"
11282,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['19,567', '&nbsp;']","['15,896', '&nbsp;']","['2,799', '&nbsp;']","['643', '&nbsp;']","['227', '&nbsp;']"
11282,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['14,004', '&nbsp;']","['9,753', '&nbsp;']","['3,187', '&nbsp;']","['821', '&nbsp;']","['244', '&nbsp;']"
11282,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['2,994', '&nbsp;']","['2,219', '&nbsp;']","['530', '&nbsp;']","['126', '&nbsp;']","['116', '&nbsp;']"
11282,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['635,568', '&nbsp;']","['496,330', '&nbsp;']","['115,745', '&nbsp;']","['21,031', '&nbsp;']","['2,464', '&nbsp;']"
11282,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['241,440', '&nbsp;']","['176,730', '&nbsp;']","['50,916', '&nbsp;']","['11,403', '&nbsp;']","['2,388', '&nbsp;']"
11282,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['546,067', '&nbsp;']","['419,239', '&nbsp;']","['107,405', '&nbsp;']","['17,266', '&nbsp;']","['2,157', '&nbsp;']"
11282,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['165,454', '&nbsp;']","['127,419', '&nbsp;']","['28,814', '&nbsp;']","['8,028', '&nbsp;']","['1,193', '&nbsp;']"
11282,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['65,445', '&nbsp;']","['50,616', '&nbsp;']","['11,135', '&nbsp;']","['2,817', '&nbsp;']","['875', '&nbsp;']"
11282,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['17,755', '&nbsp;']","['12,388', '&nbsp;']","['4,098', '&nbsp;']","['958', '&nbsp;']","['307', '&nbsp;']"
11282,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['9,162', '&nbsp;']","['6,677', '&nbsp;']","['2,059', '&nbsp;']","['367', '&nbsp;']","['62', '&nbsp;']"
11282,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['8,589', '&nbsp;']","['5,707', '&nbsp;']","['2,040', '&nbsp;']","['593', '&nbsp;']","['247', '&nbsp;']"
11282,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['7,319', '&nbsp;']","['4,945', '&nbsp;']","['1,714', '&nbsp;']","['541', '&nbsp;']","['118', '&nbsp;']"
11282,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['8,346', '&nbsp;']","['5,888', '&nbsp;']","['1,721', '&nbsp;']","['552', '&nbsp;']","['184', '&nbsp;']"
11282,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['32,027', '&nbsp;']","['27,395', '&nbsp;']","['3,600', '&nbsp;']","['765', '&nbsp;']","['267', '&nbsp;']"
11282,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['198,128', '&nbsp;']","['173,895', '&nbsp;']","['18,701', '&nbsp;']","['4,139', '&nbsp;']","['1,391', '&nbsp;']"
11282,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['283,276', '&nbsp;']","['254,764', '&nbsp;']","['23,617', '&nbsp;']","['3,853', '&nbsp;']","['1,041', '&nbsp;']"
11282,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['1,956', '&nbsp;']","['1,389', '&nbsp;']","['454', '&nbsp;']","['107', 'r']","['4', '&nbsp;']"
11282,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['281,321', '&nbsp;']","['253,375', '&nbsp;']","['23,162', '&nbsp;']","['3,745', '&nbsp;']","['1,038', '&nbsp;']"
11282,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['717,229', '&nbsp;']","['608,746', '&nbsp;']","['91,004', '&nbsp;']","['14,151', '&nbsp;']","['3,329', '&nbsp;']"
11282,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['152,543', '&nbsp;']","['132,844', '&nbsp;']","['16,844', '&nbsp;']","['2,278', '&nbsp;']","['575', '&nbsp;']"
11282,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['109,075', '&nbsp;']","['94,137', '&nbsp;']","['13,138', '&nbsp;']","['1,472', '&nbsp;']","['329', '&nbsp;']"
11282,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['87,994', '&nbsp;']","['68,490', '&nbsp;']","['16,040', '&nbsp;']","['2,740', '&nbsp;']","['725', '&nbsp;']"
11282,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['29,258', '&nbsp;']","['26,648', '&nbsp;']","['2,580', '&nbsp;']","['30', '&nbsp;']","['0', '&nbsp;']"
11282,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['100,282', '&nbsp;']","['85,093', '&nbsp;']","['11,675', '&nbsp;']","['3,016', '&nbsp;']","['502', '&nbsp;']"
11282,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['144,421', '&nbsp;']","['130,799', '&nbsp;']","['10,721', '&nbsp;']","['2,429', '&nbsp;']","['473', '&nbsp;']"
11282,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['11,149', '&nbsp;']","['7,861', '&nbsp;']","['2,386', '&nbsp;']","['670', '&nbsp;']","['231', '&nbsp;']"
11282,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['28,236', '&nbsp;']","['23,572', '&nbsp;']","['3,782', '&nbsp;']","['689', '&nbsp;']","['196', '&nbsp;']"
11282,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['54,270', '&nbsp;']","['39,306', '&nbsp;']","['13,839', '&nbsp;']","['826', '&nbsp;']","['297', '&nbsp;']"
11282,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['3,153', '&nbsp;']","['2,825', '&nbsp;']","['295', '&nbsp;']","['27', 'i']","['5', '&nbsp;']"
11282,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['293,539', '&nbsp;']","['219,379', '&nbsp;']","['56,268', '&nbsp;']","['13,477', '&nbsp;']","['4,416', '&nbsp;']"
11282,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['57,078', '&nbsp;']","['41,743', '&nbsp;']","['13,887', '&nbsp;']","['1,116', '&nbsp;']","['330', '&nbsp;']"
11282,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['536,276', '&nbsp;']","['380,443', '&nbsp;']","['129,475', '&nbsp;']","['23,197', '&nbsp;']","['3,159', '&nbsp;']"
11282,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['469,939', '&nbsp;']","['344,673', '&nbsp;']","['105,017', '&nbsp;']","['17,819', '&nbsp;']","['2,427', '&nbsp;']"
11282,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['66,336', '&nbsp;']","['35,769', '&nbsp;']","['24,457', '&nbsp;']","['5,377', '&nbsp;']","['730', '&nbsp;']"
11282,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['89,491', '&nbsp;']","['67,199', '&nbsp;']","['18,379', '&nbsp;']","['3,478', '&nbsp;']","['435', '&nbsp;']"
11282,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['455,071', '&nbsp;']","['229,734', 'i']","['190,103', '&nbsp;']","['30,846', '&nbsp;']","['4,389', '&nbsp;']"
11282,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['341,869', '&nbsp;']","['288,740', '&nbsp;']","['49,165', '&nbsp;']","['3,481', '&nbsp;']","['482', '&nbsp;']"
