table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018
1981,r001,World,World,,,,1,539048,614441,689386,723319,778687,842427,868516,780860,899269,954827,959164,991876,1045364,1037998,1042180,1106974,1185851
1981,r002,World -> North America,World,North America,,,2,196013,213693,220536,232194,247289,252599,254331,242416,260320,258567,262973,265916,274677,292203,293145,305285,324521
1981,r003,World -> North America -> Canada,World,North America,Canada,,3,4007,4980,5778,6491,6857,7317,7085,6716,7726,7691,6729,5896,5646,4937,4289,4013,4212
1981,r004,World -> North America -> Mexico,World,North America,Mexico,,3,19528,16524,14500,15389,16653,16792,15437,10882,12298,12519,13680,13823,16690,17982,16580,17408,17568
1981,r005,World -> North America -> United States,World,North America,United States,,3,172478,192190,200258,210314,223779,228490,231810,224819,240295,238357,242564,246197,252342,269284,272276,283864,302270
1981,r006,World -> Central and South America,World,Central and South America,,,2,5212,4303,6000,6959,8890,9898,12300,9773,12955,14196,13855,14382,12895,9216,8525,10337,9345
1981,r007,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,100,158,239,314,364,449,535,491,646,710,685,651,532,499,489,579,463
1981,r008,World -> Central and South America -> Bolivia,World,Central and South America,Bolivia,,3,4,4,4,4,4,5,5,6,6,6,6,7,7,7,8,9,9
1981,r009,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,4516,3565,5091,5912,7717,8422,10542,7876,11080,12251,11536,12205,10970,7026,7017,8635,7746
1981,r010,World -> Central and South America -> Chile,World,Central and South America,Chile,,3,1,1,1,1,1,1,1,1,1,1,1,2,5,5,4,4,5
1981,r011,World -> Central and South America -> Colombia,World,Central and South America,Colombia,,3,97,94,121,108,117,150,125,143,158,178,183,199,172,135,127,140,140
1981,r012,World -> Central and South America -> Costa Rica,World,Central and South America,Costa Rica,,3,95,91,103,113,126,144,156,137,166,187,200,203,203,206,211,216,211
1981,r013,World -> Central and South America -> Ecuador,World,Central and South America,Ecuador,,3,177,187,185,202,196,284,297,404,410,278,533,435,409,357,374,344,343
1981,r014,World -> Central and South America -> Honduras,World,Central and South America,Honduras,,3,51,52,55,60,65,69,75,79,77,94,104,95,101,99,105,108,109
1981,r015,World -> Central and South America -> Jamaica,World,Central and South America,Jamaica,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,r016,World -> Central and South America -> Panama,World,Central and South America,Panama,,3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1981,r017,World -> Central and South America -> Peru,World,Central and South America,Peru,,3,20,12,14,15,28,36,49,38,45,43,64,71,67,61,53,51,50
1981,r018,World -> Central and South America -> Uruguay,World,Central and South America,Uruguay,,3,2,1,2,5,6,6,9,9,11,11,20,20,25,24,24,23,23
1981,r019,World -> Central and South America -> Venezuela,World,Central and South America,Venezuela,,3,149,137,183,226,267,330,507,591,355,437,523,494,406,796,111,229,247
1981,r020,World -> Europe,World,Europe,,,2,103962,121224,145132,150920,159592,183620,188173,148277,158032,174954,161054,168542,172493,150226,146150,139433,148754
1981,r021,World -> Europe -> EU,World,Europe,EU,,3,91092,105459,126577,129999,136473,155785,154926,122253,128403,136819,122866,128826,132977,118361,118820,112173,119712
1981,r022,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,2837,3308,3813,4239,4677,3552,3655,3197,3063,3784,3534,3849,3863,3281,3496,3419,3842
1981,r023,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,1682,1946,2033,2048,2193,2560,2419,1343,1430,1628,1572,1593,1643,1387,1486,1407,1469
1981,r024,World -> Europe -> EU -> Bulgaria,World,Europe,EU,Bulgaria,4,62,82,66,83,92,134,140,134,136,166,150,176,208,206,224,293,343
1981,r025,World -> Europe -> EU -> Czechia,World,Europe,EU,Czechia,4,705,1075,1241,1481,1889,2465,2746,2206,2461,2661,2951,2773,2861,2518,2769,2819,3122
1981,r026,World -> Europe -> EU -> Denmark,World,Europe,EU,Denmark,4,1818,2276,2370,2321,2639,3104,2814,2494,2624,2867,2677,2822,2533,2389,2456,2437,2756
1981,r027,World -> Europe -> EU -> Finland,World,Europe,EU,Finland,4,8167,10026,10962,11439,12286,15320,15490,9522,8742,7510,3383,5258,5550,4305,4177,4162,4325
1981,r028,World -> Europe -> EU -> France,World,Europe,EU,France,4,14318,15868,17417,16135,16187,17656,17649,14703,14851,15068,13775,14447,14383,12651,13393,12899,13296
1981,r029,World -> Europe -> EU -> Germany,World,Europe,EU,Germany,4,25498,32135,38486,38538,40429,50712,48625,35499,40403,45631,41316,43621,45953,43045,43652,42053,44768
1981,r030,World -> Europe -> EU -> Greece,World,Europe,EU,Greece,4,443,511,318,447,360,414,426,318,396,291,271,227,244,264,207,206,226
1981,r031,World -> Europe -> EU -> Hungary,World,Europe,EU,Hungary,4,991,1646,2258,2623,2503,2178,2452,2041,2029,2712,2018,2230,2113,1920,1956,1943,2078
1981,r032,World -> Europe -> EU -> Ireland,World,Europe,EU,Ireland,4,4234,4613,5640,5826,6052,5280,4565,4803,4193,4435,4273,3962,4199,10621,10298,9150,10148
