table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022_preliminary_
10297,r001,All agencies,All agencies,,,,,1,1859,2244,2405,2228,3223,3844,3287,4786,3805,4316
10297,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
10297,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,25,19,18,20,15,38,49,75,111,253
10297,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,15,10,9,5,6,23,39,66,100,243
10297,r005,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,8,7,8,13,9,16,10,9,12,10
10297,r006,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,2,2,2,2,0.05,na,na,na,na,na
10297,r007,All agencies -> Departments -> Department of Agriculture -> Natural Resources Conservation Service,All agencies,Departments,Department of Agriculture,Natural Resources Conservation Service,,4,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0
10297,r008,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,180,180,196,211,183,292,386,261,265,377
10297,r009,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,52,51,64,61,64,75,133,94,121,195
10297,r010,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,128,129,132,150,119,217,253,167,144,182
10297,r011,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,87,137,150,168,920,395,353,507,211,166
10297,r012,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,na,NA,NA,NA,NA,NA,NA,15,0,0
10297,r013,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,68,111,119,122,161,179,205,193,163,120
10297,r014,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,0,0,0,5,720,0,0,0,0,0
10297,r015,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,18,19,24,29,30,38,126,284,38,36
10297,r016,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,1,7,8,12,9,177,22,14,11,10
10297,r017,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,559,669,992,998,1168,2065,1508,1790,2330,2386
10297,r018,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,14,0,0,0,0,NA,NA,NA,NA,NA
10297,r019,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,16,4,4,3,4,208,10,55,38,50
10297,r020,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,16,16,18,0,16,21,23,24,28,29
10297,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,75,82,293,262,290,299,275,512,836,772
10297,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,75,60,138,102,89,189,275,256,498,358
10297,r023,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,0.05,22,155,160,200,109,0,247,331,407
10297,r024,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,0,0,0,0,0,0,0,9,8,8
10297,r025,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,437,568,677,733,859,1538,1200,1200,1428,1535
10297,r026,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,148,160,127,141,217,222,156,1502,355,340
10297,r027,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,NA,0,1296,160,0.05
10297,r028,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,0,0,0,0,0,0,0.05,0,0,0
10297,r029,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,22,23,23,31,29,29,26,28,35,40
10297,r030,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,1,1,1,1,0,0,0,0,1,1
10297,r031,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,126,136,104,110,188,193,130,178,158,299
10297,r032,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,279,408,228,193,186,215,206,70,13,27
10297,r033,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,1,1,1,1,1,1,1,0,0,0
10297,r034,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,278,406,227,192,184,214,205,70,12,26
10297,r035,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,NA,NA,NA,NA,0,0,0,1,1
10297,r036,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,7,6,7,8,3,4,4,5,2,2
10297,r037,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,3,2,3,1,1,1,1,2,2,2
10297,r038,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,4,3,4,7,2,2,3,3,0,0
10297,r039,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,0.05,0,0,0,0,0,0,0,0,0
10297,r040,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,0.05,0,0,0,0,0,0,0,0,0
10297,r041,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,22,20,22,29,35,31,38,52,29,31
10297,r042,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,16,18,19,27,32,30,36,50,27,28
10297,r043,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,6,2,3,2,3,1,2,2,1,2
10297,r044,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,0,0,0,0,0,0,0,0,1,1
10297,r045,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0,0,0,0,0,0,4,2,0,0.05
10297,r046,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0,0,0,0,0,0,2,2,0,0
10297,r047,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0,0,0,0,0,0,2,0.05,0,0.05
10297,r048,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10297,r049,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,7,7,5,5,5,5,5,4,6,6
10297,r050,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,65,134,210,76,88,87,78,27,43,54
10297,r051,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,434,468,415,348,371,457,468,423,371,604
10297,r052,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,0,0,0,0,0,0,0,1,0,0
10297,r053,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,47,36,33,29,33,33,33,66,69,69
