table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
1426,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical systems and instruments",5,334511,"['33', '  ']","['26', '  ']","['1', '  ']","['5', '  ']","['2', ' ']"
1426,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling devices",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling devices,5,other 3345,"['47', '  ']","['38', '  ']","['3', 'i ']","['6', 'i ']","['4', 'i']"
1426,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['90', '  ']","['72', '  ']","['5', 'i ']","['9', '  ']","['10', ' ']"
1426,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['51', '  ']","['41', '  ']","['3', '  ']","['8', '  ']","['2', ' ']"
1426,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['236', '  ']","['176', '  ']","['9', '  ']","['40', '  ']","['20', ' ']"
1426,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['135', '  ']","['106', '  ']","['4', '  ']","['20', '  ']","['9', ' ']"
1426,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['85', '  ']","['60', '  ']","['4', '  ']","['17', '  ']","['7', ' ']"
1426,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engines, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engines, and aircraft parts",5,336411–13,"['73', '  ']","['53', '  ']","['4', '  ']","['15', '  ']","['5', ' ']"
1426,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missiles, space vehicles, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missiles, space vehicles, and related parts",5,"336414–15, 336419","['11', '  ']","['7', '  ']","['*', '  ']","['2', '  ']","['2', ' ']"
1426,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicles, tanks, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicles, tanks, and tank components",,4,336992,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', ' ']"
1426,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['17', '  ']","['10', 'i ']","['*', 'i ']","['3', 'i ']","['3', 'i']"
1426,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['5', '  ']","['3', 'i ']","['*', 'i ']","['2', 'i ']","['1', 'i']"
1426,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['92', '  ']","['63', '  ']","['5', '  ']","['18', '  ']","['12', 'i']"
1426,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['65', '  ']","['45', '  ']","['5', '  ']","['14', '  ']","['6', ' ']"
1426,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['27', 'i ']","['17', 'i ']","['1', 'i ']","['4', 'i ']","['6', 'i']"
1426,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['878', '  ']","['595', '  ']","['51', '  ']","['209', '  ']","['74', ' ']"
1426,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['14', '  ']","['8', '  ']","['1', '  ']","['4', '  ']","['2', ' ']"
1426,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['3', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['1', ' ']"
1426,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['12', '  ']","['5', 'i ']","['*', 'i ']","['4', 'i ']","['2', 'i']"
1426,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['6', 'i ']","['3', 'i ']","['*', 'i ']","['1', 'i ']","['1', 'i']"
1426,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['3', 'i ']","['2', '  ']","['*', '  ']","['*', 'i ']","['1', 'i']"
1426,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['414', '  ']","['317', '  ']","['19', '  ']","['67', '  ']","['30', ' ']"
1426,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['241', '  ']","['201', '  ']","['7', '  ']","['18', '  ']","['22', ' ']"
1426,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['1', '  ']","['1', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i']"
1426,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['240', '  ']","['201', '  ']","['7', '  ']","['18', '  ']","['22', ' ']"
1426,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['25', '  ']","['16', '  ']","['*', 'i ']","['8', 'i ']","['1', ' ']"
1426,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['87', '  ']","['53', '  ']","['2', '  ']","['28', '  ']","['6', ' ']"
1426,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['61', '  ']","['47', '  ']","['9', '  ']","['14', '  ']","['1', ' ']"
1426,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['47', '  ']","['19', '  ']","['*', '  ']","['26', '  ']","['2', ' ']"
1426,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['3', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', 'i']"
1426,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', ' ']"
1426,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2', '  ']","['2', '  ']","['*', '  ']","['*', '  ']","['*', 'i']"
1426,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['355', '  ']","['225', '  ']","['28', 'i ']","['100', '  ']","['30', ' ']"
1426,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['52', '  ']","['39', '  ']","['7', 'i ']","['9', 'i ']","['3', 'i']"
1426,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['140', '  ']","['111', '  ']","['10', 'i ']","['18', '  ']","['11', ' ']"
1426,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['133', '  ']","['55', '  ']","['10', '  ']","['65', '  ']","['13', ' ']"
1426,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['35', '  ']","['23', '  ']","['3', '  ']","['11', '  ']","['1', ' ']"
1426,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['92', '  ']","['31', '  ']","['7', '  ']","['52', '  ']","['10', ' ']"
1426,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['6', '  ']","['1', '  ']","['*', '  ']","['2', 'i ']","['2', 'i']"
1426,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['30', '  ']","['19', 'i ']","['2', 'i ']","['8', 'i ']","['3', 'i']"
1426,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['4', '  ']","['2', '  ']","['1', 'i ']","['1', '  ']","['1', 'i']"
1426,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['18', '  ']","['11', 'i ']","['*', 'i ']","['4', 'i ']","['3', 'i']"
1426,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['2,195', '  ']","['1,551', '  ']","['149', '  ']","['431', '  ']","['213', ' ']"
1426,r074,All companies (number of domestic employees) -> Micro companies<sup>b</sup>,All companies (number of domestic employees),Micro companies<sup>b</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1426,r075,All companies (number of domestic employees) -> Micro companies<sup>b</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>b</sup>,5&#8211;9,,,3,–,"['17', '  ']","['12', 'i ']","['2', 'i ']","['4', 'i ']","['1', 'i']"
1426,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1426,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['40', '  ']","['28', 'i ']","['3', 'i ']","['8', 'i ']","['4', 'i']"
1426,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['82', '  ']","['55', 'i ']","['8', '  ']","['18', 'i ']","['9', 'i']"
1426,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1426,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['76', '  ']","['47', 'i ']","['6', 'i ']","['19', 'i ']","['10', 'i']"
1426,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['116', '  ']","['76', '  ']","['8', '  ']","['29', '  ']","['12', 'i']"
1426,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1426,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['94', '  ']","['64', '  ']","['6', '  ']","['21', '  ']","['9', ' ']"
1426,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['98', '  ']","['68', '  ']","['6', '  ']","['22', '  ']","['9', ' ']"
1426,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['440', '  ']","['312', '  ']","['26', 'i ']","['87', '  ']","['42', ' ']"
1426,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['237', '  ']","['175', '  ']","['19', 'i ']","['40', 'i ']","['22', 'i']"
1426,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['373', '  ']","['240', '  ']","['30', '  ']","['94', '  ']","['40', ' ']"
1426,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['621', '  ']","['476', '  ']","['36', '  ']","['89', '  ']","['55', ' ']"
