table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_all_doctoral_students_rank,field_all_doctoral_students_total,field_all_doctoral_students_science,field_all_doctoral_students_engineering,field_all_doctoral_students_health,field_full_time_doctoral_students_rank,field_full_time_doctoral_students_total,field_full_time_doctoral_students_science,field_full_time_doctoral_students_engineering,field_full_time_doctoral_students_health,field_part_time_doctoral_students_rank,field_part_time_doctoral_students_total,field_part_time_doctoral_students_science,field_part_time_doctoral_students_engineering,field_part_time_doctoral_students_health
6048,r038,All institutions<sup>a</sup> -> U. Pittsburgh,All institutions<sup>a</sup>,U. Pittsburgh,2,37,2271,1526,528,217,33,2182,1483,507,192,116,89,43,21,25
6048,r039,All institutions<sup>a</sup> -> Princeton U.,All institutions<sup>a</sup>,Princeton U.,2,38,2123,1433,690,0,36,2123,1433,690,0,341,0,0,0,0
6048,r040,All institutions<sup>a</sup> -> U. Arizona,All institutions<sup>a</sup>,U. Arizona,2,39,2122,1623,308,191,47,1714,1310,250,154,15,408,313,58,37
6048,r041,All institutions<sup>a</sup> -> Duke U.,All institutions<sup>a</sup>,Duke U.,2,40,2107,1478,580,49,37,2107,1478,580,49,341,0,0,0,0
6048,r042,All institutions<sup>a</sup> -> Boston U.,All institutions<sup>a</sup>,Boston U.,2,41,2096,1429,517,150,39,2040,1406,516,118,154,56,23,1,32
6048,r043,All institutions<sup>a</sup> -> New York U.,All institutions<sup>a</sup>,New York U.,2,42,2065,1686,281,98,41,1938,1604,262,72,82,127,82,19,26
6048,r044,"All institutions<sup>a</sup> -> U. Massachusetts, Amherst",All institutions<sup>a</sup>,"U. Massachusetts, Amherst",2,43,1966,1501,400,65,46,1719,1315,353,51,41,247,186,47,14
6048,r045,All institutions<sup>a</sup> -> U. Utah,All institutions<sup>a</sup>,U. Utah,2,44,1941,1203,555,183,54,1543,960,450,133,19,398,243,105,50
6048,r046,All institutions<sup>a</sup> -> Carnegie Mellon U.,All institutions<sup>a</sup>,Carnegie Mellon U.,2,45,1929,1029,900,0,42,1900,1016,884,0,208,29,13,16,0
6048,r047,All institutions<sup>a</sup> -> U. Connecticut,All institutions<sup>a</sup>,U. Connecticut,2,46,1910,1266,524,120,49,1705,1133,467,105,51,205,133,57,15
6048,r048,All institutions<sup>a</sup> -> Iowa State U.,All institutions<sup>a</sup>,Iowa State U.,2,47,1902,1272,612,18,63,1296,883,402,11,7,606,389,210,7
6048,r049,All institutions<sup>a</sup> -> Yale U.,All institutions<sup>a</sup>,Yale U.,2,48,1899,1683,113,103,43,1886,1672,112,102,268,13,11,1,1
6048,r050,"All institutions<sup>a</sup> -> U. Illinois, Chicago",All institutions<sup>a</sup>,"U. Illinois, Chicago",2,49,1888,1163,396,329,55,1484,935,358,191,18,404,228,38,138
6048,r051,All institutions<sup>a</sup> -> U. Georgia,All institutions<sup>a</sup>,U. Georgia,2,50,1836,1585,96,155,45,1731,1497,92,142,105,105,88,4,13
6048,r052,"All institutions<sup>a</sup> -> U. California, Riverside",All institutions<sup>a</sup>,"U. California, Riverside",2,51,1808,1420,388,0,44,1807,1419,388,0,333,1,1,0,0
6048,r053,"All institutions<sup>a</sup> -> U. Tennessee, Knoxville",All institutions<sup>a</sup>,"U. Tennessee, Knoxville",2,52,1800,1061,671,68,86,870,544,289,37,3,930,517,382,31
6048,r054,"All institutions<sup>a</sup> -> SUNY, Stony Brook U.",All institutions<sup>a</sup>,"SUNY, Stony Brook U.",2,53,1755,1427,301,27,50,1704,1407,279,18,160,51,20,22,9
6048,r055,All institutions<sup>a</sup> -> U. Virginia,All institutions<sup>a</sup>,U. Virginia,2,54,1735,1070,635,30,48,1708,1060,625,23,217,27,10,10,7
6048,r056,"All institutions<sup>a</sup> -> U. California, Santa Barbara",All institutions<sup>a</sup>,"U. California, Santa Barbara",2,55,1700,1345,355,0,51,1700,1345,355,0,341,0,0,0,0
6048,r057,"All institutions<sup>a</sup> -> Washington U., Saint Louis",All institutions<sup>a</sup>,"Washington U., Saint Louis",2,56,1660,1218,411,31,52,1653,1218,404,31,294,7,0,7,0
6048,r058,All institutions<sup>a</sup> -> U. Houston,All institutions<sup>a</sup>,U. Houston,2,57,1654,1027,526,101,59,1411,859,466,86,42,243,168,60,15
6048,r059,All institutions<sup>a</sup> -> Vanderbilt U.,All institutions<sup>a</sup>,Vanderbilt U.,2,58,1610,1204,355,51,53,1594,1197,349,48,257,16,7,6,3
6048,r060,"All institutions<sup>a</sup> -> SUNY, U. Buffalo",All institutions<sup>a</sup>,"SUNY, U. Buffalo",2,59,1580,1052,384,144,109,619,447,126,46,2,961,605,258,98
6048,r061,"All institutions<sup>a</sup> -> Colorado State U., Fort Collins",All institutions<sup>a</sup>,"Colorado State U., Fort Collins",2,60,1560,1111,422,27,123,536,434,86,16,1,1024,677,336,11
6048,r062,All institutions<sup>a</sup> -> Florida State U.,All institutions<sup>a</sup>,Florida State U.,2,61,1547,1353,180,14,57,1419,1249,156,14,80,128,104,24,0
6048,r063,"All institutions<sup>a</sup> -> U. South Florida, Tampa",All institutions<sup>a</sup>,"U. South Florida, Tampa",2,62,1528,885,417,226,71,1220,751,363,106,29,308,134,54,120
6048,r064,All institutions<sup>a</sup> -> U. Delaware,All institutions<sup>a</sup>,U. Delaware,2,63,1514,1000,503,11,56,1482,985,486,11,195,32,15,17,0
6048,r065,All institutions<sup>a</sup> -> U. Central Florida,All institutions<sup>a</sup>,U. Central Florida,2,64,1477,811,625,41,62,1307,735,549,23,59,170,76,76,18
6048,r066,All institutions<sup>a</sup> -> Texas Tech U.,All institutions<sup>a</sup>,Texas Tech U.,2,65,1466,985,429,52,72,1207,844,321,42,36,259,141,108,10
6048,r067,All institutions<sup>a</sup> -> Northeastern U.,All institutions<sup>a</sup>,Northeastern U.,2,66,1440,717,667,56,58,1414,712,649,53,221,26,5,18,3
6048,r068,All institutions<sup>a</sup> -> Louisiana State U.,All institutions<sup>a</sup>,Louisiana State U.,2,67,1435,1061,310,64,68,1273,948,265,60,62,162,113,45,4
6048,r069,All institutions<sup>a</sup> -> Oregon State U.,All institutions<sup>a</sup>,Oregon State U.,2,68,1412,911,382,119,65,1286,839,335,112,84,126,72,47,7
6048,r070,All institutions<sup>a</sup> -> U. Iowa,All institutions<sup>a</sup>,U. Iowa,2,69,1400,1045,195,160,74,1192,901,168,123,50,208,144,27,37
6048,r071,All institutions<sup>a</sup> -> George Mason U.,All institutions<sup>a</sup>,George Mason U.,2,70,1394,1203,172,19,84,911,768,134,9,11,483,435,38,10
6048,r072,All institutions<sup>a</sup> -> U. Notre Dame,All institutions<sup>a</sup>,U. Notre Dame,2,71,1387,841,546,0,60,1375,834,541,0,273,12,7,5,0
6048,r073,All institutions<sup>a</sup> -> U. Kentucky,All institutions<sup>a</sup>,U. Kentucky,2,72,1365,989,239,137,64,1290,956,225,109,134,75,33,14,28
6048,r074,All institutions<sup>a</sup> -> California Institute of Technology,All institutions<sup>a</sup>,California Institute of Technology,2,73,1322,790,532,0,61,1322,790,532,0,341,0,0,0,0
6048,r075,All institutions<sup>a</sup> -> Clemson U.,All institutions<sup>a</sup>,Clemson U.,2,74,1320,727,562,31,73,1200,650,525,25,89,120,77,37,6
6048,r076,All institutions<sup>a</sup> -> U. Kansas,All institutions<sup>a</sup>,U. Kansas,2,75,1315,1018,177,120,69,1241,969,169,103,137,74,49,8,17
6048,r077,All institutions<sup>a</sup> -> U. Rochester,All institutions<sup>a</sup>,U. Rochester,2,76,1288,1047,226,15,67,1274,1035,226,13,261,14,12,0,2
6048,r078,All institutions<sup>a</sup> -> Washington State U.,All institutions<sup>a</sup>,Washington State U.,2,77,1287,917,315,55,75,1163,843,279,41,86,124,74,36,14
6048,r079,All institutions<sup>a</sup> -> Brown U.,All institutions<sup>a</sup>,Brown U.,2,78,1282,1086,154,42,66,1279,1085,153,41,317,3,1,1,1
6048,r080,All institutions<sup>a</sup> -> U. Cincinnati,All institutions<sup>a</sup>,U. Cincinnati,2,79,1277,697,374,206,80,1019,607,269,143,37,258,90,105,63
6048,r081,All institutions<sup>a</sup> -> Emory U.,All institutions<sup>a</sup>,Emory U.,2,80,1250,1063,120,67,70,1224,1062,96,66,221,26,1,24,1
6048,r082,"All institutions<sup>a</sup> -> U. Texas, Dallas",All institutions<sup>a</sup>,"U. Texas, Dallas",2,81,1243,745,471,27,77,1123,674,423,26,89,120,71,48,1
6048,r083,All institutions<sup>a</sup> -> U. Nebraska-Lincoln,All institutions<sup>a</sup>,U. Nebraska-Lincoln,2,82,1222,946,276,0,78,1079,829,250,0,70,143,117,26,0
6048,r084,All institutions<sup>a</sup> -> U. New Mexico,All institutions<sup>a</sup>,U. New Mexico,2,83,1174,814,245,115,114,582,419,91,72,8,592,395,154,43
6048,r085,"All institutions<sup>a</sup> -> U. Missouri, Columbia",All institutions<sup>a</sup>,"U. Missouri, Columbia",2,84,1158,862,200,96,93,837,684,101,52,26,321,178,99,44
6048,r086,All institutions<sup>a</sup> -> Liberty U.,All institutions<sup>a</sup>,Liberty U.,2,85,1157,1143,14,0,91,858,844,14,0,30,299,299,0,0
6048,r087,All institutions<sup>a</sup> -> Auburn U.,All institutions<sup>a</sup>,Auburn U.,2,86,1156,562,594,0,98,748,330,418,0,15,408,232,176,0
6048,r088,All institutions<sup>a</sup> -> Rice U.,All institutions<sup>a</sup>,Rice U.,2,87,1147,586,561,0,76,1143,583,560,0,310,4,3,1,0
6048,r089,All institutions<sup>a</sup> -> U. South Carolina,All institutions<sup>a</sup>,U. South Carolina,2,88,1101,689,249,163,81,980,629,220,131,87,121,60,29,32
6048,r090,All institutions<sup>a</sup> -> Florida International U.,All institutions<sup>a</sup>,Florida International U.,2,89,1081,750,253,78,79,1025,714,241,70,154,56,36,12,8
6048,r091,All institutions<sup>a</sup> -> George Washington U.,All institutions<sup>a</sup>,George Washington U.,2,90,1078,698,244,136,128,506,364,95,47,9,572,334,149,89
6048,r092,All institutions<sup>a</sup> -> U. Oklahoma,All institutions<sup>a</sup>,U. Oklahoma,2,91,1068,761,229,78,83,915,664,190,61,68,153,97,39,17
6048,r093,"All institutions<sup>a</sup> -> SUNY, Binghamton U.",All institutions<sup>a</sup>,"SUNY, Binghamton U.",2,92,1032,693,309,30,101,745,495,238,12,33,287,198,71,18
6048,r094,All institutions<sup>a</sup> -> Wayne State U.,All institutions<sup>a</sup>,Wayne State U.,2,93,1025,716,202,107,82,921,665,176,80,107,104,51,26,27
6048,r095,All institutions<sup>a</sup> -> Georgia State U.,All institutions<sup>a</sup>,Georgia State U.,2,94,999,860,0,139,85,879,792,0,87,89,120,68,0,52
6048,r096,All institutions<sup>a</sup> -> West Virginia U.,All institutions<sup>a</sup>,West Virginia U.,2,94,999,664,211,124,87,868,586,180,102,76,131,78,31,22
6048,r097,All institutions<sup>a</sup> -> Virginia Commonwealth U.,All institutions<sup>a</sup>,Virginia Commonwealth U.,2,96,941,480,207,254,96,807,428,186,193,74,134,52,21,61
6048,r098,"All institutions<sup>a</sup> -> U. Texas, Arlington",All institutions<sup>a</sup>,"U. Texas, Arlington",2,97,932,479,400,53,114,582,278,284,20,24,350,201,116,33
6048,r099,"All institutions<sup>a</sup> -> SUNY, U. Albany",All institutions<sup>a</sup>,"SUNY, U. Albany",2,98,921,860,23,38,135,453,418,21,14,13,468,442,2,24
6048,r100,All institutions<sup>a</sup> -> Syracuse U.,All institutions<sup>a</sup>,Syracuse U.,2,99,901,713,185,3,94,835,667,165,3,143,66,46,20,0
6048,r101,All institutions<sup>a</sup> -> Temple U.,All institutions<sup>a</sup>,Temple U.,2,100,900,759,102,39,88,864,729,96,39,183,36,30,6,0
6048,r102,"All institutions<sup>a</sup> -> U. North Texas, Denton",All institutions<sup>a</sup>,"U. North Texas, Denton",2,101,893,775,118,0,124,533,464,69,0,22,360,311,49,0
6048,r103,All institutions<sup>a</sup> -> Case Western Reserve U.,All institutions<sup>a</sup>,Case Western Reserve U.,2,102,884,496,354,34,92,850,479,338,33,188,34,17,16,1
6048,r104,All institutions<sup>a</sup> -> Mississippi State U.,All institutions<sup>a</sup>,Mississippi State U.,2,103,879,522,339,18,118,569,386,171,12,28,310,136,168,6
6048,r105,All institutions<sup>a</sup> -> U. Miami,All institutions<sup>a</sup>,U. Miami,2,104,876,707,124,45,90,862,695,123,44,261,14,12,1,1
6048,r106,"All institutions<sup>a</sup> -> U. California, San Francisco",All institutions<sup>a</sup>,"U. California, San Francisco",2,105,864,703,86,75,88,864,703,86,75,341,0,0,0,0
6048,r107,"All institutions<sup>a</sup> -> U. Texas Health Science Center, Houston",All institutions<sup>a</sup>,"U. Texas Health Science Center, Houston",2,106,856,682,38,136,112,590,493,36,61,34,266,189,2,75
6048,r108,All institutions<sup>a</sup> -> U. Oregon,All institutions<sup>a</sup>,U. Oregon,2,107,850,843,0,7,95,822,817,0,5,213,28,26,0,2
6048,r109,"All institutions<sup>a</sup> -> U. Alabama, Tuscaloosa",All institutions<sup>a</sup>,"U. Alabama, Tuscaloosa",2,108,844,540,274,30,98,748,495,234,19,111,96,45,40,11
6048,r110,"All institutions<sup>a</sup> -> U. Arkansas, Fayetteville",All institutions<sup>a</sup>,"U. Arkansas, Fayetteville",2,108,844,521,301,22,188,225,139,68,18,6,619,382,233,4
6048,r111,"All institutions<sup>a</sup> -> U. Alabama, Birmingham",All institutions<sup>a</sup>,"U. Alabama, Birmingham",2,110,842,682,99,61,104,712,614,64,34,78,130,68,35,27
6048,r112,"All institutions<sup>a</sup> -> U. Hawaii, Manoa",All institutions<sup>a</sup>,"U. Hawaii, Manoa",2,111,841,719,95,27,97,756,649,89,18,120,85,70,6,9
6048,r113,All institutions<sup>a</sup> -> Oklahoma State U.,All institutions<sup>a</sup>,Oklahoma State U.,2,112,806,626,180,0,110,597,455,142,0,48,209,171,38,0
6048,r114,All institutions<sup>a</sup> -> Kansas State U.,All institutions<sup>a</sup>,Kansas State U.,2,113,800,656,143,1,105,700,570,129,1,109,100,86,14,0
6048,r115,All institutions<sup>a</sup> -> U. Wisconsin-Milwaukee,All institutions<sup>a</sup>,U. Wisconsin-Milwaukee,2,114,790,482,155,153,102,729,467,139,123,147,61,15,16,30
6048,r116,All institutions<sup>a</sup> -> Tulane U.,All institutions<sup>a</sup>,Tulane U.,2,115,768,627,77,64,98,748,612,77,59,243,20,15,0,5
6048,r117,"All institutions<sup>a</sup> -> U. Nevada, Reno",All institutions<sup>a</sup>,"U. Nevada, Reno",2,116,763,541,205,17,106,697,496,184,17,143,66,45,21,0
6048,r118,All institutions<sup>a</sup> -> Drexel U.,All institutions<sup>a</sup>,Drexel U.,2,117,752,424,295,33,107,671,379,267,25,124,81,45,28,8
6048,r119,All institutions<sup>a</sup> -> Tufts U.,All institutions<sup>a</sup>,Tufts U.,2,118,731,532,159,40,103,714,521,153,40,254,17,11,6,0
6048,r120,All institutions<sup>a</sup> -> Claremont Graduate U.,All institutions<sup>a</sup>,Claremont Graduate U.,2,119,721,637,0,84,127,516,456,0,60,51,205,181,0,24
6048,r121,"All institutions<sup>a</sup> -> U. Nevada, Las Vegas",All institutions<sup>a</sup>,"U. Nevada, Las Vegas",2,120,709,551,93,65,126,519,423,71,25,56,190,128,22,40
6048,r122,"All institutions<sup>a</sup> -> U. Maryland, Baltimore County",All institutions<sup>a</sup>,"U. Maryland, Baltimore County",2,121,685,553,132,0,119,559,446,113,0,84,126,107,19,0
6048,r123,All institutions<sup>a</sup> -> U. Louisville,All institutions<sup>a</sup>,U. Louisville,2,122,665,399,161,105,113,583,355,149,79,123,82,44,12,26
6048,r124,All institutions<sup>a</sup> -> Dartmouth C.,All institutions<sup>a</sup>,Dartmouth C.,2,123,661,531,124,6,108,661,531,124,6,341,0,0,0,0
6048,r125,All institutions<sup>a</sup> -> Lehigh U.,All institutions<sup>a</sup>,Lehigh U.,2,124,647,306,341,0,110,597,280,317,0,162,50,26,24,0
6048,r126,"All institutions<sup>a</sup> -> U. North Carolina, Charlotte",All institutions<sup>a</sup>,"U. North Carolina, Charlotte",2,125,633,420,174,39,132,471,315,134,22,62,162,105,40,17
6048,r127,"All institutions<sup>a</sup> -> U. Texas, San Antonio",All institutions<sup>a</sup>,"U. Texas, San Antonio",2,126,632,390,235,7,148,383,251,131,1,39,249,139,104,6
6048,r128,All institutions<sup>a</sup> -> Colorado School of Mines,All institutions<sup>a</sup>,Colorado School of Mines,2,127,607,178,429,0,120,556,165,391,0,160,51,13,38,0
6048,r129,"All institutions<sup>a</sup> -> U. Massachusetts, Boston",All institutions<sup>a</sup>,"U. Massachusetts, Boston",2,128,597,499,0,98,143,401,359,0,42,55,196,140,0,56
6048,r130,All institutions<sup>a</sup> -> Georgetown U.,All institutions<sup>a</sup>,Georgetown U.,2,129,593,589,0,4,116,579,575,0,4,261,14,14,0,0
6048,r131,All institutions<sup>a</sup> -> Fielding Graduate U.,All institutions<sup>a</sup>,Fielding Graduate U.,2,130,592,592,0,0,128,506,506,0,0,117,86,86,0,0
6048,r132,All institutions<sup>a</sup> -> Old Dominion U.,All institutions<sup>a</sup>,Old Dominion U.,2,130,592,340,218,34,181,256,175,64,17,25,336,165,154,17
6048,r133,All institutions<sup>a</sup> -> Kent State U.,All institutions<sup>a</sup>,Kent State U.,2,132,590,520,0,70,120,556,498,0,58,188,34,22,0,12
6048,r134,"All institutions<sup>a</sup> -> U. California, Merced",All institutions<sup>a</sup>,"U. California, Merced",2,133,580,410,141,29,117,578,408,141,29,320,2,2,0,0
6048,r135,All institutions<sup>a</sup> -> Missouri U. of Science and Technology,All institutions<sup>a</sup>,Missouri U. of Science and Technology,2,134,576,157,419,0,138,433,131,302,0,70,143,26,117,0
6048,r136,All institutions<sup>a</sup> -> Baylor U.,All institutions<sup>a</sup>,Baylor U.,2,135,559,484,60,15,125,522,454,55,13,181,37,30,5,2
6048,r137,All institutions<sup>a</sup> -> Baylor C. of Medicine,All institutions<sup>a</sup>,Baylor C. of Medicine,2,136,552,550,0,2,122,552,550,0,2,341,0,0,0,0
6048,r138,"All institutions<sup>a</sup> -> U. Massachusetts, Lowell",All institutions<sup>a</sup>,"U. Massachusetts, Lowell",2,137,534,233,256,45,153,366,175,176,15,61,168,58,80,30
6048,r139,"All institutions<sup>a</sup> -> U. Texas, El Paso",All institutions<sup>a</sup>,"U. Texas, El Paso",2,138,507,284,194,29,165,322,195,115,12,57,185,89,79,17
6048,r140,All institutions<sup>a</sup> -> U. Memphis,All institutions<sup>a</sup>,U. Memphis,2,139,497,366,106,25,167,296,227,52,17,53,201,139,54,8
6048,r141,All institutions<sup>a</sup> -> North Dakota State U.,All institutions<sup>a</sup>,North Dakota State U.,2,140,494,342,130,22,174,284,207,63,14,47,210,135,67,8
6048,r142,All institutions<sup>a</sup> -> U. Mississippi,All institutions<sup>a</sup>,U. Mississippi,2,141,492,319,41,132,133,463,302,37,124,208,29,17,4,8
6048,r143,All institutions<sup>a</sup> -> U. Texas Southwestern Medical Center,All institutions<sup>a</sup>,U. Texas Southwestern Medical Center,2,142,491,440,51,0,130,489,438,51,0,320,2,2,0,0
6048,r144,All institutions<sup>a</sup> -> Boston C.,All institutions<sup>a</sup>,Boston C.,2,143,485,464,0,21,131,479,461,0,18,296,6,3,0,3
6048,r145,All institutions<sup>a</sup> -> New Jersey Institute of Technology,All institutions<sup>a</sup>,New Jersey Institute of Technology,2,144,478,245,233,0,142,403,211,192,0,134,75,34,41,0
6048,r146,All institutions<sup>a</sup> -> Howard U.,All institutions<sup>a</sup>,Howard U.,2,144,478,410,34,34,160,335,281,29,25,70,143,129,5,9
6048,r147,All institutions<sup>a</sup> -> U. Toledo,All institutions<sup>a</sup>,U. Toledo,2,146,474,310,102,62,156,346,231,67,48,80,128,79,35,14
6048,r148,All institutions<sup>a</sup> -> U. Wyoming,All institutions<sup>a</sup>,U. Wyoming,2,147,472,352,120,0,150,377,289,88,0,112,95,63,32,0
6048,r149,All institutions<sup>a</sup> -> Utah State U.,All institutions<sup>a</sup>,Utah State U.,2,148,471,366,105,0,211,155,122,33,0,27,316,244,72,0
6048,r150,All institutions<sup>a</sup> -> U. New Hampshire,All institutions<sup>a</sup>,U. New Hampshire,2,149,469,377,92,0,136,452,365,87,0,254,17,12,5,0
6048,r151,All institutions<sup>a</sup> -> Michigan Technological U.,All institutions<sup>a</sup>,Michigan Technological U.,2,149,469,229,240,0,151,376,193,183,0,113,93,36,57,0
