table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
3905,r014,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,575822.0,5048.0,9294.0,462670.8,53930.1,21874.0,0.0,5061.0,17944.1
3905,r015,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,8180.0,0.0,8180.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,r016,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,38491.0,3827.6,0.0,0.0,0.0,0.0,0.0,34663.4,0.0
3905,r017,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,5900212.4,1305042.5,2456535.7,149409.6,569158.2,386456.4,58943.2,5188.6,969478.1
3905,r018,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,1513218.0,824113.3,353380.4,32722.0,208467.5,77882.0,0.0,0.0,16652.7
3905,r019,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,1661346.3,116353.6,1107885.4,15515.4,46859.8,148902.4,374.4,0.0,225455.3
3905,r020,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,1261958.7,139994.2,575422.4,7786.4,195408.5,4218.8,47604.8,0.0,291523.7
3905,r021,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,909697.8,131787.2,343913.9,92385.8,17565.9,32990.6,10952.0,3002.6,277099.8
3905,r022,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,553991.6,92794.3,75933.6,1000.0,100856.5,122462.6,12.0,2186.0,158746.6
3905,r023,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,132645.0,0.0,0.0,0.0,0.0,0.0,0.0,7888.7,124756.3
3905,r024,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,7199120.3,354499.9,5602685.6,208380.1,15212.8,1018342.0,0.0,0.0,0.0
3905,r025,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,212500.0,21817.8,131367.5,0.0,15112.8,44201.9,0.0,0.0,0.0
3905,r026,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,67881.0,0.0,67881.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,r027,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,1546376.0,0.0,1546376.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,r028,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,3818.1,0.0,0.0,3818.1,0.0,0.0,0.0,0.0,0.0
3905,r029,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,646000.0,0.0,300000.0,200000.0,0.0,146000.0,0.0,0.0,0.0
3905,r030,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,4264122.2,332682.1,3098638.0,4562.0,100.0,828140.1,0.0,0.0,0.0
3905,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,4131021.0,316642.0,3086050.0,0.0,0.0,728329.0,0.0,0.0,0.0
3905,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,133101.2,16040.1,12588.0,4562.0,100.0,99811.1,0.0,0.0,0.0
3905,r033,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,435425.1,0.0,435425.1,0.0,0.0,0.0,0.0,0.0,0.0
3905,r034,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,22998.0,0.0,22998.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,r035,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,20265691.5,131865.9,1098321.9,277462.1,16684191.9,45777.0,1249888.1,98837.0,679347.6
3905,r036,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,1575.0,0.0
3905,r037,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,71822.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71822.2
3905,r038,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,308145.0,43388.9,803.0,0.0,172573.6,0.0,7799.5,20813.1,62767.0
3905,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,7000.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0
3905,r040,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,263989.5,0.0,0.0,95022.8,157669.3,378.0,0.0,342.0,10577.4
3905,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,136000.0,0.0,0.0,0.0,136000.0,0.0,0.0,0.0,0.0
3905,r042,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,495000.0,0.0,0.0,0.0,495000.0,0.0,0.0,0.0,0.0
3905,r043,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,29159.8,0.0,0.0,0.0,16621.1,0.0,0.0,1188.7,11350.0
3905,r044,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,18936000.0,88477.1,1097518.9,175439.4,15706327.8,45398.9,1242088.7,57918.3,522831.0
3905,r045,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0
3905,r046,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,0.0
3905,r047,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,187657.5,51315.2,63688.8,208.9,8000.0,24793.0,13.9,11896.3,27741.5
3905,r048,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,19741.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19741.5
3905,r049,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,14431.0,1166.7,575.0,0.0,0.0,793.0,0.0,11896.3,0.0
3905,r050,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,152000.0,50000.0,62000.0,0.0,8000.0,24000.0,0.0,0.0,8000.0
3905,r051,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,1485.0,148.5,1113.8,208.9,0.0,0.0,13.9,0.0,0.0
3905,r052,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,30735.2,0.0,760.8,0.0,0.0,0.0,0.0,23311.6,6662.8
3905,r053,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,633996.4,3765.1,18325.2,401860.7,199636.5,244.2,0.0,9425.6,739.2
3905,r054,All agencies -> Departments -> Department of the Interior -> Bureau of Indian Affairs,All agencies,Departments,Department of the Interior,Bureau of Indian Affairs,,4,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0
3905,r055,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,12856.0,0.0,0.0,0.0,12856.0,0.0,0.0,0.0,0.0
3905,r056,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,67232.0,3765.1,0.0,53834.4,0.0,0.0,0.0,8893.3,739.2
3905,r057,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,17500.0,0.0,8750.0,8750.0,0.0,0.0,0.0,0.0,0.0
3905,r058,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,13334.8,0.0,9575.2,3759.6,0.0,0.0,0.0,0.0,0.0
3905,r059,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,9365.1,0.0,0.0,4296.9,4291.7,244.2,0.0,532.3,0.0
3905,r060,All agencies -> Departments -> Department of the Interior -> Office of Surface Mining Reclamation and Enforcement,All agencies,Departments,Department of the Interior,Office of Surface Mining Reclamation and Enforcement,,4,510.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0
3905,r061,All agencies -> Departments -> Department of the Interior -> U.S. Fish and Wildlife Service,All agencies,Departments,Department of the Interior,U.S. Fish and Wildlife Service,,4,32650.0,0.0,0.0,0.0,32650.0,0.0,0.0,0.0,0.0
3905,r062,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,475548.5,0.0,0.0,325709.8,149838.7,0.0,0.0,0.0,0.0
3905,r063,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,68905.5,2213.9,1768.8,0.0,7636.3,10173.7,2778.6,36670.2,7664.1
3905,r064,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,1276.0,0.0
3905,r065,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,1003.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.7
3905,r066,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,66625.9,2213.9,1768.8,0.0,7636.3,10173.7,2778.6,35394.2,6660.4
3905,r067,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,4652.0,0.0,0.0,0.0,0.0,0.0,0.0,4652.0,0.0
3905,r068,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,2895.3,0.0,0.0,0.0,0.0,0.0,0.0,2895.3,0.0
3905,r069,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,1756.8,0.0,0.0,0.0,0.0,0.0,0.0,1756.8,0.0
3905,r070,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,62300.0,0.0,0.0,0.0,60000.0,0.0,0.0,2300.0,0.0
3905,r071,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,913281.4,104618.1,641664.1,43672.5,13480.7,16391.4,28778.4,1612.2,63064.0
3905,r072,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,348223.5,82802.4,179397.4,29691.9,13480.7,0.0,28778.4,0.0,14072.7
3905,r073,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,391860.3,0.0,391860.3,0.0,0.0,0.0,0.0,0.0,0.0
3905,r074,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11102.4
3905,r075,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,32243.4,0.0,30631.2,0.0,0.0,0.0,0.0,1612.2,0.0
3905,r076,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
3905,r077,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,74240.7,21815.6,20555.5,13980.6,0.0,0.0,0.0,0.0,17888.9
3905,r078,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,15112.7,0.0,15112.7,0.0,0.0,0.0,0.0,0.0,0.0
3905,r079,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,20498.4,0.0,4107.0,0.0,0.0,16391.4,0.0,0.0,0.0
3905,r080,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,43979.2,0.0,71.5,0.0,0.0,43907.7,0.0,0.0,0.0
3905,r081,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,43907.7,0.0,0.0,0.0,0.0,43907.7,0.0,0.0,0.0
3905,r082,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,71.5,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.0
3905,r083,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,901667.9,0.0,47900.3,0.0,657903.7,0.0,120762.9,0.0,75101.1
3905,r084,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,
3905,r085,All agencies -> Other agencies -> Administrative Office of the U.S. Courts,All agencies,Other agencies,Administrative Office of the U.S. Courts,,,3,7671.6,7671.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,r086,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,171713.9,0.0,0.0,587.9,158222.0,0.0,0.0,12904.0,0.0
3905,r087,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,200.0,0.0,0.0,150.0,0.0,50.0,0.0,0.0,0.0
3905,r088,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,411906.4,8774.1,58417.6,169771.1,162728.5,9835.6,0.0,2379.5,0.0
3905,r089,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,1800.0,300.0,1050.0,0.0,0.0,450.0,0.0,0.0,0.0
3905,r090,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,7324.8,0.0,0.0,0.0,0.0,0.0,0.0,7324.8,0.0
3905,r091,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1114.3,0.0,0.0,0.0,0.0,1114.3,0.0,0.0,0.0
3905,r092,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2355696.2,3508.1,1866276.0,117684.4,100465.9,200440.5,0.0,0.0,67321.3
3905,r093,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,814415.0,136946.9,325094.0,7448.7,5856.9,11981.6,0.0,2653.8,324433.3
3905,r094,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,64490.4,0.0,64490.4,0.0,0.0,0.0,0.0,0.0,0.0
3905,r095,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,540670.0,0.0,0.0,0.0,540670.0,0.0,0.0,0.0,0.0
3905,r096,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,131774.0,0.0,0.0,0.0,0.0,0.0,0.0,131774.0,0.0
3905,r097,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,5880.0,0.0,5880.0,0.0,0.0,0.0,0.0,0.0,0.0
3905,r098,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,6198.0,0.0,0.0,0.0,0.0,0.0,0.0,6198.0,0.0
3905,r099,All agencies -> Other agencies -> U.S. Postal Service,All agencies,Other agencies,U.S. Postal Service,,,3,26595.0,0.0,26595.0,0.0,0.0,0.0,0.0,0.0,0.0
