table_id,row_id,_b_state_outlying_area_and_institution_b_full_path,_b_state_outlying_area_and_institution_b_level_1,_b_state_outlying_area_and_institution_b_level_2,_b_state_outlying_area_and_institution_b_hierarchy_depth,field_all_agencies,field_doc,field_dod,field_doe,field_ed,field_epa,field_hhs,field_nasa,field_nsf,field_usda,field_othera
7321,r001,All states and outlying areas,All states and outlying areas,,1,39122152.2,415665.2,2751584.8,1672534.7,208384.5,32792.0,24883354.4,1324030.5,6170452.2,1047286.4,616067.6
7321,r002,Alabama,Alabama,,1,531815.2,4274.8,30527.0,13828.6,683.5,0.0,365333.5,16139.8,66541.5,26043.9,8442.8
7321,r003,Alabama -> Alabama A&M U.,Alabama,Alabama A&M U.,2,7938.1,0.0,0.0,2833.6,0.0,0.0,0.0,0.0,583.0,4521.5,0.0
7321,r004,Alabama -> Alabama State U.,Alabama,Alabama State U.,2,2259.9,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,651.9,0.0,0.0
7321,r005,"Alabama -> Auburn U., Auburn",Alabama,"Auburn U., Auburn",2,48541.0,49.1,554.8,3281.1,0.0,0.0,5233.2,987.5,13443.0,18801.2,6191.1
7321,r006,Alabama -> Birmingham Southern C.,Alabama,Birmingham Southern C.,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
7321,r007,"Alabama -> Lawson State Community C., Birmingham",Alabama,"Lawson State Community C., Birmingham",2,521.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.1,0.0,0.0
7321,r008,Alabama -> Marine Environmental Sciences Consortium,Alabama,Marine Environmental Sciences Consortium,2,1622.5,299.0,0.0,0.0,0.0,0.0,125.0,0.0,1198.5,0.0,0.0
7321,r009,Alabama -> Oakwood U.,Alabama,Oakwood U.,2,183.7,0.0,0.0,0.0,183.7,0.0,0.0,0.0,0.0,0.0,0.0
7321,r010,Alabama -> Spring Hill C.,Alabama,Spring Hill C.,2,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
7321,r011,Alabama -> Stillman C.,Alabama,Stillman C.,2,249.9,0.0,0.0,0.0,249.9,0.0,0.0,0.0,0.0,0.0,0.0
7321,r012,Alabama -> Troy U.,Alabama,Troy U.,2,3082.7,3018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,0.0
7321,r013,Alabama -> Tuskegee U.,Alabama,Tuskegee U.,2,10615.4,0.0,0.0,0.0,0.0,0.0,3456.7,0.0,4357.0,2541.5,260.2
7321,r014,"Alabama -> U. Alabama, The, Birmingham",Alabama,"U. Alabama, The, Birmingham",2,353117.4,0.0,0.0,2094.1,249.9,0.0,337664.5,8535.8,4122.8,0.0,450.3
7321,r015,"Alabama -> U. Alabama, The, Huntsville",Alabama,"U. Alabama, The, Huntsville",2,45224.8,344.6,29332.6,521.4,0.0,0.0,74.0,5469.1,9483.1,0.0,0.0
7321,r016,"Alabama -> U. Alabama, The, System Office",Alabama,"U. Alabama, The, System Office",2,1406.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1391.2
7321,r017,"Alabama -> U. Alabama, The, Tuscaloosa",Alabama,"U. Alabama, The, Tuscaloosa",2,41127.3,0.0,478.8,5098.3,0.0,0.0,6503.2,1147.4,27749.7,0.0,150.0
7321,r018,Alabama -> U. North Alabama,Alabama,U. North Alabama,2,463.6,0.0,0.0,0.0,0.0,0.0,346.7,0.0,116.8,0.0,0.0
7321,r019,Alabama -> U. South Alabama,Alabama,U. South Alabama,2,15286.6,564.0,160.8,0.0,0.0,0.0,10322.3,0.0,4239.6,0.0,0.0
7321,r020,"Alabama -> U. West Alabama, The",Alabama,"U. West Alabama, The",2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
7321,r021,Alaska,Alaska,,1,128043.0,3610.1,21164.0,1507.3,0.0,0.0,14273.7,15024.0,55678.6,2456.2,14329.1
7321,r022,Alaska -> Alaska Pacific U.,Alaska,Alaska Pacific U.,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0
7321,r023,Alaska -> U. Alaska System of Higher Education,Alaska,U. Alaska System of Higher Education,2,3119.5,0.0,0.0,351.3,0.0,0.0,0.0,0.0,0.0,1686.3,1082.0
7321,r024,"Alaska -> U. Alaska, Anchorage, Anchorage Campus",Alaska,"U. Alaska, Anchorage, Anchorage Campus",2,5282.2,0.0,0.0,0.0,0.0,0.0,1791.0,114.1,2413.8,138.4,824.8
7321,r025,"Alaska -> U. Alaska, Fairbanks, Fairbanks Campus",Alaska,"U. Alaska, Fairbanks, Fairbanks Campus",2,115296.3,691.0,21164.0,1156.0,0.0,0.0,12224.0,14909.9,52281.0,448.1,12422.3
7321,r026,"Alaska -> U. Alaska, Southeast, Juneau",Alaska,"U. Alaska, Southeast, Juneau",2,4295.0,2919.1,0.0,0.0,0.0,0.0,258.6,0.0,983.8,133.5,0.0
7321,r027,Arizona,Arizona,,1,479451.3,3202.3,9622.8,25059.7,586.9,2290.0,220534.7,65450.0,129466.6,11137.4,12100.9
7321,r028,Arizona -> Arizona State U.,Arizona,Arizona State U.,2,157610.3,363.6,7041.8,20854.6,336.9,0.0,46920.9,9876.6,61770.8,2189.4,8255.8
7321,r029,Arizona -> Dine C.,Arizona,Dine C.,2,726.8,0.0,0.0,0.0,0.0,0.0,711.3,0.0,15.5,0.0,0.0
7321,r030,Arizona -> Maricopa Community Colleges,Arizona,Maricopa Community Colleges,2,3515.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3515.9,0.0,0.0
7321,r031,"Arizona -> Midwestern U., Glendale",Arizona,"Midwestern U., Glendale",2,986.4,0.0,0.0,0.0,0.0,0.0,972.7,0.0,0.0,13.7,0.0
7321,r032,Arizona -> Northern Arizona U.,Arizona,Northern Arizona U.,2,33355.7,152.3,1278.5,952.4,0.0,2290.0,12977.6,3606.3,9386.1,1760.2,952.3
7321,r033,Arizona -> Pima Community C.,Arizona,Pima Community C.,2,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
7321,r034,Arizona -> Tohono O'odham Community C.,Arizona,Tohono O'odham Community C.,2,515.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.8,0.0,0.0
7321,r035,Arizona -> U. Arizona,Arizona,U. Arizona,2,282665.3,2686.3,1302.5,3252.7,250.0,0.0,158952.3,51967.1,54187.4,7174.1,2892.9
7321,r036,Arkansas,Arkansas,,1,119108.1,185.1,658.4,4483.4,0.0,0.0,69544.8,813.4,20781.3,15447.8,7194.0
7321,r037,"Arkansas -> Arkansas State U., Jonesboro",Arkansas,"Arkansas State U., Jonesboro",2,891.7,0.0,0.0,358.1,0.0,0.0,0.0,0.0,296.6,237.1,0.0
7321,r038,Arkansas -> Hendrix C.,Arkansas,Hendrix C.,2,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0
7321,r039,Arkansas -> North Arkansas C.,Arkansas,North Arkansas C.,2,470.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.1,0.0,0.0
7321,r040,Arkansas -> NorthWest Arkansas Community C.,Arkansas,NorthWest Arkansas Community C.,2,586.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.9,0.0,0.0
7321,r041,Arkansas -> U. Arkansas for Medical Sciences,Arkansas,U. Arkansas for Medical Sciences,2,64491.8,0.0,0.0,0.0,0.0,0.0,64194.2,0.0,297.6,0.0,0.0
7321,r042,"Arkansas -> U. Arkansas, Fayetteville",Arkansas,"U. Arkansas, Fayetteville",2,36403.7,185.1,447.8,868.7,0.0,0.0,4366.7,0.0,16131.3,8708.2,5695.8
7321,r043,"Arkansas -> U. Arkansas, Little Rock",Arkansas,"U. Arkansas, Little Rock",2,443.9,0.0,0.0,0.0,0.0,0.0,443.9,0.0,0.0,0.0,0.0
7321,r044,"Arkansas -> U. Arkansas, Pine Bluff",Arkansas,"U. Arkansas, Pine Bluff",2,4193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,2335.4,0.0
7321,r045,"Arkansas -> U. Arkansas, System Office",Arkansas,"U. Arkansas, System Office",2,10485.9,0.0,210.6,3256.6,0.0,0.0,539.9,813.4,0.0,4167.1,1498.2
7321,r046,Arkansas -> U. Central Arkansas,Arkansas,U. Central Arkansas,2,660.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.7,0.0,0.0
7321,r047,California,California,,1,5060427.6,19298.3,98118.7,175904.2,4824.7,2584.7,3716620.8,127618.3,774340.9,85866.0,55251.1
7321,r048,California -> Allan Hancock C.,California,Allan Hancock C.,2,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0
7321,r049,California -> Azusa Pacific U.,California,Azusa Pacific U.,2,1451.9,0.0,0.0,0.0,0.0,0.0,1451.9,0.0,0.0,0.0,0.0
7321,r050,California -> California Institute of Technology,California,California Institute of Technology,2,172987.9,50.0,120.7,17088.1,0.0,0.0,74111.6,0.0,78549.4,0.0,3068.0
7321,r051,"California -> California Polytechnic State U., San Luis Obispo",California,"California Polytechnic State U., San Luis Obispo",2,5921.2,0.0,0.0,0.0,0.0,0.0,1512.6,0.0,3701.1,707.5,0.0
7321,r052,"California -> California State Polytechnic U., Pomona",California,"California State Polytechnic U., Pomona",2,2200.3,0.0,0.0,0.0,0.0,0.0,434.0,0.0,1420.8,0.0,345.6
7321,r053,California -> California State U. Maritime Academy,California,California State U. Maritime Academy,2,1948.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1948.7
7321,r054,"California -> California State U., Bakersfield",California,"California State U., Bakersfield",2,1332.3,0.0,0.0,0.0,0.0,0.0,343.5,0.0,988.8,0.0,0.0
7321,r055,"California -> California State U., Channel Islands",California,"California State U., Channel Islands",2,947.3,0.0,0.0,0.0,0.0,0.0,363.8,0.0,583.6,0.0,0.0
7321,r056,"California -> California State U., Chico",California,"California State U., Chico",2,2770.1,0.0,0.0,0.0,249.4,0.0,0.0,0.0,2505.7,0.0,15.0
7321,r057,"California -> California State U., Dominguez Hills",California,"California State U., Dominguez Hills",2,5680.5,0.0,0.0,0.0,0.0,0.0,1268.9,0.0,4411.6,0.0,0.0
7321,r058,"California -> California State U., East Bay",California,"California State U., East Bay",2,4012.3,0.0,0.0,640.0,0.0,0.0,0.0,0.0,1513.1,1809.2,50.0
7321,r059,"California -> California State U., Fresno",California,"California State U., Fresno",2,1960.9,0.0,0.0,0.0,0.0,0.0,1224.5,0.0,736.4,0.0,0.0
7321,r060,"California -> California State U., Fullerton",California,"California State U., Fullerton",2,5652.7,0.0,0.0,0.0,0.0,0.0,2025.7,0.0,3627.1,0.0,0.0
7321,r061,"California -> California State U., Long Beach",California,"California State U., Long Beach",2,10158.5,0.0,0.0,225.0,0.0,0.0,6794.1,0.0,2804.0,335.4,0.0
7321,r062,"California -> California State U., Los Angeles",California,"California State U., Los Angeles",2,6406.4,0.0,0.0,0.0,0.0,0.0,3381.1,0.0,3025.3,0.0,0.0
7321,r063,"California -> California State U., Monterey Bay",California,"California State U., Monterey Bay",2,2511.9,0.0,0.0,0.0,0.0,0.0,905.9,0.0,1513.9,92.1,0.0
7321,r064,"California -> California State U., Northridge",California,"California State U., Northridge",2,9835.0,0.0,0.0,0.0,0.0,0.0,6536.1,0.0,3263.9,0.0,35.0
7321,r065,"California -> California State U., Sacramento",California,"California State U., Sacramento",2,8735.6,0.0,0.0,0.0,87.6,0.0,438.1,0.0,6627.1,0.0,1582.8
7321,r066,"California -> California State U., San Bernardino",California,"California State U., San Bernardino",2,3827.0,439.4,0.0,0.0,0.0,0.0,1140.1,0.0,2247.6,0.0,0.0
7321,r067,"California -> California State U., San Marcos",California,"California State U., San Marcos",2,3357.3,0.0,0.0,0.0,364.9,0.0,1325.5,667.1,999.9,0.0,0.0
7321,r068,"California -> California State U., Stanislaus",California,"California State U., Stanislaus",2,98.7,0.0,0.0,0.0,0.0,0.0,98.7,0.0,0.0,0.0,0.0
7321,r069,"California -> California State U., System Office",California,"California State U., System Office",2,284.4,0.0,0.0,0.0,0.0,0.0,0.0,284.4,0.0,0.0,0.0
7321,r070,California -> Cerritos C.,California,Cerritos C.,2,364.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,274.6,0.0,0.0
7321,r071,California -> Chapman U.,California,Chapman U.,2,4657.9,0.0,0.0,0.0,0.0,0.0,2947.8,239.5,674.2,796.4,0.0
7321,r072,California -> Charles R. Drew U. Medicine and Science,California,Charles R. Drew U. Medicine and Science,2,7479.5,0.0,0.0,0.0,0.0,0.0,7479.5,0.0,0.0,0.0,0.0
7321,r073,California -> Citrus C.,California,Citrus C.,2,2232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,0.0
7321,r074,California -> Claremont Graduate U.,California,Claremont Graduate U.,2,379.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.8,0.0,0.0
7321,r075,California -> Claremont McKenna C.,California,Claremont McKenna C.,2,1021.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6,0.0,0.0
7321,r076,California -> East Los Angeles C.,California,East Los Angeles C.,2,143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.8,0.0,0.0
7321,r077,California -> Fielding Graduate U.,California,Fielding Graduate U.,2,588.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.9,0.0,0.0
7321,r078,California -> Harvey Mudd C.,California,Harvey Mudd C.,2,2324.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324.6,0.0,0.0
7321,r079,California -> Humboldt State U.,California,Humboldt State U.,2,633.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.1,320.6,84.9
7321,r080,California -> Keck Graduate Institute,California,Keck Graduate Institute,2,1111.4,0.0,0.0,0.0,0.0,0.0,1111.4,0.0,0.0,0.0,0.0
7321,r081,California -> Las Positas C.,California,Las Positas C.,2,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
7321,r082,California -> Loma Linda U.,California,Loma Linda U.,2,11402.1,0.0,0.0,0.0,0.0,0.0,9423.2,1978.9,0.0,0.0,0.0
7321,r083,"California -> Los Angeles Community C. District, Los Angeles City C.",California,"Los Angeles Community C. District, Los Angeles City C.",2,299.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.1,0.0,0.0
7321,r084,"California -> Los Angeles Community C. District, Pierce C.",California,"Los Angeles Community C. District, Pierce C.",2,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.0
7321,r085,California -> Loyola Marymount U.,California,Loyola Marymount U.,2,925.6,0.0,0.0,0.0,0.0,0.0,581.6,0.0,344.0,0.0,0.0
7321,r086,California -> Monterey Peninsula C.,California,Monterey Peninsula C.,2,583.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.4,0.0,0.0
7321,r087,California -> Mt. San Antonio C.,California,Mt. San Antonio C.,2,1547.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.7,0.0,0.0
7321,r088,California -> National Physical Science Consortium,California,National Physical Science Consortium,2,318.7,318.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7321,r089,California -> Naval Postgraduate School,California,Naval Postgraduate School,2,2070.8,0.0,0.0,0.0,0.0,0.0,0.0,2070.8,0.0,0.0,0.0
7321,r090,California -> Occidental C.,California,Occidental C.,2,2879.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.7,400.0,0.0
7321,r091,California -> Ohlone C.,California,Ohlone C.,2,178.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.9,0.0,0.0
7321,r092,California -> Pasadena City C.,California,Pasadena City C.,2,7483.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7483.7,0.0,0.0
7321,r093,"California -> Pepperdine U., Malibu",California,"Pepperdine U., Malibu",2,358.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.2,0.0,0.0
7321,r094,California -> Pomona C.,California,Pomona C.,2,1120.6,0.0,0.0,0.0,0.0,0.0,394.1,0.0,726.4,0.0,0.0
7321,r095,California -> Rio Hondo C.,California,Rio Hondo C.,2,996.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.7,0.0,0.0
7321,r096,California -> Riverside Community C. District,California,Riverside Community C. District,2,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,0.0,0.0
7321,r097,"California -> Riverside Community C. District, Riverside",California,"Riverside Community C. District, Riverside",2,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0
7321,r098,California -> Saddleback C.,California,Saddleback C.,2,2615.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2615.6,0.0,0.0
7321,r099,California -> Saint Mary's C. California,California,Saint Mary's C. California,2,342.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.1,0.0,0.0
