table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2000,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010
3971,r041,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0.1,0.0,0.0,0.0,0.0,0.0,3.7,1.6,0.0,0.0,0.0
3971,r042,All agencies -> Departments -> Department of the Treasury -> U.S. Customs Service,All agencies,Departments,Department of the Treasury,U.S. Customs Service,,4,0.1,0.0,0.0,na,na,na,na,na,na,na,na
3971,r043,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.6,0.0,0.0,0.0
3971,r044,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,0.3,0.4,0.4,0.4,0.3,0.4,0.4,0.4,0.4,0.0,0.0
3971,r045,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
3971,r046,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,r047,All agencies -> Other agencies -> General Services Administration,All agencies,Other agencies,General Services Administration,,,3,0.0,0.05,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA
3971,r048,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2873.0,2169.3,2218.3,1659.2,1471.6,1533.7,39.0,79.6,19.7,20.6,1570.1
3971,r049,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,216.6,285.2,240.8,335.2,395.4,355.5,448.9,436.8,371.1,829.6,1057.7
3971,r050,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,3.0,3.0,3.0,3.0,2.8,6.1,27.4,41.0,46.0,74.7,46.0
