table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_intramurala,field_extramural_united_states_and_u_s_territories_industry,field_extramural_united_states_and_u_s_territories_industry_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_universities_and_colleges,field_extramural_united_states_and_u_s_territories_university_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_other_nonprofits,field_extramural_united_states_and_u_s_territories_nonprofit_administered_ffrdcs,field_extramural_united_states_and_u_s_territories_state_local_governments,field_extramural_foreign
3912,r001,All agencies,All agencies,,,,,1,65622247.5,22939632.3,35665096.1,2269262.4,1702353.5,510721.2,773541.5,1193492.5,60503.0,507645.0
3912,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
3912,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,214927.7,198038.8,0.0,0.0,15313.2,0.0,1325.7,0.0,26.1,223.8
3912,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,3476.3,3476.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,141400.0,130528.3,0.0,0.0,9548.9,0.0,1072.9,0.0,26.1,223.8
3912,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,20686.0,15087.9,0.0,0.0,5598.1,0.0,0.0,0.0,0.0,0.0
3912,r007,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,45760.1,45760.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,r008,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,3605.3,3186.3,0.0,0.0,166.2,0.0,252.8,0.0,0.0,0.0
3912,r009,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,251387.5,176975.3,390.3,293.1,67662.9,2688.8,2101.8,0.0,1270.0,5.2
3912,r010,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,20457.4,12752.2,0.0,0.0,6705.2,0.0,1000.0,0.0,0.0,0.0
3912,r011,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,149583.0,82876.0,390.3,293.1,60957.7,2688.8,1101.8,0.0,1270.0,5.2
3912,r012,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,81347.1,81347.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,r013,"All agencies -> Departments -> Department of Defense, total experimental development",All agencies,Departments,"Department of Defense, total experimental development",,,3,53996391.4,19241497.3,31235699.9,336514.4,1106369.7,352715.7,657070.9,613014.2,7993.0,445516.3
3912,r014,"All agencies -> Departments -> Department of Defense, total experimental development -> Defense Advanced Research Projects Agency",All agencies,Departments,"Department of Defense, total experimental development",Defense Advanced Research Projects Agency,,4,1672408.0,301188.8,1241133.3,14037.6,46477.3,31634.5,16767.5,8157.8,0.0,13011.1
3912,r015,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Air Force",All agencies,Departments,"Department of Defense, total experimental development",Department of the Air Force,,4,13456974.9,3632948.1,9202007.6,122672.4,77379.9,48282.7,15502.1,231974.4,6207.6,120000.0
3912,r016,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Army",All agencies,Departments,"Department of Defense, total experimental development",Department of the Army,,4,8941947.8,3409819.4,5067167.5,9280.6,147869.2,25079.1,182704.0,53126.6,5.2,46896.2
3912,r017,"All agencies -> Departments -> Department of Defense, total experimental development -> Department of the Navy",All agencies,Departments,"Department of Defense, total experimental development",Department of the Navy,,4,15240235.0,6189612.8,8303021.5,83439.0,389344.4,43441.2,133545.8,75736.3,432.8,21661.3
