table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_all_companies,field_1_9_employees,field_10_49_employees,field_50_249_employees,field_250_or_more_employees
11285,r018,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['1,380,992', '&nbsp;']","['108,317', '&nbsp;']","['314,494', '&nbsp;']","['447,117', '&nbsp;']","['511,063', '&nbsp;']"
11285,r019,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['1,354,377', '&nbsp;']","['33,246', '&nbsp;']","['131,929', '&nbsp;']","['226,406', '&nbsp;']","['962,796', '&nbsp;']"
11285,r020,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,053,432', '&nbsp;']","['18,010', '&nbsp;']","['57,818', '&nbsp;']","['112,297', '&nbsp;']","['865,307', '&nbsp;']"
11285,r021,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['62,404', '&nbsp;']","['1,827', '&nbsp;']","['6,248', '&nbsp;']","['9,083', '&nbsp;']","['45,246', '&nbsp;']"
11285,r022,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['363,975', '&nbsp;']","['5,103', '&nbsp;']","['21,484', '&nbsp;']","['42,005', '&nbsp;']","['295,383', '&nbsp;']"
11285,r023,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['572,272', '&nbsp;']","['8,169', '&nbsp;']","['24,838', '&nbsp;']","['48,384', '&nbsp;']","['490,881', '&nbsp;']"
11285,r024,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['54,781', '&nbsp;']","['2,911', '&nbsp;']","['5,248', '&nbsp;']","['12,825', '&nbsp;']","['33,797', '&nbsp;']"
11285,r025,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['438,759', '&nbsp;']","['7,811', '&nbsp;']","['30,087', '&nbsp;']","['60,145', '&nbsp;']","['340,716', '&nbsp;']"
11285,r026,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,880,960', '&nbsp;']","['12,877', '&nbsp;']","['50,995', '&nbsp;']","['130,755', '&nbsp;']","['1,686,333', '&nbsp;']"
11285,r027,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['1,283,899', '&nbsp;']","['7,643', '&nbsp;']","['32,238', '&nbsp;']","['83,600', '&nbsp;']","['1,160,419', '&nbsp;']"
11285,r028,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['436,103', '&nbsp;']","['1,549', '&nbsp;']","['7,243', '&nbsp;']","['19,822', '&nbsp;']","['407,489', '&nbsp;']"
11285,r029,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['160,958', '&nbsp;']","['3,685', '&nbsp;']","['11,514', '&nbsp;']","['27,334', '&nbsp;']","['118,425', '&nbsp;']"
11285,r030,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['462,309', '&nbsp;']","['27,913', '&nbsp;']","['68,863', '&nbsp;']","['100,631', '&nbsp;']","['264,902', '&nbsp;']"
11285,r031,All industries -> Manufacturing industries -> Miscellaneous ,All industries,Manufacturing industries,Miscellaneous ,,,3,339,"['503,267', '&nbsp;']","['50,433', '&nbsp;']","['94,406', '&nbsp;']","['71,291', '&nbsp;']","['287,137', '&nbsp;']"
11285,r032,All industries -> Manufacturing industries -> Miscellaneous  -> Medical equipment and supplies ,All industries,Manufacturing industries,Miscellaneous ,Medical equipment and supplies ,,4,3391,"['268,946', '&nbsp;']","['19,237', '&nbsp;']","['29,953', '&nbsp;']","['26,109', '&nbsp;']","['193,647', '&nbsp;']"
11285,r033,All industries -> Manufacturing industries -> Miscellaneous  -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous ,Other miscellaneous manufacturing,,4,3399,"['234,320', '&nbsp;']","['31,196', '&nbsp;']","['64,452', '&nbsp;']","['45,182', '&nbsp;']","['93,490', '&nbsp;']"
11285,r034,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"11, 21–23, 42–81","['99,352,852', '&nbsp;']","['11,476,945', '&nbsp;']","['18,348,207', '&nbsp;']","['15,459,442', '&nbsp;']","['54,068,258', '&nbsp;']"
11285,r035,"All industries -> Nonmanufacturing industries -> Agriculture, forestry, fishing, and hunting",All industries,Nonmanufacturing industries,"Agriculture, forestry, fishing, and hunting",,,3,11,"['418,520', '&nbsp;']","['49,096', '&nbsp;']","['58,296', '&nbsp;']","['67,085', '&nbsp;']","['244,044', '&nbsp;']"
11285,r036,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['439,068', '&nbsp;']","['31,103', '&nbsp;']","['67,686', '&nbsp;']","['71,132', '&nbsp;']","['269,147', '&nbsp;']"
11285,r037,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['463,275', '&nbsp;']","['6,699', '&nbsp;']","['10,108', '&nbsp;']","['14,793', '&nbsp;']","['431,675', '&nbsp;']"
11285,r038,All industries -> Nonmanufacturing industries -> Construction,All industries,Nonmanufacturing industries,Construction,,,3,23,"['10,133,097', '&nbsp;']","['1,626,301', '&nbsp;']","['2,318,040', '&nbsp;']","['1,956,674', '&nbsp;']","['4,232,082', '&nbsp;']"
11285,r039,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['6,269,784', '&nbsp;']","['563,446', '&nbsp;']","['1,021,630', '&nbsp;']","['1,155,525', '&nbsp;']","['3,529,183', '&nbsp;']"
11285,r040,All industries -> Nonmanufacturing industries -> Retail trade,All industries,Nonmanufacturing industries,Retail trade,,,3,44–45,"['15,072,116', '&nbsp;']","['1,535,321', '&nbsp;']","['2,108,407', '&nbsp;']","['1,575,690', '&nbsp;']","['9,852,698', '&nbsp;']"
11285,r041,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['5,424,900', '&nbsp;']","['357,989', '&nbsp;']","['610,714', '&nbsp;']","['828,592', '&nbsp;']","['3,627,605', '&nbsp;']"
11285,r042,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['4,678,815', '&nbsp;']","['139,970', '&nbsp;']","['214,872', '&nbsp;']","['290,376', '&nbsp;']","['4,033,598', '&nbsp;']"
11285,r043,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,239,360', '&nbsp;']","['42,648', '&nbsp;']","['81,672', '&nbsp;']","['100,915', '&nbsp;']","['1,014,126', '&nbsp;']"
11285,r044,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['258,997', '&nbsp;']","['22,611', '&nbsp;']","['39,420', '&nbsp;']","['39,704', '&nbsp;']","['157,261', '&nbsp;']"
11285,r045,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['980,358', '&nbsp;']","['20,032', '&nbsp;']","['42,251', '&nbsp;']","['61,210', '&nbsp;']","['856,865', '&nbsp;']"
11285,r046,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['1,328,220', '&nbsp;']","['16,935', '&nbsp;']","['35,061', '&nbsp;']","['58,972', '&nbsp;']","['1,217,253', '&nbsp;']"
11285,r047,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['560,827', '&nbsp;']","['18,348', '&nbsp;']","['34,962', '&nbsp;']","['53,851', '&nbsp;']","['453,666', '&nbsp;']"
11285,r048,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['1,550,408', '&nbsp;']","['62,039', '&nbsp;']","['63,177', '&nbsp;']","['76,638', '&nbsp;']","['1,348,554', '&nbsp;']"
11285,r049,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['5,500,815', '&nbsp;']","['515,215', '&nbsp;']","['350,928', '&nbsp;']","['426,269', '&nbsp;']","['4,208,404', '&nbsp;']"
11285,r050,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['2,418,091', '&nbsp;']","['598,156', '&nbsp;']","['453,520', '&nbsp;']","['362,537', '&nbsp;']","['1,003,879', '&nbsp;']"
11285,r051,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['29,822', 'r']","['3,271', '&nbsp;']","['7,045', '&nbsp;']","['17,552', 'r']","['1,954', '&nbsp;']"
11285,r052,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['2,388,269', '&nbsp;']","['594,885', '&nbsp;']","['446,475', '&nbsp;']","['344,985', '&nbsp;']","['1,001,925', '&nbsp;']"
11285,r053,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['8,924,508', '&nbsp;']","['1,614,043', '&nbsp;']","['1,749,325', '&nbsp;']","['1,374,798', '&nbsp;']","['4,186,341', '&nbsp;']"
11285,r054,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Legal services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Legal services,,4,5411,"['1,330,549', '&nbsp;']","['392,761', '&nbsp;']","['314,839', '&nbsp;']","['221,632', '&nbsp;']","['401,318', '&nbsp;']"
11285,r055,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Accounting, tax preparation, bookkeeping, and payroll services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Accounting, tax preparation, bookkeeping, and payroll services",,4,5412,"['1,277,151', '&nbsp;']","['278,742', '&nbsp;']","['235,893', '&nbsp;']","['144,103', '&nbsp;']","['618,412', '&nbsp;']"
11285,r056,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,449,184', '&nbsp;']","['201,299', '&nbsp;']","['325,590', '&nbsp;']","['260,736', '&nbsp;']","['661,558', '&nbsp;']"
11285,r057,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Specialized design services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Specialized design services,,4,5414,"['109,657', '&nbsp;']","['66,362', '&nbsp;']","['40,812', '&nbsp;']","['2,483', '&nbsp;']","['0', '&nbsp;']"
11285,r058,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,763,768', '&nbsp;']","['195,241', '&nbsp;']","['239,806', '&nbsp;']","['315,575', '&nbsp;']","['1,013,145', '&nbsp;']"
11285,r059,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Management, scientific, and technical consulting services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Management, scientific, and technical consulting services",,4,5416,"['1,209,257', '&nbsp;']","['276,390', '&nbsp;']","['206,111', '&nbsp;']","['233,897', '&nbsp;']","['492,860', '&nbsp;']"
11285,r060,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['427,983', '&nbsp;']","['24,711', '&nbsp;']","['49,038', '&nbsp;']","['69,092', '&nbsp;']","['285,141', '&nbsp;']"
11285,r061,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Advertising, public relations, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Advertising, public relations, and related services",,4,5418,"['416,659', '&nbsp;']","['62,711', '&nbsp;']","['70,762', '&nbsp;']","['65,337', '&nbsp;']","['217,849', '&nbsp;']"
11285,r062,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,5419,"['940,300', '&nbsp;']","['115,826', '&nbsp;']","['266,474', '&nbsp;']","['61,942', '&nbsp;']","['496,058', 'r']"
11285,r063,All industries -> Nonmanufacturing industries -> Management of companies and enterprises,All industries,Nonmanufacturing industries,Management of companies and enterprises,,,3,55,"['22,873', 'i']","['7,666', '&nbsp;']","['4,441', '&nbsp;']","['6,299', 'i']","['4,467', '&nbsp;']"
11285,r064,All industries -> Nonmanufacturing industries -> Administrative and support and waste management and remediation services,All industries,Nonmanufacturing industries,Administrative and support and waste management and remediation services,,,3,56,"['11,184,984', '&nbsp;']","['709,730', '&nbsp;']","['1,168,812', '&nbsp;']","['1,420,487', '&nbsp;']","['7,885,955', '&nbsp;']"
11285,r065,All industries -> Nonmanufacturing industries -> Educational services,All industries,Nonmanufacturing industries,Educational services,,,3,61,"['822,306', '&nbsp;']","['140,623', '&nbsp;']","['268,870', '&nbsp;']","['109,579', '&nbsp;']","['303,234', '&nbsp;']"
11285,r066,All industries -> Nonmanufacturing industries -> Health care and social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,,,3,62,"['9,744,007', '&nbsp;']","['1,386,093', '&nbsp;']","['2,476,302', '&nbsp;']","['2,345,328', '&nbsp;']","['3,536,284', '&nbsp;']"
11285,r067,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Health care services,All industries,Nonmanufacturing industries,Health care and social assistance,Health care services,,4,621–23,"['8,025,316', '&nbsp;']","['1,265,451', '&nbsp;']","['1,950,622', '&nbsp;']","['1,815,106', '&nbsp;']","['2,994,136', '&nbsp;']"
11285,r068,All industries -> Nonmanufacturing industries -> Health care and social assistance -> Social assistance,All industries,Nonmanufacturing industries,Health care and social assistance,Social assistance,,4,624,"['1,718,691', '&nbsp;']","['120,642', '&nbsp;']","['525,679', '&nbsp;']","['530,222', '&nbsp;']","['542,149', '&nbsp;']"
11285,r069,"All industries -> Nonmanufacturing industries -> Arts, entertainment, and recreation",All industries,Nonmanufacturing industries,"Arts, entertainment, and recreation",,,3,71,"['1,337,916', '&nbsp;']","['186,035', '&nbsp;']","['398,502', '&nbsp;']","['338,949', '&nbsp;']","['414,431', '&nbsp;']"
11285,r070,All industries -> Nonmanufacturing industries -> Accommodation and food services,All industries,Nonmanufacturing industries,Accommodation and food services,,,3,72,"['13,880,661', '&nbsp;']","['1,024,952', 'i']","['4,202,956', '&nbsp;']","['2,834,433', '&nbsp;']","['5,818,319', '&nbsp;']"
11285,r071,All industries -> Nonmanufacturing industries -> Other services,All industries,Nonmanufacturing industries,Other services,,,3,81,"['2,617,117', '&nbsp;']","['984,509', '&nbsp;']","['864,800', '&nbsp;']","['280,896', '&nbsp;']","['486,912', '&nbsp;']"
