table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
1892,r001,Current $millions,Average annual growth rate,1990–2000,2,Percent
1892,r002,"Total, all fields",1990,,1,21622.4
1892,r003,"Total, all fields",1995,,1,28434.4
1892,r004,"Total, all fields",2000,,1,38470.6
1892,r005,"Total, all fields",2005,,1,53738.2
1892,r006,"Total, all fields",2010,,1,63728.0
1892,r007,"Total, all fields",2015,,1,63825.4
1892,r008,"Total, all fields",2016,,1,67104.6
1892,r009,"Total, all fields",2017,,1,69871.3
1892,r010,"Total, all fields",2018,,1,74587.6
1892,r011,"Total, all fields",Average annual growth rate,1990–2000,2,5.9
1892,r012,"Total, all fields",Average annual growth rate,2000–10,2,5.2
1892,r013,"Total, all fields",Average annual growth rate,2010–17,2,1.3
1892,r014,"Total, all fields -> Computer sciences and mathematics",1990,,1,840.7
1892,r015,"Total, all fields -> Computer sciences and mathematics",1995,,1,1579.1
1892,r016,"Total, all fields -> Computer sciences and mathematics",2000,,1,2205.6
1892,r017,"Total, all fields -> Computer sciences and mathematics",2005,,1,2983.4
1892,r018,"Total, all fields -> Computer sciences and mathematics",2010,,1,3411.8
1892,r019,"Total, all fields -> Computer sciences and mathematics",2015,,1,3862.7
1892,r020,"Total, all fields -> Computer sciences and mathematics",2016,,1,4222.8
1892,r021,"Total, all fields -> Computer sciences and mathematics",2017,,1,3894.2
1892,r022,"Total, all fields -> Computer sciences and mathematics",2018,,1,4206.9
1892,r023,"Total, all fields -> Computer sciences and mathematics",Average annual growth rate,1990–2000,2,10.1
1892,r024,"Total, all fields -> Computer sciences and mathematics",Average annual growth rate,2000–10,2,4.5
1892,r025,"Total, all fields -> Computer sciences and mathematics",Average annual growth rate,2010–17,2,1.9
1892,r026,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",1990,,1,562.1
1892,r027,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",1995,,1,1013.9
1892,r028,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2000,,1,1659.6
1892,r029,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2005,,1,2157.1
1892,r030,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2010,,1,2362.0
1892,r031,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2015,,1,2645.6
1892,r032,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2016,,1,2815.4
1892,r033,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2017,,1,2734.7
1892,r034,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",2018,,1,NA
1892,r035,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",Average annual growth rate,1990–2000,2,-
1892,r036,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",Average annual growth rate,2000–10,2,-
1892,r037,"Total, all fields -> Computer sciences and mathematics -> Computer sciences",Average annual growth rate,2010–17,2,-
1892,r038,"Total, all fields -> Computer sciences and mathematics -> Mathematics",1990,,1,241.3
1892,r039,"Total, all fields -> Computer sciences and mathematics -> Mathematics",1995,,1,258.6
1892,r040,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2000,,1,432.9
1892,r041,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2005,,1,686.6
1892,r042,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2010,,1,835.5
1892,r043,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2015,,1,1005.9
1892,r044,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2016,,1,1160.0
1892,r045,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2017,,1,941.7
1892,r046,"Total, all fields -> Computer sciences and mathematics -> Mathematics",2018,,1,NA
1892,r047,"Total, all fields -> Computer sciences and mathematics -> Mathematics",Average annual growth rate,1990–2000,2,-
1892,r048,"Total, all fields -> Computer sciences and mathematics -> Mathematics",Average annual growth rate,2000–10,2,-
1892,r049,"Total, all fields -> Computer sciences and mathematics -> Mathematics",Average annual growth rate,2010–17,2,-
1892,r050,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",1990,,1,37.3
1892,r051,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",1995,,1,306.6
1892,r052,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2000,,1,113.1
1892,r053,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2005,,1,139.7
1892,r054,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2010,,1,214.4
1892,r055,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2015,,1,211.2
1892,r056,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2016,,1,247.3
1892,r057,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2017,,1,217.8
1892,r058,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",2018,,1,NA
1892,r059,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",Average annual growth rate,1990–2000,2,-
1892,r060,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",Average annual growth rate,2000–10,2,-
1892,r061,"Total, all fields -> Computer sciences and mathematics -> Other computer sciences and mathematics",Average annual growth rate,2010–17,2,-
1892,r062,"Total, all fields -> Environmental sciences",1990,,1,2174.1
1892,r063,"Total, all fields -> Environmental sciences",1995,,1,2854.4
1892,r064,"Total, all fields -> Environmental sciences",2000,,1,3328.8
1892,r065,"Total, all fields -> Environmental sciences",2005,,1,3502.6
1892,r066,"Total, all fields -> Environmental sciences",2010,,1,3338.9
1892,r067,"Total, all fields -> Environmental sciences",2015,,1,4413.7
1892,r068,"Total, all fields -> Environmental sciences",2016,,1,4450.4
1892,r069,"Total, all fields -> Environmental sciences",2017,,1,4469.6
1892,r070,"Total, all fields -> Environmental sciences",2018,,1,4567.6
1892,r071,"Total, all fields -> Environmental sciences",Average annual growth rate,1990–2000,2,4.4
1892,r072,"Total, all fields -> Environmental sciences",Average annual growth rate,2000–10,2,0.0
1892,r073,"Total, all fields -> Environmental sciences",Average annual growth rate,2010–17,2,4.3
1892,r074,"Total, all fields -> Environmental sciences -> Atmospheric sciences",1990,,1,773.4
1892,r075,"Total, all fields -> Environmental sciences -> Atmospheric sciences",1995,,1,1135.6
1892,r076,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2000,,1,1104.3
1892,r077,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2005,,1,1185.1
1892,r078,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2010,,1,953.8
1892,r079,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2015,,1,1567.9
1892,r080,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2016,,1,1597.0
1892,r081,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2017,,1,1651.3
1892,r082,"Total, all fields -> Environmental sciences -> Atmospheric sciences",2018,,1,NA
1892,r083,"Total, all fields -> Environmental sciences -> Atmospheric sciences",Average annual growth rate,1990–2000,2,-
1892,r084,"Total, all fields -> Environmental sciences -> Atmospheric sciences",Average annual growth rate,2000–10,2,-
1892,r085,"Total, all fields -> Environmental sciences -> Atmospheric sciences",Average annual growth rate,2010–17,2,-
1892,r086,"Total, all fields -> Environmental sciences -> Geological sciences",1990,,1,661.1
1892,r087,"Total, all fields -> Environmental sciences -> Geological sciences",1995,,1,848.3
1892,r088,"Total, all fields -> Environmental sciences -> Geological sciences",2000,,1,639.2
1892,r089,"Total, all fields -> Environmental sciences -> Geological sciences",2005,,1,673.5
1892,r090,"Total, all fields -> Environmental sciences -> Geological sciences",2010,,1,530.4
1892,r091,"Total, all fields -> Environmental sciences -> Geological sciences",2015,,1,643.3
1892,r092,"Total, all fields -> Environmental sciences -> Geological sciences",2016,,1,562.4
1892,r093,"Total, all fields -> Environmental sciences -> Geological sciences",2017,,1,580.3
1892,r094,"Total, all fields -> Environmental sciences -> Geological sciences",2018,,1,NA
1892,r095,"Total, all fields -> Environmental sciences -> Geological sciences",Average annual growth rate,1990–2000,2,-
1892,r096,"Total, all fields -> Environmental sciences -> Geological sciences",Average annual growth rate,2000–10,2,-
1892,r097,"Total, all fields -> Environmental sciences -> Geological sciences",Average annual growth rate,2010–17,2,-
1892,r098,"Total, all fields -> Environmental sciences -> Oceanography",1990,,1,520.1
1892,r099,"Total, all fields -> Environmental sciences -> Oceanography",1995,,1,407.3
1892,r100,"Total, all fields -> Environmental sciences -> Oceanography",2000,,1,673.0
1892,r101,"Total, all fields -> Environmental sciences -> Oceanography",2005,,1,771.5
1892,r102,"Total, all fields -> Environmental sciences -> Oceanography",2010,,1,743.7
1892,r103,"Total, all fields -> Environmental sciences -> Oceanography",2015,,1,726.0
1892,r104,"Total, all fields -> Environmental sciences -> Oceanography",2016,,1,773.0
1892,r105,"Total, all fields -> Environmental sciences -> Oceanography",2017,,1,774.3
1892,r106,"Total, all fields -> Environmental sciences -> Oceanography",2018,,1,NA
1892,r107,"Total, all fields -> Environmental sciences -> Oceanography",Average annual growth rate,1990–2000,2,-
1892,r108,"Total, all fields -> Environmental sciences -> Oceanography",Average annual growth rate,2000–10,2,-
1892,r109,"Total, all fields -> Environmental sciences -> Oceanography",Average annual growth rate,2010–17,2,-
1892,r110,"Total, all fields -> Environmental sciences -> Other environmental sciences",1990,,1,219.5
1892,r111,"Total, all fields -> Environmental sciences -> Other environmental sciences",1995,,1,463.3
1892,r112,"Total, all fields -> Environmental sciences -> Other environmental sciences",2000,,1,912.2
