table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022_preliminary_
10303,r016,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,1,4,11,19,18,182,274,11,10,8
10303,r017,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,556,770,952,1135,1276,2062,2245,2325,2668,2473
10303,r018,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,4,4,4,4,4,227,305,53,42,61
10303,r019,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,15,16,16,0,16,21,23,29,29,29
10303,r020,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,75,116,256,251,305,474,337,574,967,863
10303,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,75,94,101,91,105,259,337,327,617,437
10303,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,0.05,22,155,160,200,214,0,247,331,407
10303,r023,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,0,0,0,0,0,0,0,0,19,19
10303,r024,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,462,635,676,880,951,1340,1580,1669,1630,1520
10303,r025,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,130,143,153,151,128,204,243,1769,399,241
10303,r026,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,NA,NA,NA,NA,NA,NA,0,1296,160,0.05
10303,r027,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,4,6,7,5,5,7,26,20,8,9
10303,r028,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,1,1,1,1,0,0,0,0,1,1
10303,r029,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,126,136,146,145,123,197,217,453,229,230
10303,r030,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,328,361,903,117,13,1,1,0,20,20
10303,r031,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,1,1,1,1,1,1,1,0,0,0
10303,r032,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,327,360,902,116,12,0,0,0,19,19
10303,r033,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,NA,NA,NA,NA,NA,0,0,0,1,1
10303,r034,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,8,5,9,3,5,3,5,7,13,8
10303,r035,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,3,2,3,1,1,1,1,2,2,2
10303,r036,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,5,3,6,2,4,2,3,5,11,6
10303,r037,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,21,20,29,25,38,31,39,40,37,38
10303,r038,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,19,16,26,22,37,28,37,38,35,36
10303,r039,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,2,3,3,2,2,2,2,2,1,2
10303,r040,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,0,0,0,0,0,0,0,0,1,1
10303,r041,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0,0,0,0,0,0,4,0,0,0.05
10303,r042,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0,0,0,0,0,0,2,0,0,0
10303,r043,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0,0,0,0,0,0,2,0,0,0.05
10303,r044,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10303,r045,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,7,7,5,5,5,5,5,4,6,6
10303,r046,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,126,127,52,58,43,97,46,36,52,99
10303,r047,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,373,397,320,433,428,509,652,441,433,807
10303,r048,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,45,36,33,29,33,33,33,66,0,0
