table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6366,r001,All agencies,All agencies,,,,,1,41231293.0,2591082.9,2871339.3,2743587.2,20887076.7,7444390.0,1637872.4,439176.5,2616767.9
6366,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,
6366,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1236053.6,1069.8,55974.1,9492.9,1088974.2,59605.0,0.0,20937.6,0.0
6366,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,793500.0,1031.6,7141.5,3491.4,728988.4,50942.7,0.0,1904.4,0.0
6366,r005,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,21046.0,0.0,0.0,0.0,21046.0,0.0,0.0,0.0,0.0
6366,r006,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,73307.6,38.3,3347.4,2453.7,56006.0,2747.7,0.0,8714.5,0.0
6366,r007,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,348200.0,0.0,45485.2,3547.8,282933.7,5914.6,0.0,10318.7,0.0
6366,r008,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,275172.5,17182.5,28533.7,0.0,14983.5,203278.6,0.0,0.0,11194.1
6366,r009,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,275172.5,17182.5,28533.7,0.0,14983.5,203278.6,0.0,0.0,11194.1
6366,r010,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,2667604.9,597864.2,585618.2,135127.7,370305.3,284839.7,53785.4,87088.3,552976.2
6366,r011,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,524282.0,354608.2,37367.0,1517.5,93263.2,37075.5,300.4,0.0,150.2
6366,r012,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,10415.6,0.0,0.0,210.0,10155.6,0.0,50.0,0.0,0.0
6366,r013,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,496355.3,33137.4,259810.2,2476.5,9414.7,83382.3,1564.9,52876.4,53693.0
6366,r014,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,552996.5,83540.3,44019.7,5222.7,110128.5,42194.6,19791.2,2649.7,245449.9
6366,r015,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,719171.6,62528.2,134191.7,112344.1,107669.1,45926.1,1669.6,9215.0,245627.9
6366,r016,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,364383.9,64050.1,110229.6,13356.9,39674.2,76261.2,30409.4,22347.2,8055.3
6366,r017,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,42137.3,0.0,0.0,0.0,0.0,0.0,0.0,42137.3,0.0
6366,r018,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5477355.7,812283.6,15756.8,359702.4,400662.0,3539241.0,0.0,0.0,349710.0
6366,r019,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,12943.0,0.0,12943.0,0.0,0.0,0.0,0.0,0.0,0.0
6366,r020,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,1701.0,0.0,0.0,0.0,0.0,1701.0,0.0,0.0,0.0
6366,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,125502.7,6167.6,2813.8,2902.4,960.0,112659.0,0.0,0.0,0.0
6366,r022,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,125502.7,6167.6,2813.8,2902.4,960.0,112659.0,0.0,0.0,0.0
6366,r023,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,1870.0,1870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
