table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
2518,r001,2015,All R&D expenditures,,1,18458
2518,r002,2015,Basic research,Amount,2,4094
2518,r003,2015,Basic research,Percent,2,22.2
2518,r004,2015,Applied research,Amount,2,7292
2518,r005,2015,Applied research,Percent,2,39.5
2518,r006,2015,Experimental development,Amount,2,7072
2518,r007,2015,Experimental development,Percent,2,38.3
2518,r008,2016,All R&D expenditures,,1,19220
2518,r009,2016,Basic research,Amount,2,4224
2518,r010,2016,Basic research,Percent,2,22.0
2518,r011,2016,Applied research,Amount,2,7527
2518,r012,2016,Applied research,Percent,2,39.2
2518,r013,2016,Experimental development,Amount,2,7468
2518,r014,2016,Experimental development,Percent,2,38.9
2518,r015,2017,All R&D expenditures,,1,20038
2518,r016,2017,Basic research,Amount,2,4111
2518,r017,2017,Basic research,Percent,2,20.5
2518,r018,2017,Applied research,Amount,2,7931
2518,r019,2017,Applied research,Percent,2,39.6
2518,r020,2017,Experimental development,Amount,2,7996
2518,r021,2017,Experimental development,Percent,2,39.9
2518,r022,2018,All R&D expenditures,,1,21172
2518,r023,2018,Basic research,Amount,2,4180
2518,r024,2018,Basic research,Percent,2,19.7
2518,r025,2018,Applied research,Amount,2,8391
2518,r026,2018,Applied research,Percent,2,39.6
2518,r027,2018,Experimental development,Amount,2,8600
2518,r028,2018,Experimental development,Percent,2,40.6
2518,r029,2019,All R&D expenditures,,1,22738
2518,r030,2019,Basic research,Amount,2,4536
2518,r031,2019,Basic research,Percent,2,19.9
2518,r032,2019,Applied research,Amount,2,9200
2518,r033,2019,Applied research,Percent,2,40.5
2518,r034,2019,Experimental development,Amount,2,9002
2518,r035,2019,Experimental development,Percent,2,39.6
