table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_salaries_wages_and_fringe_benefits,field_stock_based_compensation,field_temporary_staffing,field_expensed_equipment,field_materials_and_supplies,field_lease_and_rental_payments,field_depreciation,field_royalties_and_licensing_fees,field_other_purchased_services_except_r_d_,field_other
2723,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['266', '  ']","['163', '  ']","['3', '  ']","['21', '  ']","['2', '  ']","['15', '  ']","['8', '  ']","['12', '  ']","['*', '  ']","['4', '  ']","['38', '  ']"
2723,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['16,735', '  ']","['9,444', 'i ']","['1', '  ']","['314', '  ']","['74', '  ']","['1,917', '  ']","['104', '  ']","['121', '  ']","['116', '  ']","['415', '  ']","['4,230', 'i ']"
2723,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['2,506', '  ']","['1,254', '  ']","['*', '  ']","['144', '  ']","['50', '  ']","['447', '  ']","['76', '  ']","['79', '  ']","['101', '  ']","['42', '  ']","['314', '  ']"
2723,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['13,131', 'i ']","['7,618', 'i ']","['0 - 1', '  ']","['148', 'i ']","['0 - 25', 'i ']","['1,355', 'i ']","['18 - 21', '  ']","['30', '  ']","['0 - 5', '  ']","['340', '  ']","['3,585 - 3,623', 'i ']"
2723,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['12,222', 'i ']","['7,132', 'i ']","['0', '  ']","['95', 'i ']","['0 - 25', 'i ']","['1,163', 'i ']","['19', '  ']","['30', '  ']","['0 - 5', '  ']","['330', '  ']","['3,422 - 3,457', 'i ']"
2723,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['909', '  ']","['487', '  ']","['0 - 1', '  ']","['54', '  ']","['0', '  ']","['192', '  ']","['0 - 3', '  ']","['*', '  ']","['*', '  ']","['10', 'i ']","['160 - 169', '  ']"
2723,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['6', '  ']","['2', '  ']","['0', '  ']","['0 - 5', '  ']","['0 - 5', '  ']","['0 - 2', '  ']","['*', '  ']","['0 - 5', '  ']","['0', '  ']","['0', '  ']","['0 - 5', '  ']"
2723,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,092', '  ']","['571', 'i ']","['0 - 1', 'i ']","['16 - 23', 'i ']","['0 - 25', 'i ']","['112 - 116', 'i ']","['6 - 11', 'i ']","['6 - 14', 'i ']","['10 - 16', 'i ']","['33', 'i ']","['287 - 332', 'i ']"
2723,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['5', '  ']","['3', '  ']","['*', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i ']","['1', 'i ']"
2723,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['402', '  ']","['271', '  ']","['1', '  ']","['21', '  ']","['5', '  ']","['35', '  ']","['1', '  ']","['6', 'i ']","['*', '  ']","['7', '  ']","['54', '  ']"
2723,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['264', '  ']","['165', '  ']","['1', '  ']","['21', '  ']","['5', '  ']","['28', '  ']","['1', '  ']","['2', '  ']","['*', '  ']","['4', '  ']","['38', '  ']"
2723,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['138', 'i ']","['106', 'i ']","['0', '  ']","['1', 'i ']","['0', '  ']","['7', 'i ']","['0', '  ']","['5', 'i ']","['0', '  ']","['3', 'i ']","['16', 'i ']"
2723,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['23,838', '  ']","['13,113', '  ']","['179', '  ']","['861', '  ']","['128', '  ']","['1,537', '  ']","['395', '  ']","['659', '  ']","['19', '  ']","['2,818', 'i ']","['4,129', '  ']"
2723,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['130', '  ']","['67', '  ']","['0', '  ']","['0 - 9', 'i ']","['0 - 5', 'i ']","['*', 'i ']","['0 - 10', '  ']","['0 - 52', 'i ']","['2', 'i ']","['0 - 29', '  ']","['0 - 63', '  ']"
2723,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['51', '  ']","['0 - 49', 'i ']","['*', '  ']","['*', '  ']","['0 - 3', '  ']","['0 - 8', '  ']","['1', '  ']","['0', '  ']","['0', '  ']","['2', '  ']","['0 - 49', '  ']"
2723,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['25', '  ']","['15', '  ']","['0', '  ']","['0 - 9', '  ']","['1', '  ']","['0 - 11', '  ']","['0 - 5', '  ']","['0 - 4', '  ']","['*', '  ']","['0 - 11', '  ']","['0 - 11', '  ']"
2723,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['94', '  ']","['0 - 95', '  ']","['0', '  ']","['0 - 9', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 88', '  ']","['0', '  ']","['0 - 29', '  ']","['0 - 95', 'i ']"
2723,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['7', '  ']","['0 - 8', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 8', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2723,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['862', '  ']","['617', '  ']","['51', '  ']","['28', '  ']","['17', '  ']","['18', '  ']","['15', '  ']","['16', '  ']","['*', '  ']","['36 - 66', '  ']","['31 - 68', '  ']"
2723,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['489', '  ']","['354', '  ']","['26', '  ']","['4', '  ']","['15', '  ']","['10', '  ']","['7', '  ']","['9', '  ']","['*', '  ']","['36', '  ']","['28', '  ']"
2723,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['*', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2723,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['489', '  ']","['353', '  ']","['26', '  ']","['4', '  ']","['15', '  ']","['10', '  ']","['7', '  ']","['9', '  ']","['*', '  ']","['36', '  ']","['28', '  ']"
2723,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['65', '  ']","['0 - 57', '  ']","['0 - 26', '  ']","['4', '  ']","['0 - 2', '  ']","['5', '  ']","['0 - 9', '  ']","['0 - 7', '  ']","['0', '  ']","['0 - 29', '  ']","['0 - 38', '  ']"
2723,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['191', '  ']","['160', '  ']","['0 - 15', '  ']","['16', '  ']","['1', '  ']","['0 - 4', '  ']","['1', '  ']","['1', '  ']","['*', '  ']","['1', '  ']","['0 - 15', '  ']"
2723,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['117', '  ']","['45 - 104', '  ']","['0 - 26', '  ']","['4', '  ']","['0 - 2', 'i ']","['0 - 4', '  ']","['0 - 9', '  ']","['0 - 7', '  ']","['0', '  ']","['0 - 29', '  ']","['0 - 40', '  ']"
2723,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['45', '  ']","['45', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2723,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2723,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2723,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2723,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['22,486', '  ']","['12,206', '  ']","['128', '  ']","['826', '  ']","['107', '  ']","['1,499', '  ']","['370', '  ']","['556 - 644', '  ']","['17', '  ']","['2,752', 'i ']","['3,932 - 4,028', '  ']"
2723,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,684', '  ']","['1,006', '  ']","['4', '  ']","['111', '  ']","['8', '  ']","['196', '  ']","['22', '  ']","['0 - 65', 'i ']","['*', '  ']","['67', '  ']","['201 - 273', '  ']"
2723,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['2,291', '  ']","['1,638', '  ']","['24', '  ']","['25', '  ']","['*', '  ']","['22', '  ']","['18', '  ']","['18', '  ']","['*', '  ']","['35', '  ']","['512', '  ']"
2723,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['17,761', '  ']","['9,129', '  ']","['101', '  ']","['589', '  ']","['90', '  ']","['1,247', '  ']","['312', '  ']","['539', '  ']","['17', '  ']","['2,623', 'i ']","['3,114', '  ']"
2723,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['5,037', '  ']","['2,340', '  ']","['48', '  ']","['188', '  ']","['4', '  ']","['311', '  ']","['68', '  ']","['57 - 137', '  ']","['2', '  ']","['1,058', 'i ']","['878 - 958', '  ']"
2723,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['12,080', '  ']","['6,294', '  ']","['36', '  ']","['381', '  ']","['80', '  ']","['934', '  ']","['224', '  ']","['403', '  ']","['15', '  ']","['1,557', 'i ']","['2,157', '  ']"
2723,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['644', '  ']","['494', '  ']","['17', '  ']","['21', '  ']","['6', '  ']","['3', '  ']","['21', '  ']","['0 - 78', '  ']","['*', '  ']","['8', '  ']","['0 - 78', '  ']"
2723,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['750', '  ']","['434', '  ']","['*', 'i ']","['101', '  ']","['9', '  ']","['34', '  ']","['18', '  ']","['0 - 61', '  ']","['*', '  ']","['27', '  ']","['62 - 130', '  ']"
2723,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['75', '  ']","['47', '  ']","['*', 'i ']","['0', '  ']","['*', '  ']","['9', 'i ']","['0 - 10', 'i ']","['0 - 21', 'i ']","['0', '  ']","['0 - 21', 'i ']","['0 - 21', 'i ']"
2723,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['62', '  ']","['0 - 63', '  ']","['0', '  ']","['0 - 9', '  ']","['0 - 5', '  ']","['0 - 13', '  ']","['0 - 10', '  ']","['0 - 63', '  ']","['0', '  ']","['0', '  ']","['0 - 63', '  ']"
2723,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['63,230', '  ']","['36,004', '  ']","['556', '  ']","['2,051', '  ']","['389', '  ']","['5,410', '  ']","['990', '  ']","['1,638', '  ']","['217', '  ']","['4,239', 'i ']","['11,737', '  ']"
2723,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2723,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['1,050', '  ']","['607', '  ']","['5', 'i ']","['30', '  ']","['10', '  ']","['85', '  ']","['21', '  ']","['26', '  ']","['*', 'i ']","['50', '  ']","['217', '  ']"
