table_id,row_id,time_period,value
5875,r001,World,na
5875,r002,World,4686
5875,r003,World,5007
5875,r004,World,4714
5875,r005,World,5177
5875,r006,World,5321
5875,r007,World,4931
5875,r008,World,3718
5875,r009,World,3353
5875,r010,World,4221
5875,r011,World,3799
5875,r012,World,3801
5875,r013,World,4084
5875,r014,World,5739
5875,r015,World,5849
5875,r016,World,6836
5875,r017,World,7848
5875,r018,World,8322
5875,r019,World,8012
5875,r020,World,7601
5875,r021,World,8211
5875,r022,World,7769
5875,r023,World,8170
5875,r024,World,8379
5875,r025,World -> North America,na
5875,r026,World -> North America,3052
5875,r027,World -> North America,3214
5875,r028,World -> North America,3006
5875,r029,World -> North America,3246
5875,r030,World -> North America,3405
5875,r031,World -> North America,3087
5875,r032,World -> North America,2310
5875,r033,World -> North America,2079
5875,r034,World -> North America,2618
5875,r035,World -> North America,2319
5875,r036,World -> North America,2276
5875,r037,World -> North America,2409
5875,r038,World -> North America,3393
5875,r039,World -> North America,3353
5875,r040,World -> North America,3936
5875,r041,World -> North America,4471
5875,r042,World -> North America,4741
5875,r043,World -> North America,4535
5875,r044,World -> North America,4389
5875,r045,World -> North America,4805
5875,r046,World -> North America,4486
5875,r047,World -> North America,4798
5875,r048,World -> North America,4844
5875,r049,World -> North America -> Canada,High
5875,r050,World -> North America -> Canada,147
5875,r051,World -> North America -> Canada,151
5875,r052,World -> North America -> Canada,144
5875,r053,World -> North America -> Canada,150
5875,r054,World -> North America -> Canada,168
5875,r055,World -> North America -> Canada,153
5875,r056,World -> North America -> Canada,129
5875,r057,World -> North America -> Canada,96
5875,r058,World -> North America -> Canada,127
5875,r059,World -> North America -> Canada,120
5875,r060,World -> North America -> Canada,124
5875,r061,World -> North America -> Canada,127
5875,r062,World -> North America -> Canada,156
5875,r063,World -> North America -> Canada,174
5875,r064,World -> North America -> Canada,149
5875,r065,World -> North America -> Canada,182
5875,r066,World -> North America -> Canada,188
5875,r067,World -> North America -> Canada,182
5875,r068,World -> North America -> Canada,157
5875,r069,World -> North America -> Canada,170
5875,r070,World -> North America -> Canada,181
5875,r071,World -> North America -> Canada,171
5875,r072,World -> North America -> Canada,169
5875,r073,World -> North America -> Mexico,Upper middle
5875,r074,World -> North America -> Mexico,1
5875,r075,World -> North America -> Mexico,2
5875,r076,World -> North America -> Mexico,5
5875,r077,World -> North America -> Mexico,3
5875,r078,World -> North America -> Mexico,0
5875,r079,World -> North America -> Mexico,6
5875,r080,World -> North America -> Mexico,2
5875,r081,World -> North America -> Mexico,2
5875,r082,World -> North America -> Mexico,2
5875,r083,World -> North America -> Mexico,1
5875,r084,World -> North America -> Mexico,3
5875,r085,World -> North America -> Mexico,4
5875,r086,World -> North America -> Mexico,5
5875,r087,World -> North America -> Mexico,6
5875,r088,World -> North America -> Mexico,10
5875,r089,World -> North America -> Mexico,14
5875,r090,World -> North America -> Mexico,12
5875,r091,World -> North America -> Mexico,8
5875,r092,World -> North America -> Mexico,11
5875,r093,World -> North America -> Mexico,9
5875,r094,World -> North America -> Mexico,8
5875,r095,World -> North America -> Mexico,16
5875,r096,World -> North America -> Mexico,8
5875,r097,World -> North America -> United States,High
5875,r098,World -> North America -> United States,2903
5875,r099,World -> North America -> United States,3061
5875,r100,World -> North America -> United States,2858
5875,r101,World -> North America -> United States,3093
5875,r102,World -> North America -> United States,3237
5875,r103,World -> North America -> United States,2929
5875,r104,World -> North America -> United States,2179
5875,r105,World -> North America -> United States,1981
5875,r106,World -> North America -> United States,2489
5875,r107,World -> North America -> United States,2198
5875,r108,World -> North America -> United States,2149
5875,r109,World -> North America -> United States,2278
5875,r110,World -> North America -> United States,3232
5875,r111,World -> North America -> United States,3173
5875,r112,World -> North America -> United States,3777
5875,r113,World -> North America -> United States,4275
5875,r114,World -> North America -> United States,4540
5875,r115,World -> North America -> United States,4346
5875,r116,World -> North America -> United States,4222
5875,r117,World -> North America -> United States,4626
5875,r118,World -> North America -> United States,4296
5875,r119,World -> North America -> United States,4611
5875,r120,World -> North America -> United States,4667
5875,r121,World -> Central America and Caribbean,na
5875,r122,World -> Central America and Caribbean,2
5875,r123,World -> Central America and Caribbean,2
5875,r124,World -> Central America and Caribbean,3
5875,r125,World -> Central America and Caribbean,4
5875,r126,World -> Central America and Caribbean,10
5875,r127,World -> Central America and Caribbean,3
5875,r128,World -> Central America and Caribbean,2
5875,r129,World -> Central America and Caribbean,1
5875,r130,World -> Central America and Caribbean,1
5875,r131,World -> Central America and Caribbean,2
5875,r132,World -> Central America and Caribbean,7
5875,r133,World -> Central America and Caribbean,2
5875,r134,World -> Central America and Caribbean,9
5875,r135,World -> Central America and Caribbean,6
5875,r136,World -> Central America and Caribbean,8
5875,r137,World -> Central America and Caribbean,12
5875,r138,World -> Central America and Caribbean,16
5875,r139,World -> Central America and Caribbean,11
5875,r140,World -> Central America and Caribbean,12
5875,r141,World -> Central America and Caribbean,8
5875,r142,World -> Central America and Caribbean,4
5875,r143,World -> Central America and Caribbean,10
5875,r144,World -> Central America and Caribbean,10
5875,r145,World -> Central America and Caribbean -> Puerto Rico,High
5875,r146,World -> Central America and Caribbean -> Puerto Rico,0
5875,r147,World -> Central America and Caribbean -> Puerto Rico,0
5875,r148,World -> Central America and Caribbean -> Puerto Rico,0
5875,r149,World -> Central America and Caribbean -> Puerto Rico,1
5875,r150,World -> Central America and Caribbean -> Puerto Rico,2
5875,r151,World -> Central America and Caribbean -> Puerto Rico,1
5875,r152,World -> Central America and Caribbean -> Puerto Rico,0
5875,r153,World -> Central America and Caribbean -> Puerto Rico,0
5875,r154,World -> Central America and Caribbean -> Puerto Rico,1
5875,r155,World -> Central America and Caribbean -> Puerto Rico,1
