table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_employment,field_total_r_d_employment,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
9694,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['1,729', '  ']","['87', '  ']","['50 - 68', '  ']","['0 - 3', 'i ']","['13 - 32', '  ']","['0 - 7', '  ']"
9694,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['94', '  ']","['4', '  ']","['4', '  ']","['*', '  ']","['1', '  ']","['*', 'i ']"
9694,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['3', '  ']","['*', '  ']","['*', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i ']"
9694,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['90', '  ']","['4', '  ']","['4', '  ']","['*', '  ']","['1', '  ']","['*', 'i ']"
9694,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['1,530', '  ']","['343', '  ']","['207', '  ']","['23', 'i ']","['104', '  ']","['33', 'i ']"
9694,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['296', '  ']","['65', '  ']","['45', '  ']","['2', '  ']","['15', '  ']","['4', '  ']"
9694,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['540', '  ']","['102', '  ']","['71', '  ']","['4', 'i ']","['23', '  ']","['8', '  ']"
9694,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['277', '  ']","['130', '  ']","['65', '  ']","['14', 'i ']","['47', 'i ']","['18', 'i ']"
9694,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['2', '  ']","['1', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']"
9694,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['108', '  ']","['36', '  ']","['16', '  ']","['3', '  ']","['19', '  ']","['1', '  ']"
9694,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['155', '  ']","['84', 'i ']","['45', 'i ']","['11', 'i ']","['28', 'i ']","['11', 'i ']"
9694,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['12', '  ']","['9', '  ']","['3', '  ']","['*', '  ']","['*', '  ']","['6', '  ']"
9694,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['416', '  ']","['47', '  ']","['26', '  ']","['2', 'i ']","['19', '  ']","['2', 'i ']"
9694,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['420', '  ']","['9', '  ']","['5', '  ']","['0 - 2', '  ']","['3', '  ']","['1', '  ']"
9694,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['49 - 5,031', '  ']","['50', '  ']","['6 - 51', '  ']","['0 - 2', '  ']","['0 - 38', '  ']","['0 - 8', '  ']"
9694,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['23,654', '  ']","['2,132', '  ']","['1,426', '  ']","['130', '  ']","['501', '  ']","['205', '  ']"
9694,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9694,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['85', '  ']","['36', '  ']","['20', '  ']","['3', '  ']","['12', '  ']","['4', '  ']"
9694,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['298', '  ']","['99', '  ']","['56', '  ']","['8', '  ']","['32', '  ']","['11', '  ']"
9694,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9694,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['418', '  ']","['92', '  ']","['53', '  ']","['6', '  ']","['29', '  ']","['10', '  ']"
9694,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['886', '  ']","['157', '  ']","['82', '  ']","['9', '  ']","['58', '  ']","['18', '  ']"
9694,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
9694,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['741', '  ']","['110', '  ']","['66', '  ']","['7', '  ']","['31', '  ']","['13', '  ']"
9694,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['926', '  ']","['110', '  ']","['71', '  ']","['6', '  ']","['28', '  ']","['12', '  ']"
9694,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['3,148', '  ']","['340', '  ']","['223', '  ']","['19', 'i ']","['82', '  ']","['34', '  ']"
9694,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,933', '  ']","['211', '  ']","['140', '  ']","['15', '  ']","['41', '  ']","['30', '  ']"
9694,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['3,260', '  ']","['309', '  ']","['204', '  ']","['23', '  ']","['79', '  ']","['26', '  ']"
9694,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['11,959', '  ']","['668', '  ']","['511', '  ']","['34', 'i ']","['109', '  ']","['48', '  ']"
