table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011
6440,r001,All agencies,All agencies,,,,,1,4069.8,4304.7,4266.5,3994.2,3771.1,2124.8,2168.4,1943.9,3668.0,6613.3,4170.7
6440,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,,
6440,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,117.0,118.8,96.4,179.4,134.2,172.6,123.9,43.9,77.5,251.2,35.5
6440,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,104.0,103.8,81.2,160.5,119.1,159.1,98.9,23.0,46.0,181.3,18.6
6440,r005,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,13.0,15.0,15.2,18.9,15.2,13.5,25.0,20.9,31.5,69.8,17.0
6440,r006,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,23.8,29.1,59.1,89.7,60.8,74.6,117.7,151.6,386.4,408.8,241.7
6440,r007,All agencies -> Departments -> Department of Commerce -> Economic Development Administration,All agencies,Departments,Department of Commerce,Economic Development Administration,,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,25.4,12.1,14.9
6440,r008,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,23.8,29.1,49.1,37.4,44.3,43.3,51.5,86.9,105.3,237.3,90.1
6440,r009,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,0.1,0.0,10.0,52.3,16.5,31.3,66.2,46.2,255.8,159.3,136.7
6440,r010,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,147.4,365.1,251.4,274.7,272.8,63.3,79.3,163.4,117.2,152.8,170.3
6440,r011,All agencies -> Departments -> Department of Defense -> Defense agencies and activities,All agencies,Departments,Department of Defense,Defense agencies and activities,,4,4.7,284.1,137.9,121.1,82.1,34.8,36.3,41.1,0.9,0.3,na
6440,r012,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,31.9,23.5,6.8,19.5,107.0,11.3,28.0,106.6,101.0,127.2,141.4
6440,r013,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,110.7,57.5,106.6,134.1,83.7,17.2,15.1,15.6,15.3,25.3,21.5
6440,r014,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,na,na,7.4
6440,r015,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,983.4,1028.0,1024.1,1006.8,863.3,778.2,752.4,751.6,1672.3,959.3,734.6
6440,r016,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,NA,4.9,6.2,19.8,19.4,26.1,107.0,64.9,207.1,102.9,39.3
6440,r017,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,NA,10.2,4.5,6.2,6.3,19.4,12.0,13.1,19.0,19.0,19.0
6440,r018,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,NA,425.8,447.9,436.1,303.1,304.6,191.9,263.1,168.3,190.0,128.0
