table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
3892,r001,All agencies,All agencies,,,,,1,40017257.6,2305943.3,3617951.0,3251794.3,18880552.1,7906958.5,1366066.7,451215.9,2236775.9
3892,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,
3892,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,1056543.3,885.4,29181.9,7723.5,927224.9,49382.2,0.0,42145.5,0.0
3892,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,646187.1,840.0,5815.7,2843.2,593652.1,41485.2,0.0,1550.8,0.0
3892,r005,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,18812.2,0.0,0.0,0.0,18812.2,0.0,0.0,0.0,0.0
3892,r006,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,84664.4,45.3,4522.2,3089.8,64567.0,3074.3,0.0,9365.8,0.0
3892,r007,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,306879.6,0.0,18844.0,1790.5,250193.6,4822.7,0.0,31228.9,0.0
3892,r008,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,253176.4,13035.1,23920.1,0.0,11515.6,187421.5,0.0,0.0,17284.0
3892,r009,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,253176.4,13035.1,23920.1,0.0,11515.6,187421.5,0.0,0.0,17284.0
3892,r010,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,2510170.5,576390.3,687996.3,105751.2,296691.6,383510.3,36752.6,35155.5,387922.6
3892,r011,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,478318.0,251682.5,66877.5,0.0,95339.1,61480.2,0.0,0.0,2938.8
3892,r012,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,559429.2,92935.5,164844.9,7097.7,41738.6,191705.0,850.2,11991.1,48266.2
3892,r013,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,494668.0,74728.7,39376.6,4671.8,98512.5,37744.0,17703.6,2370.2,219560.5
3892,r014,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,655662.5,78125.4,293709.1,87759.4,28912.8,43291.9,13690.3,7096.8,103076.8
3892,r015,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,322092.8,78918.2,123188.2,6222.2,32188.7,49289.2,4508.5,13697.4,14080.4
3892,r016,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,57276.0,0.0,0.0,0.0,0.0,0.0,0.0,57276.0,0.0
3892,r017,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,5074534.1,687098.1,931142.2,306753.0,435319.5,2203554.5,0.0,0.0,510666.7
3892,r018,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,14649.0,0.0,14649.0,0.0,0.0,0.0,0.0,0.0,0.0
3892,r019,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,33000.0,0.0,0.0,0.0,0.0,33000.0,0.0,0.0,0.0
3892,r020,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,101820.0,4118.7,200.0,1846.5,908.0,94696.7,0.0,0.0,50.0
3892,r021,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,101820.0,4118.7,200.0,1846.5,908.0,94696.7,0.0,0.0,50.0
3892,r022,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,989.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0
3892,r023,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,4924076.1,682979.4,915304.2,304906.5,434411.5,2075857.8,0.0,0.0,510616.7
3892,r024,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,19099834.2,88869.5,1102387.4,213778.9,15796219.4,45600.3,1247598.6,58395.2,546984.8
3892,r025,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,77206.4,0.0,0.0,37561.2,17590.6,0.0,0.0,220.0,21834.6
3892,r026,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2627.8,0.0,0.0,0.0,2627.8,0.0,0.0,0.0,0.0
3892,r027,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,19020000.0,88869.5,1102387.4,176217.6,15776001.0,45600.3,1247598.6,58175.2,525150.3
3892,r028,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,46283.8,435.5,24746.0,7650.9,0.0,804.9,0.0,0.0,12646.5
3892,r029,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,5376.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376.7
3892,r030,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,40907.1,435.5,24746.0,7650.9,0.0,804.9,0.0,0.0,7269.8
3892,r031,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,39078.9,0.0,1159.2,0.0,0.0,0.0,0.0,36206.1,1713.6
3892,r032,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,81447.2,0.0,182.9,69022.6,12081.1,0.0,0.0,160.6,0.0
3892,r033,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,867.0,0.0,0.0,0.0,867.0,0.0,0.0,0.0,0.0
3892,r034,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,182.9,0.0,182.9,0.0,0.0,0.0,0.0,0.0,0.0
