table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012
10310,r037,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,0,0,0,0,0,0,0,0.05,0,0,0
10310,r038,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,781,111,142,128,86,91,95,94,137,78,71
10310,r039,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,24,25,24,25,25,26,27,30,63,30,29
10310,r040,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,0,0,0,0.05,0,0,0,0,0,0,0
10310,r041,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,0,0,0,0,0,17,27,31,37,38,31
10310,r042,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,37,27,30,35,6,6,40,33,37,10,11
10310,r043,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
10310,r044,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
10310,r045,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,718,57,87,68,54,42,0,NA,NA,NA,NA
10310,r046,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,na,NA,533,765,1119,321,512,325,353,311,295
10310,r047,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,na,NA,10,9,14,12,13,13,17,14,27
10310,r048,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,na,NA,508,756,1096,305,499,312,335,297,268
10310,r049,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,na,NA,15,0,9,4,0,NA,NA,NA,NA
10310,r050,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,29,25,29,27,22,26,19,22,23,24,26
10310,r051,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,75,63,58,58,52,61,70,75,78,76,113
10310,r052,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,7,6,7,8,6,6,6,6,2,3,2
10310,r053,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
10310,r054,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,60,53,48,50,46,55,62,66,74,73,108
10310,r055,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,9,4,3,0.05,0.05,1,2,3,1,1,0.05
10310,r056,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,50,92,58,70,75,114,36,23,38,18,10
10310,r057,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,5,5,6,8,9,8,8,8,8,8,9
10310,r058,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,34,43,34,33,34,71,26,15,30,10,1
10310,r059,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,11,44,18,28,31,34,2,0.05,0,0,0
10310,r060,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,121,153,162,128,65,2,2,2,2,3,3
10310,r061,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,119,151,161,127,63,0,NA,0,NA,NA,NA
10310,r062,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,1,1,0.05,0,0,0,0,NA,0,0,NA
10310,r063,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,1,1,1,1,2,2,2,2,2,3,3
10310,r064,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,285,260,269,164,284,202,172,239,262,204,200
10310,r065,All agencies -> Departments -> Department of Transportation -> Coast Guard,All agencies,Departments,Department of Transportation,Coast Guard,,4,16,na,na,na,na,na,na,na,na,na,na
10310,r066,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,100,109,99,98,123,114,117,135,154,119,113
10310,r067,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,120,112,121,22,112,56,30,31,41,44,54
10310,r068,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,4,0,0,0,0,0,0,0,0.05,1,0.05
10310,r069,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,3,3,4,5,6,6,0,32,31,24,12
10310,r070,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,5,7,5,4,13,3,6,6,3,1,1
10310,r071,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,18,21,32,21,15,6,13,20,23,9,9
10310,r072,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,na,7,12,13,15,6,8,8,5,9
10310,r073,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,na,0,1,2,1,0,7,2,2,2
10310,r074,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,6,7,na,na,na,na,na,na,na,na,na
10310,r075,All agencies -> Departments -> Department of Transportation -> Transportation Security Administration,All agencies,Departments,Department of Transportation,Transportation Security Administration,,4,12,na,na,na,na,na,na,na,na,na,na
10310,r076,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,13,1,1,3,4,4,1,2,0.05,1,0.05
10310,r077,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,2,1,0.05,1,1,1,0.05,1,0.05,1,0.05
10310,r078,All agencies -> Departments -> Department of the Treasury -> Customs Service,All agencies,Departments,Department of the Treasury,Customs Service,,4,11,na,na,na,na,na,na,na,na,na,na
10310,r079,All agencies -> Departments -> Department of the Treasury -> Mint,All agencies,Departments,Department of the Treasury,Mint,,4,0.05,1,1,2,4,4,1,1,0,0,0
10310,r080,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,15,16,21,19,20,21,23,33,34,37,38
10310,r081,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
10310,r082,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,22,24,23,41,40,0,0,0,0,0,0
10310,r083,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,92,105,125,116,117,84,82,85,88,86,86
10310,r084,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,0,0,4,4,0.05,2,0,0.05,0,0,0
10310,r085,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,1,1,2,7,4,7,1,0.05,1,1,1
10310,r086,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,2670,2946,2683,3666,3939,3994,4422,4234,5618,4996,5560
