table_id,row_id,time_period,column_level_1,column_level_2,column_level_3,column_hierarchy_depth,value
6068,r535,2014new<sup>c</sup>,Fellowships,Number,,2,43084
6068,r536,2014new<sup>c</sup>,Fellowships,Percent,,2,8.8
6068,r537,2014new<sup>c</sup>,Research assistantships,Number,,2,115700
6068,r538,2014new<sup>c</sup>,Research assistantships,Percent,,2,23.5
6068,r539,2014new<sup>c</sup>,Teaching assistantships,Number,,2,90947
6068,r540,2014new<sup>c</sup>,Teaching assistantships,Percent,,2,18.5
6068,r541,2014new<sup>c</sup>,Traineeships,Number,,2,11251
6068,r542,2014new<sup>c</sup>,Traineeships,Percent,,2,2.3
6068,r543,2014new<sup>c</sup>,Other types of support,Self-support,Number,3,196687
6068,r544,2014new<sup>c</sup>,Other types of support,Self-support,Percent,3,40.0
6068,r545,2014new<sup>c</sup>,Other types of support,Other,Number,3,34501
6068,r546,2014new<sup>c</sup>,Other types of support,Other,Percent,3,7.0
6068,r547,2015,Total,,,1,506262
6068,r548,2015,Fellowships,Number,,2,43460
6068,r549,2015,Fellowships,Percent,,2,8.6
6068,r550,2015,Research assistantships,Number,,2,116425
6068,r551,2015,Research assistantships,Percent,,2,23.0
6068,r552,2015,Teaching assistantships,Number,,2,92513
6068,r553,2015,Teaching assistantships,Percent,,2,18.3
6068,r554,2015,Traineeships,Number,,2,11175
6068,r555,2015,Traineeships,Percent,,2,2.2
6068,r556,2015,Other types of support,Self-support,Number,3,205678
6068,r557,2015,Other types of support,Self-support,Percent,3,40.6
6068,r558,2015,Other types of support,Other,Number,3,37011
6068,r559,2015,Other types of support,Other,Percent,3,7.3
6068,r560,2016,Total,,,1,508773
6068,r561,2016,Fellowships,Number,,2,42584
6068,r562,2016,Fellowships,Percent,,2,8.4
6068,r563,2016,Research assistantships,Number,,2,116222
6068,r564,2016,Research assistantships,Percent,,2,22.8
6068,r565,2016,Teaching assistantships,Number,,2,91545
6068,r566,2016,Teaching assistantships,Percent,,2,18.0
6068,r567,2016,Traineeships,Number,,2,11833
6068,r568,2016,Traineeships,Percent,,2,2.3
6068,r569,2016,Other types of support,Self-support,Number,3,208182
6068,r570,2016,Other types of support,Self-support,Percent,3,40.9
6068,r571,2016,Other types of support,Other,Number,3,38407
6068,r572,2016,Other types of support,Other,Percent,3,7.5
6068,r573,2017old<sup>d</sup>,Total,,,1,498619
6068,r574,2017old<sup>d</sup>,Fellowships,Number,,2,42120
6068,r575,2017old<sup>d</sup>,Fellowships,Percent,,2,8.4
6068,r576,2017old<sup>d</sup>,Research assistantships,Number,,2,110408
6068,r577,2017old<sup>d</sup>,Research assistantships,Percent,,2,22.1
6068,r578,2017old<sup>d</sup>,Teaching assistantships,Number,,2,91615
6068,r579,2017old<sup>d</sup>,Teaching assistantships,Percent,,2,18.4
6068,r580,2017old<sup>d</sup>,Traineeships,Number,,2,12380
6068,r581,2017old<sup>d</sup>,Traineeships,Percent,,2,2.5
6068,r582,2017old<sup>d</sup>,Other types of support,Self-support,Number,3,200850
6068,r583,2017old<sup>d</sup>,Other types of support,Self-support,Percent,3,40.3
6068,r584,2017old<sup>d</sup>,Other types of support,Other,Number,3,41246
6068,r585,2017old<sup>d</sup>,Other types of support,Other,Percent,3,8.3
6068,r586,2017new<sup>d</sup>,Total,,,1,480788
6068,r587,2017new<sup>d</sup>,Fellowships,Number,,2,41408
6068,r588,2017new<sup>d</sup>,Fellowships,Percent,,2,8.6
6068,r589,2017new<sup>d</sup>,Research assistantships,Number,,2,108633
6068,r590,2017new<sup>d</sup>,Research assistantships,Percent,,2,22.6
6068,r591,2017new<sup>d</sup>,Teaching assistantships,Number,,2,88323
6068,r592,2017new<sup>d</sup>,Teaching assistantships,Percent,,2,18.4
6068,r593,2017new<sup>d</sup>,Traineeships,Number,,2,12249
6068,r594,2017new<sup>d</sup>,Traineeships,Percent,,2,2.5
6068,r595,2017new<sup>d</sup>,Other types of support,Self-support,Number,3,190693
6068,r596,2017new<sup>d</sup>,Other types of support,Self-support,Percent,3,39.7
6068,r597,2017new<sup>d</sup>,Other types of support,Other,Number,3,39482
6068,r598,2017new<sup>d</sup>,Other types of support,Other,Percent,3,8.2
6068,r599,2018,Total,,,1,491449
6068,r600,2018,Fellowships,Number,,2,41779
6068,r601,2018,Fellowships,Percent,,2,8.5
6068,r602,2018,Research assistantships,Number,,2,111469
6068,r603,2018,Research assistantships,Percent,,2,22.7
6068,r604,2018,Teaching assistantships,Number,,2,87682
6068,r605,2018,Teaching assistantships,Percent,,2,17.8
6068,r606,2018,Traineeships,Number,,2,12896
6068,r607,2018,Traineeships,Percent,,2,2.6
6068,r608,2018,Other types of support,Self-support,Number,3,196114
6068,r609,2018,Other types of support,Self-support,Percent,3,39.9
6068,r610,2018,Other types of support,Other,Number,3,41509
6068,r611,2018,Other types of support,Other,Percent,3,8.4
6068,r612,2019,Total,,,1,502442
6068,r613,2019,Fellowships,Number,,2,45834
6068,r614,2019,Fellowships,Percent,,2,9.1
6068,r615,2019,Research assistantships,Number,,2,115320
6068,r616,2019,Research assistantships,Percent,,2,23.0
6068,r617,2019,Teaching assistantships,Number,,2,88144
6068,r618,2019,Teaching assistantships,Percent,,2,17.5
6068,r619,2019,Traineeships,Number,,2,12282
6068,r620,2019,Traineeships,Percent,,2,2.4
6068,r621,2019,Other types of support,Self-support,Number,3,199077
6068,r622,2019,Other types of support,Self-support,Percent,3,39.6
6068,r623,2019,Other types of support,Other,Number,3,41785
6068,r624,2019,Other types of support,Other,Percent,3,8.3
6068,r625,2020,Total,,,1,491515
6068,r626,2020,Fellowships,Number,,2,43462
6068,r627,2020,Fellowships,Percent,,2,8.8
6068,r628,2020,Research assistantships,Number,,2,115101
6068,r629,2020,Research assistantships,Percent,,2,23.4
6068,r630,2020,Teaching assistantships,Number,,2,85292
6068,r631,2020,Teaching assistantships,Percent,,2,17.4
6068,r632,2020,Traineeships,Number,,2,12019
6068,r633,2020,Traineeships,Percent,,2,2.4
6068,r634,2020,Other types of support,Self-support,Number,3,192671
6068,r635,2020,Other types of support,Self-support,Percent,3,39.2
6068,r636,2020,Other types of support,Other,Number,3,42970
6068,r637,2020,Other types of support,Other,Percent,3,8.7
6068,r638,Master's students -> 2017new<sup>d</sup>,Total,,,1,245010
6068,r639,Master's students -> 2017new<sup>d</sup>,Fellowships,Number,,2,6535
6068,r640,Master's students -> 2017new<sup>d</sup>,Fellowships,Percent,,2,2.7
6068,r641,Master's students -> 2017new<sup>d</sup>,Research assistantships,Number,,2,21681
6068,r642,Master's students -> 2017new<sup>d</sup>,Research assistantships,Percent,,2,8.8
6068,r643,Master's students -> 2017new<sup>d</sup>,Teaching assistantships,Number,,2,24193
6068,r644,Master's students -> 2017new<sup>d</sup>,Teaching assistantships,Percent,,2,9.9
6068,r645,Master's students -> 2017new<sup>d</sup>,Traineeships,Number,,2,1992
6068,r646,Master's students -> 2017new<sup>d</sup>,Traineeships,Percent,,2,0.8
6068,r647,Master's students -> 2017new<sup>d</sup>,Other types of support,Self-support,Number,3,165485
6068,r648,Master's students -> 2017new<sup>d</sup>,Other types of support,Self-support,Percent,3,67.5
6068,r649,Master's students -> 2017new<sup>d</sup>,Other types of support,Other,Number,3,25124
6068,r650,Master's students -> 2017new<sup>d</sup>,Other types of support,Other,Percent,3,10.3
6068,r651,Master's students -> 2018,Total,,,1,248552
6068,r652,Master's students -> 2018,Fellowships,Number,,2,6880
6068,r653,Master's students -> 2018,Fellowships,Percent,,2,2.8
6068,r654,Master's students -> 2018,Research assistantships,Number,,2,20147
6068,r655,Master's students -> 2018,Research assistantships,Percent,,2,8.1
6068,r656,Master's students -> 2018,Teaching assistantships,Number,,2,22636
6068,r657,Master's students -> 2018,Teaching assistantships,Percent,,2,9.1
6068,r658,Master's students -> 2018,Traineeships,Number,,2,2253
6068,r659,Master's students -> 2018,Traineeships,Percent,,2,0.9
6068,r660,Master's students -> 2018,Other types of support,Self-support,Number,3,171930
6068,r661,Master's students -> 2018,Other types of support,Self-support,Percent,3,69.2
6068,r662,Master's students -> 2018,Other types of support,Other,Number,3,24706
6068,r663,Master's students -> 2018,Other types of support,Other,Percent,3,9.9
6068,r664,Master's students -> 2019,Total,,,1,254532
6068,r665,Master's students -> 2019,Fellowships,Number,,2,7717
6068,r666,Master's students -> 2019,Fellowships,Percent,,2,3.0
6068,r667,Master's students -> 2019,Research assistantships,Number,,2,20406
6068,r668,Master's students -> 2019,Research assistantships,Percent,,2,8.0
6068,r669,Master's students -> 2019,Teaching assistantships,Number,,2,23284
6068,r670,Master's students -> 2019,Teaching assistantships,Percent,,2,9.1
6068,r671,Master's students -> 2019,Traineeships,Number,,2,2185
6068,r672,Master's students -> 2019,Traineeships,Percent,,2,0.9
6068,r673,Master's students -> 2019,Other types of support,Self-support,Number,3,176457
6068,r674,Master's students -> 2019,Other types of support,Self-support,Percent,3,69.3
6068,r675,Master's students -> 2019,Other types of support,Other,Number,3,24483
6068,r676,Master's students -> 2019,Other types of support,Other,Percent,3,9.6
6068,r677,Master's students -> 2020,Total,,,1,243859
6068,r678,Master's students -> 2020,Fellowships,Number,,2,6112
6068,r679,Master's students -> 2020,Fellowships,Percent,,2,2.5
6068,r680,Master's students -> 2020,Research assistantships,Number,,2,19274
6068,r681,Master's students -> 2020,Research assistantships,Percent,,2,7.9
6068,r682,Master's students -> 2020,Teaching assistantships,Number,,2,21699
6068,r683,Master's students -> 2020,Teaching assistantships,Percent,,2,8.9
6068,r684,Master's students -> 2020,Traineeships,Number,,2,2268
6068,r685,Master's students -> 2020,Traineeships,Percent,,2,0.9
6068,r686,Master's students -> 2020,Other types of support,Self-support,Number,3,169099
6068,r687,Master's students -> 2020,Other types of support,Self-support,Percent,3,69.3
6068,r688,Master's students -> 2020,Other types of support,Other,Number,3,25407
6068,r689,Master's students -> 2020,Other types of support,Other,Percent,3,10.4
6068,r690,Doctoral students -> 2017new<sup>d</sup>,Total,,,1,235778
6068,r691,Doctoral students -> 2017new<sup>d</sup>,Fellowships,Number,,2,34873
6068,r692,Doctoral students -> 2017new<sup>d</sup>,Fellowships,Percent,,2,14.8
6068,r693,Doctoral students -> 2017new<sup>d</sup>,Research assistantships,Number,,2,86952
6068,r694,Doctoral students -> 2017new<sup>d</sup>,Research assistantships,Percent,,2,36.9
6068,r695,Doctoral students -> 2017new<sup>d</sup>,Teaching assistantships,Number,,2,64130
6068,r696,Doctoral students -> 2017new<sup>d</sup>,Teaching assistantships,Percent,,2,27.2
6068,r697,Doctoral students -> 2017new<sup>d</sup>,Traineeships,Number,,2,10257
6068,r698,Doctoral students -> 2017new<sup>d</sup>,Traineeships,Percent,,2,4.4
6068,r699,Doctoral students -> 2017new<sup>d</sup>,Other types of support,Self-support,Number,3,25208
6068,r700,Doctoral students -> 2017new<sup>d</sup>,Other types of support,Self-support,Percent,3,10.7
6068,r701,Doctoral students -> 2017new<sup>d</sup>,Other types of support,Other,Number,3,14358
6068,r702,Doctoral students -> 2017new<sup>d</sup>,Other types of support,Other,Percent,3,6.1
6068,r703,Doctoral students -> 2018,Total,,,1,242897
6068,r704,Doctoral students -> 2018,Fellowships,Number,,2,34899
6068,r705,Doctoral students -> 2018,Fellowships,Percent,,2,14.4
6068,r706,Doctoral students -> 2018,Research assistantships,Number,,2,91322
6068,r707,Doctoral students -> 2018,Research assistantships,Percent,,2,37.6
6068,r708,Doctoral students -> 2018,Teaching assistantships,Number,,2,65046
6068,r709,Doctoral students -> 2018,Teaching assistantships,Percent,,2,26.8
6068,r710,Doctoral students -> 2018,Traineeships,Number,,2,10643
6068,r711,Doctoral students -> 2018,Traineeships,Percent,,2,4.4
6068,r712,Doctoral students -> 2018,Other types of support,Self-support,Number,3,24184
6068,r713,Doctoral students -> 2018,Other types of support,Self-support,Percent,3,10.0
6068,r714,Doctoral students -> 2018,Other types of support,Other,Number,3,16803
6068,r715,Doctoral students -> 2018,Other types of support,Other,Percent,3,6.9
6068,r716,Doctoral students -> 2019,Total,,,1,247910
6068,r717,Doctoral students -> 2019,Fellowships,Number,,2,38117
6068,r718,Doctoral students -> 2019,Fellowships,Percent,,2,15.4
6068,r719,Doctoral students -> 2019,Research assistantships,Number,,2,94914
6068,r720,Doctoral students -> 2019,Research assistantships,Percent,,2,38.3
6068,r721,Doctoral students -> 2019,Teaching assistantships,Number,,2,64860
6068,r722,Doctoral students -> 2019,Teaching assistantships,Percent,,2,26.2
6068,r723,Doctoral students -> 2019,Traineeships,Number,,2,10097
6068,r724,Doctoral students -> 2019,Traineeships,Percent,,2,4.1
6068,r725,Doctoral students -> 2019,Other types of support,Self-support,Number,3,22620
6068,r726,Doctoral students -> 2019,Other types of support,Self-support,Percent,3,9.1
6068,r727,Doctoral students -> 2019,Other types of support,Other,Number,3,17302
6068,r728,Doctoral students -> 2019,Other types of support,Other,Percent,3,7.0
6068,r729,Doctoral students -> 2020,Total,,,1,247656
6068,r730,Doctoral students -> 2020,Fellowships,Number,,2,37350
6068,r731,Doctoral students -> 2020,Fellowships,Percent,,2,15.1
6068,r732,Doctoral students -> 2020,Research assistantships,Number,,2,95827
6068,r733,Doctoral students -> 2020,Research assistantships,Percent,,2,38.7
6068,r734,Doctoral students -> 2020,Teaching assistantships,Number,,2,63593
6068,r735,Doctoral students -> 2020,Teaching assistantships,Percent,,2,25.7
6068,r736,Doctoral students -> 2020,Traineeships,Number,,2,9751
6068,r737,Doctoral students -> 2020,Traineeships,Percent,,2,3.9
6068,r738,Doctoral students -> 2020,Other types of support,Self-support,Number,3,23572
6068,r739,Doctoral students -> 2020,Other types of support,Self-support,Percent,3,9.5
6068,r740,Doctoral students -> 2020,Other types of support,Other,Number,3,17563
6068,r741,Doctoral students -> 2020,Other types of support,Other,Percent,3,7.1
