table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
3442,r001,All institutions -> 1972<sup>b</sup>,Institutions,,1,252
3442,r002,All institutions -> 1972<sup>b</sup>,Schoolsa,,1,321
3442,r003,All institutions -> 1972<sup>b</sup>,Organizational units,Total,2,4568
3442,r004,All institutions -> 1972<sup>b</sup>,Organizational units,Master's,2,764
3442,r005,All institutions -> 1972<sup>b</sup>,Organizational units,Doctorate,2,3804
3442,r006,All institutions -> 1972<sup>b</sup>,Organizational units,Non-degree,2,0
3442,r007,All institutions -> 1972<sup>b</sup>,Graduate enrollment,Total,2,207859
3442,r008,All institutions -> 1972<sup>b</sup>,Graduate enrollment,Full time,2,159392
3442,r009,All institutions -> 1972<sup>b</sup>,Graduate enrollment,Part time,2,48467
3442,r010,All institutions -> 1973<sup>b</sup>,Institutions,,1,255
3442,r011,All institutions -> 1973<sup>b</sup>,Schoolsa,,1,333
3442,r012,All institutions -> 1973<sup>b</sup>,Organizational units,Total,2,6523
3442,r013,All institutions -> 1973<sup>b</sup>,Organizational units,Master's,2,851
3442,r014,All institutions -> 1973<sup>b</sup>,Organizational units,Doctorate,2,5557
3442,r015,All institutions -> 1973<sup>b</sup>,Organizational units,Non-degree,2,115
3442,r016,All institutions -> 1973<sup>b</sup>,Graduate enrollment,Total,2,214348
3442,r017,All institutions -> 1973<sup>b</sup>,Graduate enrollment,Full time,2,161525
3442,r018,All institutions -> 1973<sup>b</sup>,Graduate enrollment,Part time,2,52823
3442,r019,All institutions -> 1974<sup>b</sup>,Institutions,,1,276
3442,r020,All institutions -> 1974<sup>b</sup>,Schoolsa,,1,367
3442,r021,All institutions -> 1974<sup>b</sup>,Organizational units,Total,2,7468
3442,r022,All institutions -> 1974<sup>b</sup>,Organizational units,Master's,2,1387
3442,r023,All institutions -> 1974<sup>b</sup>,Organizational units,Doctorate,2,5951
3442,r024,All institutions -> 1974<sup>b</sup>,Organizational units,Non-degree,2,130
3442,r025,All institutions -> 1974<sup>b</sup>,Graduate enrollment,Total,2,259968
