table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total_employment,field_total_r_d_employment,field_researchersa_total,field_researchersa_with_phd,field_r_d_technicians_and_equivalent_staff,field_other_r_d_supporting_staff
2746,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['223', '  ']","['6', '  ']","['5', '  ']","['1', '  ']","['*', '  ']","['*', '  ']"
2746,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['126', '  ']","['8', '  ']","['5', '  ']","['*', '  ']","['2', '  ']","['*', '  ']"
2746,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['164', '  ']","['4', '  ']","['2', '  ']","['*', 'i ']","['1', '  ']","['*', '  ']"
2746,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['90', '  ']","['1', '  ']","['*', 'i ']","['*', '  ']","['1', '  ']","['*', '  ']"
2746,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['124', '  ']","['2', '  ']","['2', 'i ']","['*', 'i ']","['*', 'i ']","['*', 'i ']"
2746,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['142', '  ']","['2', '  ']","['1', '  ']","['*', 'i ']","['*', '  ']","['*', '  ']"
2746,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['886', '  ']","['49', '  ']","['37', '  ']","['1', '  ']","['7', '  ']","['4', '  ']"
2746,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['85', '  ']","['9', '  ']","['7', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
2746,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['54', '  ']","['7', '  ']","['7', 'i ']","['*', '  ']","['*', 'i ']","['*', 'i ']"
2746,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['147', '  ']","['9', '  ']","['8', '  ']","['*', '  ']","['*', '  ']","['1', '  ']"
2746,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['600', '  ']","['24', '  ']","['16', 'i ']","['1', '  ']","['5', '  ']","['3', '  ']"
2746,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['1,468', '  ']","['186', '  ']","['157', '  ']","['6', 'i ']","['16', 'i ']","['14', 'i ']"
2746,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['124', '  ']","['32', '  ']","['28', '  ']","['*', 'i ']","['1', '  ']","['3', '  ']"
2746,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['565', '  ']","['80', '  ']","['72', '  ']","['3', 'i ']","['5', '  ']","['2', 'i ']"
2746,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['390', '  ']","['35', '  ']","['27', '  ']","['2', 'i ']","['5', 'i ']","['3', 'i ']"
2746,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['75', '  ']","['7', 'i ']","['4', 'i ']","['1', 'i ']","['2', 'i ']","['1', 'i ']"
2746,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['108', '  ']","['8', '  ']","['6', '  ']","['*', '  ']","['1', '  ']","['1', 'i ']"
2746,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['207', '  ']","['21', '  ']","['17', '  ']","['1', '  ']","['2', '  ']","['1', '  ']"
2746,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['388', '  ']","['39', '  ']","['29', 'i ']","['1', 'i ']","['4', 'i ']","['6', 'i ']"
2746,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['443', '  ']","['21', '  ']","['18', 'i ']","['1', '  ']","['2', '  ']","['1', '  ']"
2746,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['1,059', '  ']","['61', '  ']","['47', '  ']","['1', '  ']","['9', '  ']","['4', '  ']"
2746,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['818', '  ']","['50', '  ']","['39', '  ']","['*', '  ']","['8', '  ']","['4', '  ']"
2746,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['174', '  ']","['8', '  ']","['7', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
2746,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['160', '  ']","['8', '  ']","['7', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
2746,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['14', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['*', '  ']","['*', '  ']"
2746,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2746,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['67', '  ']","['2', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2746,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['32', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['*', '  ']","['*', '  ']"
2746,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['618', '  ']","['24', '  ']","['16', '  ']","['1', '  ']","['6', '  ']","['2', '  ']"
2746,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['468', '  ']","['21', '  ']","['14', '  ']","['1', '  ']","['6', '  ']","['1', '  ']"
2746,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['151', '  ']","['3', '  ']","['2', 'i ']","['*', 'i ']","['1', '  ']","['*', 'i ']"
2746,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['3,319', '  ']","['347', '  ']","['209', '  ']","['9', '  ']","['106', '  ']","['32', '  ']"
2746,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['172', '  ']","['2', '  ']","['1', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
2746,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['11', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2746,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['29', '  ']","['1', '  ']","['*', 'i ']","['*', 'i ']","['*', 'i ']","['*', '  ']"
2746,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['19 - 619', '  ']","['19 - 47', '  ']","['0 - 25', '  ']","['*', 'i ']","['13 - 22', '  ']","['0 - 7', '  ']"
2746,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['287', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']"
2746,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['820', '  ']","['151', '  ']","['110', '  ']","['4', '  ']","['25', '  ']","['15', '  ']"
2746,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['307', '  ']","['68', '  ']","['53', '  ']","['2', '  ']","['8', '  ']","['7', '  ']"
2746,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['5', 'i ']","['*', 'i ']","['*', '  ']","['0', '  ']","['*', 'i ']","['*', 'i ']"
2746,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['302', '  ']","['68', '  ']","['53', '  ']","['2', '  ']","['8', '  ']","['7', '  ']"
2746,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['77', '  ']","['1', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2746,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['298', '  ']","['60', '  ']","['40', '  ']","['*', '  ']","['11', '  ']","['8', '  ']"
2746,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['138', '  ']","['22', '  ']","['16', '  ']","['2', '  ']","['6', '  ']","['1', '  ']"
2746,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['323', '  ']","['14', '  ']","['10', '  ']","['*', '  ']","['3', '  ']","['1', '  ']"
2746,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['6', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['*', '  ']","['*', '  ']"
2746,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2746,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['6', '  ']","['*', '  ']","['*', '  ']","['0', '  ']","['*', '  ']","['*', '  ']"
2746,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['1,054', '  ']","['134', '  ']","['65', '  ']","['4', '  ']","['57', 'i ']","['11', '  ']"
2746,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['97', '  ']","['1', '  ']","['1', '  ']","['*', '  ']","['*', '  ']","['*', '  ']"
2746,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['538', '  ']","['48', '  ']","['38', '  ']","['1', 'i ']","['4', 'i ']","['5', '  ']"
2746,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['104', '  ']","['80', '  ']","['22', '  ']","['3', '  ']","['52', 'i ']","['5', '  ']"
2746,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['32', '  ']","['25', '  ']","['10', '  ']","['1', '  ']","['15', 'i ']","['*', 'i ']"
2746,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['72', '  ']","['54', '  ']","['12', '  ']","['2', '  ']","['37', '  ']","['5', '  ']"
2746,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['*', '  ']","['*', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']","['*', '  ']"
2746,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['315', 'i ']","['6', '  ']","['4', 'i ']","['*', '  ']","['1', 'i ']","['1', 'i ']"
2746,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['2', '  ']","['*', '  ']","['*', '  ']","['*', 'i ']","['*', '  ']","['*', '  ']"
2746,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['0 - 600', '  ']","['0 - 28', '  ']","['0 - 25', '  ']","['*', '  ']","['0 - 3', '  ']","['0 - 3', '  ']"
2746,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['10,700', '  ']","['797', '  ']","['558', '  ']","['29', '  ']","['169', '  ']","['70', '  ']"
2746,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2746,r075,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>b</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>b</sup>,,,3,–,"['8', '  ']","['2', '  ']","['1', '  ']","['*', '  ']","['1', '  ']","['*', 'i ']"
2746,r076,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['47', '  ']","['7', '  ']","['5', '  ']","['*', '  ']","['1', '  ']","['1', '  ']"
2746,r077,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2746,r078,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['39', '  ']","['7', '  ']","['6', '  ']","['*', '  ']","['1', '  ']","['*', '  ']"
2746,r079,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['223', '  ']","['20', '  ']","['15', '  ']","['1', '  ']","['4', '  ']","['2', '  ']"
2746,r080,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
2746,r081,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['259', '  ']","['20', '  ']","['15', '  ']","['1', '  ']","['3', '  ']","['2', '  ']"
2746,r082,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['350', '  ']","['29', '  ']","['19', '  ']","['1', 'i ']","['7', '  ']","['3', '  ']"
2746,r083,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['1,794', '  ']","['146', '  ']","['109', '  ']","['5', '  ']","['24', '  ']","['13', '  ']"
2746,r084,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['1,553', '  ']","['130', '  ']","['71', '  ']","['4', '  ']","['47', '  ']","['12', '  ']"
2746,r085,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['2,539', '  ']","['173', '  ']","['120', '  ']","['8', 'i ']","['39', 'i ']","['13', '  ']"
2746,r086,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['3,887', '  ']","['263', '  ']","['197', '  ']","['8', '  ']","['41', '  ']","['24', '  ']"
