table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10850,r013,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,831735,0,0,831735,0,0,0,0,0,0
10850,r014,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,178763,541,279,49,4,2923,0,0,122874,52093
10850,r015,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,188654,24517,1782,37570,3983,14395,6752,904,15017,83735
10850,r016,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,459451,5772,9664,11661,0,180451,0,647,249916,1341
10850,r017,All agencies -> Departments -> Department of Defense -> Space Force,All agencies,Departments,Department of Defense,Space Force,,4,30799,823,0,0,0,0,0,0,22349,7627
10850,r018,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,346359,14815,5352,17315,0,17925,896,253,252526,37277
10850,r019,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,43452,0,0,0,0,0,0,0,0,43452
10850,r020,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,208107,12275,0,6351,0,10606,0,0,178875,0
10850,r021,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,73287,3507,0,6351,0,10606,0,0,52823,0
10850,r022,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,3602,0,0,0,0,0,0,0,3602,0
10850,r023,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,120741,0,0,0,0,0,0,0,120741,0
10850,r024,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,1360,0,0,0,0,0,0,0,1360,0
10850,r025,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,10,0,0,0,0,0,0,0,10,0
10850,r026,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,1350,0,0,0,0,0,0,0,1350,0
10850,r027,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,348,0,0,0,0,0,0,0,348,0
10850,r028,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,8768,8768,0,0,0,0,0,0,0,0
10850,r029,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,2215,0,0,1322,0,0,0,0,0,893
10850,r030,All agencies -> Departments -> Department of Health and Human Services -> Biomedical Advanced Research and Development Authority,All agencies,Departments,Department of Health and Human Services,Biomedical Advanced Research and Development Authority,,4,100,0,0,100,0,0,0,0,0,0
10850,r031,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,1222,0,0,1222,0,0,0,0,0,0
10850,r032,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,893,0,0,0,0,0,0,0,0,893
10850,r033,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,6441,0,0,0,0,0,0,0,5923,517
10850,r034,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,6441,0,0,0,0,0,0,0,5923,517
10850,r035,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,12309,0,7067,625,0,508,0,309,3800,0
10850,r036,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,401,0,0,401,0,0,0,0,0,0
10850,r037,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,170,0,77,0,0,9,0,85,0,0
10850,r038,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,3199,0,0,0,0,0,0,0,3199,0
10850,r039,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,1101,0,0,0,0,500,0,0,601,0
10850,r040,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,6991,0,6991,0,0,0,0,0,0,0
10850,r041,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,447,0,0,224,0,0,0,224,0,0
10850,r042,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,913,624,0,0,0,289,0,0,0,0
10850,r043,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,913,624,0,0,0,289,0,0,0,0
10850,r044,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,3856,0,0,0,0,0,0,0,822,3033
10850,r045,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,3033,0,0,0,0,0,0,0,0,3033
10850,r046,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,822,0,0,0,0,0,0,0,822,0
10850,r047,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10850,r048,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,20782,0,0,18282,0,0,0,0,0,2500
10850,r049,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,543480,0,37151,0,0,489174,0,0,16281,874
