table_id,row_id,time_period,column_level_1,column_level_2,column_hierarchy_depth,value
5383,r001,1953<sup>c</sup>,All R&D expendituresa,,1,255
5383,r002,1953<sup>c</sup>,Source of funds,Federal government,2,138
5383,r003,1953<sup>c</sup>,Source of funds,State and local government,2,37
5383,r004,1953<sup>c</sup>,Source of funds,Institution funds,2,35
5383,r005,1953<sup>c</sup>,Source of funds,Business,2,19
5383,r006,1953<sup>c</sup>,Source of funds,All other sourcesb,2,26
5383,r007,1954,All R&D expendituresa,,1,290
5383,r008,1954,Source of funds,Federal government,2,160
5383,r009,1954,Source of funds,State and local government,2,42
5383,r010,1954,Source of funds,Institution funds,2,38
5383,r011,1954,Source of funds,Business,2,22
5383,r012,1954,Source of funds,All other sourcesb,2,28
5383,r013,1955<sup>c</sup>,All R&D expendituresa,,1,312
5383,r014,1955<sup>c</sup>,Source of funds,Federal government,2,169
5383,r015,1955<sup>c</sup>,Source of funds,State and local government,2,47
5383,r016,1955<sup>c</sup>,Source of funds,Institution funds,2,41
5383,r017,1955<sup>c</sup>,Source of funds,Business,2,25
5383,r018,1955<sup>c</sup>,Source of funds,All other sourcesb,2,30
5383,r019,1956<sup>c</sup>,All R&D expendituresa,,1,372
5383,r020,1956<sup>c</sup>,Source of funds,Federal government,2,213
5383,r021,1956<sup>c</sup>,Source of funds,State and local government,2,53
5383,r022,1956<sup>c</sup>,Source of funds,Institution funds,2,43
5383,r023,1956<sup>c</sup>,Source of funds,Business,2,29
5383,r024,1956<sup>c</sup>,Source of funds,All other sourcesb,2,34
5383,r025,1957<sup>c</sup>,All R&D expendituresa,,1,410
5383,r026,1957<sup>c</sup>,Source of funds,Federal government,2,229
5383,r027,1957<sup>c</sup>,Source of funds,State and local government,2,60
5383,r028,1957<sup>c</sup>,Source of funds,Institution funds,2,49
5383,r029,1957<sup>c</sup>,Source of funds,Business,2,34
5383,r030,1957<sup>c</sup>,Source of funds,All other sourcesb,2,38
5383,r031,1958,All R&D expendituresa,,1,456
5383,r032,1958,Source of funds,Federal government,2,254
5383,r033,1958,Source of funds,State and local government,2,68
5383,r034,1958,Source of funds,Institution funds,2,53
5383,r035,1958,Source of funds,Business,2,39
5383,r036,1958,Source of funds,All other sourcesb,2,42
5383,r037,1959<sup>c</sup>,All R&D expendituresa,,1,526
5383,r038,1959<sup>c</sup>,Source of funds,Federal government,2,306
5383,r039,1959<sup>c</sup>,Source of funds,State and local government,2,76
5383,r040,1959<sup>c</sup>,Source of funds,Institution funds,2,58
5383,r041,1959<sup>c</sup>,Source of funds,Business,2,39
5383,r042,1959<sup>c</sup>,Source of funds,All other sourcesb,2,47
5383,r043,1960<sup>c</sup>,All R&D expendituresa,,1,646
5383,r044,1960<sup>c</sup>,Source of funds,Federal government,2,405
5383,r045,1960<sup>c</sup>,Source of funds,State and local government,2,85
5383,r046,1960<sup>c</sup>,Source of funds,Institution funds,2,64
5383,r047,1960<sup>c</sup>,Source of funds,Business,2,40
5383,r048,1960<sup>c</sup>,Source of funds,All other sourcesb,2,52
5383,r049,1961<sup>c</sup>,All R&D expendituresa,,1,763
5383,r050,1961<sup>c</sup>,Source of funds,Federal government,2,500
5383,r051,1961<sup>c</sup>,Source of funds,State and local government,2,95
5383,r052,1961<sup>c</sup>,Source of funds,Institution funds,2,70
5383,r053,1961<sup>c</sup>,Source of funds,Business,2,40
5383,r054,1961<sup>c</sup>,Source of funds,All other sourcesb,2,58
5383,r055,1962<sup>c</sup>,All R&D expendituresa,,1,904
5383,r056,1962<sup>c</sup>,Source of funds,Federal government,2,613
5383,r057,1962<sup>c</sup>,Source of funds,State and local government,2,106
5383,r058,1962<sup>c</sup>,Source of funds,Institution funds,2,79
5383,r059,1962<sup>c</sup>,Source of funds,Business,2,40
5383,r060,1962<sup>c</sup>,Source of funds,All other sourcesb,2,66
5383,r061,1963<sup>c</sup>,All R&D expendituresa,,1,1081
5383,r062,1963<sup>c</sup>,Source of funds,Federal government,2,760
5383,r063,1963<sup>c</sup>,Source of funds,State and local government,2,118
5383,r064,1963<sup>c</sup>,Source of funds,Institution funds,2,89
5383,r065,1963<sup>c</sup>,Source of funds,Business,2,41
5383,r066,1963<sup>c</sup>,Source of funds,All other sourcesb,2,73
5383,r067,1964,All R&D expendituresa,,1,1275
5383,r068,1964,Source of funds,Federal government,2,917
5383,r069,1964,Source of funds,State and local government,2,132
5383,r070,1964,Source of funds,Institution funds,2,103
5383,r071,1964,Source of funds,Business,2,40
5383,r072,1964,Source of funds,All other sourcesb,2,83
5383,r073,1965<sup>c</sup>,All R&D expendituresa,,1,1474
5383,r074,1965<sup>c</sup>,Source of funds,Federal government,2,1073
