table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
3884,r001,All agencies,All agencies,,,,,1,81117784.1,4329973.5,15279311.2,5074704.0,38303662.4,9816132.9,2753554.0,1155672.8,4404773.3
3884,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,
3884,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,2406970.5,7933.4,74549.7,18163.1,1997416.6,93955.5,0.0,214952.1,0.0
3884,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Marketing Service,All agencies,Departments,Department of Agriculture,Agricultural Marketing Service,,4,3855.3,0.0,0.0,0.0,3855.3,0.0,0.0,0.0,0.0
3884,r005,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,1163136.8,1512.1,10468.2,5117.8,1068573.8,74673.4,0.0,2791.5,0.0
3884,r006,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,18812.2,0.0,0.0,0.0,18812.2,0.0,0.0,0.0,0.0
3884,r007,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,85626.4,0.0,0.0,0.0,0.0,0.0,0.0,85626.4,0.0
3884,r008,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,254990.0,1158.3,10262.6,7931.8,193897.1,5508.5,0.0,36231.6,0.0
3884,r009,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,5263.0,5263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,r010,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,871374.4,0.0,53818.8,5113.6,709478.2,13773.6,0.0,89190.1,0.0
3884,r011,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,3912.5,0.0,0.0,0.0,2800.0,0.0,0.0,1112.5,0.0
3884,r012,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,1281939.4,160420.1,260355.2,445967.5,81511.5,258817.5,86.6,28592.2,46188.6
3884,r013,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,702966.5,149896.4,243901.2,6948.1,32892.1,238551.5,86.6,583.2,30107.4
3884,r014,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,541827.6,4677.0,8554.0,439019.5,48619.4,20266.0,0.0,4610.5,16081.2
3884,r015,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,7900.0,0.0,7900.0,0.0,0.0,0.0,0.0,0.0,0.0
3884,r016,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,29245.2,5846.7,0.0,0.0,0.0,0.0,0.0,23398.5,0.0
