table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_paid_for_by_the_company_and_others,field_depreciation,field_capital_expenditures_related_to_r_d,field_adjusted_domestic_r_d_paid_for_by_the_company_and_others,field_change_amount,field_change_percent
8774,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['2,535', '&nbsp;']","['107', '&nbsp;']","['68', 'i']","['2,496', 'i']","['-39', 'i']","['-1.5', '&nbsp;']"
8774,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['6,146', '&nbsp;']","['129', '&nbsp;']","['436', 'i']","['6,453', '&nbsp;']","['306', 'i']","['5.0', '&nbsp;']"
8774,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['72,110', '&nbsp;']","['3,534', '&nbsp;']","['5,456', 'i']","['74,032', '&nbsp;']","['1,923', 'i']","['2.7', '&nbsp;']"
8774,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['19,424', '&nbsp;']","['1,056', '&nbsp;']","['1,592', 'i']","['19,960', 'i']","['536', 'i']","['2.8', '&nbsp;']"
8774,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['30,451', '&nbsp;']","['1,635', '&nbsp;']","['2,510', 'i']","['31,327', '&nbsp;']","['876', '&nbsp;']","['2.9', '&nbsp;']"
8774,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['14,128', '&nbsp;']","['316', '&nbsp;']","['603', '&nbsp;']","['14,416', '&nbsp;']","['288', '&nbsp;']","['2.0', '&nbsp;']"
8774,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,758', '&nbsp;']","['76', '&nbsp;']","['185', 'i']","['2,867', 'i']","['109', '&nbsp;']","['4.0', '&nbsp;']"
8774,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['7,360', '&nbsp;']","['137', '&nbsp;']","['206', '&nbsp;']","['7,429', '&nbsp;']","['69', '&nbsp;']","['0.9', '&nbsp;']"
8774,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,011', '&nbsp;']","['103', '&nbsp;']","['212', 'i']","['4,120', 'i']","['109', '&nbsp;']","['2.7', '&nbsp;']"
8774,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['8,106', '&nbsp;']","['527', '&nbsp;']","['750', '&nbsp;']","['8,329', '&nbsp;']","['223', '&nbsp;']","['2.8', '&nbsp;']"
8774,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,335', '&nbsp;']","['123', '&nbsp;']","['283', 'i']","['4,496', 'i']","['160', '&nbsp;']","['3.7', '&nbsp;']"
8774,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['49,274', '&nbsp;']","['861', '&nbsp;']","['1,805', '&nbsp;']","['50,218', '&nbsp;']","['944', '&nbsp;']","['1.9', '&nbsp;']"
8774,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['19,078', '&nbsp;']","['585', '&nbsp;']","['1,089', '&nbsp;']","['19,581', '&nbsp;']","['504', '&nbsp;']","['2.6', '&nbsp;']"
8774,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['27,464', '&nbsp;']","['222', '&nbsp;']","['597', '&nbsp;']","['27,840', 'i']","['375', '&nbsp;']","['1.4', '&nbsp;']"
8774,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['25,817', '&nbsp;']","['221', '&nbsp;']","['595', '&nbsp;']","['26,191', 'i']","['374', '&nbsp;']","['1.5', '&nbsp;']"
8774,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,647', 'i']","['1', 'i']","['2', 'i']","['1,649', 'i']","['1', 'i']","['0.1', '&nbsp;']"
8774,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['16', '&nbsp;']","['*', '&nbsp;']","['2', '&nbsp;']","['17', '&nbsp;']","['1', '&nbsp;']","['8.9', '&nbsp;']"
8774,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['2,716', '&nbsp;']","['54', 'i']","['117', '&nbsp;']","['2,779', 'i']","['63', 'i']","['2.3', '&nbsp;']"
8774,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['452', '&nbsp;']","['8', '&nbsp;']","['52', '&nbsp;']","['497', 'i']","['44', '&nbsp;']","['9.8', '&nbsp;']"
8774,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['13,690', '&nbsp;']","['556', '&nbsp;']","['701', '&nbsp;']","['13,836', '&nbsp;']","['146', '&nbsp;']","['1.1', '&nbsp;']"
8774,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['11,382', '&nbsp;']","['486', '&nbsp;']","['606', '&nbsp;']","['11,501', '&nbsp;']","['120', '&nbsp;']","['1.1', '&nbsp;']"
8774,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['2,309', 'i']","['70', 'i']","['96', 'i']","['2,334', 'i']","['26', 'i']","['1.1', '&nbsp;']"
8774,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['119,690', '&nbsp;']","['3,353', '&nbsp;']","['9,141', '&nbsp;']","['125,478', '&nbsp;']","['5,788', '&nbsp;']","['4.8', '&nbsp;']"
8774,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['4,012', '&nbsp;']","['103', '&nbsp;']","['1,298', 'i']","['5,207', '&nbsp;']","['1,195', 'i']","['29.8', '&nbsp;']"
8774,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['480', '&nbsp;']","['142', '&nbsp;']","['519', 'i']","['857', 'i']","['377', 'i']","['78.5', '&nbsp;']"
8774,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['1,768', 'i']","['78', 'i']","['375', 'i']","['2,066', 'i']","['298', 'i']","['16.8', '&nbsp;']"
8774,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['1,533', 'i']","['187', 'i']","['156', 'i']","['1,502', 'i']","['-31', 'i']","['-2.0', '&nbsp;']"
8774,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['403', '&nbsp;']","['10', '&nbsp;']","['144', 'i']","['538', 'i']","['135', 'i']","['33.4', '&nbsp;']"
8774,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['65,513', '&nbsp;']","['1,816', '&nbsp;']","['3,325', '&nbsp;']","['67,022', '&nbsp;']","['1,509', '&nbsp;']","['2.3', '&nbsp;']"
8774,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,346', '&nbsp;']","['743', '&nbsp;']","['1,433', '&nbsp;']","['34,035', '&nbsp;']","['690', '&nbsp;']","['2.1', '&nbsp;']"
8774,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['98', 'i']","['6', 'i']","['25', 'i']","['117', 'i']","['19', 'i']","['19.2', '&nbsp;']"
8774,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['33,248', '&nbsp;']","['737', '&nbsp;']","['1,408', '&nbsp;']","['33,919', '&nbsp;']","['671', '&nbsp;']","['2.0', '&nbsp;']"
8774,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,607', '&nbsp;']","['35', 'i']","['485', 'i']","['4,057', 'i']","['451', 'i']","['12.5', '&nbsp;']"
8774,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['9,416', '&nbsp;']","['224', '&nbsp;']","['769', '&nbsp;']","['9,961', '&nbsp;']","['545', '&nbsp;']","['5.8', '&nbsp;']"
8774,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['19,144', '&nbsp;']","['815', '&nbsp;']","['639', '&nbsp;']","['18,968', '&nbsp;']","['-177', '&nbsp;']","['-0.9', '&nbsp;']"
8774,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['5,366', '&nbsp;']","['48', '&nbsp;']","['536', '&nbsp;']","['5,854', 'i']","['488', '&nbsp;']","['9.1', '&nbsp;']"
8774,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['301', '&nbsp;']","['7', '&nbsp;']","['42', 'i']","['337', 'i']","['35', 'i']","['11.8', '&nbsp;']"
8774,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['68', '&nbsp;']","['1', '&nbsp;']","['2', 'i']","['69', '&nbsp;']","['1', '&nbsp;']","['0.8', '&nbsp;']"
8774,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['233', '&nbsp;']","['6', '&nbsp;']","['40', 'i']","['268', 'i']","['35', 'i']","['14.9', '&nbsp;']"
8774,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['38,626', '&nbsp;']","['937', '&nbsp;']","['2,368', '&nbsp;']","['40,057', 'i']","['1,431', '&nbsp;']","['3.7', '&nbsp;']"
8774,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['4,128', 'i']","['33', 'i']","['52', '&nbsp;']","['4,148', 'i']","['19', 'i']","['0.5', '&nbsp;']"
8774,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['14,333', '&nbsp;']","['412', '&nbsp;']","['1,472', '&nbsp;']","['15,393', '&nbsp;']","['1,060', '&nbsp;']","['7.4', '&nbsp;']"
8774,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['16,329', '&nbsp;']","['354', '&nbsp;']","['569', '&nbsp;']","['16,543', 'i']","['214', 'i']","['1.3', '&nbsp;']"
8774,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology,5,541711,"['5,693', 'i']","['86', '&nbsp;']","['271', 'i']","['5,877', 'i']","['184', 'i']","['3.2', '&nbsp;']"
8774,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except biotechnology)",5,541712,"['9,931', '&nbsp;']","['259', '&nbsp;']","['290', '&nbsp;']","['9,962', '&nbsp;']","['31', 'i']","['0.3', '&nbsp;']"
8774,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['705', '&nbsp;']","['9', '&nbsp;']","['8', '&nbsp;']","['704', '&nbsp;']","['-1', '&nbsp;']","['-0.1', '&nbsp;']"
8774,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,835', '&nbsp;']","['138', 'i']","['275', '&nbsp;']","['3,972', 'i']","['137', '&nbsp;']","['3.6', '&nbsp;']"
8774,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['758', 'i']","['15', 'i']","['132', 'i']","['875', 'i']","['117', 'i']","['15.4', '&nbsp;']"
8774,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['930', '&nbsp;']","['11', '&nbsp;']","['246', 'i']","['1,164', 'i']","['235', 'i']","['25.3', '&nbsp;']"
8774,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['355,821', '&nbsp;']","['12,433', '&nbsp;']","['23,923', '&nbsp;']","['367,312', '&nbsp;']","['11,490', '&nbsp;']","['3.2', '&nbsp;']"
8774,r074,All companies (number of domestic employees) -> Micro companies<sup>a</sup>,All companies (number of domestic employees),Micro companies<sup>a</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8774,r075,All companies (number of domestic employees) -> Micro companies<sup>a</sup> -> 5&#8211;9,All companies (number of domestic employees),Micro companies<sup>a</sup>,5&#8211;9,,,3,–,"['2,988', 'i']","['66', 'i']","['208', 'i']","['3,130', 'i']","['141', 'i']","['4.7', '&nbsp;']"
8774,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8774,r077,All companies (number of domestic employees) -> Small companies -> 10&#8211;19,All companies (number of domestic employees),Small companies,10&#8211;19,,,3,–,"['5,680', 'i']","['153', 'i']","['883', 'i']","['6,410', 'i']","['730', 'i']","['12.9', '&nbsp;']"
8774,r078,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['10,249', 'i']","['265', 'i']","['563', 'i']","['10,547', 'i']","['298', 'i']","['2.9', '&nbsp;']"
8774,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8774,r080,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['11,509', '&nbsp;']","['284', 'i']","['683', '&nbsp;']","['11,909', '&nbsp;']","['400', 'i']","['3.5', '&nbsp;']"
8774,r081,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['13,602', '&nbsp;']","['323', '&nbsp;']","['1,004', 'i']","['14,284', '&nbsp;']","['681', 'i']","['5.0', '&nbsp;']"
8774,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8774,r083,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['13,553', '&nbsp;']","['498', '&nbsp;']","['1,321', 'i']","['14,376', '&nbsp;']","['823', 'i']","['6.1', '&nbsp;']"
8774,r084,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['15,217', '&nbsp;']","['519', '&nbsp;']","['1,300', '&nbsp;']","['15,998', '&nbsp;']","['781', 'i']","['5.1', '&nbsp;']"
8774,r085,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['58,094', '&nbsp;']","['2,162', '&nbsp;']","['4,038', '&nbsp;']","['59,970', '&nbsp;']","['1,876', '&nbsp;']","['3.2', '&nbsp;']"
8774,r086,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['38,838', '&nbsp;']","['1,527', '&nbsp;']","['3,146', '&nbsp;']","['40,456', '&nbsp;']","['1,618', '&nbsp;']","['4.2', '&nbsp;']"
8774,r087,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['59,328', '&nbsp;']","['2,507', '&nbsp;']","['3,575', '&nbsp;']","['60,396', 'i']","['1,068', '&nbsp;']","['1.8', '&nbsp;']"
8774,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['126,763', '&nbsp;']","['4,128', '&nbsp;']","['7,201', '&nbsp;']","['129,835', '&nbsp;']","['3,072', '&nbsp;']","['2.4', '&nbsp;']"
