table_id,row_id,time_period,current_millions_level_1,current_millions_level_2,current_millions_hierarchy_depth,value
1333,r273,R&D and R&D plant budget authority -> 2000,Current $millions,Civilian functions,2,40420
1333,r274,R&D and R&D plant budget authority -> 2000,% distribution,Total,2,100.0
1333,r275,R&D and R&D plant budget authority -> 2000,% distribution,National defense,2,51.6
1333,r276,R&D and R&D plant budget authority -> 2000,% distribution,Civilian functions,2,48.4
1333,r277,R&D and R&D plant budget authority -> 2001,Current $millions,Total,2,91505
1333,r278,R&D and R&D plant budget authority -> 2001,Current $millions,National defense,2,46202
1333,r279,R&D and R&D plant budget authority -> 2001,Current $millions,Civilian functions,2,45303
1333,r280,R&D and R&D plant budget authority -> 2001,% distribution,Total,2,100.0
1333,r281,R&D and R&D plant budget authority -> 2001,% distribution,National defense,2,50.5
1333,r282,R&D and R&D plant budget authority -> 2001,% distribution,Civilian functions,2,49.5
1333,r283,R&D and R&D plant budget authority -> 2002,Current $millions,Total,2,103057
1333,r284,R&D and R&D plant budget authority -> 2002,Current $millions,National defense,2,53731
1333,r285,R&D and R&D plant budget authority -> 2002,Current $millions,Civilian functions,2,49326
1333,r286,R&D and R&D plant budget authority -> 2002,% distribution,Total,2,100.0
1333,r287,R&D and R&D plant budget authority -> 2002,% distribution,National defense,2,52.1
1333,r288,R&D and R&D plant budget authority -> 2002,% distribution,Civilian functions,2,47.9
1333,r289,R&D and R&D plant budget authority -> 2003,Current $millions,Total,2,118065
1333,r290,R&D and R&D plant budget authority -> 2003,Current $millions,National defense,2,63708
1333,r291,R&D and R&D plant budget authority -> 2003,Current $millions,Civilian functions,2,54357
1333,r292,R&D and R&D plant budget authority -> 2003,% distribution,Total,2,100.0
1333,r293,R&D and R&D plant budget authority -> 2003,% distribution,National defense,2,54.0
1333,r294,R&D and R&D plant budget authority -> 2003,% distribution,Civilian functions,2,46.0
1333,r295,R&D and R&D plant budget authority -> 2004,Current $millions,Total,2,126270
1333,r296,R&D and R&D plant budget authority -> 2004,Current $millions,National defense,2,70344
1333,r297,R&D and R&D plant budget authority -> 2004,Current $millions,Civilian functions,2,55926
1333,r298,R&D and R&D plant budget authority -> 2004,% distribution,Total,2,100.0
1333,r299,R&D and R&D plant budget authority -> 2004,% distribution,National defense,2,55.7
1333,r300,R&D and R&D plant budget authority -> 2004,% distribution,Civilian functions,2,44.3
1333,r301,R&D and R&D plant budget authority -> 2005,Current $millions,Total,2,131259
1333,r302,R&D and R&D plant budget authority -> 2005,Current $millions,National defense,2,74641
1333,r303,R&D and R&D plant budget authority -> 2005,Current $millions,Civilian functions,2,56618
1333,r304,R&D and R&D plant budget authority -> 2005,% distribution,Total,2,100.0
1333,r305,R&D and R&D plant budget authority -> 2005,% distribution,National defense,2,56.9
1333,r306,R&D and R&D plant budget authority -> 2005,% distribution,Civilian functions,2,43.1
1333,r307,R&D and R&D plant budget authority -> 2006,Current $millions,Total,2,136019
1333,r308,R&D and R&D plant budget authority -> 2006,Current $millions,National defense,2,78737
1333,r309,R&D and R&D plant budget authority -> 2006,Current $millions,Civilian functions,2,57282
1333,r310,R&D and R&D plant budget authority -> 2006,% distribution,Total,2,100.0
1333,r311,R&D and R&D plant budget authority -> 2006,% distribution,National defense,2,57.9
1333,r312,R&D and R&D plant budget authority -> 2006,% distribution,Civilian functions,2,42.1
1333,r313,R&D and R&D plant budget authority -> 2007,Current $millions,Total,2,141890
1333,r314,R&D and R&D plant budget authority -> 2007,Current $millions,National defense,2,82658
1333,r315,R&D and R&D plant budget authority -> 2007,Current $millions,Civilian functions,2,59232
1333,r316,R&D and R&D plant budget authority -> 2007,% distribution,Total,2,100.0
1333,r317,R&D and R&D plant budget authority -> 2007,% distribution,National defense,2,58.3
1333,r318,R&D and R&D plant budget authority -> 2007,% distribution,Civilian functions,2,41.7
1333,r319,R&D and R&D plant budget authority -> 2008,Current $millions,Total,2,144391
1333,r320,R&D and R&D plant budget authority -> 2008,Current $millions,National defense,2,85129
1333,r321,R&D and R&D plant budget authority -> 2008,Current $millions,Civilian functions,2,59262
1333,r322,R&D and R&D plant budget authority -> 2008,% distribution,Total,2,100.0
1333,r323,R&D and R&D plant budget authority -> 2008,% distribution,National defense,2,59.0
1333,r324,R&D and R&D plant budget authority -> 2008,% distribution,Civilian functions,2,41.0
1333,r325,R&D and R&D plant budget authority -> 2009<sup>a</sup>,Current $millions,Total,2,164292
1333,r326,R&D and R&D plant budget authority -> 2009<sup>a</sup>,Current $millions,National defense,2,85642
1333,r327,R&D and R&D plant budget authority -> 2009<sup>a</sup>,Current $millions,Civilian functions,2,78650
1333,r328,R&D and R&D plant budget authority -> 2009<sup>a</sup>,% distribution,Total,2,100.0
1333,r329,R&D and R&D plant budget authority -> 2009<sup>a</sup>,% distribution,National defense,2,52.1
1333,r330,R&D and R&D plant budget authority -> 2009<sup>a</sup>,% distribution,Civilian functions,2,47.9
1333,r331,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,Current $millions,Total,2,145553
1333,r332,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,Current $millions,National defense,2,85342
1333,r333,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,Current $millions,Civilian functions,2,60211
1333,r334,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,% distribution,Total,2,100.0
1333,r335,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,% distribution,National defense,2,58.6
1333,r336,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> Non-ARRA,% distribution,Civilian functions,2,41.4
1333,r337,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,Current $millions,Total,2,18739
1333,r338,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,Current $millions,National defense,2,300
1333,r339,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,Current $millions,Civilian functions,2,18439
1333,r340,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,% distribution,Total,2,100.0
1333,r341,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,% distribution,National defense,2,1.6
1333,r342,R&D and R&D plant budget authority -> 2009<sup>a</sup> -> ARRA,% distribution,Civilian functions,2,98.4
1333,r343,R&D and R&D plant budget authority -> 2010,Current $millions,Total,2,148962
1333,r344,R&D and R&D plant budget authority -> 2010,Current $millions,National defense,2,86789
1333,r345,R&D and R&D plant budget authority -> 2010,Current $millions,Civilian functions,2,62173
1333,r346,R&D and R&D plant budget authority -> 2010,% distribution,Total,2,100.0
1333,r347,R&D and R&D plant budget authority -> 2010,% distribution,National defense,2,58.3
1333,r348,R&D and R&D plant budget authority -> 2010,% distribution,Civilian functions,2,41.7
1333,r349,R&D and R&D plant budget authority -> 2011,Current $millions,Total,2,144379
1333,r350,R&D and R&D plant budget authority -> 2011,Current $millions,National defense,2,83226
1333,r351,R&D and R&D plant budget authority -> 2011,Current $millions,Civilian functions,2,61153
1333,r352,R&D and R&D plant budget authority -> 2011,% distribution,Total,2,100.0
1333,r353,R&D and R&D plant budget authority -> 2011,% distribution,National defense,2,57.6
1333,r354,R&D and R&D plant budget authority -> 2011,% distribution,Civilian functions,2,42.4
1333,r355,R&D and R&D plant budget authority -> 2012,Current $millions,Total,2,143737
1333,r356,R&D and R&D plant budget authority -> 2012,Current $millions,National defense,2,79875
1333,r357,R&D and R&D plant budget authority -> 2012,Current $millions,Civilian functions,2,63862
1333,r358,R&D and R&D plant budget authority -> 2012,% distribution,Total,2,100.0
1333,r359,R&D and R&D plant budget authority -> 2012,% distribution,National defense,2,55.6
1333,r360,R&D and R&D plant budget authority -> 2012,% distribution,Civilian functions,2,44.4
1333,r361,R&D and R&D plant budget authority -> 2013,Current $millions,Total,2,132477
1333,r362,R&D and R&D plant budget authority -> 2013,Current $millions,National defense,2,70781
1333,r363,R&D and R&D plant budget authority -> 2013,Current $millions,Civilian functions,2,61696
1333,r364,R&D and R&D plant budget authority -> 2013,% distribution,Total,2,100.0
1333,r365,R&D and R&D plant budget authority -> 2013,% distribution,National defense,2,53.4
1333,r366,R&D and R&D plant budget authority -> 2013,% distribution,Civilian functions,2,46.6
1333,r367,R&D and R&D plant budget authority -> 2014,Current $millions,Total,2,136159
1333,r368,R&D and R&D plant budget authority -> 2014,Current $millions,National defense,2,70992
1333,r369,R&D and R&D plant budget authority -> 2014,Current $millions,Civilian functions,2,65167
1333,r370,R&D and R&D plant budget authority -> 2014,% distribution,Total,2,100.0
1333,r371,R&D and R&D plant budget authority -> 2014,% distribution,National defense,2,52.1
1333,r372,R&D and R&D plant budget authority -> 2014,% distribution,Civilian functions,2,47.9
1333,r373,R&D and R&D plant budget authority -> 2015,Current $millions,Total,2,138544
1333,r374,R&D and R&D plant budget authority -> 2015,Current $millions,National defense,2,72950
1333,r375,R&D and R&D plant budget authority -> 2015,Current $millions,Civilian functions,2,65594
1333,r376,R&D and R&D plant budget authority -> 2015,% distribution,Total,2,100.0
1333,r377,R&D and R&D plant budget authority -> 2015,% distribution,National defense,2,52.7
1333,r378,R&D and R&D plant budget authority -> 2015,% distribution,Civilian functions,2,47.3
1333,r379,R&D and R&D plant budget authority -> 2016,Current $millions,Total,2,150393
