table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_engineering,field_other_fields
10836,r028,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,700073,0,0,0,0,0,0,0,641548,58525
10836,r029,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,109095,16071,4483,0,4385,78775,0,0,4370,1012
10836,r030,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,204073,0,0,0,0,0,0,0,204073,0
10836,r031,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,17260,17260,0,0,0,0,0,0,0,0
10836,r032,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,55624,36055,0,12971,0,0,0,0,2053,4545
10836,r033,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,36055,36055,0,0,0,0,0,0,0,0
10836,r034,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,15023,0,0,12971,0,0,0,0,2053,0
10836,r035,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,4545,0,0,0,0,0,0,0,0,4545
10836,r036,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,305157,50714,11301,32000,0,27611,0,0,106531,77000
10836,r037,All agencies -> Departments -> Department of Homeland Security -> Coast Guard,All agencies,Departments,Department of Homeland Security,Coast Guard,,4,5233,1176,301,0,0,0,0,0,3756,0
10836,r038,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,25611,3000,0,17000,0,5611,0,0,0,0
10836,r039,All agencies -> Departments -> Department of Homeland Security -> Cybersecurity and Infrastructure Security Agency,All agencies,Departments,Department of Homeland Security,Cybersecurity and Infrastructure Security Agency,,4,4538,4538,0,0,0,0,0,0,0,0
10836,r040,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,266000,42000,11000,15000,0,22000,0,0,99000,77000
10836,r041,All agencies -> Departments -> Department of Homeland Security -> Secret Service,All agencies,Departments,Department of Homeland Security,Secret Service,,4,3775,0,0,0,0,0,0,0,3775,0
10836,r042,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,0.05,0.05,0,0,0,0,0,0,0,0
10836,r043,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,166131,195,134982,3038,0,1347,0,8999,17571,0
10836,r044,All agencies -> Departments -> Department of the Interior -> Bureau of Land Management,All agencies,Departments,Department of the Interior,Bureau of Land Management,,4,255,0,0,255,0,0,0,0,0,0
10836,r045,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,16626,0,7482,0,0,831,0,8313,0,0
10836,r046,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,16053,0,0,0,0,0,0,0,16053,0
10836,r047,All agencies -> Departments -> Department of the Interior -> Bureau of Safety and Environmental Enforcement,All agencies,Departments,Department of the Interior,Bureau of Safety and Environmental Enforcement,,4,2250,195,22,0,0,515,0,0,1518,0
10836,r048,All agencies -> Departments -> Department of the Interior -> Geological Survey,All agencies,Departments,Department of the Interior,Geological Survey,,4,129815,0,127478,2337,0,0,0,0,0,0
10836,r049,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,1132,0,0,446,0,0,0,686,0,0
10836,r050,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,14508,2169,0,0,0,4419,0,7920,0,0
10836,r051,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,3,0,0,0,0,0,0,3,0,0
10836,r052,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,14505,2169,0,0,0,4419,0,7917,0,0
10836,r053,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,20000,0,0,20000,0,0,0,0,0,0
10836,r054,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,265915,0,0,0,0,3000,0,0,32614,230302
10836,r055,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,230302,0,0,0,0,0,0,0,0,230302
10836,r056,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,26725,0,0,0,0,0,0,0,26725,0
10836,r057,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,3000,0,0,0,0,3000,0,0,0,0
10836,r058,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,4888,0,0,0,0,0,0,0,4888,0
10836,r059,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,1000,0,0,0,0,0,0,0,1000,0
10836,r060,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,24132,0,0,0,0,24132,0,0,0,0
10836,r061,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,24132,0,0,0,0,24132,0,0,0,0
10836,r062,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,92865,0,0,92865,0,0,0,0,0,0
10836,r063,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,
10836,r064,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,67761,0,0,64011,0,0,0,0,0,3750
10836,r065,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,127623,1748,52601,50419,971,3047,0,737,18100,0
10836,r066,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,2669,0,0,0,0,2669,0,0,0,0
10836,r067,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,4919309,0,43198,0,0,2057119,0,0,1837967,981025
10836,r068,All agencies -> Other agencies -> Tennessee Valley Authority,All agencies,Other agencies,Tennessee Valley Authority,,,3,81403,0,0,0,0,0,0,0,81403,0
