table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011
6438,r011,"All agencies -> Departments -> Department of Agriculture -> Grain Inspection, Packers, and Stockyards Administration",All agencies,Departments,Department of Agriculture,"Grain Inspection, Packers, and Stockyards Administration",,4,6.1,6.0,5.3,6.7,6.7,7.1,6.7,6.6,6.5,6.3,6.7
6438,r012,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,4.2,4.6,5.5,6.1,6.1,6.5,6.8,6.9,7.2,7.5,7.4
6438,r013,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,615.1,546.7,568.1,585.7,651.6,645.1,626.6,655.1,651.5,689.6,724.1
6438,r014,All agencies -> Departments -> Department of Agriculture -> Rural Business-Cooperative Service,All agencies,Departments,Department of Agriculture,Rural Business-Cooperative Service,,4,2.4,4.2,3.8,3.8,3.6,4.1,21.0,4.2,4.1,4.8,1.7
6438,r015,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,997.9,1151.4,1208.0,1058.9,1033.4,941.7,1027.7,1044.7,1146.9,1274.4,1067.1
6438,r016,All agencies -> Departments -> Department of Commerce -> Economic Development Administration,All agencies,Departments,Department of Commerce,Economic Development Administration,,4,0.6,0.5,0.5,0.2,0.5,0.2,0.8,2.2,2.9,6.8,0.6
6438,r017,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,422.0,451.4,476.0,444.2,418.7,385.7,456.5,430.0,500.5,687.4,506.9
6438,r018,All agencies -> Departments -> Department of Commerce -> National Oceanic and Atmospheric Administration,All agencies,Departments,Department of Commerce,National Oceanic and Atmospheric Administration,,4,501.0,651.3,685.4,566.3,583.8,526.9,540.7,580.8,607.5,525.4,492.3
6438,r019,All agencies -> Departments -> Department of Commerce -> National Telecommunications and Information Administration,All agencies,Departments,Department of Commerce,National Telecommunications and Information Administration,,4,50.4,19.6,23.5,24.2,6.9,6.7,7.0,7.0,6.9,7.6,7.8
6438,r020,All agencies -> Departments -> Department of Commerce -> U.S. Census Bureau,All agencies,Departments,Department of Commerce,U.S. Census Bureau,,4,24.0,28.7,22.5,24.2,23.5,22.1,22.6,24.7,29.0,47.2,59.5
6438,r021,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,39981.9,45412.7,51897.5,57792.9,63388.3,65870.7,72211.2,71833.3,75856.6,73471.1,75157.9
6438,r022,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,na,na,na,na,na,na,na,na,na,na,2846.4
6438,r023,All agencies -> Departments -> Department of Defense -> Defense agencies and activities,All agencies,Departments,Department of Defense,Defense agencies and activities,,4,9376.1,12075.7,12503.4,13067.6,15324.5,14303.6,15903.8,15905.6,16240.9,16264.5,na
6438,r024,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,14552.0,14740.0,18259.0,20319.0,19971.0,21687.9,25264.0,25232.3,27950.4,26521.4,26500.1
6438,r025,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,6223.7,7076.6,7609.5,9223.0,10208.3,11318.3,11628.6,11877.8,11908.5,10853.2,9831.8
6438,r026,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,9599.6,11287.0,13290.0,14885.2,17577.0,18381.9,19233.0,18633.0,19570.6,19635.0,17792.5
6438,r027,"All agencies -> Departments -> Department of Defense -> Operational Test and Evaluation, Director",All agencies,Departments,Department of Defense,"Operational Test and Evaluation, Director",,4,205.3,233.5,235.7,298.2,307.5,178.9,181.9,184.7,186.2,196.9,NA
6438,r028,"All agencies -> Departments -> Department of Defense -> Test and Evaluation, Deputy Under Secretary of Defense",All agencies,Departments,Department of Defense,"Test and Evaluation, Deputy Under Secretary of Defense",,4,25.3,na,na,na,na,na,na,na,na,na,na
6438,r029,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,na,na,18187.2
6438,r030,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,277.6,285.6,302.9,311.4,316.0,337.0,333.1,328.1,322.4,362.8,346.1
6438,r031,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,6668.0,7044.2,7411.9,7553.8,7733.4,7562.0,7877.4,8238.8,9889.9,10685.5,9945.8
6438,r032,All agencies -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,na,na,na,na,na,na,na,0.0,0.0,377.8,174.9
6438,r033,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,NA,22.9,23.3,24.7,11.3,10.7,11.1,13.7,8.1,13.1,13.2
6438,r034,All agencies -> Departments -> Department of Energy -> Civilian Radioactive Waste Management,All agencies,Departments,Department of Energy,Civilian Radioactive Waste Management,,4,NA,62.5,75.8,78.9,53.5,52.9,10.5,1.4,0.1,0.0,0.0
6438,r035,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,na,na,80.3,133.5,92.5,82.7,87.2,113.3,88.8
6438,r036,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,NA,739.8,682.3,583.9,557.3,430.6,661.6,729.1,1583.7,1895.2,863.2
6438,r037,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,NA,160.3,69.4,42.8,49.8,34.0,18.7,19.4,30.2,89.8,67.5
6438,r038,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,NA,363.3,639.3,526.1,566.4,435.7,418.6,403.9,485.8,484.8,410.6
6438,r039,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,NA,3302.4,3475.4,3600.2,3618.8,3557.3,3590.9,3718.2,3547.7,3448.4,4036.3
6438,r040,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,NA,2372.7,2576.7,2727.4,2732.9,2593.6,2655.9,2707.4,2476.2,2247.4,2771.0
6438,r041,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Fissile Materials Disposition,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Fissile Materials Disposition,5,NA,27.4,25.1,1.0,0.0,0.0,0.0,NA,NA,NA,NA
6438,r042,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Naval Nuclear Propulsion Program,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Naval Nuclear Propulsion Program,5,NA,637.0,650.0,708.6,740.5,720.4,730.3,711.8,756.4,914.3,941.7
6438,r043,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,NA,265.4,223.5,163.3,145.5,243.3,204.8,299.0,315.1,286.7,323.5
6438,r044,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,NA,42.5,47.1,74.3,84.5,89.0,80.9,133.1,116.0,368.1,387.8
6438,r045,All agencies -> Departments -> Department of Energy -> Office of Intelligence,All agencies,Departments,Department of Energy,Office of Intelligence,,4,NA,5.3,4.0,0.0,NA,NA,NA,NA,NA,NA,NA
6438,r046,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,NA,2345.1,2395.3,2623.1,2711.5,2818.3,2992.5,3137.3,4031.2,3895.1,3903.5
6438,r047,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,21341.9,24011.6,26399.1,28133.2,28745.5,28765.6,29301.5,29553.7,35584.0,35934.5,30848.8
6438,r048,All agencies -> Departments -> Department of Health and Human Services -> Administration for Children and Families,All agencies,Departments,Department of Health and Human Services,Administration for Children and Families,,4,28.4,23.3,20.9,20.1,38.6,14.4,11.8,19.4,14.0,6.8,9.6
6438,r049,All agencies -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies,Departments,Department of Health and Human Services,Administration for Community Living,,4,3.7,3.7,0.0,3.0,2.9,2.9,0.0,0.0,0.0,0.0,0.0
6438,r050,All agencies -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,269.7,298.7,308.7,303.7,318.7,318.7,318.9,334.4,378.1,852.5,370.7
6438,r051,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,13.1,12.4,14.3,10.7,9.5,9.0,4.2,4.3,4.5,2.8,5.1
6438,r052,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,544.0,521.0,564.0,539.8,510.8,544.6,544.3,538.6,420.3,446.9,385.9
6438,r053,All agencies -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,138.0,117.0,73.6,77.6,77.3,62.4,57.3,31.1,30.1,81.7,35.4
6438,r054,All agencies -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies,Departments,Department of Health and Human Services,Food and Drug Administration,,4,151.6,136.3,138.3,132.3,142.1,143.3,129.3,137.9,166.4,210.6,225.2
6438,r055,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,51.0,54.1,43.2,47.4,52.9,23.6,23.2,62.1,56.3,66.3,36.8
6438,r056,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,19480.7,22110.1,25156.4,26890.4,27500.3,27565.6,28146.3,28404.4,34494.3,34212.6,29760.2
6438,r057,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,27.4,17.4,22.5,21.1,24.8,26.8,24.5,21.5,20.0,54.4,19.9
6438,r058,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of Public Health and Science,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of Public Health and Science,5,2.5,2.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA
6438,r059,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,24.9,14.9,19.9,21.1,24.8,26.8,24.5,21.5,20.0,54.4,19.9
6438,r060,All agencies -> Departments -> Department of Health and Human Services -> Substance Abuse and Mental Health Services Administration,All agencies,Departments,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,,4,634.3,717.6,57.2,87.2,67.6,54.3,41.8,0.0,0.0,NA,NA
6438,r061,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,na,na,NA,946.0,1362.2,1725.4,862.9,837.2,672.5,674.1,559.1
6438,r062,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,na,na,NA,792.2,1167.3,1691.6,841.0,816.9,652.4,649.4,537.8
6438,r063,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,na,na,NA,137.9,180.5,11.7,3.8,0.0,0.0,NA,NA
6438,r064,All agencies -> Departments -> Department of Homeland Security -> U.S. Coast Guard,All agencies,Departments,Department of Homeland Security,U.S. Coast Guard,,4,na,na,NA,15.0,13.4,21.2,17.2,19.6,20.1,24.7,21.3
6438,r065,All agencies -> Departments -> Department of Homeland Security -> U.S. Secret Service,All agencies,Departments,Department of Homeland Security,U.S. Secret Service,,4,na,na,NA,1.0,1.0,1.0,0.8,0.7,NA,NA,NA
6438,r066,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,52.9,45.3,39.0,46.6,43.5,33.5,40.4,29.6,33.2,61.7,72.9
6438,r067,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,619.7,632.8,596.7,604.6,589.5,603.0,615.1,636.2,732.4,721.7,706.0
6438,r068,All agencies -> Departments -> Department of the Interior -> Bureau of Ocean Energy Management,All agencies,Departments,Department of the Interior,Bureau of Ocean Energy Management,,4,24.5,31.2,26.7,27.2,27.1,28.9,25.0,32.4,35.7,43.4,45.4
6438,r069,All agencies -> Departments -> Department of the Interior -> Bureau of Reclamation,All agencies,Departments,Department of the Interior,Bureau of Reclamation,,4,9.7,10.4,9.5,10.9,12.7,8.8,8.5,8.9,8.5,9.7,11.5
6438,r070,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,12.9,26.2,10.3,14.3,3.5,3.8,7.7,8.5,14.1,7.6,9.2
6438,r071,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,572.6,565.0,550.2,552.2,546.2,561.5,573.8,586.4,674.1,661.1,640.0
6438,r072,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,103.4,99.2,148.2,105.3,127.5,127.9,176.2,113.4,103.4,125.4,102.3
6438,r073,All agencies -> Departments -> Department of Justice -> Bureau of Prisons,All agencies,Departments,Department of Justice,Bureau of Prisons,,4,14.1,8.7,9.7,10.8,12.7,12.2,12.7,10.6,10.5,10.8,11.6
6438,r074,All agencies -> Departments -> Department of Justice -> Federal Bureau of Investigation,All agencies,Departments,Department of Justice,Federal Bureau of Investigation,,4,19.0,33.6,42.8,34.0,33.5,34.3,70.8,26.1,14.5,30.0,17.7
6438,r075,All agencies -> Departments -> Department of Justice -> Immigration and Naturalization Service,All agencies,Departments,Department of Justice,Immigration and Naturalization Service,,4,0.9,0.0,na,na,na,na,na,na,na,na,na
6438,r076,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,69.3,56.9,95.7,60.5,81.3,81.5,92.7,76.8,78.4,84.6,72.9
6438,r077,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,97.4,166.4,189.1,199.4,164.4,95.3,49.6,42.5,31.4,14.3,55.6
6438,r078,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,21.5,20.7,20.6,22.4,22.5,22.8,23.7,24.2,0.0,NA,NA
6438,r079,All agencies -> Departments -> Department of Labor -> Employee Benefits Security Administration,All agencies,Departments,Department of Labor,Employee Benefits Security Administration,,4,3.3,2.7,2.7,2.5,2.7,2.6,1.8,2.2,2.2,5.8,48.5
6438,r080,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,60.9,137.1,160.0,170.0,133.7,64.1,18.8,10.7,22.4,NA,NA
6438,r081,All agencies -> Departments -> Department of Labor -> Occupational Safety and Health Administration,All agencies,Departments,Department of Labor,Occupational Safety and Health Administration,,4,5.7,3.8,3.1,3.4,3.4,3.5,3.4,3.6,4.5,5.9,4.3
6438,r082,All agencies -> Departments -> Department of Labor -> Office of the Secretary of Labor,All agencies,Departments,Department of Labor,Office of the Secretary of Labor,,4,5.3,1.2,1.8,0.2,0.5,0.3,0.3,0.0,0.0,0.0,0.0
6438,r083,All agencies -> Departments -> Department of Labor -> Pension Benefit Guaranty Corp.,All agencies,Departments,Department of Labor,Pension Benefit Guaranty Corp.,,4,0.7,0.7,0.9,0.9,1.6,1.9,1.8,1.8,2.4,2.6,2.8
6438,r084,All agencies -> Departments -> Department of State,All agencies,Departments,Department of State,,,3,2.2,2.3,2.3,3.0,3.3,4.2,3.8,3.7,3.7,2.9,3.3
6438,r085,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,674.4,815.5,693.3,629.3,418.4,819.2,791.2,806.1,826.0,908.1,841.4
6438,r086,All agencies -> Departments -> Department of Transportation -> Federal Aviation Administration,All agencies,Departments,Department of Transportation,Federal Aviation Administration,,4,286.9,345.1,245.0,217.8,226.6,260.0,241.9,257.1,297.7,390.4,329.6
6438,r087,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,240.8,258.3,305.2,323.4,73.9,400.1,404.7,377.3,347.8,336.8,344.1
6438,r088,All agencies -> Departments -> Department of Transportation -> Federal Motor Carrier Safety Administration,All agencies,Departments,Department of Transportation,Federal Motor Carrier Safety Administration,,4,11.4,3.7,6.8,6.4,6.6,5.3,9.4,8.4,6.9,6.9,6.3
6438,r089,All agencies -> Departments -> Department of Transportation -> Federal Railroad Administration,All agencies,Departments,Department of Transportation,Federal Railroad Administration,,4,24.1,33.2,32.2,28.6,30.7,47.2,37.7,37.5,39.8,41.1,44.4
6438,r090,All agencies -> Departments -> Department of Transportation -> Federal Transit Administration,All agencies,Departments,Department of Transportation,Federal Transit Administration,,4,8.0,5.8,7.1,4.6,4.2,16.6,6.0,9.5,10.4,22.6,23.8
6438,r091,All agencies -> Departments -> Department of Transportation -> National Highway Traffic Safety Administration,All agencies,Departments,Department of Transportation,National Highway Traffic Safety Administration,,4,58.3,59.6,65.4,6.7,40.1,57.5,64.1,83.3,82.0,70.8,71.0
6438,r092,All agencies -> Departments -> Department of Transportation -> Office of the Secretary of Transportation,All agencies,Departments,Department of Transportation,Office of the Secretary of Transportation,,4,13.0,18.4,21.0,31.8,21.0,14.8,6.5,13.5,20.5,23.5,9.3
6438,r093,All agencies -> Departments -> Department of Transportation -> Pipeline and Hazardous Materials Safety Administration,All agencies,Departments,Department of Transportation,Pipeline and Hazardous Materials Safety Administration,,4,na,na,na,10.0,13.9,15.2,18.2,8.9,9.8,10.0,7.9
6438,r094,All agencies -> Departments -> Department of Transportation -> Research and Innovative Technology Administration,All agencies,Departments,Department of Transportation,Research and Innovative Technology Administration,,4,na,na,na,0.0,1.5,2.5,2.7,10.7,11.1,6.0,5.1
6438,r095,All agencies -> Departments -> Department of Transportation -> Research and Special Programs Administration,All agencies,Departments,Department of Transportation,Research and Special Programs Administration,,4,8.4,10.2,10.6,na,na,na,na,na,na,na,na
6438,r096,All agencies -> Departments -> Department of Transportation -> Transportation Security Administration,All agencies,Departments,Department of Transportation,Transportation Security Administration,,4,na,59.0,na,na,na,na,na,na,na,na,na
6438,r097,All agencies -> Departments -> Department of Transportation -> U.S. Coast Guard,All agencies,Departments,Department of Transportation,U.S. Coast Guard,,4,23.5,22.0,na,na,na,na,na,na,na,na,na
6438,r098,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,67.7,74.4,60.0,62.4,66.4,65.1,63.6,65.5,68.6,68.5,77.6
6438,r099,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,4.7,7.1,4.9,4.2,6.2,6.0,5.3,5.3,3.0,1.2,5.8
6438,r100,All agencies -> Departments -> Department of the Treasury -> Internal Revenue Service,All agencies,Departments,Department of the Treasury,Internal Revenue Service,,4,57.3,55.5,54.4,57.3,57.8,55.4,54.8,59.6,64.9,66.3,70.8
6438,r101,All agencies -> Departments -> Department of the Treasury -> Office of Thrift Supervision,All agencies,Departments,Department of the Treasury,Office of Thrift Supervision,,4,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,na
6438,r102,All agencies -> Departments -> Department of the Treasury -> U.S. Customs Service,All agencies,Departments,Department of the Treasury,U.S. Customs Service,,4,4.0,10.6,na,na,na,na,na,na,na,na,na
6438,r103,All agencies -> Departments -> Department of the Treasury -> U.S. Mint,All agencies,Departments,Department of the Treasury,U.S. Mint,,4,0.8,0.3,0.7,1.0,2.4,3.7,3.5,0.6,0.8,1.1,1.0
6438,r104,All agencies -> Departments -> Department of the Treasury -> U.S. Secret Service,All agencies,Departments,Department of the Treasury,U.S. Secret Service,,4,0.7,0.8,na,na,na,na,na,na,na,na,na
6438,r105,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,345.0,328.8,365.4,405.2,402.0,411.6,446.1,479.6,510.0,563.0,612.9
6438,r106,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
6438,r107,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,267.0,269.8,286.0,264.8,257.5,255.0,234.5,123.8,160.1,84.3,119.2
6438,r108,All agencies -> Other agencies -> Appalachian Regional Commission,All agencies,Other agencies,Appalachian Regional Commission,,,3,0.7,0.7,0.7,0.6,0.8,1.0,0.8,0.8,1.0,0.6,0.4
6438,r109,All agencies -> Other agencies -> Consumer Product Safety Commission,All agencies,Other agencies,Consumer Product Safety Commission,,,3,0.1,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA
6438,r110,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,450.5,415.2,567.1,661.9,641.4,621.5,576.0,532.0,552.8,572.3,577.0
6438,r111,All agencies -> Other agencies -> Federal Communications Commission,All agencies,Other agencies,Federal Communications Commission,,,3,2.7,4.4,4.5,8.5,8.8,7.6,8.5,6.7,7.0,3.7,3.7
6438,r112,All agencies -> Other agencies -> Federal Trade Commission,All agencies,Other agencies,Federal Trade Commission,,,3,0.7,1.8,2.3,1.6,1.2,1.6,1.5,2.6,2.4,3.0,2.7
6438,r113,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,3.1,3.0,1.8,18.0,8.6,7.3,7.2,1.4,0.8,1.4,1.5
6438,r114,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,7355.0,7508.2,7499.0,7182.5,7394.8,7211.0,6126.2,5827.5,5937.0,7121.3,6570.5
6438,r115,All agencies -> Other agencies -> National Archives and Records Administration,All agencies,Other agencies,National Archives and Records Administration,,,3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6,4.6,4.6,3.1
6438,r116,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,3043.5,3260.0,3608.6,3770.7,3742.9,3790.6,3970.1,4135.2,6095.2,5015.7,5145.6
6438,r117,All agencies -> Other agencies -> Nuclear Regulatory Commission,All agencies,Other agencies,Nuclear Regulatory Commission,,,3,53.0,74.3,64.0,72.1,70.1,71.4,76.5,61.0,61.2,85.4,83.8
6438,r118,All agencies -> Other agencies -> Patient-Centered Outcomes Research Trust Fund,All agencies,Other agencies,Patient-Centered Outcomes Research Trust Fund,,,3,na,na,na,na,na,na,na,na,na,na,41.1
6438,r119,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,98.0,106.0,104.0,108.0,109.0,119.0,145.0,142.0,152.0,167.0,193.1
6438,r120,All agencies -> Other agencies -> Social Security Administration,All agencies,Other agencies,Social Security Administration,,,3,28.9,22.8,36.8,30.4,35.1,67.8,68.2,54.1,67.9,63.0,53.0
6438,r121,All agencies -> Other agencies -> U.S. Agency for Global Media,All agencies,Other agencies,U.S. Agency for Global Media,,,3,0.05,0.3,0.0,1.0,0.2,0.2,NA,NA,NA,NA,NA
