table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_1998_uspto_patents,field_1998_patent_families,field_1999_uspto_patents,field_1999_patent_families,field_2000_uspto_patents,field_2000_patent_families,field_2001_uspto_patents,field_2001_patent_families,field_2002_uspto_patents,field_2002_patent_families,field_2003_uspto_patents,field_2003_patent_families,field_2004_uspto_patents,field_2004_patent_families,field_2005_uspto_patents,field_2005_patent_families,field_2006_uspto_patents,field_2006_patent_families,field_2007_uspto_patents,field_2007_patent_families,field_2008_uspto_patents,field_2008_patent_families,field_2009_uspto_patents,field_2009_patent_families,field_2010_uspto_patents,field_2010_patent_families,field_2011_uspto_patents,field_2011_patent_families,field_2012_uspto_patents,field_2012_patent_families,field_2013_uspto_patents,field_2013_patent_families,field_2014_uspto_patents,field_2014_patent_families,field_2015_uspto_patents,field_2015_patent_families,field_2016_uspto_patents,field_2016_patent_families,field_2017_uspto_patents,field_2017_patent_families,field_2018_uspto_patents,field_2018_patent_families
1917,r001,World,World,,,,1,147576,277564,153592,314454,157595,266166,166158,248980,167400,245560,169077,274493,164384,295870,143891,305833,173822,362101,157331,382920,157788,363851,167463,374766,219848,413662,224871,479973,253633,549778,278518,573229,301643,585523,299382,579049,304126,659434,320003,677380,308853,676256
1917,r002,World -> North America,World,North America,,,2,83066,61730,86941,60639,88258,58511,91061,56029,90215,52885,91143,52039,87455,49544,77316,41735,93051,48211,82571,41762,80600,39864,85695,41666,112189,51344,113272,47706,126383,52660,139857,54806,151267,58021,147434,55117,149945,53594,157657,52577,150751,48645
1917,r003,World -> North America -> Canada,World,North America,Canada,,3,2976,2447,3218,2587,3401,2442,3594,2430,3448,2226,3448,2188,3395,2139,2921,1873,3603,2026,3341,2046,3375,2195,3670,2271,4856,2567,5052,2391,5758,2694,6533,2927,7032,3206,6735,2876,6503,2756,6937,2723,6603,2426
1917,r004,World -> North America -> Mexico,World,North America,Mexico,,3,65,48,80,42,79,44,90,53,108,70,91,51,91,74,82,56,72,35,59,28,64,36,64,31,101,43,103,37,135,55,164,53,185,56,182,91,238,471,295,526,341,464
1917,r005,World -> North America -> Puerto Rico,World,North America,Puerto Rico,,3,20,14,24,4,26,0,12,0,13,0,27,0,18,0,25,0,27,0,30,0,17,0,15,0,26,0,26,0,37,0,22,0,41,0,33,0,46,0,33,0,42,0
1917,r006,World -> North America -> United States,World,North America,United States,,3,80004,59221,83619,58006,84751,56025,87365,53545,86646,50589,87577,49800,83952,47332,74288,39805,89349,46149,79140,39689,77144,37632,81947,39363,107206,48734,108091,45279,120454,49911,133136,51827,144008,54759,140484,52150,143158,50367,150392,49328,143765,45755
1917,r007,World -> North America -> All others,World,North America,All others,,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1917,r008,World -> Central and South America,World,Central and South America,,,2,197,114,253,170,238,242,255,196,240,193,277,177,222,246,157,182,237,206,201,175,208,271,240,522,319,510,390,615,407,552,498,588,613,583,602,657,569,705,658,798,639,1241
1917,r009,World -> Central and South America -> Argentina,World,Central and South America,Argentina,,3,42,22,48,29,55,33,50,27,54,25,61,23,47,25,27,16,42,18,41,31,35,22,47,31,47,36,60,29,68,22,83,26,77,24,75,25,90,29,91,35,88,28
1917,r010,World -> Central and South America -> Brazil,World,Central and South America,Brazil,,3,73,28,98,52,102,149,116,103,99,114,132,103,106,162,75,109,130,140,92,102,101,195,111,445,181,428,223,535,201,451,261,493,352,490,337,550,318,626,398,704,389,1143
1917,r011,World -> Central and South America -> All others,World,Central and South America,All others,,3,82,64,107,90,80,60,90,67,87,54,84,51,69,58,55,56,65,48,68,43,72,54,82,46,91,46,106,51,138,80,154,68,183,69,190,82,162,50,169,59,162,71
1917,r012,World -> Europe,World,Europe,,,2,24747,65526,25570,63875,27101,62169,29385,58608,29175,61724,28887,69357,26860,79893,22765,70092,26347,70802,23727,73065,23722,75336,24147,77082,33135,72379,33473,69891,39097,76660,44407,74805,48747,78040,48586,72639,49115,68982,51855,76186,50145,72528
1917,r013,World -> Europe -> EU,World,Europe,EU,,3,22997,44465,23781,46563,25228,45836,27338,43426,27243,43802,26972,44230,25069,51343,21315,46832,24596,47804,22161,49871,22031,48069,22385,45811,30742,46026,30926,45444,36239,50379,40985,49538,44997,50697,44589,46159,44993,45520,47517,51211,45934,48861
1917,r014,World -> Europe -> EU -> Austria,World,Europe,EU,Austria,4,398,1116,488,1110,520,1078,584,1188,532,1267,595,1305,546,961,452,1071,560,1752,454,1240,456,1288,509,1183,740,1278,763,1349,871,1603,1014,1410,1213,1318,1180,1620,1367,1587,1543,1617,1419,1665
1917,r015,World -> Europe -> EU -> Belgium,World,Europe,EU,Belgium,4,699,369,655,326,707,305,738,309,725,342,636,325,630,324,530,325,621,409,532,349,517,343,601,343,831,326,810,359,882,368,1064,363,1205,366,1155,391,1238,437,1304,801,1298,1134
