table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_total_2018,field_total_2019,field_total_2020,field_total_2021,field_federally_financed_2018,field_federally_financed_2019,field_federally_financed_2020,field_federally_financed_2021
7991,r027,All institutions -> Yale U.,All institutions,Yale U.,2,26,"['21,752', '']","['23,452', '']","['21,309', '']","['21,464', '']","['13,731', '']","['14,079', '']","['10,663', '']","['12,340', '']"
7991,r028,All institutions -> Emory U.,All institutions,Emory U.,2,27,"['19,743', '']","['20,261', '']","['19,048', '']","['20,841', '']","['12,453', '']","['13,433', '']","['12,627', '']","['15,197', '']"
7991,r029,All institutions -> Florida State U.,All institutions,Florida State U.,2,28,"['22,901', '']","['20,708', '']","['23,225', '']","['20,686', '']","['12,016', '']","['11,289', '']","['12,958', '']","['11,182', '']"
7991,r030,"All institutions -> U. Minnesota, Twin Cities",All institutions,"U. Minnesota, Twin Cities",2,29,"['18,303', '']","['21,094', '']","['22,061', '']","['20,661', '']","['12,370', '']","['14,112', '']","['14,721', '']","['15,439', '']"
7991,r031,All institutions -> U. Utah,All institutions,U. Utah,2,30,"['15,935', 'i']","['40,326', 'i']","['18,018', 'i']","['19,435', 'i']","['10,084', '']","['24,189', '']","['11,546', '']","['12,874', '']"
7991,r032,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,31,"['21,325', '']","['22,169', '']","['21,988', '']","['18,924', '']","['14,279', '']","['16,378', '']","['15,738', '']","['12,676', '']"
7991,r033,"All institutions -> U. Texas, Austin",All institutions,"U. Texas, Austin",2,32,"['15,216', '']","['15,321', '']","['16,470', '']","['18,584', '']","['7,278', '']","['7,452', '']","['8,614', '']","['7,913', '']"
7991,r034,All institutions -> Boston U.,All institutions,Boston U.,2,33,"['13,092', '']","['13,712', '']","['14,230', '']","['17,695', '']","['7,975', '']","['8,686', '']","['9,210', '']","['11,004', '']"
7991,r035,"All institutions -> Indiana U., Bloomington",All institutions,"Indiana U., Bloomington",2,34,"['17,613', '']","['19,039', '']","['19,430', '']","['17,500', '']","['11,681', '']","['12,357', '']","['11,206', '']","['10,812', '']"
7991,r036,"All institutions -> Pennsylvania State U., University Park and Hershey Medical Center",All institutions,"Pennsylvania State U., University Park and Hershey Medical Center",2,35,"['18,013', '']","['18,532', '']","['17,696', '']","['16,923', '']","['9,695', '']","['11,300', '']","['10,176', '']","['13,617', '']"
7991,r037,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,36,"['11,038', '']","['11,749', '']","['11,983', '']","['16,528', '']","['8,906', '']","['8,577', '']","['9,611', '']","['14,024', '']"
7991,r038,All institutions -> Vanderbilt U. and Vanderbilt U. Medical Center,All institutions,Vanderbilt U. and Vanderbilt U. Medical Center,2,37,"['14,798', '']","['12,997', '']","['13,559', '']","['16,401', '']","['7,581', '']","['5,760', '']","['7,056', '']","['9,126', '']"
7991,r039,All institutions -> North Carolina State U.,All institutions,North Carolina State U.,2,38,"['7,648', '']","['10,796', '']","['11,821', '']","['16,108', '']","['5,494', '']","['5,718', '']","['6,645', '']","['7,120', '']"
7991,r040,All institutions -> Ohio State U.,All institutions,Ohio State U.,2,39,"['15,804', '']","['18,579', '']","['28,972', '']","['15,540', '']","['12,628', '']","['14,421', '']","['23,166', '']","['12,211', '']"
7991,r041,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,40,"['17,627', '']","['17,222', '']","['16,058', '']","['15,518', '']","['9,569', '']","['11,279', '']","['10,893', '']","['9,776', '']"
7991,r042,All institutions -> Rice U.,All institutions,Rice U.,2,41,"['13,430', '']","['16,975', '']","['16,251', '']","['15,332', '']","['5,433', '']","['6,163', '']","['5,909', '']","['7,002', '']"
7991,r043,All institutions -> U. Arizona,All institutions,U. Arizona,2,42,"['13,525', '']","['13,060', '']","['14,511', '']","['15,246', '']","['7,711', '']","['7,735', '']","['8,089', '']","['7,395', '']"
7991,r044,All institutions -> Virginia Polytechnic Institute and State U.,All institutions,Virginia Polytechnic Institute and State U.,2,43,"['12,149', '']","['16,338', '']","['14,242', '']","['14,389', '']","['6,950', '']","['9,475', '']","['8,991', '']","['8,643', '']"
7991,r045,All institutions -> New York U.,All institutions,New York U.,2,44,"['12,254', '']","['14,483', '']","['13,753', '']","['14,156', '']","['10,777', '']","['12,540', '']","['11,679', '']","['12,181', '']"
7991,r046,"All institutions -> U. California, Davis",All institutions,"U. California, Davis",2,45,"['11,110', '']","['13,683', '']","['13,607', '']","['14,017', '']","['7,774', '']","['9,783', '']","['9,896', '']","['9,954', '']"
7991,r047,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,46,"['10,403', '']","['12,052', '']","['12,396', '']","['13,646', '']","['7,694', '']","['9,174', '']","['9,555', '']","['10,030', '']"
7991,r048,All institutions -> Washington State U.,All institutions,Washington State U.,2,47,"['9,476', '']","['10,768', '']","['8,512', '']","['13,478', '']","['6,544', '']","['7,003', '']","['5,986', '']","['7,937', '']"
7991,r049,"All institutions -> Montana State U., Bozeman",All institutions,"Montana State U., Bozeman",2,48,"['6,178', '']","['7,838', '']","['8,796', '']","['13,389', '']","['5,110', '']","['5,448', '']","['5,606', '']","['9,290', '']"
7991,r050,All institutions -> U. Florida,All institutions,U. Florida,2,49,"['11,850', '']","['12,084', '']","['10,773', '']","['12,984', '']","['6,292', '']","['6,722', '']","['6,769', '']","['7,415', '']"
7991,r051,"All institutions -> U. Virginia, Charlottesville",All institutions,"U. Virginia, Charlottesville",2,50,"['11,746', '']","['11,511', '']","['11,980', '']","['12,853', '']","['7,132', '']","['6,674', '']","['6,608', '']","['8,676', '']"
7991,r052,All institutions -> U. Southern California,All institutions,U. Southern California,2,51,"['12,180', '']","['14,258', '']","['14,232', '']","['12,687', '']","['7,703', '']","['7,884', '']","['7,570', '']","['6,787', '']"
7991,r053,All institutions -> Michigan State U.,All institutions,Michigan State U.,2,52,"['10,641', '']","['10,320', '']","['11,806', '']","['12,568', '']","['6,757', '']","['5,939', '']","['7,154', '']","['8,166', '']"
7991,r054,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,53,"['10,072', '']","['12,192', '']","['10,163', '']","['12,458', '']","['5,703', '']","['7,853', '']","['6,426', '']","['8,355', '']"
7991,r055,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,54,"['11,054', '']","['13,266', '']","['11,328', '']","['12,382', '']","['8,358', '']","['9,050', '']","['8,520', '']","['11,026', '']"
7991,r056,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,55,"['8,435', '']","['8,125', '']","['9,198', '']","['12,008', '']","['2,619', '']","['2,471', '']","['3,074', '']","['3,880', '']"
7991,r057,All institutions -> Iowa State U.,All institutions,Iowa State U.,2,56,"['14,074', '']","['12,549', '']","['12,374', '']","['11,950', '']","['8,084', '']","['7,048', '']","['8,055', '']","['9,139', '']"
7991,r058,All institutions -> Arizona State U.,All institutions,Arizona State U.,2,57,"['11,314', '']","['14,026', '']","['13,030', '']","['11,762', '']","['5,827', '']","['5,870', '']","['5,739', '']","['5,232', '']"
7991,r059,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,58,"['11,486', '']","['14,244', '']","['12,722', '']","['11,696', '']","['7,419', '']","['9,548', '']","['8,606', '']","['8,809', '']"
7991,r060,All institutions -> Duke U.,All institutions,Duke U.,2,59,"['9,293', '']","['10,711', '']","['9,809', '']","['11,536', '']","['7,228', '']","['8,841', '']","['8,398', '']","['10,066', '']"
7991,r061,All institutions -> U. Kansas,All institutions,U. Kansas,2,60,"['4,670', '']","['5,932', '']","['4,499', '']","['11,480', '']","['3,761', '']","['4,395', '']","['3,664', '']","['9,348', '']"
7991,r062,"All institutions -> U. California, Santa Cruz",All institutions,"U. California, Santa Cruz",2,61,"['6,840', '']","['10,719', '']","['10,478', '']","['10,689', '']","['4,219', '']","['7,835', '']","['7,886', '']","['7,556', '']"
7991,r063,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,62,"['13,084', '']","['10,839', '']","['11,900', '']","['10,445', '']","['4,588', '']","['4,990', '']","['5,324', '']","['3,922', '']"
7991,r064,"All institutions -> U. Nebraska, Lincoln",All institutions,"U. Nebraska, Lincoln",2,63,"['12,332', '']","['9,916', '']","['11,631', '']","['10,171', '']","['6,848', '']","['6,911', '']","['6,237', '']","['6,867', '']"
7991,r065,"All institutions -> U. Massachusetts, Amherst",All institutions,"U. Massachusetts, Amherst",2,64,"['12,489', '']","['19,452', '']","['14,992', '']","['10,139', '']","['7,795', '']","['8,431', '']","['10,044', '']","['6,635', '']"
7991,r066,"All institutions -> SUNY, U. Buffalo",All institutions,"SUNY, U. Buffalo",2,65,"['9,069', '']","['7,311', '']","['7,461', '']","['10,122', '']","['5,798', '']","['4,716', '']","['4,783', '']","['5,756', '']"
7991,r067,"All institutions -> U. Oklahoma, Norman and Health Science Center",All institutions,"U. Oklahoma, Norman and Health Science Center",2,66,"['10,818', '']","['11,836', '']","['12,342', '']","['10,051', '']","['7,849', '']","['9,760', '']","['8,392', '']","['5,844', '']"
7991,r068,"All institutions -> Louisiana State U., Baton Rouge",All institutions,"Louisiana State U., Baton Rouge",2,67,"['9,652', '']","['8,558', '']","['8,252', '']","['10,020', '']","['4,119', '']","['4,312', '']","['3,955', '']","['5,423', '']"
7991,r069,"All institutions -> U. California, Riverside",All institutions,"U. California, Riverside",2,68,"['8,602', '']","['9,249', '']","['9,260', '']","['9,556', '']","['6,557', '']","['7,019', '']","['7,396', '']","['8,133', '']"
7991,r070,All institutions -> U. Maryland<sup>b</sup>,All institutions,U. Maryland<sup>b</sup>,2,69,"['na', '']","['9,888', '']","['10,389', '']","['9,419', '']","['na', '']","['7,246', '']","['6,777', '']","['6,858', '']"
7991,r071,All institutions -> U. Delaware,All institutions,U. Delaware,2,70,"['8,752', '']","['9,124', '']","['8,146', '']","['9,404', '']","['7,112', '']","['7,107', '']","['6,472', '']","['7,732', '']"
7991,r072,All institutions -> U. Colorado Boulder,All institutions,U. Colorado Boulder,2,71,"['8,937', '']","['9,650', '']","['9,041', '']","['9,383', '']","['7,298', '']","['6,877', '']","['6,537', '']","['7,132', '']"
7991,r073,"All institutions -> U. Illinois, Chicago",All institutions,"U. Illinois, Chicago",2,72,"['7,653', '']","['8,664', '']","['7,868', '']","['9,326', '']","['4,506', '']","['5,362', '']","['4,659', '']","['6,060', '']"
7991,r074,All institutions -> Temple U.,All institutions,Temple U.,2,73,"['6,458', '']","['7,522', '']","['9,606', '']","['9,251', '']","['5,078', '']","['5,636', '']","['5,786', '']","['5,501', '']"
7991,r075,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,74,"['8,188', '']","['8,366', '']","['9,304', '']","['9,032', '']","['4,860', '']","['5,085', '']","['6,834', '']","['5,193', '']"
7991,r076,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,75,"['6,270', '']","['7,067', '']","['7,636', '']","['8,833', '']","['4,218', '']","['4,258', '']","['4,811', '']","['6,872', '']"
7991,r077,"All institutions -> Colorado State U., Fort Collins",All institutions,"Colorado State U., Fort Collins",2,76,"['9,944', '']","['10,311', '']","['8,042', '']","['8,806', '']","['6,907', '']","['7,684', '']","['5,324', '']","['6,716', '']"
7991,r078,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,77,"['9,028', '']","['8,868', '']","['9,207', '']","['8,696', '']","['3,122', '']","['3,818', '']","['4,095', '']","['3,985', '']"
7991,r079,All institutions -> Boston C.,All institutions,Boston C.,2,78,"['6,530', '']","['7,188', '']","['7,492', '']","['8,543', '']","['4,805', '']","['5,597', '']","['5,627', '']","['6,600', '']"
7991,r080,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,79,"['6,921', '']","['5,878', '']","['7,186', '']","['8,440', '']","['6,697', '']","['5,796', '']","['7,077', '']","['8,325', '']"
7991,r081,"All institutions -> U. California, Santa Barbara",All institutions,"U. California, Santa Barbara",2,80,"['11,676', '']","['17,290', '']","['9,166', '']","['8,346', '']","['7,982', '']","['10,287', '']","['6,268', '']","['6,502', '']"
7991,r082,All institutions -> U. Georgia,All institutions,U. Georgia,2,81,"['15,528', '']","['10,042', '']","['8,005', '']","['8,057', '']","['3,512', '']","['5,325', '']","['3,628', '']","['4,109', '']"
7991,r083,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,82,"['7,703', '']","['7,368', '']","['7,136', '']","['7,686', '']","['2,510', '']","['2,760', '']","['2,780', '']","['2,622', '']"
7991,r084,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,83,"['3,137', '']","['2,287', '']","['4,239', '']","['7,463', '']","['2,470', '']","['1,819', '']","['1,679', '']","['5,363', '']"
7991,r085,All institutions -> Tufts U.,All institutions,Tufts U.,2,84,"['42,537', '']","['5,517', '']","['10,325', '']","['7,178', '']","['26,222', '']","['645', '']","['4,517', '']","['6,470', '']"
7991,r086,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,85,"['7,222', '']","['7,573', '']","['8,452', '']","['7,071', '']","['6,848', '']","['7,017', '']","['7,991', '']","['6,614', '']"
7991,r087,"All institutions -> U. Texas, San Antonio",All institutions,"U. Texas, San Antonio",2,86,"['8,475', '']","['6,843', '']","['6,980', '']","['7,037', '']","['1,875', '']","['1,732', '']","['1,685', '']","['2,248', '']"
7991,r088,All institutions -> U. Akron,All institutions,U. Akron,2,87,"['10,295', '']","['9,571', '']","['8,576', '']","['6,703', '']","['3,213', '']","['3,992', '']","['4,238', '']","['4,026', '']"
7991,r089,"All institutions -> U. Tennessee, Knoxville<sup>c</sup>",All institutions,"U. Tennessee, Knoxville<sup>c</sup>",2,88,"['8,481', '']","['7,780', '']","['6,816', '']","['6,532', '']","['4,300', '']","['3,649', '']","['3,170', '']","['2,699', '']"
7991,r090,All institutions -> U. Oregon,All institutions,U. Oregon,2,89,"['6,286', '']","['5,867', '']","['4,910', '']","['6,477', '']","['3,605', '']","['3,621', '']","['3,937', '']","['4,686', '']"
7991,r091,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,90,"['5,560', '']","['6,393', '']","['5,704', '']","['6,355', '']","['3,075', '']","['2,391', '']","['3,033', '']","['2,793', '']"
7991,r092,"All institutions -> U. Texas, El Paso",All institutions,"U. Texas, El Paso",2,91,"['6,456', '']","['6,519', '']","['4,620', '']","['6,291', '']","['4,026', '']","['3,736', '']","['3,233', '']","['2,978', '']"
7991,r093,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,92,"['3,306', '']","['4,093', '']","['5,614', '']","['6,253', '']","['1,048', '']","['2,499', '']","['3,148', '']","['3,247', '']"
7991,r094,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,93,"['4,704', '']","['5,968', '']","['5,796', '']","['5,987', '']","['2,199', '']","['2,241', '']","['2,005', '']","['2,173', '']"
7991,r095,All institutions -> U. Rochester,All institutions,U. Rochester,2,94,"['4,195', '']","['5,111', '']","['5,309', '']","['5,705', '']","['3,568', '']","['4,115', '']","['4,136', '']","['4,519', '']"
7991,r096,All institutions -> U. South Florida<sup>d</sup>,All institutions,U. South Florida<sup>d</sup>,2,95,"['6,843', '']","['8,838', '']","['6,507', '']","['5,647', '']","['3,201', '']","['2,686', '']","['2,520', '']","['2,365', '']"
7991,r097,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,96,"['4,776', '']","['5,243', '']","['5,740', '']","['5,631', '']","['1,228', '']","['1,432', '']","['1,807', '']","['2,204', '']"
7991,r098,All institutions -> U. Kentucky,All institutions,U. Kentucky,2,97,"['4,703', '']","['5,236', '']","['4,802', '']","['5,598', '']","['3,001', '']","['4,073', '']","['3,669', '']","['4,627', '']"
7991,r099,"All institutions -> Rutgers, State U. New Jersey, New Brunswick",All institutions,"Rutgers, State U. New Jersey, New Brunswick",2,98,"['4,606', '']","['7,258', '']","['6,321', '']","['5,579', '']","['3,529', '']","['2,680', '']","['2,557', '']","['3,276', '']"
7991,r100,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,99,"['3,948', '']","['4,105', '']","['4,475', '']","['5,555', '']","['422', '']","['469', '']","['1,064', '']","['1,387', '']"
7991,r101,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,100,"['5,669', '']","['4,970', '']","['4,720', '']","['5,530', '']","['3,261', '']","['2,287', '']","['2,299', '']","['3,233', '']"
7991,r102,"All institutions -> U. Missouri, Columbia",All institutions,"U. Missouri, Columbia",2,101,"['4,893', '']","['4,266', '']","['5,730', '']","['5,501', '']","['4,563', '']","['4,142', '']","['5,168', '']","['4,640', '']"
7991,r103,All institutions -> Brown U.,All institutions,Brown U.,2,102,"['5,160', '']","['5,250', '']","['5,201', '']","['5,495', '']","['3,230', '']","['3,932', '']","['3,416', '']","['3,552', '']"
7991,r104,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,103,"['4,491', '']","['4,910', '']","['5,140', '']","['5,482', '']","['2,984', '']","['2,991', '']","['2,828', '']","['2,582', '']"
7991,r105,"All institutions -> Auburn U., Auburn",All institutions,"Auburn U., Auburn",2,104,"['4,298', '']","['6,440', '']","['7,222', '']","['5,463', '']","['1,355', '']","['1,833', '']","['1,737', '']","['1,645', '']"
7991,r106,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,105,"['3,314', '']","['4,069', '']","['5,586', '']","['5,451', '']","['1,191', '']","['1,143', '']","['1,107', '']","['1,596', '']"
7991,r107,All institutions -> U. Iowa,All institutions,U. Iowa,2,106,"['5,293', '']","['4,659', '']","['5,415', '']","['5,342', '']","['3,835', '']","['3,607', '']","['3,681', '']","['4,065', '']"
7991,r108,All institutions -> Baylor U.,All institutions,Baylor U.,2,107,"['4,279', '']","['3,877', '']","['3,921', '']","['5,111', '']","['921', '']","['785', '']","['945', '']","['1,464', '']"
7991,r109,All institutions -> Howard U.,All institutions,Howard U.,2,108,"['3,457', '']","['4,558', '']","['4,546', '']","['5,000', '']","['2,994', '']","['3,989', '']","['3,769', '']","['4,150', '']"
7991,r110,All institutions -> U. Connecticut,All institutions,U. Connecticut,2,109,"['5,170', '']","['4,713', '']","['5,868', '']","['4,998', '']","['3,297', '']","['3,005', '']","['3,515', '']","['3,316', '']"
7991,r111,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,110,"['5,779', '']","['6,308', '']","['5,164', '']","['4,978', '']","['4,351', '']","['4,502', '']","['3,803', '']","['3,808', '']"
7991,r112,"All institutions -> SUNY, U. Albany",All institutions,"SUNY, U. Albany",2,111,"['5,947', '']","['5,655', '']","['5,292', '']","['4,814', '']","['2,759', '']","['3,266', '']","['3,384', '']","['3,054', '']"
7991,r113,All institutions -> Mississippi State U.,All institutions,Mississippi State U.,2,112,"['5,228', '']","['6,348', '']","['6,041', '']","['4,790', '']","['1,603', '']","['1,206', '']","['1,111', '']","['1,175', '']"
7991,r114,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,113,"['4,040', '']","['5,640', 'i']","['4,602', '']","['4,770', '']","['3,894', '']","['4,197', '']","['3,633', '']","['3,691', '']"
7991,r115,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,114,"['4,005', '']","['4,454', '']","['4,276', '']","['4,742', '']","['1,037', '']","['1,316', '']","['1,370', '']","['2,036', '']"
7991,r116,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,115,"['6,092', '']","['6,084', '']","['5,478', '']","['4,668', '']","['2,262', '']","['2,548', '']","['2,160', '']","['2,301', '']"
7991,r117,All institutions -> West Virginia U.,All institutions,West Virginia U.,2,116,"['4,761', '']","['5,632', '']","['4,868', '']","['4,509', '']","['2,691', '']","['3,616', '']","['3,040', '']","['2,965', '']"
7991,r118,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,117,"['3,119', '']","['3,027', '']","['3,003', '']","['4,412', '']","['2,288', '']","['1,810', '']","['2,579', '']","['3,842', '']"
7991,r119,All institutions -> San Diego State U.,All institutions,San Diego State U.,2,118,"['3,581', '']","['4,203', '']","['4,075', '']","['4,386', '']","['2,481', '']","['2,655', '']","['2,297', '']","['2,214', '']"
7991,r120,"All institutions -> Oklahoma State U., Stillwater",All institutions,"Oklahoma State U., Stillwater",2,119,"['5,074', '']","['4,804', '']","['5,180', '']","['4,341', '']","['1,363', '']","['1,971', '']","['1,513', '']","['1,179', '']"
7991,r121,All institutions -> U. Central Florida,All institutions,U. Central Florida,2,120,"['4,622', '']","['4,148', '']","['4,614', '']","['4,027', '']","['1,667', '']","['1,635', '']","['1,876', '']","['1,645', '']"
7991,r122,"All institutions -> Brigham Young U., Provo",All institutions,"Brigham Young U., Provo",2,121,"['2,942', '']","['3,158', '']","['3,234', '']","['4,020', '']","['2,514', '']","['2,617', '']","['2,457', '']","['2,487', '']"
7991,r123,All institutions -> Kansas State U.,All institutions,Kansas State U.,2,122,"['4,750', '']","['5,535', '']","['4,374', '']","['3,977', '']","['3,037', '']","['3,641', '']","['2,739', '']","['2,466', '']"
7991,r124,"All institutions -> U. Nevada, Reno",All institutions,"U. Nevada, Reno",2,123,"['4,285', '']","['4,373', '']","['3,903', '']","['3,935', '']","['1,888', '']","['2,004', '']","['1,534', '']","['2,370', '']"
7991,r125,"All institutions -> U. Alabama, Tuscaloosa",All institutions,"U. Alabama, Tuscaloosa",2,124,"['4,382', '']","['3,315', '']","['2,937', '']","['3,853', '']","['2,500', '']","['2,435', '']","['2,148', '']","['2,222', '']"
