table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
722,r001,All industries,All industries,,,,,1,"21–23, 31–33, 42–81","['355,821', '&nbsp;']","['21,792', '&nbsp;']","['56,472', '&nbsp;']","['277,558', '&nbsp;']"
722,r002,All industries -> Manufacturing industries,All industries,Manufacturing industries,,,,2,31–33,"['236,132', '&nbsp;']","['16,756', '&nbsp;']","['39,583', '&nbsp;']","['179,793', '&nbsp;']"
722,r003,All industries -> Manufacturing industries -> Food,All industries,Manufacturing industries,Food,,,3,311,"['4,838', '&nbsp;']","['450', '&nbsp;']","['1,512', '&nbsp;']","['2,876', '&nbsp;']"
722,r004,All industries -> Manufacturing industries -> Beverages and tobacco products,All industries,Manufacturing industries,Beverages and tobacco products,,,3,312,"['1,002', '&nbsp;']","['122', 'i']","['253', '&nbsp;']","['627', 'i']"
722,r005,"All industries -> Manufacturing industries -> Textiles, apparel, and leather products",All industries,Manufacturing industries,"Textiles, apparel, and leather products",,,3,313–16,"['748', '&nbsp;']","['56', '&nbsp;']","['85', '&nbsp;']","['607', '&nbsp;']"
722,r006,All industries -> Manufacturing industries -> Wood products,All industries,Manufacturing industries,Wood products,,,3,321,"['195', '&nbsp;']","['13', '&nbsp;']","['25', '&nbsp;']","['157', '&nbsp;']"
722,r007,All industries -> Manufacturing industries -> Printing and related support activities,All industries,Manufacturing industries,Printing and related support activities,,,3,323,"['196', 'i']","['4', 'i']","['25', 'i']","['168', 'i']"
722,r008,All industries -> Manufacturing industries -> Chemicals,All industries,Manufacturing industries,Chemicals,,,3,325,"['68,196', '&nbsp;']","['8,317', '&nbsp;']","['16,047', '&nbsp;']","['43,833', '&nbsp;']"
722,r009,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['58,675', '&nbsp;']","['7,171', '&nbsp;']","['13,356', '&nbsp;']","['38,148', '&nbsp;']"
722,r010,All industries -> Manufacturing industries -> Chemicals -> Other chemicals,All industries,Manufacturing industries,Chemicals,Other chemicals,,4,other 325,"['9,521', '&nbsp;']","['1,146', '&nbsp;']","['2,690', '&nbsp;']","['5,685', '&nbsp;']"
722,r011,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['2,541', '&nbsp;']","['133', '&nbsp;']","['365', '&nbsp;']","['2,043', '&nbsp;']"
722,r012,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,259', '&nbsp;']","['137', '&nbsp;']","['273', '&nbsp;']","['848', '&nbsp;']"
722,r013,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['628', '&nbsp;']","['46', 'i']","['112', 'i']","['470', 'i']"
722,r014,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,261', 'i']","['92', 'i']","['364', 'i']","['1,805', 'i']"
722,r015,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['13,426', '&nbsp;']","['672', '&nbsp;']","['1,550', '&nbsp;']","['11,204', '&nbsp;']"
722,r016,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['72,110', '&nbsp;']","['2,338', 'i']","['8,973', '&nbsp;']","['60,799', '&nbsp;']"
722,r017,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductors and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductors and other electronic components,,4,3344,"['30,451', '&nbsp;']","['750', 'i']","['4,469', '&nbsp;']","['25,232', '&nbsp;']"
722,r018,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['14,128', '&nbsp;']","['606', 'i']","['1,942', '&nbsp;']","['11,581', '&nbsp;']"
722,r019,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['27,530', '&nbsp;']","['982', '&nbsp;']","['2,562', '&nbsp;']","['23,986', '&nbsp;']"
722,r020,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,335', '&nbsp;']","['141', '&nbsp;']","['616', 'i']","['3,579', '&nbsp;']"
722,r021,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['49,274', '&nbsp;']","['3,605', '&nbsp;']","['7,165', '&nbsp;']","['38,504', '&nbsp;']"
722,r022,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['27,464', '&nbsp;']","['2,121', 'i']","['3,730', '&nbsp;']","['21,613', '&nbsp;']"
722,r023,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation equipment,All industries,Manufacturing industries,Transportation equipment,Other transportation equipment,,4,other 336,"['21,810', '&nbsp;']","['1,484', '&nbsp;']","['3,435', '&nbsp;']","['16,892', '&nbsp;']"
722,r024,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['452', '&nbsp;']","['26', '&nbsp;']","['119', 'i']","['308', '&nbsp;']"
722,r025,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,"322, 324, 339","['14,670', '&nbsp;']","['604', '&nbsp;']","['2,100', '&nbsp;']","['11,966', '&nbsp;']"
