table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_domestic_r_d_us_millions_,field_percent_of_domestic_sales_of_r_d_performers_or_fundersa,field_percent_of_domestic_sales_of_r_d_performersb
1384,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['366', '  ']","['1.0', '  ']","['1.0', ' ']"
1384,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['D', '  ']","['D', '  ']","['D', ' ']"
1384,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['11,668', '  ']","['6.5', '  ']","['6.5', ' ']"
1384,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['D', '&nbsp;']","['D', '  ']","['D', ' ']"
1384,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['124,132', '  ']","['3.3', '  ']","['3.5', ' ']"
1384,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['3,296', '  ']","['1.6', '  ']","['1.7', ' ']"
1384,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['351', '  ']","['0.1', '  ']","['0.2', ' ']"
1384,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['452', 'i ']","['0.3', '  ']","['0.3', ' ']"
1384,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['1,569', 'i ']","['1.4', '  ']","['1.4', ' ']"
1384,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['488', '  ']","['0.2', '  ']","['0.2', ' ']"
1384,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['70,748', '  ']","['6.6', '  ']","['6.7', ' ']"
1384,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['33,574', '  ']","['8.4', '  ']","['8.4', ' ']"
1384,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['79', 'i ']","['2.2', '  ']","['2.2', ' ']"
1384,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['33,495', '  ']","['8.5', '  ']","['8.5', ' ']"
1384,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['D', '&nbsp;']","['D', '  ']","['D', ' ']"
1384,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['11,914', '  ']","['11.3', '  ']","['11.4', ' ']"
1384,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['D', '  ']","['D', '  ']","['D', ' ']"
1384,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['7,331', '  ']","['1.0', '  ']","['1.0', ' ']"
1384,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['475', '  ']","['9.0', '  ']","['9.0', ' ']"
1384,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['27', '  ']","['3.8', '  ']","['3.8', ' ']"
1384,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['449', '  ']","['9.7', '  ']","['9.7', ' ']"
1384,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['37,595', '  ']","['8.9', '  ']","['8.9', ' ']"
1384,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['3,412', '  ']","['3.4', '  ']","['3.4', ' ']"
1384,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['15,747', '  ']","['9.0', '  ']","['9.0', ' ']"
1384,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['14,842', '  ']","['22.3', '  ']","['22.3', ' ']"
1384,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['4,464', '  ']","['16.3', '  ']","['16.3', ' ']"
1384,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['9,659', '  ']","['26.3', '  ']","['26.4', ' ']"
1384,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['719', '  ']","['27.9', '  ']","['27.9', ' ']"
1384,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,595', '  ']","['4.6', '  ']","['4.6', ' ']"
1384,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['848', '  ']","['1.1', '  ']","['1.1', ' ']"
1384,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['977', 'i ']","['0.2', '  ']","['0.2', ' ']"
1384,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['374,685', '  ']","['4.1', '  ']","['4.2', ' ']"
1384,r074,All companies (number of domestic employees) -> Micro companies<sup>c</sup>,All companies (number of domestic employees),Micro companies<sup>c</sup>,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1384,r075,All companies (number of domestic employees) -> Micro companies<sup>c</sup> -> 5 &#8211; 9,All companies (number of domestic employees),Micro companies<sup>c</sup>,5 &#8211; 9,,,3,–,"['1,581', 'i ']","['23.3', '  ']","['23.4', ' ']"
1384,r076,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1384,r077,All companies (number of domestic employees) -> Small companies -> 10 &#8211; 19,All companies (number of domestic employees),Small companies,10 &#8211; 19,,,3,–,"['4,958', 'i ']","['19.2', '  ']","['19.3', ' ']"
1384,r078,All companies (number of domestic employees) -> Small companies -> 20 &#8211; 49,All companies (number of domestic employees),Small companies,20 &#8211; 49,,,3,–,"['9,662', 'i ']","['9.7', '  ']","['9.7', ' ']"
1384,r079,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1384,r080,All companies (number of domestic employees) -> Medium companies -> 50 &#8211; 99,All companies (number of domestic employees),Medium companies,50 &#8211; 99,,,3,–,"['9,298', '  ']","['8.2', '  ']","['8.2', ' ']"
1384,r081,All companies (number of domestic employees) -> Medium companies -> 100 &#8211; 249,All companies (number of domestic employees),Medium companies,100 &#8211; 249,,,3,–,"['14,875', '  ']","['5.5', '  ']","['5.5', ' ']"
1384,r082,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
1384,r083,All companies (number of domestic employees) -> Large companies -> 250 &#8211; 499,All companies (number of domestic employees),Large companies,250 &#8211; 499,,,3,–,"['13,092', '  ']","['4.7', '  ']","['4.7', ' ']"
1384,r084,All companies (number of domestic employees) -> Large companies -> 500 &#8211; 999,All companies (number of domestic employees),Large companies,500 &#8211; 999,,,3,–,"['14,450', '  ']","['4.4', '  ']","['4.6', ' ']"
1384,r085,"All companies (number of domestic employees) -> Large companies -> 1,000 &#8211; 4,999",All companies (number of domestic employees),Large companies,"1,000 &#8211; 4,999",,,3,–,"['63,971', '  ']","['5.2', '  ']","['5.3', ' ']"
1384,r086,"All companies (number of domestic employees) -> Large companies -> 5,000 &#8211; 9,999",All companies (number of domestic employees),Large companies,"5,000 &#8211; 9,999",,,3,–,"['40,633', '  ']","['4.1', '  ']","['4.2', ' ']"
1384,r087,"All companies (number of domestic employees) -> Large companies -> 10,000 &#8211; 24,999",All companies (number of domestic employees),Large companies,"10,000 &#8211; 24,999",,,3,–,"['65,594', '  ']","['3.9', '  ']","['4.1', ' ']"
1384,r088,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['136,571', '  ']","['3.3', '  ']","['3.4', ' ']"
