table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_total,field_basic_research,field_applied_research,field_development
8831,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['2', '&nbsp;']","['*', '&nbsp;']","['1', '&nbsp;']","['2', '&nbsp;']"
8831,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['0 - 2', '&nbsp;']","['0 - 2', 'i']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['12', '&nbsp;']","['0', '&nbsp;']","['2', 'i']","['9', '&nbsp;']"
8831,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['98', '&nbsp;']","['4', '&nbsp;']","['4', '&nbsp;']","['90', '&nbsp;']"
8831,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['*', '&nbsp;']","['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['*', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['*', 'i']"
8831,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['87', '&nbsp;']","['3', '&nbsp;']","['3', '&nbsp;']","['81', '&nbsp;']"
8831,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['9', '&nbsp;']","['*', 'i']","['*', 'i']","['8', '&nbsp;']"
8831,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['6,434', 'i']","['250', 'i']","['1,073', 'i']","['5,110', 'i']"
8831,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['366 - 531', 'i']","['15 - 91', 'i']","['114 - 190', 'i']","['157 - 271', 'i']"
8831,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['68', '&nbsp;']","['0 - 22', 'i']","['0 - 22', '&nbsp;']","['47', '&nbsp;']"
8831,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['5,837', 'i']","['160', 'i']","['884', 'i']","['4,794', 'i']"
8831,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['12', '&nbsp;']","['*', 'i']","['1', 'i']","['11', '&nbsp;']"
8831,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['5,788', 'i']","['158', 'i']","['868', 'i']","['4,761', 'i']"
8831,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['38', '&nbsp;']","['1', 'i']","['15', 'i']","['22', '&nbsp;']"
8831,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['0 - 162', '&nbsp;']","['0 - 52', '&nbsp;']","['0 - 52', '&nbsp;']","['0 - 111', '&nbsp;']"
8831,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['29', '&nbsp;']","['1', '&nbsp;']","['3', '&nbsp;']","['24', '&nbsp;']"
8831,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['13,961', 'i']","['1,131', 'i']","['1,609', 'i']","['11,220', '&nbsp;']"
8831,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Motor vehicles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Motor vehicles, bodies, trailers, and parts",,4,3361–63,"['68', '&nbsp;']","['7', '&nbsp;']","['9 - 62', '&nbsp;']","['0 - 53', '&nbsp;']"
8831,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['12,797', 'i']","['1,124', 'i']","['1,452', 'i']","['10,220', '&nbsp;']"
8831,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['12,051', 'i']","['1,124', 'i']","['1,451', 'i']","['9,476', 'i']"
8831,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['746', '&nbsp;']","['0', '&nbsp;']","['1', 'i']","['745', '&nbsp;']"
8831,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['0 - 7', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 7', '&nbsp;']"
8831,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['1,088 - 1,098', '&nbsp;']","['0', '&nbsp;']","['94 - 147', '&nbsp;']","['941 - 997', '&nbsp;']"
8831,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['*', '&nbsp;']","['0', '&nbsp;']","['*', 'i']","['0', '&nbsp;']"
8831,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['65 - 72', '&nbsp;']","['0 - 6', '&nbsp;']","['16', '&nbsp;']","['50', '&nbsp;']"
8831,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['36', '&nbsp;']","['*', 'i']","['14', '&nbsp;']","['22', '&nbsp;']"
8831,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['29 - 36', '&nbsp;']","['0 - 6', '&nbsp;']","['2', '&nbsp;']","['28', '&nbsp;']"
8831,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['7,195', '&nbsp;']","['720', '&nbsp;']","['2,297', '&nbsp;']","['4,177', '&nbsp;']"
8831,r047,"All industries -> Nonmanufacturing industries -> Mining, quarrying, oil and gas extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, quarrying, oil and gas extraction, and support activities",,,3,21,"['3', 'i']","['0', '&nbsp;']","['0 - 3', 'i']","['0 - 4', 'i']"
8831,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['35', '&nbsp;']","['*', '&nbsp;']","['6', '&nbsp;']","['30', '&nbsp;']"
8831,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['364', '&nbsp;']","['*', '&nbsp;']","['80', '&nbsp;']","['284', '&nbsp;']"
8831,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['65', '&nbsp;']","['*', 'i']","['54', '&nbsp;']","['11', '&nbsp;']"
8831,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['65', '&nbsp;']","['*', 'i']","['54', '&nbsp;']","['11', '&nbsp;']"
8831,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['2 - 14', '&nbsp;']","['*', '&nbsp;']","['*', '&nbsp;']","['1 - 14', '&nbsp;']"
8831,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['287', '&nbsp;']","['*', '&nbsp;']","['26', '&nbsp;']","['261', '&nbsp;']"
8831,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['0 - 11', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0 - 11', 'i']"
8831,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['45', '&nbsp;']","['23', '&nbsp;']","['0', '&nbsp;']","['22', '&nbsp;']"
8831,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']","['0', '&nbsp;']"
8831,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['6,733', '&nbsp;']","['691', '&nbsp;']","['2,210', '&nbsp;']","['3,832', '&nbsp;']"
8831,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,466', '&nbsp;']","['69', '&nbsp;']","['537', '&nbsp;']","['860', '&nbsp;']"
8831,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['662', '&nbsp;']","['37', '&nbsp;']","['130', '&nbsp;']","['495', '&nbsp;']"
8831,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['3,914', '&nbsp;']","['562', '&nbsp;']","['1,495', '&nbsp;']","['1,858', '&nbsp;']"
8831,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in nanotechnology",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in nanotechnology,5,541713,"['38', 'i']","['5', 'i']","['14', 'i']","['19', 'i']"
8831,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in biotechnology (except nanobiotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in biotechnology (except nanobiotechnology),5,541714,"['117', '&nbsp;']","['15', '&nbsp;']","['41', '&nbsp;']","['61', '&nbsp;']"
8831,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)",5,541715,"['3,157', '&nbsp;']","['179', '&nbsp;']","['1,234 - 1,284', '&nbsp;']","['1,694 - 1,744', '&nbsp;']"
8831,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Research and development in the social sciences and humanities",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Research and development in the social sciences and humanities,5,541720,"['603', '&nbsp;']","['362', '&nbsp;']","['157 - 205', 'i']","['35 - 83', 'i']"
8831,r071,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['690', '&nbsp;']","['23', '&nbsp;']","['48', '&nbsp;']","['619', '&nbsp;']"
8831,r072,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['13', '&nbsp;']","['6', '&nbsp;']","['*', 'i']","['6', '&nbsp;']"
8831,r073,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['2', '&nbsp;']","['0', '&nbsp;']","['0 - 3', 'i']","['0 - 3', '&nbsp;']"
8831,r074,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['28,905', '&nbsp;']","['2,148', 'i']","['5,698', '&nbsp;']","['21,059', '&nbsp;']"
8831,r075,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8831,r076,All companies (number of domestic employees) -> Small companies -> 10&#8211;19<sup>a</sup>,All companies (number of domestic employees),Small companies,10&#8211;19<sup>a</sup>,,,3,–,"['445', '&nbsp;']","['47', 'i']","['172', 'i']","['227', 'i']"
8831,r077,All companies (number of domestic employees) -> Small companies -> 20&#8211;49,All companies (number of domestic employees),Small companies,20&#8211;49,,,3,–,"['856', '&nbsp;']","['44', '&nbsp;']","['159', '&nbsp;']","['653', '&nbsp;']"
8831,r078,All companies (number of domestic employees) -> Medium companies,All companies (number of domestic employees),Medium companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8831,r079,All companies (number of domestic employees) -> Medium companies -> 50&#8211;99,All companies (number of domestic employees),Medium companies,50&#8211;99,,,3,–,"['604', '&nbsp;']","['20', '&nbsp;']","['153', '&nbsp;']","['430', '&nbsp;']"
8831,r080,All companies (number of domestic employees) -> Medium companies -> 100&#8211;249,All companies (number of domestic employees),Medium companies,100&#8211;249,,,3,–,"['1,499', '&nbsp;']","['124', '&nbsp;']","['355', '&nbsp;']","['1,020', '&nbsp;']"
8831,r081,All companies (number of domestic employees) -> Large companies,All companies (number of domestic employees),Large companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
8831,r082,All companies (number of domestic employees) -> Large companies -> 250&#8211;499,All companies (number of domestic employees),Large companies,250&#8211;499,,,3,–,"['1,070', '&nbsp;']","['59', '&nbsp;']","['340', '&nbsp;']","['671', '&nbsp;']"
8831,r083,All companies (number of domestic employees) -> Large companies -> 500&#8211;999,All companies (number of domestic employees),Large companies,500&#8211;999,,,3,–,"['467', '&nbsp;']","['45', '&nbsp;']","['85', 'i']","['337', '&nbsp;']"
8831,r084,"All companies (number of domestic employees) -> Large companies -> 1,000&#8211;4,999",All companies (number of domestic employees),Large companies,"1,000&#8211;4,999",,,3,–,"['2,744', '&nbsp;']","['364', '&nbsp;']","['1,248', '&nbsp;']","['1,133', '&nbsp;']"
8831,r085,"All companies (number of domestic employees) -> Large companies -> 5,000&#8211;9,999",All companies (number of domestic employees),Large companies,"5,000&#8211;9,999",,,3,–,"['814', '&nbsp;']","['41', '&nbsp;']","['159', '&nbsp;']","['614', '&nbsp;']"
8831,r086,"All companies (number of domestic employees) -> Large companies -> 10,000&#8211;24,999",All companies (number of domestic employees),Large companies,"10,000&#8211;24,999",,,3,–,"['1,330', '&nbsp;']","['33', 'i']","['199', '&nbsp;']","['1,098', '&nbsp;']"
8831,r087,"All companies (number of domestic employees) -> Large companies -> 25,000 or more",All companies (number of domestic employees),Large companies,"25,000 or more",,,3,–,"['19,075', 'i']","['1,373', 'i']","['2,827', 'i']","['14,875', 'i']"
